""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"PEX5"	10.3241458124225	-1.56628419271126	0.52224898721083	-2.99911389216147	0.00270766070221156	0.0148893133822654
"PEX6"	7.3882939589832	-1.32806361611853	0.553370369917429	-2.39995433133997	0.0163971174176729	0.0573653194572856
"PEX7"	5.1463459031567	0.583548598407167	0.608526326410981	0.958953742969298	0.337582048693205	0.498627765823008
"PFAS"	36.9665480650572	-1.82187922725985	0.355213082597577	-5.12897558259098	2.91323122200533e-07	1.28117651809133e-05
"PFDN1"	80.4848524102831	0.837052245160777	0.261915586016739	3.1958855824154	0.00139402380583613	0.00904060401843846
"PFDN2"	27.9440444031432	0.997019435312598	0.334792843382335	2.97801896014246	0.00290118037244074	0.0157080319857586
"PFDN4"	18.8500721858175	1.26700271004253	0.418848313749663	3.02496791427884	0.00248659505213687	0.0139720439385104
"PFDN5"	116.699224807159	1.3093353512	0.381316958671615	3.43371917095244	0.000595360668841162	0.00474043585341251
"PFDN6"	18.8752799178347	1.13714595778382	0.423195867648209	2.68704409639721	0.00720874352858055	0.0310485872104729
"PFKFB2"	2.28226407889094	-0.825088214246691	0.991772940934233	-0.831932572660705	0.405447004941203	0.563993343632308
"PFKFB3"	106.740182755968	-2.31453256369476	0.331501730049121	-6.98196224602448	2.91085363812463e-12	5.03816273956064e-10
"PFKFB4"	3.45449632877808	-1.27883694051035	0.784845111694178	-1.62941314337785	0.103225588263541	0.22008395817578
"PFKL"	39.0076379477071	-0.462319704713207	0.395024746321224	-1.17035631063291	0.241857609679654	0.401183447446629
"PFKM"	15.7059614773887	-0.492159974216033	0.43685954812693	-1.1265862823102	0.259917441634586	0.420310667602689
"PFKP"	142.980056433784	-0.647786465985692	0.250591376190494	-2.58503096089492	0.00973702534205304	0.0389112466167282
"PFN1"	1650.29986731932	1.11332481040515	0.244668239282325	4.55034463676533	5.35581204601868e-06	0.000128223726943005
"PFN2"	89.7170232499502	0.0725207998431419	0.249968163576008	0.290120144924338	0.771724324835389	0.858845306378416
"PGAM1"	349.234681550017	0.33604782489901	0.227584584090582	1.47658430487215	0.13978710145346	0.271899818928819
"PGAM5"	35.6229824871739	-0.476664485889468	0.337987537413337	-1.41030195828356	0.158450540547616	0.297038495579143
"PGAP1"	1.06233392775537	-0.0230647353526839	1.27372886031554	-0.0181080417279468	0.985552662633029	NA
"PGAP2"	28.5774507844528	0.311801802482503	0.355546348301469	0.87696527885058	0.380505497414933	0.540711877183937
"PGAP3"	5.86180312176574	-0.677169321703149	0.611954009123506	-1.10656897676518	0.268480326427739	0.429929516439872
"PGBD1"	3.18671364560214	0.968623206356314	0.850045734437319	1.13949540255912	0.254496584748312	0.414336922401339
"PGBD2"	1.77518653275444	0.235119893270355	1.00326402858767	0.234354952007342	0.814709427950401	NA
"PGCP"	1.38229167938621	0.518740003643742	1.11740553613628	0.46423611380826	0.642478589898438	NA
"PGD"	879.731877373841	-0.0310697781408411	0.19750870872477	-0.157308395875025	0.875001803690473	0.927419675304722
"PGF"	8.35397553723972	3.65701204947349	0.73118655343249	5.00147606969244	5.68930298525202e-07	2.21104421502651e-05
"PGGT1B"	8.28520035475339	0.419854955204864	0.493060266163136	0.851528675129439	0.394475741340499	0.553697297962137
"PGK1"	798.089461596188	0.0916735458397192	0.180968596224439	0.506571569611032	0.612455460813811	0.743151865455026
"PGLS"	30.4115926739877	1.03823550503421	0.352758685048752	2.94318906674325	0.00324849960514695	0.0171087707040864
"PGM1"	38.5937603060809	-0.573093096196132	0.280471837972648	-2.04331779025893	0.0410209896241335	0.11290396466413
"PGM2"	5.28644039013428	-0.538353875434154	0.636291451359073	-0.846080635350779	0.397507762664124	0.556173728890514
"PGM2L1"	4.63603134944042	0.711578784172036	0.648197705753285	1.09778047323555	0.272300360059346	0.433627028884853
"PGM3"	17.9409056735294	0.105110822565438	0.375056540275846	0.280253271915033	0.779283198379833	0.864160488235929
"PGP"	55.4739307833051	0.249624651020695	0.311302503853373	0.801871645524158	0.422627209442742	0.580699905946964
"PGPEP1"	2.55671781094493	0.207784541262831	0.904502317000009	0.2297225085636	0.818307403304786	0.888776703830032
"PGRMC1"	99.7369097437458	0.678809560423142	0.265637785717778	2.55539534252981	0.010606725229866	0.0414915913215729
"PGRMC2"	28.9471466894435	-0.134711827393439	0.364052926010053	-0.370033634586743	0.711357429537324	0.817095532811842
"PGS1"	11.2751107786953	-0.176874112238818	0.462110162337743	-0.382753132595137	0.701902814707372	0.810666872266047
"PHACTR2"	3.73333495581808	-0.539860113399539	0.736747315479839	-0.732761561605327	0.463703869230476	0.619171044812871
"PHACTR4"	13.9749436770082	-0.76200499748482	0.478133502313649	-1.59370760216036	0.111001540727362	0.231886479422138
"PHAX"	22.9638694173425	-0.100029052096606	0.345678378907813	-0.289370288106107	0.772298029510097	0.859212075402277
"PHB"	313.512782505648	0.818198922389649	0.237057536117642	3.45147821828204	0.000557524755957748	0.00452100335898764
"PHB2"	150.171426224454	0.448272363307849	0.287547492685483	1.55895069409687	0.119008050499364	0.243128288926526
"PHC1"	24.5311719634298	0.185807344648746	0.393276595212755	0.4724597062488	0.636598696011107	0.762560589117911
"PHC2"	14.8159685529235	-0.306451931008245	0.401986348965937	-0.762344123865292	0.445854645669759	0.602345917975856
"PHC3"	7.64610372254907	-0.861948878617102	0.539741838920859	-1.59696509787059	0.110273487407002	0.23100582361333
"PHF1"	2.41743992024645	-2.27634529392921	1.0737894067482	-2.11991781593633	0.0340129766631058	0.0988221586186575
"PHF10"	9.9965627898546	-0.243727947085517	0.462494748343552	-0.526985328932794	0.598203776626542	0.731084092328167
"PHF11"	6.12327868171796	1.82853405283428	0.707194385418082	2.58561732182486	0.00972047852447118	0.0388745500990026
"PHF12"	7.07084930738352	-0.965546302022586	0.566025025429581	-1.7058367715982	0.0880384746594532	0.196181978778917
"PHF13"	3.18643996994149	-1.24006482654273	0.851574944834931	-1.45620163447047	0.145336887840076	0.279451258753509
"PHF14"	6.06015617660675	1.71660618672998	0.655469155441396	2.61889697246548	0.00882145856613513	0.0361135942385633
"PHF15"	6.43693877257409	-0.346278366722033	0.58501474677273	-0.591913910943782	0.553908238058631	0.694721213758971
"PHF16"	2.62477218765824	-0.653615665228043	0.886873155588609	-0.736988893066952	0.461129103790123	0.616590815326257
"PHF17"	13.3495934453228	-2.08396855064079	0.481366288258341	-4.32927814322211	1.49598892957107e-05	0.000295571250392399
"PHF19"	28.1964488200666	0.558691037397335	0.362643502146696	1.54060677797926	0.123412517304031	0.249185189844322
"PHF2"	1.30151270048779	-1.85971610000507	1.38961976887182	-1.33829133815137	0.180801484328124	NA
"PHF20"	14.6129219892632	-0.17754990745025	0.40716181440219	-0.436067187958024	0.66278798274722	0.780957041415069
"PHF20L1"	24.0241084085635	-0.307800917222936	0.348507138404168	-0.883198314480363	0.377129132127603	0.537677007932342
"PHF21A"	3.90471353596339	-0.0828217986110575	0.708605059926085	-0.116880055329688	0.906955103353421	0.945741430242511
"PHF23"	13.9370439522458	0.243477843303517	0.396218990471515	0.614503214532372	0.53888284953272	0.682424702090161
"PHF3"	5.39141616565137	-1.29870668493874	0.676465948873634	-1.91984044001207	0.0548780570154853	0.13914565945473
"PHF5A"	14.1750449326629	0.932908006719205	0.426587219208379	2.18691035434772	0.0287490689010034	0.0868476879704703
"PHF6"	17.8409751298138	-0.850131139164035	0.408141198567726	-2.08293390166778	0.0372572489151166	0.105600546052564
"PHF7"	2.64590880602137	0.287052754594987	0.980874962784363	0.292649690823124	0.769789927896948	0.857234686081212
"PHF8"	3.92833118104259	-1.08060440109631	0.748418873477466	-1.44384974696772	0.148781245013705	0.284262103665344
"PHGDH"	33.1616299335658	0.120821124210637	0.377809039769312	0.319794159198545	0.749124375586029	0.843204174566876
"PHIP"	13.8095524695493	-0.59516187516056	0.440522428920515	-1.35103648778788	0.17668374471172	0.321237640204295
"PHKA1"	18.2425834303614	-1.34587085048103	0.396920556365913	-3.3907814269017	0.000696936592276473	0.00533206995743116
"PHKA2"	5.00360141757996	-1.61339476252012	0.746076663289689	-2.16250533210106	0.0305792465400513	0.0910735359576479
"PHKB"	28.7256400428084	-1.63125555032659	0.372195629277473	-4.38279072081872	1.17168655633228e-05	0.0002406744486723
"PHKG2"	19.5667382767192	0.399130684316407	0.409130147673594	0.975559211624842	0.329282945674204	0.49014089107969
"PHLDA1"	24.9892266045066	-1.0050576989686	0.400668531756892	-2.50845179820217	0.012126151118556	0.0455129411694682
"PHLDA2"	27.869052990797	0.670981647168066	0.347210143764431	1.93249436751278	0.0532985165880022	0.135989786886449
"PHLDA3"	53.8011521089804	0.830112061758173	0.297230325672302	2.79282425129587	0.00522500715257153	0.0242486266008133
"PHLDB1"	6.04529657774468	-0.733582626943014	0.588997659072941	-1.24547630307673	0.212956720829423	0.366461811509188
"PHLDB2"	25.1256539148438	0.290833863448706	0.379440833199976	0.766480141306848	0.44339066364362	0.600092119824298
"PHLDB3"	1.65356267875231	0.605174393235606	1.15082887100606	0.525859585627668	0.598985770666946	NA
"PHLPP1"	1.42688835570515	0.00156562244207235	1.22807978960918	0.00127485400811831	0.998982813945176	NA
"PHLPP2"	2.33048194620472	-1.29105531276107	0.98309732984327	-1.31325279152868	0.189097780381224	0.337302646606684
"PHOSPHO1"	1.29848719611707	-2.63321338808586	1.3742685631556	-1.91608355068493	0.055354461715045	NA
"PHPT1"	182.85582604235	1.24312032972294	0.324972972156841	3.8253037521009	0.000130610945051239	0.00155677888655877
"PHRF1"	10.4022004091193	-1.44751980334547	0.564051454329825	-2.56629034857349	0.0102792744025792	0.0404203274273488
"PHTF1"	11.4112697161056	-0.221491365115082	0.441638586730533	-0.501521768636185	0.616003961470501	0.746444373373757
"PHTF2"	5.85397466286876	-1.32988616419668	0.643092993866812	-2.06795312167886	0.038644431447808	0.108253623567513
"PHYH"	42.5231028113098	0.504450460985052	0.317492895784535	1.58885590097548	0.112092929236191	0.232922091492956
"PI3"	6.03038992110298	6.26760156355518	1.17436142770262	5.33702948317738	9.44816813832253e-08	5.08947751042904e-06
"PI4K2A"	17.8324753910497	-1.00924012820183	0.462920252640563	-2.18015980602485	0.0292456178624715	0.0880203059840292
"PI4K2B"	3.85080575439633	-0.988316314398207	0.807445794974605	-1.22400329600985	0.220950984153845	0.376891522811016
"PI4KA"	9.13162064977275	-2.15661076937733	0.580757375235816	-3.7134453410973	0.000204456638916946	0.00215219660387349
"PI4KAP1"	1.17863212156609	1.77144089425596	1.40562014332461	1.26025576872149	0.2075771105057	NA
"PI4KAP2"	3.30368497259177	0.282898058225646	0.782163531703046	0.361686586959222	0.717586251484458	0.821365529398624
"PI4KB"	20.2845965354501	-0.704816361598375	0.382168384244476	-1.84425606788943	0.0651458307105322	0.15794312545577
"PIAS1"	18.2347212308293	-0.323639288067536	0.393994121943146	-0.821431767741543	0.411400374672794	0.570246803641529
"PIAS2"	5.67259581241758	0.255042095750686	0.58585726471232	0.435331455479898	0.663321855890563	0.781275340751067
"PIAS3"	12.7720379092016	-0.206590938646136	0.410568571769809	-0.503182544527455	0.614835936089626	0.745542415669493
"PIAS4"	3.81222596943829	1.232271166767	0.750874510667706	1.64111465932066	0.100773616294949	0.216002615228714
"PIBF1"	3.77550181390431	0.15091288163363	0.761964851320351	0.198057536869482	0.843000047328964	0.905719444116453
"PICALM"	16.1191523702062	-0.225244226754698	0.382939803105271	-0.588197478894032	0.556399749403835	0.696770081153563
"PICK1"	3.66019237456447	0.130538389583119	0.731572996413209	0.178435221397083	0.858381190447203	0.915549365927002
"PIDD"	4.85477895882809	-0.89127415546553	0.690688466743022	-1.29041412790398	0.196906909434725	0.346606060322079
"PIEZO1"	18.2777016944991	-2.07653958886615	0.420865743017685	-4.933971517798	8.05741946767995e-07	2.95382759513073e-05
"PIF1"	1.78645497150529	-1.67310466982755	1.1277811919417	-1.48353659538067	0.137931900998995	NA
"PIGA"	5.46837311064183	-0.798643144188668	0.675062830037041	-1.18306490692851	0.236783424554567	0.39518801714308
"PIGB"	20.5317254820559	0.684886527141008	0.369829219102717	1.85189944916382	0.0640402630681377	0.155827862980732
"PIGC"	30.8065295412655	0.164580887142188	0.349774003839606	0.4705349320862	0.637972883046181	0.763340627742699
"PIGF"	45.7224266179522	0.743331191033179	0.287165497485932	2.5885114943852	0.00963917299391697	0.0386225383187003
"PIGG"	12.1138295558488	-0.653823580669627	0.445848745934469	-1.46646948462142	0.1425204286329	0.275706966743616
