	TLSW	TMSW	Event Info	FSC 488/10-H	FSC 488/10-A	FSC 488/10-W	FSC 405/10 (spd)-H	FSC 405/10 (spd)-A	FSC 405/10 (spd)-W	SSC 488/10-H	SSC 488/10-A	SSC 488/10-W	IFNL1-H	IFNL1-A	IFNL1-W	IFNB1-H	IFNB1-A	IFNB1-W	M2-H	M2-A	M2-W	TIME
144	343367550.0	0.0	4294902500.0	90263.0	144101.0	117880.0	262122.0	262143.0	130032.0	45898.0	59507.0	98928.0	59.0	62.0	73052.0	39.0	38.0	55532.0	20.0	19.0	38132.0	686735.0
146	349461250.0	0.0	4294901800.0	75903.0	118936.0	121052.0	262122.0	262143.0	112968.0	35183.0	45138.0	97216.0	57.0	49.0	50324.0	20.0	9.0	20576.0	26.0	25.0	29744.0	698922.0
147	349922370.0	0.0	4294901800.0	79347.0	133199.0	129624.0	262122.0	262143.0	135664.0	41184.0	56078.0	102384.0	67.0	77.0	83392.0	29.0	26.0	34756.0	68.0	62.0	46316.0	699845.0
160	409682430.0	0.0	4294901800.0	80569.0	148128.0	140628.0	262122.0	262143.0	160600.0	53100.0	72317.0	103468.0	81.0	94.0	76612.0	41.0	35.0	49984.0	39.0	46.0	39248.0	819365.0
162	415159900.0	0.0	4294901800.0	86094.0	174039.0	162504.0	262122.0	262143.0	167648.0	67231.0	97673.0	110976.0	108.0	127.0	81568.0	49.0	59.0	44512.0	75.0	91.0	71332.0	830320.0
168	463697340.0	0.0	4294901800.0	77986.0	134299.0	131012.0	262122.0	262143.0	132108.0	54330.0	71581.0	99280.0	83.0	96.0	80248.0	29.0	29.0	20164.0	29.0	43.0	40100.0	927395.0
171	474725120.0	0.0	4294901800.0	86937.0	143644.0	132324.0	262122.0	262143.0	129296.0	36580.0	48183.0	100644.0	54.0	53.0	64152.0	34.0	37.0	52320.0	46.0	46.0	63000.0	949450.0
178	493127500.0	0.0	4294901800.0	75439.0	134767.0	137732.0	262122.0	262143.0	141780.0	41745.0	61728.0	113524.0	113.0	122.0	74476.0	57.0	68.0	72724.0	83.0	112.0	87620.0	986255.0
179	496257730.0	0.0	4294901800.0	76132.0	121349.0	119308.0	262122.0	262143.0	108956.0	40911.0	56346.0	104980.0	80.0	73.0	56608.0	32.0	36.0	76472.0	1284.0	1832.0	109360.0	992515.0
183	502640030.0	0.0	4294901800.0	84190.0	125123.0	114288.0	262122.0	262143.0	136232.0	27951.0	36690.0	99440.0	40.0	60.0	93880.0	11.0	6.0	16308.0	28.0	17.0	32052.0	1005280.0
189	525140130.0	0.0	4294901800.0	98179.0	148000.0	114988.0	262122.0	262143.0	114216.0	38986.0	50212.0	98396.0	55.0	73.0	95024.0	36.0	35.0	41344.0	56.0	62.0	65588.0	1050280.0
196	570137540.0	0.0	4294901800.0	99126.0	162868.0	127156.0	262122.0	262143.0	144244.0	43261.0	55163.0	96612.0	53.0	62.0	75628.0	27.0	26.0	21588.0	23.0	28.0	34652.0	1140275.0
197	570574500.0	0.0	4294901800.0	73244.0	120744.0	123860.0	257350.0	262143.0	124964.0	27886.0	36608.0	100240.0	53.0	54.0	68152.0	25.0	21.0	37432.0	37.0	41.0	63804.0	1141149.0
204	578157100.0	0.0	4294901800.0	80872.0	138139.0	128708.0	262122.0	262143.0	138216.0	33186.0	44338.0	101928.0	62.0	58.0	51680.0	33.0	39.0	47380.0	14.0	8.0	23804.0	1156314.0
212	626084600.0	0.0	4294901800.0	91418.0	151316.0	125888.0	262122.0	262143.0	134224.0	37846.0	50869.0	102276.0	74.0	80.0	71952.0	55.0	54.0	63396.0	34.0	35.0	59280.0	1252169.0
213	629115600.0	0.0	4294901800.0	77635.0	139058.0	141360.0	262122.0	262143.0	126232.0	43768.0	52738.0	90820.0	78.0	81.0	75552.0	16.0	23.0	68360.0	33.0	30.0	48804.0	1258231.0
215	641606100.0	0.0	4294901800.0	86104.0	156498.0	142444.0	262122.0	262143.0	156008.0	54751.0	73800.0	102968.0	97.0	113.0	74476.0	35.0	53.0	74224.0	54.0	62.0	63388.0	1283212.0
216	642867460.0	0.0	4294901800.0	84844.0	114104.0	99228.0	262122.0	262143.0	127176.0	27133.0	33244.0	92776.0	33.0	33.0	55408.0	21.0	23.0	27200.0	24.0	28.0	39308.0	1285735.0
217	643149300.0	0.0	4294901800.0	64942.0	121612.0	147928.0	262122.0	262143.0	131900.0	26772.0	36666.0	103052.0	43.0	37.0	47312.0	20.0	23.0	51420.0	215.0	253.0	84932.0	1286299.0
218	643167200.0	0.0	4294901800.0	78179.0	149030.0	159448.0	262122.0	262143.0	170668.0	48284.0	70669.0	112772.0	81.0	106.0	103636.0	49.0	52.0	65568.0	130.0	161.0	81492.0	1286334.0
222	668335740.0	0.0	4294901800.0	78030.0	138456.0	140644.0	262122.0	262143.0	127244.0	39100.0	51208.0	99812.0	68.0	79.0	87192.0	18.0	24.0	65392.0	17.0	18.0	59652.0	1336672.0
227	704991500.0	0.0	4294901800.0	57426.0	103541.0	156112.0	219694.0	262143.0	156984.0	25986.0	42254.0	127132.0	98.0	139.0	100020.0	41.0	57.0	83236.0	109.0	171.0	128692.0	1409983.0
228	712691140.0	0.0	4294901800.0	101906.0	174091.0	134716.0	262122.0	262143.0	165584.0	48150.0	67746.0	108208.0	70.0	79.0	79724.0	47.0	47.0	40108.0	79.0	64.0	36428.0	1425382.0
230	714388200.0	0.0	4294901800.0	71398.0	118657.0	129616.0	262122.0	262143.0	128536.0	42129.0	57031.0	103660.0	86.0	86.0	59092.0	27.0	33.0	82704.0	41.0	30.0	31016.0	1428776.0
231	716060100.0	0.0	4294901800.0	86074.0	156066.0	148024.0	262122.0	262143.0	153924.0	47709.0	63735.0	101348.0	97.0	121.0	76096.0	42.0	50.0	61764.0	67.0	75.0	81688.0	1432120.0
232	716628700.0	0.0	4294901800.0	77498.0	125740.0	132452.0	262122.0	262143.0	134156.0	49373.0	69753.0	108392.0	55.0	62.0	75172.0	36.0	25.0	40332.0	802.0	1096.0	98844.0	1433257.0
233	717185150.0	0.0	4294901800.0	83636.0	147285.0	134400.0	262122.0	262143.0	148872.0	49773.0	65276.0	99340.0	56.0	71.0	85852.0	28.0	26.0	28776.0	30.0	38.0	84640.0	1434370.0
235	718804740.0	0.0	4294901800.0	83677.0	141736.0	130196.0	262122.0	262143.0	140864.0	40910.0	54741.0	102408.0	39.0	39.0	62864.0	31.0	29.0	30660.0	68.0	75.0	54704.0	1437609.0
236	720311300.0	0.0	4294901800.0	81787.0	157590.0	153420.0	262122.0	262143.0	170316.0	57313.0	81427.0	108704.0	123.0	139.0	78676.0	56.0	72.0	83656.0	64.0	81.0	92604.0	1440623.0
238	732685500.0	0.0	4294901800.0	67139.0	92855.0	104004.0	251539.0	262143.0	109588.0	25753.0	34000.0	101060.0	34.0	42.0	76800.0	13.0	6.0	16772.0	24.0	22.0	32588.0	1465371.0
239	742850750.0	0.0	4294901800.0	73546.0	117102.0	120140.0	258065.0	262143.0	110908.0	38546.0	49548.0	97992.0	112.0	126.0	77592.0	45.0	68.0	98528.0	37.0	50.0	99380.0	1485701.0
240	746842400.0	0.0	4294901800.0	73834.0	121317.0	125348.0	262122.0	262143.0	113420.0	34610.0	46325.0	102776.0	83.0	95.0	86692.0	35.0	40.0	76548.0	39.0	38.0	48956.0	1493685.0
242	747038500.0	0.0	4294901800.0	89675.0	164552.0	148312.0	262122.0	262143.0	161436.0	40835.0	54392.0	101736.0	58.0	53.0	57792.0	36.0	42.0	54060.0	57.0	66.0	64520.0	1494077.0
250	775096100.0	0.0	4294901800.0	76696.0	121801.0	122748.0	254146.0	262143.0	127868.0	41823.0	54419.0	98748.0	51.0	58.0	70256.0	25.0	17.0	31248.0	144.0	198.0	100448.0	1550192.0
252	790688450.0	0.0	4294901800.0	94995.0	165086.0	128592.0	262122.0	262143.0	156944.0	47554.0	68298.0	109708.0	107.0	129.0	80924.0	54.0	63.0	68936.0	73.0	114.0	96408.0	1581377.0
253	796339800.0	0.0	4294901800.0	81361.0	128924.0	120216.0	262122.0	262143.0	129592.0	34917.0	42080.0	90740.0	37.0	33.0	58948.0	32.0	23.0	31100.0	55.0	59.0	65844.0	1592680.0
254	796355500.0	0.0	4294901800.0	82951.0	136438.0	131200.0	262122.0	262143.0	151388.0	39147.0	54037.0	105028.0	54.0	66.0	85424.0	26.0	21.0	32308.0	29.0	24.0	48092.0	1592711.0
255	799617540.0	0.0	4294901800.0	82240.0	150129.0	147580.0	262122.0	262143.0	169164.0	56693.0	79661.0	107224.0	89.0	95.0	63452.0	39.0	38.0	51112.0	37.0	35.0	31744.0	1599235.0
256	800632700.0	0.0	4294901800.0	73995.0	130294.0	145728.0	262122.0	262143.0	148688.0	34280.0	47578.0	106276.0	74.0	69.0	58572.0	47.0	42.0	39856.0	33.0	34.0	33804.0	1601265.0
257	801940800.0	0.0	4294901800.0	79196.0	134389.0	135652.0	262122.0	262143.0	148624.0	49418.0	66283.0	102588.0	104.0	116.0	84256.0	55.0	60.0	62440.0	44.0	40.0	31836.0	1603882.0
258	803908000.0	0.0	4294901800.0	75639.0	136988.0	146836.0	262122.0	262143.0	135860.0	43976.0	56437.0	97960.0	89.0	99.0	81652.0	32.0	41.0	59948.0	49.0	47.0	55060.0	1607816.0
259	805052700.0	0.0	4294901800.0	102809.0	159769.0	117616.0	262122.0	262143.0	126952.0	54462.0	72784.0	102200.0	78.0	90.0	83856.0	27.0	30.0	31772.0	49.0	52.0	69832.0	1610105.0
262	835138200.0	0.0	4294901800.0	85814.0	122747.0	106764.0	262122.0	262143.0	117848.0	30768.0	37150.0	90940.0	32.0	32.0	52024.0	11.0	4.0	38876.0	43.0	36.0	25040.0	1670276.0
264	840185800.0	0.0	4294901800.0	70836.0	109050.0	117176.0	262122.0	262143.0	121708.0	33980.0	46267.0	102636.0	85.0	95.0	68224.0	21.0	27.0	52628.0	46.0	52.0	34080.0	1680372.0
266	842183550.0	0.0	4294901800.0	62166.0	97333.0	125100.0	262122.0	262143.0	123760.0	41960.0	54523.0	99036.0	55.0	62.0	82920.0	23.0	25.0	35048.0	15.0	7.0	20380.0	1684367.0
267	844369150.0	0.0	4294901800.0	99336.0	170548.0	132340.0	262122.0	262143.0	153056.0	56481.0	75672.0	102196.0	102.0	120.0	83516.0	33.0	34.0	48892.0	57.0	70.0	68104.0	1688738.0
270	849523700.0	0.0	4294901800.0	80329.0	123395.0	115736.0	262122.0	262143.0	121604.0	39379.0	52313.0	100844.0	115.0	142.0	92764.0	43.0	49.0	61404.0	44.0	49.0	60216.0	1699047.0
271	856264400.0	0.0	4294901800.0	80351.0	143619.0	139252.0	262122.0	262143.0	151932.0	44925.0	63992.0	108204.0	68.0	95.0	97220.0	41.0	52.0	62160.0	3630.0	5921.0	130428.0	1712529.0
272	859001100.0	0.0	4294901800.0	85226.0	138786.0	125132.0	262122.0	262143.0	151888.0	41879.0	55081.0	100312.0	80.0	84.0	68832.0	44.0	44.0	65468.0	260.0	312.0	85336.0	1718002.0
274	861661630.0	0.0	4294901800.0	67404.0	107406.0	129428.0	258098.0	262143.0	122612.0	35777.0	45494.0	96704.0	72.0	83.0	78952.0	28.0	37.0	76148.0	32.0	38.0	86384.0	1723323.0
277	864711300.0	0.0	4294901800.0	74023.0	119869.0	127376.0	261025.0	262143.0	136224.0	42339.0	53878.0	95764.0	39.0	49.0	66576.0	20.0	18.0	35840.0	31.0	20.0	28460.0	1729423.0
280	868375600.0	0.0	4294901800.0	115044.0	181371.0	114752.0	262122.0	262143.0	150500.0	60067.0	83467.0	106272.0	200.0	257.0	90112.0	85.0	121.0	102832.0	79.0	94.0	83480.0	1736751.0
281	872120960.0	0.0	4294901800.0	103116.0	167154.0	119824.0	262122.0	262143.0	140100.0	63764.0	90676.0	108600.0	143.0	172.0	86888.0	63.0	83.0	76820.0	85.0	102.0	80860.0	1744242.0
283	873692400.0	0.0	4294901800.0	79602.0	143378.0	140912.0	262122.0	262143.0	143896.0	45223.0	61086.0	103524.0	96.0	105.0	78892.0	32.0	47.0	85820.0	50.0	58.0	62168.0	1747385.0
284	879844860.0	0.0	4294901800.0	64437.0	110719.0	135880.0	256817.0	262143.0	120500.0	37783.0	49297.0	98924.0	75.0	85.0	78724.0	30.0	45.0	95752.0	21.0	26.0	67224.0	1759690.0
285	879963300.0	0.0	4294901800.0	59609.0	112320.0	156176.0	218061.0	262143.0	168740.0	32230.0	47057.0	107504.0	83.0	117.0	110840.0	39.0	57.0	68620.0	30.0	49.0	74024.0	1759927.0
286	898154100.0	0.0	4294901800.0	74409.0	132852.0	139304.0	262122.0	262143.0	129696.0	40732.0	52625.0	98448.0	95.0	110.0	76540.0	50.0	46.0	58384.0	80.0	85.0	54508.0	1796308.0
292	906376770.0	0.0	4294901800.0	85246.0	149515.0	140336.0	262122.0	262143.0	132376.0	41487.0	55107.0	101860.0	99.0	108.0	76276.0	57.0	59.0	68004.0	52.0	63.0	63096.0	1812753.0
295	910867700.0	0.0	4294901800.0	72714.0	124899.0	132476.0	256478.0	262143.0	131936.0	40726.0	55057.0	103236.0	63.0	83.0	87672.0	15.0	17.0	59856.0	464.0	623.0	99428.0	1821735.0
302	920610800.0	0.0	4294901800.0	68820.0	114206.0	128936.0	261363.0	262143.0	122948.0	35080.0	44544.0	96596.0	86.0	90.0	75612.0	29.0	20.0	42952.0	136.0	185.0	85584.0	1841222.0
305	935134340.0	0.0	4294901800.0	75338.0	125170.0	129828.0	262122.0	262143.0	127816.0	38192.0	52086.0	104268.0	71.0	79.0	87516.0	49.0	66.0	80412.0	4246.0	6724.0	125176.0	1870269.0
307	938705900.0	0.0	4294901800.0	80754.0	135948.0	133520.0	262122.0	262143.0	133984.0	48291.0	61135.0	95448.0	85.0	86.0	63792.0	47.0	42.0	44260.0	88.0	116.0	91660.0	1877412.0
308	941183600.0	0.0	4294901800.0	76973.0	141305.0	151060.0	262122.0	262143.0	145020.0	44989.0	60272.0	102036.0	93.0	117.0	85992.0	35.0	34.0	31632.0	106.0	148.0	86104.0	1882367.0
309	942119600.0	0.0	4294901800.0	92608.0	165107.0	139984.0	262122.0	262143.0	157396.0	44136.0	59443.0	103340.0	95.0	118.0	85456.0	43.0	48.0	58512.0	25.0	30.0	44672.0	1884239.0
311	944852350.0	0.0	4294901800.0	73772.0	100981.0	104080.0	262122.0	262143.0	118608.0	28641.0	34210.0	89572.0	55.0	53.0	53084.0	18.0	13.0	38840.0	3565.0	5542.0	129240.0	1889705.0
313	947424450.0	0.0	4294901800.0	80175.0	128633.0	126880.0	262122.0	262143.0	137224.0	42917.0	61272.0	109928.0	74.0	95.0	94464.0	36.0	36.0	27328.0	51.0	67.0	91220.0	1894849.0
314	952373500.0	0.0	4294901800.0	77954.0	143498.0	144856.0	262122.0	262143.0	148864.0	40552.0	51855.0	97144.0	95.0	100.0	73904.0	43.0	39.0	32116.0	48.0	64.0	74916.0	1904747.0
317	958861200.0	0.0	4294901800.0	74940.0	136936.0	143760.0	262122.0	262143.0	140532.0	45195.0	59587.0	99544.0	52.0	55.0	63336.0	33.0	40.0	53972.0	2057.0	3040.0	115804.0	1917722.0
320	971832450.0	0.0	4294901800.0	69479.0	124509.0	139432.0	262122.0	262143.0	134556.0	39666.0	51137.0	98580.0	81.0	92.0	75196.0	47.0	36.0	32392.0	32.0	31.0	49060.0	1943665.0
326	989078600.0	0.0	4294901800.0	57881.0	93745.0	124244.0	244673.0	262143.0	115748.0	22769.0	27566.0	91620.0	68.0	56.0	65000.0	24.0	19.0	40676.0	37.0	28.0	45316.0	1978157.0
333	1011529000.0	0.0	4294901800.0	66414.0	124214.0	151240.0	262122.0	262143.0	139084.0	38942.0	54897.0	108560.0	79.0	95.0	94432.0	42.0	53.0	81724.0	138.0	193.0	100732.0	2023058.0
334	1011548860.0	0.0	4294901800.0	64837.0	129307.0	164148.0	262122.0	262143.0	160684.0	28492.0	43224.0	115964.0	29.0	43.0	74196.0	18.0	25.0	62232.0	39.0	48.0	67024.0	2023098.0
339	1018081000.0	0.0	4294901800.0	76030.0	135243.0	145812.0	262122.0	262143.0	150128.0	46708.0	62168.0	100556.0	50.0	43.0	53392.0	13.0	11.0	31200.0	23.0	31.0	79016.0	2036162.0
343	1025475300.0	0.0	4294901800.0	83706.0	149900.0	140700.0	262122.0	262143.0	153492.0	44637.0	60444.0	103388.0	71.0	88.0	87188.0	250.0	358.0	110660.0	109511.0	168431.0	121580.0	2050951.0
345	1025930600.0	0.0	4294901800.0	63006.0	101343.0	123284.0	262122.0	262143.0	106472.0	23697.0	27785.0	88816.0	44.0	43.0	56588.0	18.0	15.0	46476.0	20.0	15.0	29120.0	2051861.0
348	1034355260.0	0.0	4294901800.0	85529.0	164847.0	159668.0	262122.0	262143.0	160268.0	60942.0	84942.0	106464.0	134.0	170.0	90260.0	62.0	87.0	85572.0	3771.0	6519.0	133892.0	2068711.0
349	1045106050.0	0.0	4294901800.0	82854.0	157226.0	154108.0	262122.0	262143.0	165604.0	42788.0	61240.0	109752.0	52.0	61.0	77600.0	16.0	7.0	32008.0	41.0	74.0	117416.0	2090212.0
353	1052653300.0	0.0	4294901800.0	87332.0	146894.0	126516.0	262122.0	262143.0	142816.0	46506.0	61382.0	100440.0	135.0	145.0	74844.0	40.0	46.0	77176.0	97.0	100.0	70384.0	2105307.0
362	1061231100.0	0.0	4294901800.0	75646.0	113862.0	114008.0	259433.0	262143.0	120628.0	43019.0	55533.0	98416.0	78.0	70.0	66684.0	29.0	32.0	48344.0	46.0	47.0	37104.0	2122462.0
371	1091133000.0	0.0	4294901800.0	73375.0	162893.0	171604.0	262122.0	262143.0	174128.0	41630.0	83452.0	164028.0	53.0	104.0	154152.0	33.0	64.0	120376.0	44.0	63.0	53212.0	2182266.0
376	1099947800.0	0.0	4294901800.0	80942.0	120381.0	107444.0	262122.0	262143.0	114868.0	28512.0	39457.0	105892.0	19.0	28.0	77408.0	23.0	16.0	35504.0	7.0	4.0	17440.0	2199896.0
388	1137006200.0	0.0	4294901800.0	46343.0	114416.0	204016.0	150213.0	262143.0	198620.0	29285.0	45834.0	117880.0	103.0	140.0	84548.0	42.0	48.0	55360.0	88.0	131.0	98304.0	2274012.0
391	1147064400.0	0.0	4294901800.0	77557.0	153183.0	160640.0	262122.0	262143.0	143312.0	51621.0	68031.0	99840.0	121.0	124.0	66344.0	48.0	53.0	79012.0	39.0	37.0	54704.0	2294129.0
396	1172010500.0	0.0	4294901800.0	76089.0	120740.0	122752.0	262122.0	262143.0	127168.0	31694.0	39675.0	95040.0	50.0	55.0	68328.0	38.0	44.0	60788.0	34.0	38.0	64812.0	2344021.0
397	1174233100.0	0.0	4294901800.0	80070.0	131579.0	123788.0	262122.0	262143.0	131788.0	48546.0	63807.0	99576.0	83.0	95.0	82920.0	46.0	49.0	61928.0	280.0	275.0	81732.0	2348466.0
399	1177608800.0	0.0	4294901800.0	79163.0	92044.0	90256.0	247654.0	262143.0	82428.0	25854.0	24952.0	73104.0	2.0	1.0	4588.0	1.0	1.0	3496.0	1.0	1.0	4328.0	2355218.0
404	1192889700.0	0.0	4294901800.0	85202.0	152806.0	142888.0	262122.0	262143.0	149768.0	39572.0	51747.0	98988.0	102.0	123.0	81416.0	48.0	51.0	55168.0	143.0	161.0	75244.0	2385780.0
416	1243270900.0	0.0	4294901800.0	85536.0	141008.0	124872.0	262122.0	262143.0	136232.0	47987.0	63932.0	101540.0	109.0	105.0	71960.0	48.0	60.0	81392.0	45.0	46.0	46404.0	2486542.0
418	1250032500.0	0.0	4294901800.0	72812.0	126223.0	141032.0	262122.0	262143.0	137600.0	38951.0	51448.0	101212.0	91.0	92.0	69504.0	52.0	52.0	52832.0	31.0	45.0	98156.0	2500065.0
423	1281846500.0	0.0	4294901800.0	77769.0	123728.0	126592.0	262122.0	262143.0	119564.0	40017.0	51095.0	97392.0	107.0	123.0	70448.0	59.0	70.0	62176.0	54.0	69.0	87468.0	2563693.0
427	1301269900.0	0.0	4294901800.0	74517.0	115046.0	115672.0	262122.0	262143.0	107924.0	30034.0	37912.0	95796.0	43.0	44.0	62292.0	13.0	19.0	62360.0	20.0	34.0	72048.0	2602540.0
433	1310138100.0	0.0	4294901800.0	107440.0	180853.0	133548.0	262122.0	262143.0	161732.0	65033.0	84563.0	98164.0	103.0	130.0	85540.0	28.0	34.0	86212.0	59.0	70.0	88376.0	2620276.0
436	1316970200.0	0.0	4294901800.0	77111.0	127514.0	124216.0	262122.0	262143.0	122388.0	57559.0	76942.0	101336.0	99.0	118.0	80312.0	35.0	29.0	25964.0	188.0	265.0	110948.0	2633941.0
438	1319894800.0	0.0	4294901800.0	76854.0	144077.0	148048.0	262122.0	262143.0	157724.0	45278.0	62273.0	105868.0	63.0	75.0	78672.0	36.0	40.0	65760.0	74.0	83.0	61512.0	2639789.0
441	1326115800.0	0.0	4294901800.0	98041.0	180283.0	142920.0	262122.0	262143.0	161964.0	54468.0	78680.0	110904.0	455.0	612.0	99248.0	49.0	68.0	99288.0	5008.0	7867.0	121868.0	2652232.0
