	TLSW	TMSW	Event Info	FSC 488/10-H	FSC 488/10-A	FSC 488/10-W	FSC 405/10 (spd)-H	FSC 405/10 (spd)-A	FSC 405/10 (spd)-W	SSC 488/10-H	SSC 488/10-A	SSC 488/10-W	IFNL1-H	IFNL1-A	IFNL1-W	IFNB1-H	IFNB1-A	IFNB1-W	M2-H	M2-A	M2-W	TIME
20	116787.0	0.0	4294901800.0	82118.0	149345.0	141012.0	262122.0	262143.0	145012.0	57856.0	79950.0	105428.0	77.0	78.0	68808.0	87.0	99.0	71556.0	56.0	77.0	96596.0	234.0
21	119751.0	0.0	4294901800.0	62188.0	113353.0	148376.0	262122.0	262143.0	159216.0	44420.0	61770.0	107072.0	43.0	41.0	49464.0	62.0	81.0	87088.0	32.0	38.0	66748.0	240.0
22	123639.0	0.0	4294901800.0	56480.0	105467.0	150732.0	262122.0	262143.0	125456.0	32016.0	45657.0	109368.0	47.0	55.0	86808.0	93.0	122.0	93504.0	60.0	62.0	56360.0	247.0
23	126790.0	0.0	4294901800.0	79279.0	131116.0	122636.0	262122.0	262143.0	150184.0	45997.0	63545.0	105864.0	39.0	36.0	47688.0	78.0	105.0	94872.0	26.0	19.0	29776.0	254.0
24	140741.0	0.0	4294901800.0	72606.0	134072.0	145292.0	262122.0	262143.0	159712.0	47778.0	67514.0	107464.0	47.0	66.0	92396.0	143.0	176.0	65384.0	49.0	62.0	88172.0	281.0
25	141546.0	0.0	4294901800.0	57445.0	101264.0	139312.0	249419.0	262143.0	130396.0	46953.0	59992.0	97776.0	277.0	310.0	86556.0	267.0	298.0	82040.0	121.0	124.0	66620.0	283.0
28	149638.0	0.0	4294901800.0	65027.0	119488.0	148156.0	262122.0	262143.0	153072.0	40855.0	58717.0	111784.0	52.0	61.0	79812.0	64.0	71.0	74624.0	62.0	96.0	106428.0	299.0
30	162988.0	0.0	4294901800.0	51956.0	85628.0	132100.0	261029.0	262143.0	133916.0	33029.0	42375.0	97540.0	40.0	47.0	78240.0	44.0	43.0	57300.0	248.0	404.0	131788.0	326.0
33	170823.0	0.0	4294901800.0	56918.0	87370.0	119020.0	262122.0	262143.0	111892.0	20524.0	25805.0	95788.0	56.0	66.0	75436.0	54.0	48.0	36772.0	36.0	32.0	35780.0	342.0
35	175550.0	0.0	4294901800.0	88358.0	157102.0	139196.0	262122.0	262143.0	171224.0	52999.0	74113.0	105992.0	79.0	90.0	80680.0	126.0	153.0	81280.0	190.0	197.0	75796.0	351.0
36	184192.0	0.0	4294901800.0	61454.0	99349.0	125532.0	262122.0	262143.0	134868.0	27936.0	34770.0	94120.0	16.0	12.0	16960.0	39.0	29.0	52136.0	23.0	13.0	25332.0	368.0
37	188516.0	0.0	4294901800.0	56877.0	98758.0	132360.0	262122.0	262143.0	131028.0	29001.0	38935.0	101656.0	51.0	50.0	62972.0	45.0	58.0	75496.0	18.0	14.0	26700.0	377.0
38	192622.0	0.0	4294901800.0	85783.0	141578.0	125308.0	262122.0	262143.0	161924.0	38831.0	53530.0	106064.0	52.0	57.0	83180.0	95.0	113.0	95704.0	70.0	69.0	45824.0	385.0
41	207762.0	0.0	4294901800.0	66036.0	110816.0	132064.0	250936.0	262143.0	134140.0	28084.0	35588.0	96380.0	30.0	26.0	53784.0	34.0	41.0	81172.0	33.0	37.0	50144.0	416.0
42	208400.0	0.0	4294901800.0	60512.0	99922.0	127932.0	250359.0	262143.0	135476.0	38496.0	52321.0	104356.0	46.0	45.0	71244.0	71.0	69.0	57660.0	31.0	34.0	61480.0	417.0
44	219823.0	0.0	4294901800.0	55190.0	89500.0	125676.0	262122.0	262143.0	130524.0	23282.0	29713.0	96800.0	18.0	16.0	38096.0	28.0	27.0	42292.0	5.0	2.0	20460.0	440.0
45	261657.0	0.0	4294901800.0	61288.0	90723.0	116244.0	232319.0	262143.0	131828.0	28967.0	37410.0	97588.0	16.0	17.0	63704.0	9.0	5.0	22856.0	3.0	2.0	10824.0	523.0
46	265186.0	0.0	4294901800.0	79805.0	136285.0	127840.0	262122.0	262143.0	159268.0	36643.0	51022.0	106692.0	40.0	43.0	76652.0	58.0	78.0	71052.0	35.0	41.0	75488.0	530.0
47	266360.0	0.0	4294901800.0	52138.0	98272.0	158936.0	261626.0	262143.0	138052.0	37308.0	49938.0	101256.0	23.0	22.0	48940.0	26.0	26.0	22640.0	56.0	63.0	73888.0	533.0
48	267826.0	0.0	4294901800.0	61438.0	107141.0	144072.0	262122.0	262143.0	131748.0	26970.0	35528.0	101168.0	33.0	38.0	63928.0	68.0	87.0	101056.0	35.0	37.0	68804.0	536.0
50	298689.0	0.0	4294901800.0	74085.0	138477.0	153096.0	262122.0	262143.0	154192.0	38077.0	52181.0	104124.0	28.0	30.0	66764.0	41.0	52.0	83356.0	137.0	153.0	74152.0	597.0
51	300816.0	0.0	4294901800.0	58899.0	95937.0	120780.0	262122.0	262143.0	115236.0	29373.0	40874.0	105964.0	50.0	66.0	86716.0	43.0	56.0	85300.0	20.0	11.0	26588.0	602.0
52	301934.0	0.0	4294901800.0	52769.0	93899.0	146124.0	258424.0	262143.0	123992.0	33066.0	42268.0	96904.0	56.0	69.0	75652.0	55.0	62.0	75180.0	456.0	634.0	111968.0	604.0
53	315091.0	0.0	4294901800.0	69379.0	109704.0	123564.0	262122.0	262143.0	129656.0	29747.0	37584.0	96056.0	29.0	31.0	33884.0	30.0	30.0	59700.0	9.0	8.0	21952.0	630.0
54	326186.0	0.0	4294901800.0	63196.0	103950.0	125892.0	262122.0	262143.0	126780.0	30010.0	40414.0	102496.0	44.0	45.0	63332.0	47.0	65.0	59416.0	22.0	31.0	58932.0	652.0
55	329148.0	0.0	4294901800.0	61230.0	112808.0	147356.0	262122.0	262143.0	141504.0	33756.0	46763.0	106284.0	36.0	41.0	65900.0	86.0	90.0	82512.0	58.0	60.0	43924.0	658.0
56	353160.0	0.0	4294901800.0	67371.0	109846.0	123336.0	262122.0	262143.0	125796.0	21518.0	27722.0	98252.0	26.0	27.0	57148.0	29.0	42.0	74964.0	22.0	33.0	81900.0	706.0
57	364007.0	0.0	4294901800.0	68159.0	114885.0	129692.0	262122.0	262143.0	122820.0	28562.0	35496.0	94148.0	36.0	39.0	44716.0	70.0	83.0	67696.0	18.0	28.0	72996.0	728.0
58	364983.0	0.0	4294901800.0	62113.0	117629.0	155068.0	262122.0	262143.0	143544.0	38431.0	54598.0	108964.0	52.0	54.0	71632.0	124.0	165.0	93092.0	171.0	255.0	122080.0	730.0
59	387623.0	0.0	4294901800.0	66058.0	102660.0	118060.0	262122.0	262143.0	118056.0	26307.0	32451.0	93524.0	24.0	29.0	67960.0	50.0	59.0	73828.0	16.0	9.0	19372.0	775.0
60	392368.0	0.0	4294901800.0	67418.0	110643.0	129696.0	262122.0	262143.0	151668.0	29549.0	41101.0	106804.0	50.0	51.0	52816.0	45.0	39.0	39132.0	26.0	27.0	41040.0	785.0
61	425313.0	0.0	4294901800.0	69415.0	117276.0	138852.0	262122.0	262143.0	131676.0	28174.0	35970.0	96528.0	37.0	39.0	58020.0	79.0	106.0	92584.0	11.0	14.0	35028.0	851.0
62	447615.0	0.0	4294901800.0	71325.0	107626.0	111364.0	262122.0	262143.0	118592.0	31138.0	39410.0	95904.0	31.0	28.0	45508.0	43.0	55.0	88312.0	30.0	26.0	42540.0	895.0
63	462063.0	0.0	4294901800.0	66621.0	90955.0	104672.0	248648.0	262143.0	127576.0	28615.0	35381.0	93168.0	7.0	3.0	11416.0	22.0	17.0	25848.0	19.0	7.0	20208.0	924.0
64	522027.0	0.0	4294901800.0	62137.0	88926.0	111344.0	254091.0	262143.0	110280.0	25141.0	29665.0	88164.0	51.0	50.0	59600.0	31.0	33.0	63188.0	92.0	108.0	87772.0	1044.0
65	522858.0	0.0	4294901800.0	58395.0	94092.0	126684.0	219769.0	262143.0	119576.0	18371.0	21354.0	87364.0	17.0	14.0	16468.0	8.0	3.0	10032.0	376.0	457.0	91408.0	1046.0
66	541482.0	0.0	4294901800.0	77006.0	125369.0	121568.0	262122.0	262143.0	128908.0	34158.0	44744.0	100008.0	35.0	36.0	60048.0	46.0	53.0	72724.0	20.0	17.0	29408.0	1083.0
69	661424.0	0.0	4294901800.0	71065.0	118315.0	125360.0	262122.0	262143.0	129436.0	39085.0	51941.0	101248.0	76.0	77.0	63116.0	61.0	67.0	70504.0	170.0	215.0	89396.0	1323.0
70	760438.0	0.0	4294901800.0	56562.0	90446.0	127296.0	240148.0	262143.0	129592.0	23260.0	29229.0	96060.0	16.0	13.0	39060.0	40.0	60.0	79184.0	11.0	10.0	13580.0	1521.0
71	795323.0	0.0	4294901800.0	84478.0	130712.0	116384.0	262122.0	262143.0	147240.0	33851.0	45528.0	101748.0	48.0	49.0	70056.0	67.0	65.0	48204.0	51.0	65.0	96500.0	1591.0
72	837290.0	0.0	4294901800.0	81722.0	144759.0	136736.0	262122.0	262143.0	158672.0	47247.0	63993.0	103980.0	33.0	41.0	88588.0	54.0	55.0	78256.0	29.0	27.0	56012.0	1675.0
73	937956.0	0.0	4294901800.0	76836.0	133075.0	132988.0	262122.0	262143.0	145388.0	33950.0	43497.0	96732.0	30.0	31.0	41124.0	46.0	46.0	68264.0	27.0	32.0	55536.0	1876.0
74	1017185.0	0.0	4294901800.0	74190.0	121561.0	128744.0	262122.0	262143.0	132896.0	32326.0	39544.0	92520.0	30.0	23.0	21352.0	40.0	43.0	67808.0	24.0	19.0	49208.0	2034.0
75	1035786.0	0.0	4294901800.0	68681.0	121571.0	137416.0	262122.0	262143.0	133788.0	33756.0	44336.0	100024.0	65.0	81.0	81628.0	59.0	81.0	85676.0	19.0	15.0	39100.0	2072.0
76	1485207.0	0.0	4294901800.0	72438.0	122289.0	136540.0	262122.0	262143.0	142236.0	28387.0	35068.0	93564.0	25.0	23.0	45220.0	37.0	36.0	29428.0	49.0	58.0	82372.0	2970.0
78	1591975.0	0.0	4294901800.0	79918.0	131517.0	125312.0	262122.0	262143.0	126380.0	24330.0	30234.0	94352.0	20.0	16.0	32516.0	50.0	55.0	77336.0	30.0	28.0	43932.0	3184.0
79	1610621.0	0.0	4294901800.0	74424.0	122404.0	125440.0	262122.0	262143.0	122872.0	38660.0	49997.0	98156.0	32.0	34.0	66772.0	40.0	39.0	69388.0	24.0	21.0	47308.0	3221.0
80	1930187.0	0.0	4294901800.0	66083.0	105667.0	121792.0	248803.0	262143.0	116560.0	24872.0	31360.0	95612.0	9.0	4.0	11464.0	46.0	49.0	71320.0	12.0	5.0	13132.0	3860.0
81	1952961.0	0.0	4294901800.0	69254.0	108812.0	124604.0	262122.0	262143.0	129636.0	22374.0	27893.0	94576.0	25.0	30.0	64820.0	38.0	37.0	56832.0	72.0	74.0	64988.0	3906.0
82	1993973.0	0.0	4294901800.0	71371.0	102942.0	106892.0	262122.0	262143.0	120768.0	29997.0	38231.0	96624.0	25.0	27.0	64376.0	35.0	35.0	53936.0	36.0	31.0	20104.0	3988.0
83	2106363.0	0.0	4294901800.0	65369.0	97244.0	113928.0	262122.0	262143.0	113400.0	26936.0	32208.0	89668.0	28.0	15.0	29376.0	29.0	35.0	73512.0	15.0	7.0	20584.0	4213.0
84	2386458.0	0.0	4294901800.0	73471.0	123740.0	126560.0	262122.0	262143.0	109928.0	39363.0	49813.0	95852.0	60.0	69.0	82052.0	64.0	77.0	86384.0	50.0	67.0	81564.0	4773.0
85	2605294.0	0.0	4294901800.0	73732.0	133122.0	136800.0	262122.0	262143.0	131692.0	53362.0	72469.0	103504.0	50.0	58.0	73908.0	53.0	62.0	84504.0	17.0	16.0	48284.0	5211.0
89	6740977.0	0.0	4294901800.0	79178.0	129865.0	122012.0	262122.0	262143.0	117876.0	35879.0	46532.0	99052.0	74.0	82.0	67680.0	111.0	136.0	84188.0	21.0	30.0	60152.0	13482.0
93	11604693.0	0.0	4294901800.0	79804.0	102387.0	98320.0	262122.0	262143.0	86456.0	39936.0	41160.0	77604.0	20.0	9.0	23224.0	8.0	5.0	21520.0	1.0	2.0	5596.0	23209.0
133	70274880.0	0.0	4294902800.0	84000.0	163545.0	152128.0	262122.0	262143.0	162696.0	76730.0	108607.0	107576.0	93.0	114.0	96052.0	73.0	96.0	94008.0	45.0	72.0	113524.0	140550.0
134	70314630.0	0.0	4294902800.0	68857.0	122623.0	139368.0	262122.0	262143.0	140356.0	29553.0	37720.0	97032.0	51.0	44.0	48956.0	29.0	34.0	74092.0	53.0	50.0	59744.0	140629.0
135	70334216.0	0.0	4294902800.0	68338.0	123758.0	141344.0	262122.0	262143.0	149272.0	39207.0	54030.0	105756.0	55.0	70.0	90656.0	88.0	106.0	82636.0	64.0	88.0	98868.0	140668.0
136	70336800.0	0.0	4294902800.0	67525.0	103058.0	118420.0	255130.0	262143.0	129116.0	32480.0	42913.0	101052.0	58.0	65.0	67156.0	32.0	35.0	60472.0	197.0	261.0	95408.0	140674.0
138	70344580.0	0.0	4294902800.0	62580.0	115380.0	146232.0	262122.0	262143.0	140132.0	46640.0	66605.0	110376.0	52.0	58.0	71076.0	62.0	81.0	95596.0	181.0	222.0	95404.0	140689.0
142	70365440.0	0.0	4294902800.0	76200.0	132704.0	129904.0	262122.0	262143.0	150088.0	45574.0	66369.0	112240.0	66.0	74.0	80876.0	87.0	121.0	89676.0	50.0	49.0	61912.0	140731.0
144	70368984.0	0.0	4294902800.0	54173.0	131625.0	202320.0	262122.0	262143.0	164712.0	38339.0	73799.0	151916.0	62.0	111.0	124616.0	66.0	117.0	111280.0	80.0	125.0	98996.0	140738.0
148	70376600.0	0.0	4294902800.0	56311.0	117487.0	166320.0	262122.0	262143.0	156956.0	49037.0	72004.0	109596.0	51.0	59.0	71480.0	43.0	57.0	83232.0	132.0	144.0	68072.0	140753.0
198	70462390.0	0.0	4294902800.0	62645.0	121294.0	160976.0	262122.0	262143.0	156788.0	51652.0	74219.0	109664.0	80.0	83.0	71144.0	81.0	101.0	76480.0	92.0	122.0	86960.0	140925.0
199	70468940.0	0.0	4294902800.0	80677.0	142590.0	136544.0	262122.0	262143.0	144732.0	56270.0	79957.0	108864.0	85.0	103.0	87180.0	144.0	190.0	103144.0	64.0	75.0	70296.0	140938.0
201	70476530.0	0.0	4294902800.0	72162.0	119446.0	123760.0	262122.0	262143.0	120432.0	54657.0	73870.0	103096.0	93.0	103.0	76904.0	105.0	123.0	80780.0	65.0	79.0	87860.0	140953.0
207	70491120.0	0.0	4294902800.0	59391.0	108896.0	152264.0	262122.0	262143.0	149936.0	31938.0	43474.0	111224.0	46.0	41.0	48540.0	57.0	56.0	53440.0	149.0	69.0	28204.0	140982.0
209	70496840.0	0.0	4294902800.0	51045.0	137127.0	229568.0	255473.0	262143.0	221196.0	42757.0	79504.0	132252.0	34.0	73.0	118596.0	44.0	77.0	77992.0	68.0	91.0	89292.0	140994.0
210	70503480.0	0.0	4294902800.0	63042.0	108992.0	137352.0	262122.0	262143.0	135412.0	28229.0	35294.0	94024.0	25.0	23.0	19480.0	30.0	25.0	27124.0	53.0	52.0	81228.0	141007.0
211	70509650.0	0.0	4294902800.0	63187.0	107461.0	131068.0	262122.0	262143.0	139804.0	40812.0	58118.0	109356.0	33.0	25.0	20432.0	16.0	11.0	22384.0	12.0	9.0	15976.0	141019.0
213	70515410.0	0.0	4294902800.0	66044.0	113034.0	130492.0	262122.0	262143.0	126920.0	32474.0	42783.0	100828.0	51.0	46.0	54472.0	38.0	40.0	39304.0	543.0	535.0	70516.0	141031.0
214	70519110.0	0.0	4294902800.0	66474.0	109367.0	129712.0	262122.0	262143.0	128100.0	36811.0	46982.0	96432.0	44.0	48.0	68524.0	42.0	46.0	57480.0	50.0	62.0	81512.0	141038.0
215	70520810.0	0.0	4294902800.0	59287.0	97478.0	127948.0	262122.0	262143.0	119604.0	32304.0	41237.0	96888.0	48.0	53.0	70040.0	42.0	39.0	51636.0	61.0	52.0	59876.0	141042.0
217	70526380.0	0.0	4294902800.0	54424.0	102643.0	152724.0	262122.0	262143.0	137792.0	43144.0	55302.0	97248.0	101.0	114.0	72852.0	116.0	152.0	89108.0	53.0	44.0	37788.0	141053.0
220	70530584.0	0.0	4294902800.0	106890.0	163518.0	115020.0	262122.0	262143.0	157796.0	61331.0	79284.0	97272.0	76.0	90.0	91040.0	113.0	161.0	93908.0	57.0	70.0	64224.0	141061.0
221	70532820.0	0.0	4294902800.0	62576.0	138475.0	190160.0	262122.0	262143.0	184248.0	35430.0	77244.0	184556.0	59.0	131.0	163664.0	93.0	181.0	147368.0	92.0	165.0	143248.0	141066.0
224	70537360.0	0.0	4294902800.0	53774.0	103738.0	158580.0	262122.0	262143.0	137424.0	42175.0	57971.0	104828.0	46.0	48.0	68472.0	52.0	60.0	74420.0	34.0	29.0	34388.0	141075.0
226	70542056.0	0.0	4294902800.0	58728.0	104914.0	142924.0	262122.0	262143.0	138052.0	38365.0	49845.0	98872.0	75.0	81.0	75272.0	56.0	67.0	85976.0	630.0	752.0	90856.0	141084.0
228	70543900.0	0.0	4294902800.0	52708.0	85543.0	127128.0	262122.0	262143.0	120876.0	31726.0	42007.0	100828.0	37.0	32.0	50524.0	27.0	31.0	63532.0	14.0	9.0	18164.0	141088.0
230	70554280.0	0.0	4294902800.0	65329.0	107517.0	124460.0	262122.0	262143.0	126904.0	40011.0	55070.0	106532.0	84.0	94.0	70032.0	98.0	121.0	88788.0	69.0	82.0	86344.0	141109.0
231	70557000.0	0.0	4294902800.0	57221.0	101578.0	136752.0	262122.0	262143.0	134072.0	38751.0	52258.0	102116.0	36.0	29.0	41848.0	28.0	36.0	35624.0	128.0	138.0	74300.0	141114.0
232	70563080.0	0.0	4294902800.0	58825.0	106288.0	147216.0	262122.0	262143.0	139168.0	38217.0	51119.0	102292.0	29.0	38.0	59292.0	49.0	56.0	71856.0	95.0	115.0	85604.0	141126.0
233	70566000.0	0.0	4294902800.0	56774.0	144199.0	217192.0	262122.0	262143.0	178556.0	28239.0	68401.0	200928.0	38.0	36.0	54192.0	57.0	111.0	90820.0	64.0	95.0	69232.0	141132.0
234	70575670.0	0.0	4294902800.0	83776.0	146490.0	127380.0	262122.0	262143.0	141644.0	54897.0	77470.0	107880.0	85.0	86.0	68668.0	74.0	92.0	88832.0	69.0	90.0	81324.0	141151.0
235	70578680.0	0.0	4294902800.0	55995.0	99887.0	138560.0	262122.0	262143.0	130628.0	32115.0	42584.0	100408.0	46.0	45.0	62024.0	58.0	87.0	106780.0	22.0	30.0	64424.0	141157.0
236	70584400.0	0.0	4294902800.0	70620.0	124364.0	132780.0	262122.0	262143.0	142272.0	41222.0	62043.0	117072.0	68.0	77.0	77832.0	62.0	71.0	68084.0	43.0	42.0	30352.0	141169.0
237	70591900.0	0.0	4294902800.0	49760.0	84797.0	135404.0	262122.0	262143.0	115716.0	25316.0	31271.0	93348.0	15.0	14.0	28996.0	44.0	43.0	54724.0	16.0	20.0	46184.0	141184.0
238	70595496.0	0.0	4294902800.0	58326.0	93902.0	122748.0	259481.0	262143.0	102288.0	36512.0	46792.0	97372.0	61.0	77.0	81804.0	54.0	66.0	82760.0	37.0	33.0	55100.0	141191.0
239	70597100.0	0.0	4294902800.0	62042.0	86491.0	105704.0	262122.0	262143.0	117332.0	21527.0	30007.0	106844.0	41.0	56.0	94876.0	19.0	13.0	19492.0	13.0	17.0	28652.0	141194.0
241	70604860.0	0.0	4294902800.0	64183.0	118380.0	150088.0	262122.0	262143.0	142052.0	48300.0	65041.0	102464.0	36.0	41.0	77304.0	51.0	67.0	89008.0	208.0	236.0	78964.0	141210.0
242	70607840.0	0.0	4294902800.0	61982.0	114591.0	148756.0	262122.0	262143.0	141432.0	42138.0	52968.0	95172.0	47.0	39.0	60664.0	111.0	104.0	63224.0	35.0	40.0	46212.0	141216.0
243	70609896.0	0.0	4294902800.0	55072.0	95559.0	135176.0	262122.0	262143.0	141240.0	33187.0	44859.0	104104.0	11.0	6.0	22856.0	8.0	4.0	13692.0	28.0	22.0	17920.0	141220.0
244	70613700.0	0.0	4294902800.0	69833.0	119739.0	132688.0	262122.0	262143.0	139332.0	47061.0	65295.0	106716.0	45.0	50.0	71164.0	62.0	75.0	78892.0	35.0	41.0	55256.0	141227.0
245	70621330.0	0.0	4294902800.0	67808.0	109042.0	122956.0	262122.0	262143.0	126832.0	33786.0	42703.0	95836.0	60.0	58.0	57716.0	82.0	87.0	60656.0	40.0	35.0	48136.0	141243.0
246	70626240.0	0.0	4294902800.0	73097.0	131252.0	137428.0	262122.0	262143.0	143572.0	48597.0	68100.0	107160.0	75.0	87.0	68304.0	109.0	120.0	73220.0	143.0	179.0	89800.0	141252.0
247	70633730.0	0.0	4294902800.0	69477.0	120869.0	132428.0	262122.0	262143.0	155604.0	35814.0	49946.0	106904.0	60.0	65.0	64340.0	71.0	83.0	78812.0	21.0	34.0	19116.0	141267.0
248	70648030.0	0.0	4294902800.0	64587.0	108431.0	136480.0	262122.0	262143.0	137052.0	29631.0	41258.0	105952.0	37.0	41.0	64320.0	48.0	47.0	51604.0	43.0	47.0	37540.0	141296.0
249	70650290.0	0.0	4294902800.0	61431.0	114458.0	153040.0	262122.0	262143.0	148048.0	38437.0	51271.0	101552.0	41.0	36.0	53040.0	81.0	87.0	68996.0	64.0	52.0	47104.0	141301.0
250	70655920.0	0.0	4294902800.0	69441.0	127076.0	143312.0	262122.0	262143.0	147456.0	45973.0	63818.0	106036.0	40.0	51.0	93816.0	60.0	75.0	97528.0	44.0	62.0	96348.0	141312.0
251	70658140.0	0.0	4294902800.0	65051.0	152265.0	191484.0	262122.0	262143.0	203916.0	40474.0	90258.0	181244.0	53.0	110.0	139832.0	85.0	179.0	166908.0	39.0	55.0	92928.0	141316.0
252	70660640.0	0.0	4294902800.0	72951.0	131837.0	141412.0	262122.0	262143.0	142888.0	43089.0	62418.0	111956.0	99.0	109.0	83844.0	226.0	322.0	104244.0	102.0	113.0	84748.0	141321.0
253	70663736.0	0.0	4294902800.0	75359.0	141272.0	151844.0	262122.0	262143.0	167328.0	51046.0	72424.0	108864.0	75.0	87.0	80164.0	90.0	107.0	84772.0	327.0	428.0	88176.0	141327.0
255	70668080.0	0.0	4294902800.0	58310.0	100604.0	138008.0	262122.0	262143.0	136248.0	36958.0	48125.0	99332.0	142.0	141.0	72344.0	120.0	156.0	94776.0	50.0	64.0	90260.0	141336.0
256	70677750.0	0.0	4294902800.0	62687.0	102825.0	128316.0	262122.0	262143.0	143168.0	32205.0	40756.0	102836.0	25.0	30.0	55064.0	87.0	93.0	70400.0	20.0	14.0	26744.0	141356.0
258	70681870.0	0.0	4294902800.0	82294.0	109493.0	103680.0	262122.0	262143.0	109268.0	38534.0	39703.0	77052.0	67.0	65.0	67928.0	26.0	31.0	68096.0	47.0	43.0	44864.0	141364.0
259	70685304.0	0.0	4294902800.0	57196.0	136586.0	195188.0	262122.0	262143.0	161260.0	32148.0	57027.0	142512.0	25.0	42.0	51580.0	37.0	49.0	82556.0	43.0	54.0	59840.0	141371.0
260	70692970.0	0.0	4294902800.0	59230.0	111626.0	149212.0	262122.0	262143.0	146488.0	32429.0	42656.0	99820.0	24.0	28.0	52360.0	22.0	21.0	14316.0	48.0	57.0	81900.0	141386.0
261	70695740.0	0.0	4294902800.0	66966.0	124720.0	148076.0	262122.0	262143.0	140216.0	38951.0	51343.0	99968.0	54.0	65.0	76356.0	54.0	64.0	80076.0	69.0	81.0	59712.0	141391.0
262	70697090.0	0.0	4294902800.0	70965.0	125063.0	145300.0	262122.0	262143.0	152476.0	48962.0	67344.0	105716.0	50.0	54.0	80948.0	55.0	74.0	79164.0	83.0	82.0	42092.0	141394.0
263	70706700.0	0.0	4294902800.0	71967.0	140839.0	156960.0	262122.0	262143.0	149732.0	53842.0	71110.0	100024.0	95.0	99.0	63728.0	71.0	79.0	74340.0	40.0	44.0	67628.0	141413.0
264	70711000.0	0.0	4294902800.0	62245.0	106017.0	137900.0	262122.0	262143.0	135360.0	29422.0	38557.0	99768.0	31.0	30.0	48444.0	34.0	35.0	48028.0	250.0	308.0	91436.0	141422.0
265	70716184.0	0.0	4294902800.0	70592.0	122967.0	134156.0	262122.0	262143.0	151548.0	51977.0	71960.0	106292.0	47.0	51.0	69980.0	73.0	107.0	98408.0	80.0	117.0	87028.0	141432.0
266	70719530.0	0.0	4294902800.0	71027.0	117185.0	122308.0	262122.0	262143.0	140352.0	36011.0	49145.0	104544.0	64.0	72.0	76120.0	58.0	79.0	95932.0	51.0	62.0	53984.0	141439.0
