	TLSW	TMSW	Event Info	FSC 488/10-H	FSC 488/10-A	FSC 488/10-W	FSC 405/10 (spd)-H	FSC 405/10 (spd)-A	FSC 405/10 (spd)-W	SSC 488/10-H	SSC 488/10-A	SSC 488/10-W	IFNL1-H	IFNL1-A	IFNL1-W	IFNB1-H	IFNB1-A	IFNB1-W	M2-H	M2-A	M2-W	TIME
114	64705570.0	0.0	4294902800.0	60451.0	151716.0	216896.0	262122.0	262143.0	190748.0	41740.0	95677.0	194976.0	49.0	73.0	64704.0	67.0	145.0	175804.0	114.0	180.0	104360.0	129411.0
115	64708676.0	0.0	4294902800.0	80773.0	154698.0	133952.0	262122.0	262143.0	168636.0	47640.0	83750.0	137348.0	82.0	98.0	84852.0	92.0	164.0	121640.0	165.0	199.0	58488.0	129417.0
117	64719270.0	0.0	4294902800.0	74682.0	129732.0	129072.0	262122.0	262143.0	146720.0	49050.0	71213.0	111636.0	64.0	62.0	45780.0	61.0	69.0	46276.0	551.0	751.0	103300.0	129439.0
119	64735164.0	0.0	4294902800.0	97766.0	167482.0	132904.0	262122.0	262143.0	155692.0	55086.0	75232.0	104076.0	86.0	99.0	88332.0	99.0	118.0	78128.0	111.0	159.0	114632.0	129470.0
123	64746770.0	0.0	4294902800.0	121569.0	168161.0	102140.0	262122.0	262143.0	141808.0	49088.0	63200.0	109808.0	77.0	85.0	81592.0	72.0	100.0	89144.0	129.0	124.0	75656.0	129494.0
125	64750500.0	0.0	4294902800.0	58937.0	106507.0	142568.0	262122.0	262143.0	140756.0	47135.0	65198.0	105632.0	47.0	63.0	88320.0	54.0	64.0	71468.0	294.0	440.0	120512.0	129501.0
127	64755584.0	0.0	4294902800.0	66530.0	142852.0	173012.0	262122.0	262143.0	178216.0	61156.0	95874.0	120976.0	44.0	59.0	78120.0	54.0	54.0	65972.0	47.0	62.0	55080.0	129511.0
128	64757924.0	0.0	4294902800.0	62038.0	110673.0	142420.0	262122.0	262143.0	169052.0	42857.0	60707.0	108792.0	36.0	31.0	45424.0	69.0	91.0	101480.0	178.0	231.0	91624.0	129516.0
134	64766810.0	0.0	4294902800.0	59574.0	95339.0	121364.0	262122.0	262143.0	123604.0	41830.0	53628.0	99424.0	53.0	60.0	71612.0	53.0	61.0	65552.0	266.0	278.0	85768.0	129534.0
138	64772664.0	0.0	4294902800.0	57761.0	86256.0	112324.0	262122.0	262143.0	125524.0	32012.0	39826.0	94984.0	39.0	36.0	54388.0	30.0	33.0	46480.0	35.0	46.0	82168.0	129545.0
140	64776890.0	0.0	4294902800.0	57470.0	144401.0	218208.0	262122.0	262143.0	218216.0	43688.0	103105.0	189360.0	41.0	75.0	102528.0	97.0	174.0	135836.0	254.0	422.0	111808.0	129554.0
167	64808870.0	0.0	4294902800.0	60811.0	101846.0	127004.0	262122.0	262143.0	131048.0	44137.0	59532.0	103520.0	66.0	79.0	84364.0	139.0	163.0	78668.0	51.0	60.0	92964.0	129618.0
168	64811460.0	0.0	4294902800.0	55900.0	160849.0	250740.0	262122.0	262143.0	240728.0	44944.0	106927.0	197180.0	40.0	73.0	50400.0	74.0	122.0	79500.0	64.0	122.0	101180.0	129623.0
180	64832470.0	0.0	4294902800.0	64706.0	123642.0	150972.0	262122.0	262143.0	150924.0	54048.0	75922.0	103620.0	75.0	85.0	77408.0	87.0	93.0	80956.0	970.0	1375.0	106328.0	129665.0
187	64841900.0	0.0	4294902800.0	62945.0	135584.0	183376.0	262122.0	262143.0	182512.0	62395.0	93670.0	114604.0	112.0	136.0	87432.0	140.0	193.0	100116.0	139.0	210.0	96752.0	129684.0
189	64847340.0	0.0	4294902800.0	62707.0	151000.0	193224.0	262122.0	262143.0	178036.0	44666.0	95333.0	169688.0	44.0	65.0	83720.0	96.0	163.0	128780.0	62.0	99.0	107300.0	129695.0
225	64889704.0	0.0	4294902800.0	61855.0	113080.0	147068.0	262122.0	262143.0	166460.0	45206.0	65631.0	111920.0	76.0	77.0	71812.0	99.0	136.0	95440.0	42.0	43.0	53060.0	129779.0
243	64915690.0	0.0	4294902800.0	56221.0	95664.0	132016.0	262122.0	262143.0	143172.0	38821.0	51922.0	102568.0	32.0	30.0	57912.0	48.0	53.0	55052.0	73.0	91.0	76916.0	129831.0
270	64947852.0	0.0	4294902800.0	71073.0	128292.0	144436.0	262122.0	262143.0	159148.0	62449.0	83240.0	101320.0	66.0	69.0	72812.0	91.0	140.0	103128.0	56.0	77.0	109932.0	129896.0
314	65014950.0	0.0	4294902800.0	66803.0	123414.0	161380.0	262122.0	262143.0	174548.0	35305.0	69094.0	161476.0	52.0	70.0	54600.0	72.0	159.0	175160.0	109.0	177.0	135772.0	130030.0
319	65021588.0	0.0	4294902800.0	46862.0	91783.0	155408.0	247188.0	262143.0	136244.0	29545.0	39231.0	100288.0	36.0	38.0	62520.0	46.0	34.0	44584.0	68.0	89.0	84724.0	130043.0
323	65030736.0	0.0	4294902800.0	54393.0	96737.0	137684.0	262122.0	262143.0	140352.0	37800.0	50460.0	101304.0	139.0	159.0	83424.0	107.0	142.0	95340.0	91.0	138.0	104452.0	130061.0
327	65037016.0	0.0	4294902800.0	74220.0	127108.0	125356.0	262122.0	262143.0	160556.0	57201.0	81012.0	108032.0	90.0	102.0	79452.0	164.0	219.0	96868.0	79.0	73.0	67960.0	130074.0
329	65041276.0	0.0	4294902800.0	50954.0	92249.0	147064.0	262122.0	262143.0	146424.0	36157.0	49476.0	105048.0	29.0	31.0	72684.0	48.0	61.0	67220.0	40.0	55.0	75844.0	130083.0
346	65074036.0	0.0	4294902800.0	50605.0	89477.0	138928.0	262122.0	262143.0	143584.0	35871.0	45860.0	96332.0	30.0	39.0	71660.0	41.0	39.0	52156.0	21.0	14.0	27028.0	130148.0
368	65111770.0	0.0	4294902800.0	61545.0	107275.0	138544.0	262122.0	262143.0	142764.0	43578.0	57861.0	101064.0	46.0	48.0	50520.0	67.0	74.0	72776.0	36.0	30.0	50988.0	130224.0
371	65115460.0	0.0	4294902800.0	48716.0	107653.0	180948.0	262122.0	262143.0	171668.0	43886.0	71034.0	124404.0	57.0	55.0	38508.0	71.0	105.0	93468.0	81.0	104.0	93012.0	130231.0
373	65118572.0	0.0	4294902800.0	62953.0	99718.0	117888.0	262122.0	262143.0	144072.0	40780.0	53926.0	100940.0	46.0	43.0	53904.0	100.0	115.0	71552.0	30.0	9.0	16480.0	130237.0
378	65125076.0	0.0	4294902800.0	80620.0	122810.0	110020.0	262122.0	262143.0	149832.0	53721.0	72322.0	102904.0	67.0	85.0	78136.0	142.0	184.0	93444.0	50.0	59.0	63552.0	130250.0
380	65129630.0	0.0	4294902800.0	66433.0	112424.0	132248.0	262122.0	262143.0	172652.0	38888.0	52104.0	102420.0	7.0	5.0	20728.0	50.0	51.0	62524.0	72.0	82.0	55096.0	130259.0
406	65171044.0	0.0	4294902800.0	60723.0	105423.0	135876.0	262122.0	262143.0	151856.0	37385.0	52133.0	106904.0	30.0	31.0	68592.0	48.0	60.0	86564.0	55.0	68.0	89056.0	130342.0
407	65173340.0	0.0	4294902800.0	66820.0	108117.0	123580.0	246120.0	262143.0	129560.0	47258.0	61463.0	98864.0	48.0	57.0	87012.0	65.0	84.0	85456.0	49.0	55.0	78912.0	130347.0
408	65175376.0	0.0	4294902800.0	56709.0	120341.0	178152.0	262122.0	262143.0	173128.0	51125.0	77220.0	116812.0	46.0	49.0	47088.0	50.0	74.0	82576.0	26.0	32.0	56660.0	130351.0
412	65181470.0	0.0	4294902800.0	59971.0	114274.0	152728.0	262122.0	262143.0	138640.0	52970.0	71633.0	103168.0	68.0	82.0	77724.0	84.0	88.0	77048.0	27.0	26.0	27032.0	130363.0
418	65191556.0	0.0	4294902800.0	50938.0	88746.0	134028.0	262122.0	262143.0	130200.0	30534.0	41322.0	103304.0	36.0	38.0	44140.0	47.0	57.0	73436.0	279.0	374.0	108004.0	130383.0
420	65199676.0	0.0	4294902800.0	59033.0	90516.0	116184.0	262122.0	262143.0	124788.0	28748.0	36899.0	97916.0	44.0	40.0	42800.0	69.0	78.0	77756.0	81.0	101.0	80124.0	130399.0
422	65203190.0	0.0	4294902800.0	70358.0	133778.0	154084.0	262122.0	262143.0	170428.0	59083.0	82666.0	105524.0	52.0	61.0	67684.0	56.0	58.0	78348.0	38.0	37.0	41940.0	130406.0
426	65215476.0	0.0	4294902800.0	60287.0	99066.0	131240.0	262122.0	262143.0	135220.0	30856.0	39448.0	100692.0	30.0	26.0	47516.0	54.0	64.0	57264.0	63.0	62.0	69104.0	130431.0
429	65219490.0	0.0	4294902800.0	59943.0	112708.0	152900.0	262122.0	262143.0	160728.0	47819.0	72140.0	116420.0	73.0	100.0	96608.0	106.0	131.0	95632.0	69.0	82.0	93628.0	130439.0
434	65227310.0	0.0	4294902800.0	67292.0	115357.0	126208.0	262122.0	262143.0	146056.0	52411.0	68460.0	98964.0	95.0	108.0	58672.0	134.0	167.0	95616.0	59.0	73.0	74236.0	130455.0
440	65235828.0	0.0	4294902800.0	47777.0	86103.0	147104.0	262122.0	262143.0	149716.0	33045.0	42564.0	97888.0	15.0	19.0	74432.0	34.0	41.0	69708.0	37.0	50.0	60560.0	130472.0
441	65241492.0	0.0	4294902800.0	66982.0	123252.0	139072.0	262122.0	262143.0	158000.0	60719.0	83702.0	104560.0	86.0	103.0	81184.0	102.0	126.0	86588.0	76.0	108.0	123264.0	130483.0
445	65247650.0	0.0	4294902800.0	66951.0	125186.0	154148.0	262122.0	262143.0	168116.0	43470.0	59468.0	104912.0	58.0	64.0	75920.0	100.0	103.0	66544.0	105.0	142.0	94248.0	130495.0
447	65254340.0	0.0	4294902800.0	59529.0	115488.0	157320.0	262122.0	262143.0	158216.0	49149.0	67707.0	105332.0	97.0	117.0	82360.0	101.0	131.0	92188.0	127.0	168.0	106100.0	130509.0
448	65258516.0	0.0	4294902800.0	51328.0	87740.0	136348.0	262035.0	262143.0	129940.0	24349.0	30697.0	95656.0	24.0	12.0	22360.0	44.0	51.0	70412.0	79.0	81.0	72316.0	130517.0
451	65265316.0	0.0	4294902800.0	76535.0	125248.0	123452.0	262122.0	262143.0	143904.0	51913.0	70292.0	103972.0	70.0	79.0	68736.0	90.0	116.0	94944.0	68.0	80.0	62756.0	130531.0
453	65272430.0	0.0	4294902800.0	69422.0	132511.0	153360.0	262122.0	262143.0	168120.0	72189.0	93537.0	97816.0	88.0	81.0	61464.0	83.0	87.0	72944.0	209.0	340.0	114024.0	130545.0
454	65274904.0	0.0	4294902800.0	57635.0	102586.0	139396.0	262122.0	262143.0	141612.0	33595.0	46519.0	106480.0	70.0	82.0	76716.0	76.0	78.0	66364.0	54.0	67.0	63408.0	130550.0
456	65278820.0	0.0	4294902800.0	65231.0	130116.0	162908.0	262122.0	262143.0	147772.0	60476.0	86608.0	107972.0	66.0	87.0	78052.0	84.0	106.0	93484.0	41.0	45.0	62820.0	130558.0
457	65280976.0	0.0	4294902800.0	43126.0	100537.0	210660.0	252011.0	262143.0	175484.0	35234.0	56267.0	134332.0	37.0	49.0	48932.0	76.0	111.0	104720.0	46.0	42.0	36952.0	130562.0
459	65284476.0	0.0	4294902800.0	66012.0	113083.0	124128.0	262122.0	262143.0	154948.0	48325.0	70801.0	113080.0	54.0	68.0	60264.0	155.0	209.0	94808.0	100.0	137.0	104628.0	130569.0
460	65288480.0	0.0	4294902800.0	53831.0	143497.0	223672.0	262122.0	262143.0	210136.0	44724.0	94921.0	172880.0	34.0	60.0	92844.0	69.0	140.0	161992.0	26.0	34.0	21056.0	130577.0
461	65293668.0	0.0	4294902800.0	66033.0	106575.0	124620.0	262122.0	262143.0	129388.0	33231.0	42236.0	96012.0	36.0	35.0	51028.0	40.0	52.0	77840.0	15.0	6.0	38076.0	130587.0
464	65296590.0	0.0	4294902800.0	46628.0	125167.0	234580.0	262122.0	262143.0	216816.0	37497.0	79006.0	176748.0	23.0	26.0	47496.0	35.0	57.0	104268.0	49.0	69.0	74928.0	130593.0
465	65297676.0	0.0	4294902800.0	58316.0	96122.0	127776.0	262122.0	262143.0	147020.0	37547.0	52094.0	106292.0	26.0	25.0	50468.0	53.0	63.0	85468.0	146.0	196.0	105724.0	130595.0
469	65306810.0	0.0	4294902800.0	58009.0	126464.0	176016.0	262122.0	262143.0	169340.0	44151.0	86697.0	160524.0	74.0	102.0	81988.0	111.0	201.0	121728.0	166.0	294.0	130172.0	130614.0
471	65312516.0	0.0	4294902800.0	58703.0	110887.0	150512.0	262122.0	262143.0	170528.0	49775.0	68846.0	105352.0	32.0	31.0	50804.0	30.0	19.0	30796.0	163.0	225.0	95000.0	130625.0
473	65315656.0	0.0	4294902800.0	49859.0	87292.0	143360.0	262122.0	262143.0	141872.0	28882.0	37138.0	97356.0	32.0	32.0	57336.0	74.0	89.0	95112.0	36.0	54.0	97828.0	130631.0
474	65318516.0	0.0	4294902800.0	55656.0	100005.0	144676.0	262122.0	262143.0	144968.0	37033.0	48665.0	100024.0	43.0	43.0	64936.0	72.0	65.0	45136.0	524.0	630.0	88788.0	130637.0
475	65321212.0	0.0	4294902800.0	70203.0	132192.0	154548.0	262122.0	262143.0	164956.0	67335.0	93208.0	105628.0	101.0	116.0	81968.0	101.0	129.0	95172.0	255.0	375.0	115892.0	130642.0
476	65331400.0	0.0	4294902800.0	54171.0	141917.0	221092.0	262122.0	262143.0	196436.0	39566.0	87338.0	193164.0	44.0	87.0	55276.0	145.0	351.0	189000.0	51.0	78.0	89796.0	130663.0
478	65335860.0	0.0	4294902800.0	61407.0	114215.0	149596.0	262122.0	262143.0	154304.0	43376.0	61395.0	108628.0	37.0	45.0	89356.0	52.0	57.0	79744.0	122.0	156.0	96808.0	130672.0
479	65339184.0	0.0	4294902800.0	52484.0	120871.0	191160.0	262122.0	262143.0	166068.0	31966.0	65076.0	173468.0	30.0	52.0	61452.0	60.0	124.0	173528.0	33.0	57.0	62956.0	130678.0
480	65341416.0	0.0	4294902800.0	53498.0	98943.0	152460.0	262122.0	262143.0	140128.0	44295.0	57617.0	98572.0	57.0	63.0	74268.0	60.0	69.0	62740.0	27.0	37.0	69912.0	130683.0
481	65342930.0	0.0	4294902800.0	57078.0	103389.0	144536.0	262122.0	262143.0	127468.0	32983.0	42580.0	97956.0	40.0	44.0	60188.0	51.0	65.0	76984.0	49.0	71.0	73932.0	130686.0
482	65348948.0	0.0	4294902800.0	62283.0	106602.0	134948.0	262122.0	262143.0	133872.0	31362.0	41195.0	100508.0	41.0	42.0	61428.0	64.0	72.0	69176.0	28.0	36.0	52548.0	130698.0
485	65354176.0	0.0	4294902800.0	62465.0	101292.0	121796.0	262122.0	262143.0	124768.0	34609.0	45182.0	99696.0	4240.0	5453.0	97596.0	2079.0	2551.0	92952.0	130.0	132.0	83476.0	130708.0
487	65356380.0	0.0	4294902800.0	55398.0	97069.0	141820.0	262122.0	262143.0	140112.0	36634.0	49734.0	103848.0	68.0	75.0	56348.0	67.0	77.0	78296.0	67.0	102.0	86208.0	130713.0
488	65357990.0	0.0	4294902800.0	51415.0	100664.0	156924.0	262122.0	262143.0	152748.0	44349.0	60392.0	102912.0	47.0	43.0	61988.0	56.0	69.0	62324.0	129.0	170.0	86952.0	130716.0
490	65368550.0	0.0	4294902800.0	49729.0	119982.0	205656.0	262122.0	262143.0	176220.0	32084.0	64542.0	163924.0	23.0	45.0	90516.0	46.0	73.0	75872.0	45.0	40.0	53540.0	130737.0
494	65377348.0	0.0	4294902800.0	64896.0	119810.0	148256.0	262122.0	262143.0	161600.0	48245.0	66076.0	104060.0	36.0	33.0	48548.0	43.0	57.0	82724.0	466.0	614.0	100892.0	130755.0
495	65384412.0	0.0	4294902800.0	60627.0	102246.0	128688.0	262122.0	262143.0	121660.0	25413.0	31354.0	94176.0	46.0	34.0	29796.0	44.0	38.0	39816.0	37.0	34.0	25312.0	130769.0
497	65396772.0	0.0	4294902800.0	63040.0	101220.0	130392.0	262122.0	262143.0	139744.0	34405.0	44306.0	102508.0	38.0	42.0	53980.0	38.0	42.0	45904.0	81.0	88.0	88304.0	130794.0
499	65401304.0	0.0	4294902800.0	52651.0	85782.0	132460.0	213890.0	262143.0	135112.0	28444.0	38231.0	102280.0	40.0	37.0	50968.0	40.0	39.0	24868.0	24.0	26.0	64252.0	130803.0
500	65405664.0	0.0	4294902800.0	60919.0	99257.0	122652.0	262122.0	262143.0	121244.0	25897.0	32564.0	95780.0	20.0	16.0	27876.0	16.0	14.0	45444.0	96.0	109.0	92676.0	130811.0
502	65411500.0	0.0	4294902800.0	58664.0	94081.0	124084.0	214926.0	262143.0	135460.0	28596.0	37042.0	98876.0	38.0	36.0	51200.0	53.0	55.0	53996.0	37.0	42.0	71368.0	130823.0
503	65417076.0	0.0	4294902800.0	53957.0	85926.0	123284.0	235775.0	262143.0	124920.0	27002.0	33929.0	95488.0	92.0	100.0	72720.0	87.0	100.0	69388.0	71.0	74.0	73692.0	130834.0
506	65424524.0	0.0	4294902800.0	68947.0	110850.0	120136.0	262122.0	262143.0	127028.0	31493.0	40346.0	96976.0	36.0	44.0	77992.0	80.0	91.0	76552.0	24.0	21.0	23008.0	130849.0
507	65427944.0	0.0	4294902800.0	66651.0	112134.0	127020.0	262122.0	262143.0	131984.0	40662.0	54166.0	101764.0	69.0	83.0	79300.0	49.0	59.0	65020.0	616.0	952.0	120644.0	130856.0
508	65431108.0	0.0	4294902800.0	51455.0	91519.0	138340.0	262122.0	262143.0	136828.0	27001.0	35500.0	99652.0	39.0	44.0	45760.0	13.0	18.0	66336.0	84.0	107.0	79860.0	130862.0
510	65432850.0	0.0	4294902800.0	52503.0	91776.0	140856.0	262122.0	262143.0	138296.0	31147.0	39586.0	96816.0	14.0	17.0	51524.0	31.0	44.0	62476.0	9.0	4.0	44116.0	130866.0
511	65436156.0	0.0	4294902800.0	50418.0	89803.0	139820.0	262122.0	262143.0	130264.0	29063.0	37227.0	97132.0	20.0	25.0	77804.0	69.0	88.0	77480.0	59.0	61.0	67440.0	130872.0
512	65438972.0	0.0	4294902800.0	66230.0	118007.0	143012.0	262122.0	262143.0	162188.0	37487.0	49866.0	101256.0	20.0	21.0	49000.0	36.0	44.0	85044.0	22.0	11.0	17332.0	130878.0
514	65442790.0	0.0	4294902800.0	49968.0	93164.0	151244.0	262122.0	262143.0	132352.0	35477.0	45735.0	97940.0	14.0	9.0	23040.0	19.0	17.0	30188.0	31.0	28.0	27564.0	130886.0
515	65448810.0	0.0	4294902800.0	56117.0	92681.0	131376.0	262122.0	262143.0	133772.0	25593.0	33119.0	97860.0	24.0	25.0	42248.0	39.0	47.0	38728.0	23.0	11.0	20268.0	130898.0
516	65453430.0	0.0	4294902800.0	59637.0	86534.0	111972.0	262122.0	262143.0	115012.0	20046.0	24778.0	93856.0	12.0	5.0	17648.0	18.0	21.0	25680.0	56.0	48.0	55984.0	130907.0
517	65461036.0	0.0	4294902800.0	61295.0	99335.0	128072.0	262122.0	262143.0	129388.0	31184.0	40079.0	97140.0	11.0	10.0	29752.0	44.0	53.0	86660.0	33.0	29.0	46056.0	130922.0
518	65468516.0	0.0	4294902800.0	62001.0	118107.0	151988.0	262122.0	262143.0	143052.0	35408.0	48933.0	105916.0	44.0	48.0	54384.0	31.0	37.0	57892.0	74.0	99.0	77332.0	130937.0
519	65470452.0	0.0	4294902800.0	53616.0	102913.0	152284.0	239631.0	262143.0	153336.0	41539.0	56586.0	103004.0	55.0	72.0	97964.0	50.0	62.0	73048.0	23.0	15.0	29236.0	130941.0
521	65480784.0	0.0	4294902800.0	79155.0	125487.0	117084.0	262122.0	262143.0	152204.0	45633.0	59585.0	98640.0	36.0	44.0	67412.0	114.0	141.0	84504.0	25.0	21.0	47404.0	130962.0
523	65503536.0	0.0	4294902800.0	62132.0	114413.0	144988.0	262122.0	262143.0	143472.0	29065.0	38784.0	101940.0	24.0	25.0	56032.0	39.0	57.0	101800.0	223.0	247.0	83592.0	131007.0
525	65510508.0	0.0	4294902800.0	60850.0	108081.0	134076.0	262122.0	262143.0	130752.0	40799.0	53559.0	99176.0	60.0	76.0	85800.0	126.0	155.0	80208.0	123.0	151.0	97472.0	131021.0
526	65515364.0	0.0	4294902800.0	61622.0	107513.0	137080.0	262122.0	262143.0	125824.0	28561.0	36355.0	97128.0	9.0	7.0	26624.0	29.0	38.0	54504.0	154.0	171.0	76404.0	131031.0
527	65520564.0	0.0	4294902800.0	78722.0	127992.0	122528.0	262122.0	262143.0	142144.0	33527.0	41709.0	94252.0	54.0	55.0	66864.0	77.0	73.0	67164.0	62.0	64.0	57420.0	131041.0
528	65525268.0	0.0	4294902800.0	55409.0	92730.0	134072.0	262122.0	262143.0	130164.0	30622.0	38956.0	96024.0	21.0	29.0	69356.0	27.0	37.0	55788.0	34.0	39.0	62132.0	131051.0
529	65534064.0	0.0	4294902800.0	73760.0	135023.0	144984.0	262122.0	262143.0	151836.0	38151.0	50462.0	101032.0	44.0	50.0	63672.0	63.0	71.0	77504.0	43.0	48.0	47212.0	131068.0
530	65536420.0	0.0	4294902800.0	56696.0	96333.0	133376.0	262122.0	262143.0	125264.0	35467.0	46189.0	99420.0	67.0	63.0	53204.0	72.0	80.0	74056.0	36.0	48.0	43240.0	131073.0
531	65551264.0	0.0	4294902800.0	63971.0	112905.0	139248.0	262122.0	262143.0	141580.0	31816.0	41559.0	99396.0	26.0	24.0	25500.0	30.0	33.0	53668.0	73.0	87.0	97376.0	131103.0
