	TLSW	TMSW	Event Info	FSC 488/10-H	FSC 488/10-A	FSC 488/10-W	FSC 405/10 (spd)-H	FSC 405/10 (spd)-A	FSC 405/10 (spd)-W	SSC 488/10-H	SSC 488/10-A	SSC 488/10-W	IFNL1-H	IFNL1-A	IFNL1-W	IFNB1-H	IFNB1-A	IFNB1-W	M2-H	M2-A	M2-W	TIME
128	428294430.0	0.0	4294901800.0	68828.0	125459.0	151588.0	262122.0	262143.0	153952.0	43664.0	58342.0	101888.0	58.0	62.0	67964.0	29.0	35.0	54712.0	34.0	32.0	36160.0	856589.0
129	430542620.0	0.0	4294901800.0	79577.0	131126.0	125536.0	262122.0	262143.0	139228.0	37478.0	52013.0	106196.0	78.0	96.0	83452.0	22.0	24.0	71112.0	54.0	57.0	57372.0	861085.0
133	434382240.0	0.0	4294901800.0	74338.0	141249.0	149636.0	262122.0	262143.0	140372.0	40877.0	54168.0	101472.0	102.0	107.0	84544.0	41.0	55.0	78560.0	106.0	161.0	103748.0	868764.0
135	440552220.0	0.0	4294901800.0	75017.0	120199.0	127536.0	262122.0	262143.0	133768.0	39233.0	55291.0	108208.0	88.0	107.0	84764.0	71.0	89.0	73264.0	11857.0	18670.0	125392.0	881104.0
148	507819260.0	0.0	4294901800.0	68553.0	114618.0	126220.0	262122.0	262143.0	118320.0	34758.0	43788.0	94704.0	44.0	37.0	42756.0	21.0	24.0	45080.0	269.0	380.0	105412.0	1015639.0
153	517799300.0	0.0	4294901800.0	86185.0	149576.0	131732.0	262122.0	262143.0	142248.0	56815.0	80300.0	107288.0	4225.0	5474.0	98104.0	56.0	64.0	75652.0	54.0	68.0	92352.0	1035599.0
158	538171000.0	0.0	4294901800.0	80729.0	91452.0	85712.0	262122.0	262143.0	89748.0	19676.0	20246.0	77556.0	4.0	2.0	6096.0	1.0	2.0	6900.0	1.0	1.0	3452.0	1076342.0
161	565938750.0	0.0	4294901800.0	81699.0	118295.0	108812.0	262122.0	262143.0	112388.0	31857.0	37932.0	89912.0	2837.0	3518.0	94424.0	32.0	36.0	49232.0	60.0	69.0	56416.0	1131878.0
164	573879600.0	0.0	4294901800.0	78876.0	120926.0	120020.0	243615.0	262143.0	106184.0	59755.0	75004.0	96564.0	722.0	895.0	93908.0	543.0	701.0	98920.0	226.0	283.0	103864.0	1147759.0
167	581087940.0	0.0	4294901800.0	70695.0	99909.0	107564.0	262122.0	262143.0	117576.0	32157.0	39420.0	92832.0	1165.0	1562.0	101892.0	36.0	47.0	69772.0	41.0	47.0	68484.0	1162176.0
168	581722700.0	0.0	4294901800.0	100012.0	179257.0	143388.0	262122.0	262143.0	150148.0	60837.0	71333.0	88072.0	12116.0	15962.0	100152.0	81.0	88.0	71164.0	440.0	600.0	104040.0	1163445.0
169	585793150.0	0.0	4294901800.0	86945.0	149316.0	129708.0	262122.0	262143.0	137724.0	32886.0	48921.0	115504.0	171.0	229.0	95060.0	135.0	156.0	77304.0	240.0	256.0	76436.0	1171586.0
171	589016450.0	0.0	4294901800.0	86230.0	138604.0	121548.0	262122.0	262143.0	161200.0	41297.0	60582.0	113780.0	43.0	49.0	50000.0	36.0	39.0	41676.0	6834.0	11703.0	136700.0	1178033.0
175	610643000.0	0.0	4294901800.0	83600.0	140784.0	131776.0	262122.0	262143.0	144752.0	44725.0	57249.0	97172.0	52.0	55.0	69740.0	21.0	24.0	55760.0	56.0	66.0	75836.0	1221286.0
181	648372030.0	0.0	4294901800.0	80949.0	135842.0	125696.0	262122.0	262143.0	116168.0	41180.0	52896.0	97804.0	104.0	111.0	74708.0	43.0	46.0	63984.0	227.0	268.0	84976.0	1296744.0
183	652369340.0	0.0	4294901800.0	76994.0	158906.0	166472.0	262122.0	262143.0	180644.0	38828.0	95115.0	195220.0	80.0	183.0	171184.0	49.0	95.0	54672.0	220.0	347.0	115912.0	1304739.0
197	718904000.0	0.0	4294901800.0	85086.0	132633.0	117992.0	262122.0	262143.0	120660.0	30706.0	37114.0	91440.0	45.0	41.0	63452.0	29.0	24.0	35876.0	40.0	47.0	70376.0	1437808.0
198	726200800.0	0.0	4294901800.0	74427.0	160091.0	180160.0	262122.0	262143.0	178448.0	40844.0	78491.0	154868.0	56.0	109.0	156944.0	32.0	43.0	55484.0	128.0	207.0	120280.0	1452402.0
199	726226900.0	0.0	4294901800.0	57909.0	84506.0	113232.0	228521.0	262143.0	111100.0	26287.0	31418.0	89016.0	37.0	42.0	68316.0	20.0	24.0	52384.0	109.0	146.0	100320.0	1452454.0
200	730155840.0	0.0	4294901800.0	76386.0	125859.0	120564.0	261128.0	262143.0	113164.0	39618.0	51869.0	100060.0	81.0	89.0	76048.0	37.0	43.0	87132.0	103.0	121.0	66080.0	1460312.0
201	730561100.0	0.0	4294901800.0	57494.0	103532.0	111788.0	175721.0	262143.0	154020.0	30629.0	58099.0	153272.0	141.0	234.0	99844.0	119.0	178.0	91084.0	82.0	127.0	113276.0	1461122.0
203	761404100.0	0.0	4294901800.0	83774.0	153971.0	147336.0	262122.0	262143.0	142572.0	45426.0	59355.0	98492.0	89.0	104.0	86940.0	59.0	55.0	63572.0	224.0	290.0	95800.0	1522808.0
204	763133300.0	0.0	4294901800.0	84916.0	151457.0	141676.0	262122.0	262143.0	152664.0	47495.0	62369.0	99584.0	116.0	135.0	81276.0	173.0	258.0	109704.0	69158.0	109679.0	122704.0	1526267.0
210	798147500.0	0.0	4294901800.0	81359.0	144354.0	137544.0	262122.0	262143.0	146768.0	58572.0	79203.0	102364.0	86.0	101.0	73548.0	43.0	51.0	67312.0	336.0	517.0	112924.0	1596295.0
211	801599400.0	0.0	4294901800.0	84017.0	139712.0	125932.0	262122.0	262143.0	139344.0	42151.0	54072.0	97104.0	64.0	71.0	64516.0	17.0	27.0	39148.0	32.0	29.0	47084.0	1603199.0
212	802539460.0	0.0	4294901800.0	70058.0	109625.0	123752.0	262122.0	262143.0	134212.0	39416.0	50881.0	98756.0	65.0	61.0	65880.0	27.0	35.0	76396.0	24.0	33.0	26936.0	1605079.0
214	805702100.0	0.0	4294901800.0	72810.0	126692.0	137388.0	262122.0	262143.0	140788.0	42235.0	55121.0	99096.0	90.0	114.0	84084.0	60.0	61.0	63680.0	339.0	423.0	91244.0	1611404.0
215	805718000.0	0.0	4294901800.0	68351.0	125644.0	151676.0	262122.0	262143.0	154024.0	53577.0	73324.0	104568.0	2375.0	3347.0	107356.0	94.0	152.0	130640.0	34834.0	59851.0	136820.0	1611436.0
218	808989100.0	0.0	4294901800.0	86230.0	144913.0	128828.0	262122.0	262143.0	128160.0	39606.0	52604.0	101492.0	66.0	77.0	84384.0	43.0	47.0	67984.0	1040.0	1421.0	117196.0	1617978.0
219	809337200.0	0.0	4294901800.0	85379.0	153967.0	134996.0	262122.0	262143.0	158280.0	42241.0	61762.0	112240.0	90.0	107.0	85352.0	28.0	30.0	59232.0	50.0	91.0	117316.0	1618674.0
220	810059300.0	0.0	4294901800.0	68110.0	104893.0	120372.0	262122.0	262143.0	117368.0	33257.0	39820.0	90444.0	51.0	57.0	74720.0	20.0	23.0	67844.0	28.0	34.0	63272.0	1620119.0
221	810163500.0	0.0	4294901800.0	78885.0	153356.0	153540.0	262122.0	262143.0	147972.0	63108.0	91497.0	110996.0	114.0	158.0	105664.0	63.0	96.0	104828.0	102.0	139.0	105328.0	1620327.0
222	823318400.0	0.0	4294901800.0	76478.0	124152.0	128868.0	262122.0	262143.0	136512.0	45854.0	60350.0	100240.0	74.0	87.0	74692.0	25.0	29.0	64960.0	61.0	69.0	50712.0	1646637.0
224	844380800.0	0.0	4294901800.0	81467.0	125123.0	115476.0	262122.0	262143.0	116416.0	33735.0	42287.0	94880.0	74.0	87.0	80020.0	30.0	44.0	84108.0	112.0	133.0	82232.0	1688762.0
228	871991800.0	0.0	4294901800.0	71988.0	139967.0	157912.0	262122.0	262143.0	143064.0	43858.0	61891.0	108224.0	111.0	137.0	90552.0	67.0	85.0	90064.0	2508.0	3819.0	114344.0	1743984.0
233	885507400.0	0.0	4294901800.0	92226.0	163930.0	141044.0	262122.0	262143.0	162452.0	54081.0	72448.0	102060.0	69.0	83.0	82700.0	23.0	29.0	77468.0	441.0	563.0	96788.0	1771015.0
234	890175700.0	0.0	4294901800.0	73187.0	134667.0	144420.0	262122.0	262143.0	156712.0	43220.0	61205.0	108168.0	59.0	73.0	76740.0	32.0	35.0	55492.0	39.0	45.0	46876.0	1780351.0
236	894127100.0	0.0	4294901800.0	77625.0	135090.0	141640.0	262122.0	262143.0	138768.0	44233.0	59726.0	103076.0	68.0	90.0	97368.0	41.0	45.0	68776.0	87.0	92.0	60448.0	1788254.0
244	921274200.0	0.0	4294901800.0	114234.0	156490.0	105532.0	262122.0	262143.0	115160.0	76303.0	78847.0	78164.0	8.0	6.0	24404.0	12.0	10.0	35468.0	7.0	3.0	8448.0	1842548.0
253	946613440.0	0.0	4294901800.0	72275.0	112152.0	117220.0	262122.0	262143.0	117832.0	27622.0	34280.0	93564.0	500.0	614.0	92444.0	43.0	33.0	33536.0	5065.0	7086.0	111172.0	1893227.0
256	957669500.0	0.0	4294901800.0	76540.0	166412.0	183004.0	262122.0	262143.0	165644.0	29206.0	64988.0	176948.0	3922.0	5664.0	98908.0	81.0	153.0	156336.0	29317.0	57018.0	154460.0	1915339.0
260	967260160.0	0.0	4294901800.0	70683.0	115401.0	126044.0	262122.0	262143.0	131812.0	33282.0	43047.0	98352.0	34.0	38.0	58412.0	11.0	7.0	18504.0	176.0	181.0	75848.0	1934520.0
261	969004540.0	0.0	4294901800.0	80356.0	139097.0	124240.0	262122.0	262143.0	152880.0	44850.0	62617.0	106300.0	84.0	101.0	82988.0	48.0	61.0	64876.0	72.0	78.0	60792.0	1938009.0
262	969207500.0	0.0	4294901800.0	69691.0	102931.0	112436.0	262122.0	262143.0	118212.0	24567.0	32381.0	99336.0	63.0	84.0	86404.0	19.0	16.0	13848.0	53.0	66.0	34136.0	1938415.0
274	1045499100.0	0.0	4294901800.0	80623.0	156560.0	153192.0	262122.0	262143.0	162360.0	50267.0	73364.0	110872.0	77.0	79.0	79088.0	25.0	29.0	26464.0	149.0	186.0	75796.0	2090998.0
284	1099759700.0	0.0	4294901800.0	84191.0	98289.0	87928.0	262122.0	262143.0	105300.0	18482.0	21314.0	87060.0	77.0	83.0	71136.0	39.0	37.0	66032.0	91.0	109.0	94808.0	2199520.0
289	1118647900.0	0.0	4294901800.0	68285.0	160856.0	186564.0	262122.0	262143.0	181020.0	51918.0	81346.0	118636.0	95.0	137.0	106088.0	96.0	135.0	95796.0	18549.0	31932.0	136112.0	2237296.0
290	1120149400.0	0.0	4294901800.0	80147.0	117644.0	109152.0	255063.0	262143.0	113172.0	23218.0	29612.0	97472.0	1891.0	2279.0	90936.0	34.0	35.0	64380.0	109.0	134.0	86372.0	2240299.0
291	1121571300.0	0.0	4294901800.0	80676.0	138524.0	141052.0	262122.0	262143.0	149060.0	42869.0	59071.0	105932.0	69.0	67.0	56924.0	26.0	23.0	36168.0	51.0	64.0	89680.0	2243143.0
292	1123344600.0	0.0	4294901800.0	98990.0	152065.0	116084.0	262122.0	262143.0	135976.0	36878.0	45623.0	93296.0	96.0	112.0	75588.0	50.0	49.0	77964.0	505.0	714.0	104360.0	2246689.0
293	1123366800.0	0.0	4294901800.0	79970.0	147427.0	148220.0	262122.0	262143.0	160280.0	44286.0	65386.0	113472.0	112.0	143.0	76892.0	115.0	184.0	127668.0	38388.0	64418.0	130668.0	2246734.0
306	1178016000.0	0.0	4294901800.0	82422.0	143156.0	132816.0	262122.0	262143.0	132104.0	49193.0	65942.0	102400.0	97.0	125.0	85072.0	42.0	45.0	60240.0	57.0	55.0	47320.0	2356032.0
308	1183576600.0	0.0	4294901800.0	76773.0	132519.0	135984.0	262122.0	262143.0	161652.0	38963.0	53409.0	104108.0	82.0	109.0	91756.0	52.0	51.0	45984.0	89.0	115.0	85820.0	2367153.0
309	1186761600.0	0.0	4294901800.0	83507.0	133236.0	127400.0	262122.0	262143.0	131628.0	37049.0	50485.0	104144.0	91.0	106.0	79072.0	45.0	56.0	77752.0	247.0	309.0	89536.0	2373523.0
311	1198896600.0	0.0	4294901800.0	84055.0	129982.0	116820.0	262122.0	262143.0	125844.0	40447.0	54728.0	102128.0	74.0	78.0	78572.0	33.0	44.0	68232.0	102.0	121.0	68684.0	2397793.0
315	1234321400.0	0.0	4294901800.0	76582.0	111727.0	111136.0	262122.0	262143.0	108272.0	32849.0	39810.0	91748.0	43.0	54.0	73220.0	29.0	29.0	43268.0	99.0	114.0	70164.0	2468643.0
321	1261937900.0	0.0	4294901800.0	75106.0	137159.0	146380.0	262122.0	262143.0	142784.0	41992.0	57140.0	103940.0	75.0	71.0	54940.0	35.0	38.0	53928.0	195.0	215.0	71996.0	2523876.0
331	1314942600.0	0.0	4294901800.0	67868.0	95835.0	106144.0	262122.0	262143.0	113176.0	36253.0	47337.0	98504.0	83.0	86.0	66144.0	51.0	48.0	46632.0	191.0	223.0	91960.0	2629885.0
336	1329211000.0	0.0	4294901800.0	87573.0	151837.0	143168.0	262122.0	262143.0	166772.0	47235.0	67636.0	109652.0	85.0	106.0	82520.0	66.0	90.0	84180.0	10699.0	18050.0	130716.0	2658422.0
349	1388294500.0	0.0	4294901800.0	77999.0	125450.0	118844.0	262122.0	262143.0	120524.0	38723.0	49084.0	95972.0	44.0	41.0	55928.0	27.0	27.0	52684.0	205.0	270.0	95752.0	2776589.0
350	1390419500.0	0.0	4294901800.0	70693.0	129653.0	154220.0	262122.0	262143.0	161260.0	33937.0	50259.0	113404.0	2525.0	4216.0	129420.0	460.0	504.0	72884.0	123111.0	164337.0	97540.0	2780839.0
353	1395304600.0	0.0	4294901800.0	66058.0	170627.0	217728.0	259250.0	262143.0	208644.0	36235.0	80262.0	182996.0	69.0	127.0	65444.0	49.0	91.0	112216.0	6585.0	10505.0	120568.0	2790609.0
355	1400415900.0	0.0	4294901800.0	69385.0	102090.0	113988.0	240309.0	262143.0	120396.0	26448.0	33166.0	95064.0	19.0	22.0	65964.0	19.0	21.0	59516.0	156.0	186.0	82600.0	2800832.0
357	1402153100.0	0.0	4294901800.0	82030.0	142008.0	130312.0	262122.0	262143.0	120124.0	36880.0	47862.0	98472.0	127.0	140.0	76848.0	48.0	61.0	77064.0	122.0	140.0	79084.0	2804306.0
358	1404080000.0	0.0	4294901800.0	67673.0	109771.0	131700.0	249054.0	262143.0	126088.0	30445.0	39175.0	98132.0	71.0	71.0	70768.0	20.0	18.0	44592.0	69.0	69.0	49604.0	2808160.0
360	1413224700.0	0.0	4294901800.0	88717.0	156968.0	135552.0	262122.0	262143.0	145256.0	49728.0	67701.0	103652.0	372.0	466.0	96724.0	43.0	57.0	80508.0	527.0	830.0	123100.0	2826449.0
361	1419301200.0	0.0	4294901800.0	85233.0	146628.0	128664.0	262122.0	262143.0	156140.0	44839.0	66273.0	114192.0	90.0	108.0	84080.0	66.0	84.0	84164.0	79.0	103.0	79008.0	2838603.0
363	1438300500.0	0.0	4294901800.0	90417.0	154569.0	131084.0	262122.0	262143.0	129780.0	56255.0	73567.0	99460.0	104.0	105.0	70868.0	46.0	47.0	61584.0	92.0	105.0	71204.0	2876601.0
370	1480729700.0	0.0	4294901800.0	86644.0	149901.0	137492.0	262122.0	262143.0	133080.0	39693.0	49383.0	93936.0	67.0	69.0	58168.0	20.0	11.0	22160.0	106.0	114.0	81692.0	2961459.0
372	1484768100.0	0.0	4294901800.0	81127.0	144876.0	135584.0	262122.0	262143.0	149112.0	44479.0	65148.0	112444.0	83.0	99.0	86724.0	46.0	43.0	53984.0	77.0	108.0	83812.0	2969536.0
374	1491765400.0	0.0	4294901800.0	71987.0	118666.0	131576.0	262122.0	262143.0	137012.0	36980.0	48974.0	100800.0	86.0	102.0	70424.0	53.0	64.0	62572.0	111.0	150.0	87308.0	2983531.0
375	1492534900.0	0.0	4294901800.0	87552.0	141979.0	127844.0	262122.0	262143.0	141696.0	50002.0	65129.0	99328.0	116.0	123.0	80000.0	28.0	36.0	86136.0	61.0	93.0	78992.0	2985070.0
385	1561940700.0	0.0	4294901800.0	79748.0	133247.0	130220.0	262122.0	262143.0	130484.0	40161.0	55262.0	104932.0	121.0	132.0	74820.0	55.0	61.0	73304.0	2223.0	3486.0	118684.0	3123881.0
397	1630679800.0	0.0	4294901800.0	77328.0	120386.0	117964.0	262122.0	262143.0	134176.0	31335.0	42836.0	104328.0	73.0	102.0	98332.0	30.0	33.0	71284.0	249.0	417.0	131788.0	3261360.0
399	1631396400.0	0.0	4294901800.0	78207.0	122425.0	119736.0	262122.0	262143.0	114556.0	38651.0	51009.0	100312.0	76.0	94.0	85944.0	50.0	60.0	76744.0	68.0	86.0	80836.0	3262793.0
400	1631853000.0	0.0	4294901800.0	76837.0	126232.0	126576.0	262122.0	262143.0	115576.0	36773.0	46534.0	96004.0	85.0	91.0	64896.0	37.0	39.0	52476.0	49.0	55.0	76352.0	3263706.0
408	1690269200.0	0.0	4294901800.0	79416.0	147345.0	148484.0	262122.0	262143.0	145424.0	51898.0	68425.0	100340.0	71.0	72.0	77180.0	39.0	39.0	30684.0	20.0	21.0	61640.0	3380538.0
409	1702894200.0	0.0	4294901800.0	98297.0	160663.0	126160.0	262122.0	262143.0	130872.0	44009.0	57181.0	99236.0	83.0	90.0	77436.0	47.0	57.0	85980.0	64.0	74.0	85000.0	3405788.0
410	1704320500.0	0.0	4294901800.0	73342.0	166187.0	177020.0	262122.0	262143.0	176880.0	43038.0	70140.0	125820.0	86.0	134.0	103768.0	52.0	82.0	86516.0	116.0	159.0	101196.0	3408641.0
411	1706868600.0	0.0	4294901800.0	85678.0	142731.0	125068.0	262122.0	262143.0	135124.0	35065.0	46482.0	100500.0	91.0	94.0	77500.0	44.0	53.0	68644.0	348.0	445.0	90984.0	3413737.0
414	1713405200.0	0.0	4294901800.0	72349.0	124488.0	132728.0	262122.0	262143.0	125208.0	45792.0	60192.0	99028.0	615.0	751.0	93620.0	39.0	41.0	56500.0	360.0	416.0	94436.0	3426810.0
415	1714968600.0	0.0	4294901800.0	72706.0	134444.0	153404.0	262122.0	262143.0	156824.0	38530.0	52703.0	103576.0	41.0	32.0	26820.0	1.0	2.0	17816.0	17.0	15.0	33996.0	3429937.0
418	1725920400.0	0.0	4294901800.0	88206.0	137453.0	120340.0	262122.0	262143.0	132484.0	38447.0	51638.0	102172.0	97.0	101.0	76276.0	51.0	54.0	56072.0	3091.0	4631.0	116320.0	3451841.0
425	1782342300.0	0.0	4294901800.0	78324.0	139658.0	147292.0	262122.0	262143.0	165608.0	60300.0	83492.0	105804.0	91.0	110.0	92488.0	38.0	40.0	36588.0	187.0	243.0	92152.0	3564684.0
429	1796514000.0	0.0	4294901800.0	79330.0	149219.0	152760.0	262122.0	262143.0	157816.0	55351.0	75154.0	103188.0	164.0	186.0	83976.0	73.0	102.0	103496.0	84.0	110.0	93328.0	3593028.0
430	1798088800.0	0.0	4294901800.0	73156.0	111540.0	123800.0	250795.0	262143.0	126764.0	29055.0	36606.0	95316.0	61.0	62.0	68120.0	16.0	13.0	32456.0	97.0	104.0	82484.0	3596178.0
431	1817462000.0	0.0	4294901800.0	78772.0	139140.0	136448.0	262122.0	262143.0	137736.0	36154.0	46292.0	97268.0	73.0	69.0	58576.0	31.0	44.0	81204.0	1820.0	2046.0	86752.0	3634924.0
438	1850418600.0	0.0	4294901800.0	76010.0	125204.0	126104.0	262122.0	262143.0	124252.0	51526.0	69054.0	102140.0	57.0	69.0	81964.0	35.0	46.0	66400.0	57.0	58.0	71056.0	3700837.0
440	1859301900.0	0.0	4294901800.0	87128.0	143073.0	127416.0	262122.0	262143.0	141608.0	54045.0	70647.0	99292.0	78.0	89.0	94940.0	40.0	50.0	73780.0	41.0	52.0	19480.0	3718604.0
443	1864267900.0	0.0	4294901800.0	67440.0	112362.0	129256.0	248049.0	262143.0	125292.0	37317.0	56064.0	114592.0	567.0	743.0	99568.0	154.0	205.0	99812.0	53590.0	81717.0	130976.0	3728536.0
444	1865923800.0	0.0	4294901800.0	76443.0	118055.0	114640.0	262122.0	262143.0	121872.0	29931.0	38472.0	98020.0	69.0	77.0	69560.0	39.0	32.0	36484.0	1102.0	1243.0	87604.0	3731848.0
459	1933847900.0	0.0	4294901800.0	73472.0	145336.0	161168.0	262122.0	262143.0	156396.0	44885.0	62662.0	106392.0	113.0	127.0	75220.0	69.0	105.0	101168.0	14194.0	22169.0	121984.0	3867696.0
461	1937618300.0	0.0	4294901800.0	78013.0	135511.0	134108.0	262122.0	262143.0	120840.0	34056.0	47319.0	107096.0	68.0	91.0	90664.0	33.0	36.0	62460.0	115.0	117.0	63760.0	3875237.0
471	2005491100.0	0.0	4294901800.0	73958.0	125460.0	129788.0	262122.0	262143.0	132716.0	40906.0	51349.0	95032.0	59.0	60.0	64696.0	33.0	44.0	50856.0	144.0	188.0	88136.0	4010982.0
473	2008773500.0	0.0	4294901800.0	84199.0	157319.0	149740.0	262122.0	262143.0	168000.0	47953.0	67971.0	108560.0	45.0	44.0	47796.0	24.0	28.0	53880.0	45.0	56.0	81392.0	4017547.0
474	2008921100.0	0.0	4294901800.0	77809.0	137421.0	142412.0	262122.0	262143.0	155616.0	48852.0	71828.0	113868.0	59.0	77.0	70316.0	48.0	53.0	64284.0	53.0	71.0	93232.0	4017842.0
475	2010833000.0	0.0	4294901800.0	79224.0	146467.0	145920.0	262122.0	262143.0	164192.0	48710.0	65964.0	103784.0	67.0	65.0	61836.0	25.0	31.0	65748.0	191.0	223.0	88220.0	4021666.0
478	2017256600.0	0.0	4294901800.0	65253.0	101300.0	122116.0	262122.0	262143.0	113368.0	27745.0	39747.0	110124.0	55.0	55.0	58552.0	35.0	37.0	44028.0	57.0	84.0	99040.0	4034513.0
479	2020070100.0	0.0	4294901800.0	72337.0	125355.0	140940.0	262122.0	262143.0	136828.0	37586.0	49790.0	100768.0	19972.0	26112.0	99768.0	43.0	59.0	75116.0	61.0	80.0	97204.0	4040140.0
