6957	100
416	1583	0	0	0	1
426	1662	0	1	0	1
428	1421	0	0	0	1
431	1619	0	0	0	1
434	441	0	7	0	1
434	1309	0	4	0	1
441	1308	0	5	0	1
441	1506	0	2	0	1
442	1354	0	0	0	1
442	1444	0	0	0	1
444	669	0	5	0	1
444	708	6	7	0	1
444	999	0	6	0	1
445	1419	0	1	0	1
446	1370	0	0	0	1
449	529	0	2	0	1
449	1461	0	2	0	1
451	1454	0	2	0	1
452	1372	0	1	0	1
454	650	0	5	0	1
454	1337	0	0	0	1
454	1380	0	0	0	1
458	1505	0	2	0	1
459	1282	0	0	0	1
459	1392	0	0	0	1
459	1483	0	0	0	1
464	486	0	7	0	1
466	1444	0	0	0	1
467	1445	0	1	0	1
469	1524	0	3	0	1
475	1251	0	6	0	1
479	1054	0	5	0	1
479	1107	0	7	0	1
479	1529	0	5	0	1
480	1608	0	1	0	1
481	670	0	7	0	1
481	1427	0	5	0	1
482	751	0	7	0	1
483	557	0	2	0	1
490	1522	0	1	0	1
491	1424	0	1	0	1
507	1178	0	6	0	1
509	677	0	1	0	1
510	1557	0	4	0	1
511	954	0	5	0	1
511	1398	0	1	0	1
511	1654	0	2	0	1
516	1138	0	3	0	1
516	1420	0	0	0	1
520	1321	0	2	0	1
523	1062	0	6	0	1
528	587	0	3	0	1
529	1358	0	1	0	1
540	1466	0	1	0	1
543	1125	0	3	0	1
546	1077	0	0	0	1
546	1132	0	1	0	1
546	1417	0	7	0	1
548	1358	0	3	0	1
548	1600	0	7	0	1
552	1341	0	1	0	1
555	625	0	5	0	1
555	988	0	4	0	1
556	1419	0	1	0	1
559	1282	0	0	0	1
560	1043	0	5	0	1
564	1462	0	0	0	1
567	1370	0	2	0	1
571	673	0	5	0	1
572	791	0	3	0	1
574	645	0	2	0	1
574	923	0	1	0	1
574	1322	0	2	0	1
578	1020	0	0	0	1
579	695	0	6	0	1
583	933	0	4	0	1
583	1104	0	6	0	1
604	1210	0	2	0	1
608	1615	0	4	0	1
610	933	0	5	0	1
613	1216	0	1	0	1
617	1251	4	6	0	1
620	673	0	5	0	1
623	1070	0	6	0	1
625	733	0	4	0	1
627	661	0	1	0	1
627	736	0	3	0	1
629	878	0	4	0	1
632	670	0	2	0	1
634	728	0	2	0	1
634	1152	0	6	0	1
634	1519	0	5	0	1
635	1134	0	0	0	1
636	1360	0	9	0	1
637	1152	0	6	0	1
637	1519	0	5	0	1
643	748	0	7	0	1
645	1385	0	0	0	1
646	1163	0	5	0	1
647	934	0	8	0	1
650	750	0	7	0	1
650	787	0	2	0	1
651	671	0	6	0	1
651	1511	0	6	0	1
652	1214	0	1	0	1
652	1243	0	0	0	1
653	1351	0	3	0	1
657	1206	0	0	0	1
663	1159	0	2	0	1
666	1000	0	6	0	1
667	745	0	1	0	1
669	1009	0	3	0	1
670	999	0	5	0	1
671	1109	0	5	0	1
672	751	0	6	0	1
672	1511	0	6	0	1
674	1226	0	7	0	1
680	755	0	7	0	1
680	964	0	6	0	1
680	1264	0	0	0	1
681	1374	0	6	0	1
682	1210	0	3	0	1
684	969	0	4	0	1
686	1501	0	1	0	1
687	727	0	1	0	1
688	911	0	5	0	1
691	1511	0	3	0	1
697	1115	0	1	0	1
700	840	0	5	0	1
702	1109	0	4	0	1
704	910	0	4	0	1
704	967	0	6	0	1
705	995	0	0	0	1
707	1118	0	5	0	1
712	755	0	4	0	1
713	885	2	3	0	1
714	1432	0	3	0	1
716	763	0	2	0	1
723	1116	0	0	0	1
727	1255	0	0	0	1
741	1144	0	3	0	1
742	759	0	1	0	1
743	999	0	4	0	1
743	1183	0	0	0	1
744	1069	0	6	0	1
744	1412	0	5	0	1
746	1257	0	6	0	1
750	875	0	1	0	1
750	1461	0	0	0	1
750	1509	0	1	0	1
752	1244	0	4	0	1
753	1013	0	7	0	1
756	964	0	6	0	1
757	908	0	5	0	1
757	1374	0	7	0	1
760	969	0	3	0	1
763	961	0	3	0	1
763	1206	0	5	0	1
764	851	0	2	0	1
764	1107	0	1	0	1
764	1295	0	2	0	1
766	887	0	2	0	1
768	1242	0	1	0	1
774	1097	0	6	0	1
776	1535	0	2	0	1
780	1189	0	1	0	1
783	1200	0	1	0	1
784	822	0	3	0	1
787	870	0	5	0	1
795	898	0	1	0	1
795	1075	0	3	0	1
796	819	0	1	0	1
803	845	0	5	0	1
805	848	0	6	0	1
805	1060	0	5	0	1
811	1100	0	3	0	1
816	1071	0	3	0	1
819	954	0	0	0	1
820	1021	0	0	0	1
820	1038	0	0	0	1
820	1078	0	2	0	1
820	1132	0	0	0	1
820	1196	0	0	0	1
820	1258	0	0	0	1
823	1186	0	0	0	1
826	1189	0	0	0	1
830	944	0	4	0	1
830	1314	0	2	0	1
832	1642	0	1	0	1
833	882	0	0	0	1
834	887	0	4	0	1
835	952	0	0	0	1
838	1161	0	0	0	1
838	1225	0	1	0	1
839	1267	0	1	0	1
844	1162	0	3	0	1
849	1248	0	0	0	1
850	1403	0	1	0	1
854	1188	0	2	0	1
872	907	0	5	0	1
876	1118	0	2	0	1
877	899	0	0	0	1
878	1090	0	0	0	1
895	1659	1	5	0	1
899	922	0	1	0	1
909	965	0	6	0	1
913	943	0	0	0	1
922	1374	0	4	0	1
925	1118	0	1	0	1
928	969	0	0	0	1
932	1102	0	6	0	1
935	1512	0	3	0	1
940	1440	0	0	0	1
943	1061	0	4	0	1
943	1077	0	0	0	1
945	1046	0	3	0	1
946	1480	0	2	0	1
954	1551	0	3	0	1
956	1052	0	2	0	1
966	1134	4	5	0	1
966	1374	0	5	0	1
967	1401	0	2	0	1
979	1063	0	0	0	1
982	1067	0	5	0	1
985	1043	0	2	0	1
986	1148	0	5	0	1
987	1040	0	3	0	1
989	1051	1	1	0	1
990	1054	0	2	0	1
993	1048	0	0	0	1
993	1053	0	0	0	1
1006	1603	0	0	0	1
1009	1035	0	0	0	1
1013	1107	0	1	0	1
1021	1322	0	5	0	1
1036	1176	0	4	0	1
1038	1066	0	0	0	1
1051	1089	0	4	0	1
1072	1584	0	4	0	1
1090	1523	0	1	0	1
1106	1527	0	7	0	1
1164	1244	0	6	0	1
1174	1211	0	0	0	1
1180	1352	0	6	0	1
1186	1554	0	5	0	1
1202	1247	0	0	0	1
1208	1247	0	1	0	1
1210	1239	0	6	0	1
1258	1269	0	2	0	1
1263	1282	0	0	0	1
1272	1527	0	0	0	1
1274	1426	0	0	0	1
1279	1431	0	0	0	1
1289	1363	0	9	0	1
1322	1510	0	5	0	1
1345	1366	0	2	0	1
1356	1493	0	4	0	1
1360	1462	0	1	0	1
1367	1421	0	1	0	1
1386	1393	0	5	0	1
1421	1474	0	0	0	1
1430	1491	0	6	0	1
1503	1587	0	2	0	1
1506	1527	0	2	0	1
1508	1530	0	0	0	1
1576	1674	0	2	0	1
1578	1605	0	1	0	1
1609	1637	0	7	0	1
262214	262543	0	7	0	1
262221	262354	0	4	0	1
262226	263020	0	0	0	1
262230	262531	0	4	0	1
262233	262803	0	5	0	1
262238	262271	0	5	0	1
262238	262409	0	3	0	1
262240	262271	0	1	0	1
262243	262278	0	0	0	1
262243	262279	0	0	0	1
262244	262976	0	3	0	1
262248	262542	0	5	0	1
262249	262403	0	4	0	1
262250	262516	0	5	0	1
262252	262745	0	0	0	1
262253	262406	0	4	0	1
262258	262411	0	2	0	1
262261	263032	0	5	0	1
262267	262913	0	1	0	1
262267	262944	0	1	0	1
262267	263103	0	2	0	1
262269	262756	0	6	0	1
262270	262539	0	4	0	1
262277	262438	0	4	3	1
262286	262396	0	3	0	1
262293	262317	0	3	0	1
262297	262666	0	3	0	1
262298	262321	0	6	0	1
262307	262347	0	4	0	1
262312	262390	0	5	0	1
262313	262405	0	2	0	1
262319	263008	0	1	0	1
262324	262560	0	5	0	1
262324	262682	0	1	0	1
262325	262448	0	5	0	1
262325	262634	0	3	0	1
262330	262603	0	4	0	1
262332	262532	0	0	0	1
262333	262533	0	3	2	1
262333	262562	0	5	0	1
262336	262466	0	3	0	1
262337	262363	0	0	0	1
262338	262529	0	7	0	1
262341	262904	0	0	0	1
262344	262772	0	8	0	1
262346	262366	0	0	0	1
262346	263040	0	0	0	1
262348	262532	0	1	0	1
262349	262528	0	4	0	1
262353	262957	0	0	0	1
262355	262533	0	0	0	1
262356	262534	0	4	0	1
262360	262905	0	0	0	1
262361	262825	0	0	0	1
262361	262862	0	2	0	1
262364	262569	0	0	0	1
262365	262849	0	1	0	1
262366	262485	0	0	0	1
262368	262545	0	6	0	1
262368	262595	0	5	0	1
262368	262867	0	0	0	1
262370	262404	0	5	0	1
262371	262776	0	4	0	1
262376	262405	0	2	0	1
262379	262995	0	0	0	1
262386	262414	0	2	0	1
262388	262413	0	2	0	1
262388	262864	0	0	0	1
262393	262662	0	0	0	1
262399	262874	0	3	0	1
262400	262952	0	2	0	1
262404	262543	0	5	0	1
262405	262503	0	7	0	1
262405	262547	0	4	0	1
262406	262776	0	6	0	1
262408	262454	0	1	0	1
262410	262736	0	7	0	1
262411	262506	0	1	0	1
262411	262575	0	1	0	1
262411	262811	0	6	0	1
262411	262891	0	0	0	1
262412	262606	0	0	0	1
262413	262508	0	5	0	1
262413	262607	0	6	0	1
262414	262564	0	1	0	1
262419	262775	0	2	0	1
262419	262853	0	0	0	1
262421	262448	0	0	0	1
262421	262493	0	4	0	1
262422	262543	0	4	0	1
262422	262623	0	6	0	1
262422	262956	0	0	0	1
262423	262589	0	3	0	1
262427	262871	0	2	0	1
262428	262756	0	5	0	1
262429	262518	0	6	0	1
262429	262539	0	5	0	1
262430	262501	0	5	0	1
262431	262820	0	0	0	1
262431	263024	0	3	0	1
262432	263119	2	1	0	1
262435	262868	0	1	0	1
262443	262772	0	4	0	1
262452	262740	0	4	0	1
262453	262572	0	0	0	1
262456	262870	0	2	0	1
262463	262502	0	2	0	1
262463	262564	0	5	0	1
262469	262597	0	4	0	1
262470	262512	0	1	0	1
262474	262546	0	3	0	1
262478	262491	0	2	0	1
262479	262531	0	0	0	1
262485	262552	0	1	0	1
262487	262665	0	2	0	1
262491	262515	0	1	0	1
262491	262516	0	1	0	1
262492	262755	0	1	0	1
262494	262976	0	1	0	1
262501	262547	0	1	0	1
262502	262514	0	5	0	1
262502	262531	0	0	0	1
262505	262776	0	7	0	1
262506	262677	0	1	0	1
262506	262873	0	0	0	1
262507	262647	0	12	0	1
262516	262865	0	2	0	1
262517	262576	4	8	0	1
262517	262734	2	1	0	1
262518	262552	0	2	0	1
262518	262774	0	0	0	1
262518	262903	0	3	0	1
262519	262558	0	0	0	1
262519	262684	0	0	0	1
262519	262707	0	0	0	1
262519	262940	0	1	0	1
262521	262677	0	0	0	1
262527	262679	0	0	0	1
262528	262680	0	6	0	1
262528	262727	0	0	0	1
262531	262787	0	4	0	1
262531	262819	0	3	0	1
262532	262705	0	1	0	1
262534	262562	0	5	0	1
262535	262576	0	5	0	1
262536	262657	0	1	0	1
262536	262760	0	4	0	1
262536	262813	0	6	0	1
262539	262566	0	0	0	1
262539	262769	0	0	0	1
262540	262676	0	0	0	1
262544	262611	0	4	0	1
262546	262595	0	5	0	1
262546	262797	0	4	0	1
262549	262580	0	1	0	1
262549	262797	0	3	1	1
262550	262571	0	0	0	1
262552	262572	0	6	0	1
262552	262797	0	1	0	1
262553	262797	0	4	0	1
262556	262979	0	3	0	1
262560	262678	0	2	0	1
262561	262665	0	1	0	1
262565	262780	0	4	1	1
262566	262679	0	4	0	1
262566	262733	0	5	0	1
262566	262768	0	3	0	1
262566	262784	0	3	0	1
262567	262605	0	1	0	1
262568	262648	0	0	0	1
262568	262798	0	2	0	1
262569	262649	0	8	0	1
262570	262772	0	2	0	1
262571	262801	0	4	0	1
262574	262776	0	3	0	1
262574	262797	0	4	0	1
262579	262603	0	0	0	1
262579	262693	0	2	0	1
262579	262784	0	2	0	1
262582	262795	0	2	0	1
262584	262973	0	6	0	1
262585	262785	4	3	0	1
262585	262833	0	4	0	1
262586	262780	0	0	0	1
262588	262782	0	3	0	1
262591	262710	0	0	0	1
262594	262795	0	6	0	1
262604	262662	0	3	0	1
262604	262785	0	4	0	1
262604	263020	0	6	0	1
262608	262739	0	4	0	1
262609	262682	0	2	0	1
262612	262658	0	1	0	1
262612	262685	0	7	0	1
262619	262998	0	2	0	1
262623	262762	0	0	0	1
262632	262675	0	1	0	1
262632	262680	0	0	0	1
262633	262853	0	1	0	1
262634	262991	0	8	0	1
262636	262692	0	1	0	1
262642	262669	0	2	0	1
262643	262669	0	0	0	1
262648	262778	0	5	0	1
262657	262743	0	3	0	1
262665	262692	0	2	0	1
262668	262749	0	1	0	1
262669	262785	0	1	0	1
262674	262727	0	0	0	1
262679	262789	0	1	0	1
262680	262703	0	0	0	1
262692	262778	0	3	0	1
262693	262767	0	5	0	1
262703	262761	0	5	0	1
262706	262741	0	1	0	1
262708	262768	0	5	0	1
262713	262772	0	3	0	1
262713	262804	0	0	0	1
262715	262787	0	3	0	1
262719	262780	0	3	0	1
262721	262764	0	2	0	1
262732	262757	0	0	0	1
262733	262764	0	3	0	1
262733	262767	0	4	0	1
262736	262771	0	2	0	1
262739	262759	0	5	0	1
262740	262759	0	2	0	1
262740	262765	0	1	0	1
262740	262780	0	3	0	1
262741	262765	0	2	0	1
262741	262772	0	2	0	1
262742	262772	0	0	0	1
262743	262808	0	1	0	1
262744	262762	0	0	0	1
262760	262812	0	5	0	1
262789	262862	0	0	0	1
262813	262829	0	3	0	1
262825	262965	0	2	0	1
262826	262878	0	6	0	1
262831	263092	0	3	0	1
262833	263064	0	3	0	1
262843	263092	0	3	0	1
262844	262880	0	2	0	1
262846	263050	0	1	0	1
262854	262926	0	1	0	1
262866	262878	0	0	0	1
262873	262896	0	1	0	1
262883	263010	0	2	0	1
262890	262898	0	4	0	1
262892	262945	0	0	0	1
262893	263070	0	1	0	1
262927	262970	0	5	0	1
262956	263101	0	2	0	1
262960	262999	0	0	0	1
262961	263020	0	1	0	1
262974	263024	0	3	0	1
263011	263043	0	2	0	1
524326	524498	0	3	0	1
524330	525492	0	2	0	1
524340	524469	0	4	0	1
524342	525174	0	2	0	1
524346	524831	0	5	0	1
524349	524400	0	0	0	1
524365	525593	0	0	0	1
524368	525327	0	1	0	1
524369	525538	0	6	0	1
524378	525415	0	1	0	1
524382	524850	0	5	0	1
524386	524718	0	5	0	1
524386	525558	0	0	0	1
524388	525585	0	0	0	1
524390	525364	0	2	0	1
524390	525408	0	1	0	1
524402	524696	0	6	0	1
524402	525119	0	6	0	1
524405	524598	0	5	0	1
524406	524438	0	3	0	1
524406	524440	0	3	0	1
524406	524765	0	6	0	1
524410	524479	0	4	0	1
524411	525541	0	2	0	1
524413	524587	0	0	0	1
524413	525559	0	0	0	1
524414	524865	0	1	0	1
524417	525481	0	1	0	1
524424	524466	0	1	0	1
524425	525544	0	0	0	1
524429	524468	0	5	0	1
524433	525280	0	4	0	1
524435	525433	1	2	0	1
524435	525488	0	2	0	1
524436	525608	0	2	0	1
524437	525552	0	0	0	1
524439	524764	0	4	0	1
524439	525284	0	6	0	1
524443	524986	2	1	0	1
524444	525290	0	3	0	1
524450	524915	0	7	0	1
524450	525199	0	6	0	1
524451	525447	0	0	0	1
524452	525589	0	1	0	1
524453	525540	0	0	0	1
524456	524978	0	4	0	1
524456	525604	0	0	0	1
524457	524974	0	4	0	1
524458	525323	0	5	0	1
524458	525545	0	0	0	1
524461	525597	0	0	0	1
524465	525330	0	4	0	1
524468	525473	0	0	0	1
524470	525246	0	5	0	1
524471	525511	0	0	0	1
524471	525559	0	1	0	1
524473	525612	0	1	0	1
524474	525460	0	0	0	1
524474	525611	0	2	0	1
524475	525384	0	2	0	1
524476	524975	0	3	0	1
524480	524974	0	1	0	1
524480	525118	0	2	0	1
524484	524943	0	3	1	1
524486	525509	0	0	0	1
524486	525510	0	0	0	1
524486	525570	0	0	0	1
524489	525420	0	2	0	1
524489	525602	0	2	0	1
524489	525611	0	1	0	1
524490	524520	0	2	0	1
524490	525541	0	2	0	1
524490	525634	0	2	0	1
524493	525343	0	1	0	1
524493	525584	0	0	0	1
524495	524883	0	5	0	1
524496	524522	0	0	0	1
524497	525621	0	0	0	1
524498	525509	0	0	0	1
524498	525540	0	1	0	1
524499	525325	0	0	0	1
524499	525398	0	1	0	1
524500	525326	0	0	0	1
524500	525603	0	2	0	1
524501	525582	6	2	0	1
524504	525565	0	0	0	1
524505	525453	0	1	0	1
524505	525556	0	0	0	1
524507	525521	0	0	0	1
524508	524886	0	3	0	1
524508	525572	0	1	0	1
524508	525596	0	0	0	1
524509	524546	0	2	0	1
524509	525533	0	0	0	1
524510	525466	0	0	0	1
524510	525491	0	0	0	1
524512	525333	0	0	0	1
524515	525613	0	0	0	1
524517	525544	0	1	0	1
524518	524883	0	1	0	1
524520	525328	0	0	0	1
524520	525397	0	0	0	1
524521	525363	0	0	0	1
524521	525445	0	1	0	1
524522	525481	0	1	0	1
524525	524558	0	1	0	1
524525	525499	0	1	0	1
524526	525399	0	0	0	1
524528	524756	0	5	0	1
524534	524560	0	3	0	1
524535	525358	0	1	0	1
524535	525503	0	1	0	1
524537	525406	0	4	0	1
524539	524660	0	7	0	1
524539	525510	0	0	0	1
524539	525581	0	0	0	1
524539	525636	0	0	0	1
524540	525621	0	0	0	1
524541	524725	0	4	0	1
524541	524835	0	5	0	1
524542	524717	0	6	0	1
524544	524850	0	4	0	1
524545	525642	0	0	0	1
524546	525484	0	0	0	1
524546	525496	0	2	0	1
524547	525352	0	5	0	1
524547	525396	0	0	0	1
524549	524734	0	6	0	1
524550	524952	0	6	0	1
524551	525523	0	0	0	1
524553	524751	0	5	0	1
524553	524841	0	7	0	1
524553	525530	0	0	0	1
524554	524946	0	1	0	1
524555	524577	0	5	0	1
524556	525050	0	5	0	1
524560	525334	0	0	0	1
524560	525358	0	1	0	1
524561	525421	0	1	0	1
524562	525376	0	0	0	1
524562	525426	0	0	0	1
524562	525454	0	0	0	1
524562	525516	0	1	0	1
524563	524902	0	5	0	1
524563	525242	0	1	0	1
524563	525355	0	0	0	1
524563	525397	0	0	0	1
524563	525585	0	4	0	1
524563	525588	0	0	0	1
524563	525621	0	0	0	1
524564	525395	0	0	0	1
524565	524829	0	5	0	1
524569	525355	2	6	0	1
524571	524627	0	3	0	1
524572	524923	0	5	0	1
524577	525408	0	1	0	1
524577	525461	0	1	0	1
524578	524843	0	7	0	1
524578	525425	0	2	0	1
524578	525443	0	1	0	1
524580	525246	0	3	0	1
524580	525368	0	4	0	1
524581	525269	0	7	0	1
524582	524647	0	2	0	1
524582	524728	0	4	0	1
524584	524640	0	4	0	1
524584	525333	0	4	0	1
524585	525164	0	6	0	1
524586	524979	0	5	0	1
524586	524991	0	5	0	1
524587	525575	0	0	0	1
524592	524906	0	6	0	1
524592	525449	0	1	0	1
524594	525131	0	1	0	1
524595	525451	0	1	0	1
524596	525506	0	0	0	1
524598	525162	0	2	0	1
524600	524815	0	4	0	1
524602	524914	0	2	0	1
524603	525328	0	3	0	1
524606	524917	0	3	0	1
524606	524998	0	4	0	1
524606	525444	0	0	0	1
524607	525243	0	2	0	1
524608	524952	0	4	0	1
524608	525469	0	0	0	1
524608	525514	0	0	0	1
524609	524947	0	4	0	1
524609	525042	0	3	0	1
524609	525050	0	6	0	1
524609	525369	0	4	0	1
524609	525387	0	4	0	1
524610	524894	0	3	0	1
524611	525036	0	3	0	1
524611	525201	0	7	0	1
524612	524652	0	5	0	1
524612	525041	0	1	0	1
524612	525178	0	2	0	1
524612	525435	0	2	0	1
524613	524812	0	1	0	1
524613	525176	0	0	0	1
524614	524626	0	3	0	1
524614	525397	0	4	0	1
524615	524814	0	7	0	1
524617	524837	0	3	0	1
524619	525220	0	0	0	1
524620	524822	0	1	0	1
524620	525401	0	0	0	1
524621	524737	6	4	0	1
524621	524825	0	2	0	1
524621	524892	6	3	0	1
524621	525164	6	5	0	1
524621	525169	6	4	0	1
524621	525543	0	0	0	1
524623	524641	0	0	0	1
524624	525507	0	1	0	1
524625	524885	0	5	0	1
524625	525606	0	0	0	1
524626	525459	0	3	0	1
524626	525616	0	0	0	1
524627	524839	0	2	0	1
524629	524847	0	3	0	1
524629	525423	0	4	0	1
524630	525415	0	4	0	1
524630	525426	0	3	0	1
524630	525483	0	0	0	1
524632	525533	0	1	0	1
524634	524812	0	2	0	1
524637	524817	0	0	0	1
524637	525166	0	0	0	1
524637	525506	0	4	0	1
524638	525313	0	0	0	1
524640	525320	0	4	0	1
524640	525457	0	1	0	1
524640	525487	0	6	0	1
524641	525272	0	6	0	1
524641	525497	0	0	0	1
524642	525401	0	0	0	1
524642	525511	0	0	0	1
524643	524938	0	6	0	1
524644	525395	0	0	0	1
524644	525500	4	1	0	1
524645	524779	0	0	0	1
524646	524780	0	6	0	1
524647	525458	0	0	0	1
524649	524681	0	1	0	1
524649	524778	0	5	0	1
524649	525356	0	1	0	1
524649	525470	0	2	0	1
524649	525541	0	3	0	1
524653	525202	0	5	0	1
524653	525301	0	2	0	1
524654	524760	0	3	0	1
524654	525513	0	0	0	1
524657	525214	0	0	0	1
524658	525301	0	0	0	1
524658	525398	0	4	0	1
524659	524683	0	2	0	1
524659	524766	0	3	0	1
524659	524944	0	2	0	1
524662	524699	0	1	0	1
524662	525208	0	3	0	1
524662	525528	0	4	0	1
524663	524835	0	5	0	1
524664	525315	0	0	0	1
524664	525543	0	0	0	1
524665	524733	0	4	0	1
524665	524766	0	3	0	1
524665	525578	0	5	0	1
524668	525308	0	2	0	1
524670	525340	4	0	0	1
524671	525335	0	0	0	1
524672	525303	0	1	0	1
524672	525376	0	1	0	1
524672	525608	0	3	0	1
524673	524735	0	2	0	1
524673	525225	5	0	0	1
524674	525305	0	0	0	1
524675	525355	0	6	0	1
524676	524956	0	7	0	1
524676	525566	0	3	1	1
524677	524705	0	0	0	1
524677	524709	0	2	0	1
524677	524759	0	5	0	1
524677	525557	0	1	0	1
524678	525008	0	4	0	1
524678	525272	0	0	0	1
524679	525237	0	1	0	1
524679	525468	0	0	0	1
524682	525284	0	0	0	1
524686	525351	0	0	0	1
524687	525276	0	3	0	1
524687	525317	0	2	0	1
524688	525322	0	1	0	1
524690	524845	0	3	0	1
524691	525334	0	3	0	1
524691	525361	0	1	0	1
524691	525367	0	0	0	1
524694	525301	0	0	0	1
524695	525419	0	6	0	1
524697	525119	0	10	0	1
524700	524732	0	6	0	1
524700	525322	0	2	0	1
524700	525348	0	1	0	1
524701	524979	0	6	0	1
524704	525345	0	0	0	1
524706	524972	0	0	0	1
524706	525332	0	0	0	1
524707	524849	0	3	0	1
524711	525340	0	1	0	1
524715	524987	0	7	0	1
524716	524743	0	1	0	1
524720	524755	0	3	0	1
