HA_vRNA	210	249	+
HA_vRNA	214	762	+
HA_vRNA	218	1646	+
HA_vRNA	220	338	+
HA_vRNA	221	1653	+
HA_vRNA	226	1622	+
HA_vRNA	230	1632	+
HA_vRNA	241	1595	+
HA_vRNA	241	1518	+
HA_vRNA	245	294	+
HA_vRNA	246	1542	+
HA_vRNA	250	1618	+
HA_vRNA	258	314	+
HA_vRNA	256	1116	+
HA_vRNA	259	496	+
HA_vRNA	256	1533	+
HA_vRNA	260	512	+
HA_vRNA	259	523	+
HA_vRNA	262	515	+
HA_vRNA	265	875	+
HA_vRNA	259	516	+
HA_vRNA	263	520	+
HA_vRNA	263	441	+
HA_vRNA	265	791	+
HA_vRNA	264	1623	+
HA_vRNA	269	1336	+
HA_vRNA	267	513	+
HA_vRNA	271	486	+
HA_vRNA	266	883	+
HA_vRNA	271	1115	+
HA_vRNA	265	1652	+
HA_vRNA	268	538	+
HA_vRNA	267	1503	+
HA_vRNA	270	518	+
HA_vRNA	269	1046	+
HA_vRNA	267	1599	+
HA_vRNA	270	520	+
HA_vRNA	276	883	+
HA_vRNA	269	993	+
HA_vRNA	272	526	+
HA_vRNA	275	614	+
HA_vRNA	271	521	+
HA_vRNA	277	668	+
HA_vRNA	280	541	+
HA_vRNA	276	1561	+
HA_vRNA	276	1602	+
HA_vRNA	276	293	+
HA_vRNA	277	1722	+
HA_vRNA	281	1619	+
HA_vRNA	285	561	+
HA_vRNA	286	520	+
HA_vRNA	284	1603	+
HA_vRNA	288	791	+
HA_vRNA	286	1637	+
HA_vRNA	288	1639	+
HA_vRNA	289	1640	+
HA_vRNA	291	1540	+
HA_vRNA	293	1424	+
HA_vRNA	293	1509	+
HA_vRNA	296	1635	+
HA_vRNA	296	1518	+
HA_vRNA	297	1563	+
HA_vRNA	296	1573	+
HA_vRNA	296	1653	+
HA_vRNA	304	915	+
HA_vRNA	303	464	+
HA_vRNA	301	1584	+
HA_vRNA	301	1618	+
HA_vRNA	306	454	+
HA_vRNA	302	1157	+
HA_vRNA	303	1420	+
HA_vRNA	310	1165	+
HA_vRNA	304	1639	+
HA_vRNA	312	458	+
HA_vRNA	312	1249	+
HA_vRNA	313	330	+
HA_vRNA	311	1610	+
HA_vRNA	320	1473	+
HA_vRNA	328	344	+
HA_vRNA	324	1583	+
HA_vRNA	323	1595	+
HA_vRNA	326	1515	+
HA_vRNA	328	1517	+
HA_vRNA	327	1560	+
HA_vRNA	331	1626	+
HA_vRNA	332	1544	+
HA_vRNA	331	1546	+
HA_vRNA	333	1522	+
HA_vRNA	337	1533	+
HA_vRNA	342	1565	+
HA_vRNA	336	1522	+
HA_vRNA	340	1264	+
HA_vRNA	342	1540	+
HA_vRNA	342	1328	+
HA_vRNA	344	1572	+
HA_vRNA	346	1665	+
HA_vRNA	346	1544	+
HA_vRNA	347	1587	+
HA_vRNA	349	1639	+
HA_vRNA	353	1119	+
HA_vRNA	349	1486	+
HA_vRNA	351	1595	+
HA_vRNA	357	1498	+
HA_vRNA	358	1072	+
HA_vRNA	365	451	+
HA_vRNA	367	831	+
HA_vRNA	362	1544	+
HA_vRNA	363	1500	+
HA_vRNA	364	1520	+
HA_vRNA	363	1621	+
HA_vRNA	369	1436	+
HA_vRNA	375	1202	+
HA_vRNA	370	1509	+
HA_vRNA	377	1533	+
HA_vRNA	373	1497	+
HA_vRNA	373	561	+
HA_vRNA	373	1449	+
HA_vRNA	379	1638	+
HA_vRNA	384	404	+
HA_vRNA	385	1292	+
HA_vRNA	383	1510	+
HA_vRNA	384	1556	+
HA_vRNA	386	1449	+
HA_vRNA	395	443	+
HA_vRNA	399	674	+
HA_vRNA	395	1434	+
HA_vRNA	399	1510	+
HA_vRNA	405	1516	+
HA_vRNA	404	1424	+
HA_vRNA	406	1517	+
HA_vRNA	407	1415	+
HA_vRNA	408	433	+
HA_vRNA	410	1492	+
HA_vRNA	411	1556	+
HA_vRNA	417	1584	+
HA_vRNA	428	1664	+
HA_vRNA	429	1422	+
HA_vRNA	432	1620	+
HA_vRNA	442	449	+
HA_vRNA	439	1314	+
HA_vRNA	447	1314	+
HA_vRNA	444	1509	+
HA_vRNA	443	1355	+
HA_vRNA	443	1445	+
HA_vRNA	450	675	+
HA_vRNA	445	709	+
HA_vRNA	451	1006	+
HA_vRNA	447	1421	+
HA_vRNA	447	1371	+
HA_vRNA	452	532	+
HA_vRNA	452	1464	+
HA_vRNA	454	1457	+
HA_vRNA	454	1374	+
HA_vRNA	460	656	+
HA_vRNA	455	1338	+
HA_vRNA	455	1381	+
HA_vRNA	461	1508	+
HA_vRNA	460	1283	+
HA_vRNA	460	1393	+
HA_vRNA	460	1484	+
HA_vRNA	472	494	+
HA_vRNA	467	1445	+
HA_vRNA	469	1447	+
HA_vRNA	473	1528	+
HA_vRNA	482	1258	+
HA_vRNA	485	1060	+
HA_vRNA	487	1115	+
HA_vRNA	485	1535	+
HA_vRNA	482	1610	+
HA_vRNA	489	678	+
HA_vRNA	487	1433	+
HA_vRNA	490	759	+
HA_vRNA	486	560	+
HA_vRNA	492	1524	+
HA_vRNA	493	1426	+
HA_vRNA	514	1185	+
HA_vRNA	511	679	+
HA_vRNA	515	1562	+
HA_vRNA	517	960	+
HA_vRNA	513	1400	+
HA_vRNA	514	1657	+
HA_vRNA	520	1142	+
HA_vRNA	517	1421	+
HA_vRNA	523	1324	+
HA_vRNA	530	1069	+
HA_vRNA	532	591	+
HA_vRNA	531	1360	+
HA_vRNA	542	1468	+
HA_vRNA	547	1129	+
HA_vRNA	547	1078	+
HA_vRNA	548	1134	+
HA_vRNA	554	1425	+
HA_vRNA	552	1362	+
HA_vRNA	556	1608	+
HA_vRNA	554	1343	+
HA_vRNA	561	631	+
HA_vRNA	560	993	+
HA_vRNA	558	1421	+
HA_vRNA	560	1283	+
HA_vRNA	566	1049	+
HA_vRNA	565	1463	+
HA_vRNA	570	1373	+
HA_vRNA	577	679	+
HA_vRNA	576	795	+
HA_vRNA	577	648	+
HA_vRNA	576	925	+
HA_vRNA	577	1325	+
HA_vRNA	579	1021	+
HA_vRNA	586	702	+
HA_vRNA	588	938	+
HA_vRNA	590	1111	+
HA_vRNA	607	1213	+
HA_vRNA	613	1620	+
HA_vRNA	616	939	+
HA_vRNA	615	1218	+
HA_vRNA	618	1252	+
HA_vRNA	626	679	+
HA_vRNA	630	1077	+
HA_vRNA	630	738	+
HA_vRNA	629	663	+
HA_vRNA	631	740	+
HA_vRNA	634	883	+
HA_vRNA	635	673	+
HA_vRNA	637	731	+
HA_vRNA	641	1159	+
HA_vRNA	640	1525	+
HA_vRNA	636	1135	+
HA_vRNA	646	1370	+
HA_vRNA	644	1159	+
HA_vRNA	643	1525	+
HA_vRNA	651	756	+
HA_vRNA	646	1386	+
HA_vRNA	652	1169	+
HA_vRNA	656	943	+
HA_vRNA	658	758	+
HA_vRNA	653	790	+
HA_vRNA	658	678	+
HA_vRNA	658	1518	+
HA_vRNA	654	1216	+
HA_vRNA	653	1244	+
HA_vRNA	657	1355	+
HA_vRNA	658	1207	+
HA_vRNA	666	1162	+
HA_vRNA	673	1007	+
HA_vRNA	669	747	+
HA_vRNA	673	1013	+
HA_vRNA	676	1005	+
HA_vRNA	677	1115	+
HA_vRNA	679	758	+
HA_vRNA	679	1518	+
HA_vRNA	682	1234	+
HA_vRNA	688	763	+
HA_vRNA	687	971	+
HA_vRNA	681	1265	+
HA_vRNA	688	1381	+
HA_vRNA	686	1214	+
HA_vRNA	689	974	+
HA_vRNA	688	1503	+
HA_vRNA	689	729	+
HA_vRNA	694	917	+
HA_vRNA	695	1515	+
HA_vRNA	699	1117	+
HA_vRNA	706	846	+
HA_vRNA	707	1114	+
HA_vRNA	709	915	+
HA_vRNA	711	974	+
HA_vRNA	706	996	+
HA_vRNA	713	1124	+
HA_vRNA	717	760	+
HA_vRNA	714	886	+
HA_vRNA	718	1436	+
HA_vRNA	719	766	+
HA_vRNA	724	1117	+
HA_vRNA	728	1256	+
HA_vRNA	745	1148	+
HA_vRNA	744	761	+
HA_vRNA	748	1004	+
HA_vRNA	744	1184	+
HA_vRNA	751	1076	+
HA_vRNA	750	1418	+
HA_vRNA	753	1264	+
HA_vRNA	752	877	+
HA_vRNA	751	1462	+
HA_vRNA	752	1511	+
HA_vRNA	757	1249	+
HA_vRNA	761	1021	+
HA_vRNA	763	971	+
HA_vRNA	763	914	+
HA_vRNA	765	1382	+
HA_vRNA	764	973	+
HA_vRNA	767	965	+
HA_vRNA	769	1212	+
HA_vRNA	767	854	+
HA_vRNA	766	1109	+
HA_vRNA	767	1298	+
HA_vRNA	769	890	+
HA_vRNA	770	1244	+
HA_vRNA	781	1104	+
HA_vRNA	779	1538	+
HA_vRNA	782	1191	+
HA_vRNA	785	1202	+
HA_vRNA	788	826	+
HA_vRNA	793	876	+
HA_vRNA	797	900	+
HA_vRNA	799	1079	+
HA_vRNA	798	821	+
HA_vRNA	809	851	+
HA_vRNA	812	855	+
HA_vRNA	811	1066	+
HA_vRNA	815	1104	+
HA_vRNA	820	1075	+
HA_vRNA	820	955	+
HA_vRNA	821	1022	+
HA_vRNA	821	1039	+
HA_vRNA	823	1081	+
HA_vRNA	821	1133	+
HA_vRNA	821	1197	+
HA_vRNA	821	1259	+
HA_vRNA	824	1187	+
HA_vRNA	827	1190	+
HA_vRNA	835	949	+
HA_vRNA	833	1317	+
HA_vRNA	834	1644	+
HA_vRNA	834	883	+
HA_vRNA	839	892	+
HA_vRNA	836	953	+
HA_vRNA	839	1162	+
HA_vRNA	840	1227	+
HA_vRNA	841	1269	+
HA_vRNA	848	1166	+
HA_vRNA	850	1249	+
HA_vRNA	852	1405	+
HA_vRNA	857	1191	+
HA_vRNA	878	913	+
HA_vRNA	879	1121	+
HA_vRNA	878	900	+
HA_vRNA	879	1091	+
HA_vRNA	896	1660	+
HA_vRNA	901	924	+
HA_vRNA	916	972	+
HA_vRNA	914	944	+
HA_vRNA	927	1379	+
HA_vRNA	927	1120	+
HA_vRNA	929	970	+
HA_vRNA	939	1109	+
HA_vRNA	939	1516	+
HA_vRNA	941	1441	+
HA_vRNA	948	1066	+
HA_vRNA	944	1078	+
HA_vRNA	949	1050	+
HA_vRNA	949	1483	+
HA_vRNA	958	1555	+
HA_vRNA	959	1055	+
HA_vRNA	967	1135	+
HA_vRNA	972	1380	+
HA_vRNA	970	1404	+
HA_vRNA	980	1064	+
HA_vRNA	988	1073	+
HA_vRNA	988	1046	+
HA_vRNA	992	1154	+
HA_vRNA	991	1044	+
HA_vRNA	990	1052	+
HA_vRNA	993	1057	+
HA_vRNA	994	1049	+
HA_vRNA	994	1054	+
HA_vRNA	1007	1604	+
HA_vRNA	1010	1036	+
HA_vRNA	1015	1109	+
HA_vRNA	1027	1328	+
HA_vRNA	1041	1181	+
HA_vRNA	1039	1067	+
HA_vRNA	1056	1094	+
HA_vRNA	1077	1589	+
HA_vRNA	1092	1525	+
HA_vRNA	1114	1535	+
HA_vRNA	1171	1251	+
HA_vRNA	1175	1212	+
HA_vRNA	1187	1359	+
HA_vRNA	1192	1560	+
HA_vRNA	1203	1248	+
HA_vRNA	1210	1249	+
HA_vRNA	1217	1246	+
HA_vRNA	1261	1272	+
HA_vRNA	1264	1283	+
HA_vRNA	1273	1528	+
HA_vRNA	1275	1427	+
HA_vRNA	1280	1432	+
HA_vRNA	1299	1373	+
HA_vRNA	1328	1516	+
HA_vRNA	1348	1369	+
HA_vRNA	1361	1498	+
HA_vRNA	1362	1464	+
HA_vRNA	1369	1423	+
HA_vRNA	1392	1399	+
HA_vRNA	1422	1475	+
HA_vRNA	1437	1498	+
HA_vRNA	1506	1590	+
HA_vRNA	1509	1530	+
HA_vRNA	1509	1531	+
HA_vRNA	1579	1677	+
HA_vRNA	1580	1607	+
HA_vRNA	1617	1645	+
M_vRNA	78	407	+
M_vRNA	82	215	+
M_vRNA	83	877	+
M_vRNA	91	392	+
M_vRNA	95	665	+
M_vRNA	100	133	+
M_vRNA	98	269	+
M_vRNA	98	129	+
M_vRNA	100	135	+
M_vRNA	100	136	+
M_vRNA	104	836	+
M_vRNA	110	404	+
M_vRNA	110	264	+
M_vRNA	112	378	+
M_vRNA	109	602	+
M_vRNA	114	267	+
M_vRNA	117	270	+
M_vRNA	123	894	+
M_vRNA	125	771	+
M_vRNA	125	802	+
M_vRNA	126	962	+
M_vRNA	132	619	+
M_vRNA	131	400	+
M_vRNA	138	299	+
M_vRNA	146	256	+
M_vRNA	153	177	+
M_vRNA	157	526	+
M_vRNA	161	184	+
M_vRNA	168	208	+
M_vRNA	174	252	+
M_vRNA	172	264	+
M_vRNA	177	866	+
M_vRNA	186	422	+
M_vRNA	182	540	+
M_vRNA	187	310	+
M_vRNA	185	494	+
M_vRNA	191	464	+
M_vRNA	189	389	+
M_vRNA	193	393	+
M_vRNA	195	424	+
M_vRNA	196	326	+
M_vRNA	194	220	+
M_vRNA	202	393	+
M_vRNA	198	761	+
M_vRNA	209	637	+
M_vRNA	203	223	+
M_vRNA	203	897	+
M_vRNA	206	390	+
M_vRNA	210	389	+
M_vRNA	210	814	+
M_vRNA	212	390	+
M_vRNA	217	395	+
M_vRNA	217	762	+
M_vRNA	218	682	+
M_vRNA	220	721	+
M_vRNA	221	426	+
M_vRNA	223	707	+
M_vRNA	223	342	+
M_vRNA	231	408	+
M_vRNA	230	457	+
M_vRNA	225	724	+
M_vRNA	232	266	+
M_vRNA	232	637	+
M_vRNA	235	264	+
M_vRNA	236	852	+
M_vRNA	245	273	+
M_vRNA	247	272	+
M_vRNA	245	721	+
M_vRNA	250	519	+
M_vRNA	259	734	+
M_vRNA	259	811	+
M_vRNA	266	405	+
M_vRNA	269	367	+
M_vRNA	266	408	+
M_vRNA	269	639	+
M_vRNA	266	312	+
M_vRNA	274	600	+
M_vRNA	269	364	+
M_vRNA	269	433	+
M_vRNA	274	674	+
M_vRNA	268	748	+
M_vRNA	269	463	+
M_vRNA	275	370	+
M_vRNA	276	470	+
M_vRNA	272	422	+
M_vRNA	278	634	+
M_vRNA	276	710	+
M_vRNA	278	305	+
M_vRNA	282	354	+
M_vRNA	283	404	+
M_vRNA	285	486	+
M_vRNA	279	813	+
M_vRNA	283	449	+
M_vRNA	286	730	+
M_vRNA	290	618	+
M_vRNA	292	381	+
M_vRNA	291	401	+
M_vRNA	292	363	+
M_vRNA	288	677	+
M_vRNA	291	884	+
M_vRNA	289	976	+
M_vRNA	293	726	+
M_vRNA	304	633	+
M_vRNA	313	601	+
M_vRNA	310	429	+
M_vRNA	315	729	+
M_vRNA	322	361	+
M_vRNA	325	426	+
M_vRNA	330	458	+
M_vRNA	328	370	+
M_vRNA	334	406	+
M_vRNA	337	350	+
M_vRNA	336	388	+
M_vRNA	343	410	+
M_vRNA	346	524	+
M_vRNA	349	373	+
M_vRNA	349	374	+
M_vRNA	350	613	+
M_vRNA	352	834	+
M_vRNA	359	405	+
M_vRNA	364	376	+
M_vRNA	359	388	+
M_vRNA	369	640	+
M_vRNA	364	535	+
M_vRNA	363	730	+
M_vRNA	376	516	+
M_vRNA	375	724	+
M_vRNA	374	433	+
M_vRNA	374	591	+
M_vRNA	377	411	+
M_vRNA	375	631	+
M_vRNA	378	763	+
M_vRNA	376	415	+
M_vRNA	376	541	+
M_vRNA	376	564	+
M_vRNA	377	798	+
M_vRNA	378	534	+
M_vRNA	384	536	+
M_vRNA	391	543	+
M_vRNA	385	584	+
M_vRNA	392	648	+
M_vRNA	391	679	+
M_vRNA	390	563	+
M_vRNA	396	424	+
M_vRNA	397	438	+
M_vRNA	394	515	+
M_vRNA	397	621	+
M_vRNA	399	676	+
M_vRNA	396	423	+
M_vRNA	396	626	+
M_vRNA	397	533	+
M_vRNA	405	472	+
M_vRNA	408	457	+
M_vRNA	407	658	+
M_vRNA	407	438	+
M_vRNA	409	657	+
M_vRNA	407	428	+
M_vRNA	415	435	+
M_vRNA	410	655	+
M_vRNA	414	658	+
M_vRNA	416	839	+
M_vRNA	419	537	+
M_vRNA	419	523	+
M_vRNA	426	641	+
M_vRNA	427	540	+
M_vRNA	428	595	+
M_vRNA	426	628	+
M_vRNA	426	644	+
M_vRNA	425	463	+
M_vRNA	425	505	+
M_vRNA	427	657	+
M_vRNA	434	514	+
M_vRNA	429	631	+
M_vRNA	432	662	+
M_vRNA	434	636	+
M_vRNA	435	658	+
M_vRNA	436	460	+
M_vRNA	438	552	+
M_vRNA	438	643	+
M_vRNA	441	654	+
M_vRNA	447	836	+
M_vRNA	442	642	+
M_vRNA	446	694	+
M_vRNA	443	637	+
M_vRNA	448	642	+
M_vRNA	448	567	+
M_vRNA	457	658	+
M_vRNA	464	522	+
M_vRNA	465	646	+
M_vRNA	467	883	+
M_vRNA	469	600	+
M_vRNA	468	541	+
M_vRNA	470	516	+
M_vRNA	476	549	+
M_vRNA	478	857	+
M_vRNA	480	619	+
M_vRNA	490	533	+
M_vRNA	489	537	+
M_vRNA	491	711	+
M_vRNA	499	856	+
M_vRNA	494	550	+
M_vRNA	501	528	+
M_vRNA	500	526	+
M_vRNA	510	640	+
M_vRNA	517	603	+
M_vRNA	524	551	+
M_vRNA	526	607	+
M_vRNA	527	643	+
M_vRNA	531	584	+
M_vRNA	537	647	+
M_vRNA	537	560	+
M_vRNA	552	638	+
M_vRNA	555	629	+
M_vRNA	565	623	+
M_vRNA	564	599	+
M_vRNA	570	630	+
M_vRNA	573	632	+
M_vRNA	570	661	+
M_vRNA	575	647	+
M_vRNA	579	640	+
M_vRNA	580	623	+
M_vRNA	589	614	+
M_vRNA	593	624	+
M_vRNA	594	628	+
M_vRNA	595	630	+
M_vRNA	601	621	+
M_vRNA	599	618	+
M_vRNA	598	623	+
M_vRNA	600	640	+
M_vRNA	600	624	+
M_vRNA	600	631	+
M_vRNA	599	629	+
M_vRNA	601	666	+
M_vRNA	601	619	+
M_vRNA	622	674	+
M_vRNA	646	719	+
M_vRNA	673	689	+
M_vRNA	684	824	+
M_vRNA	689	741	+
M_vRNA	691	952	+
M_vRNA	693	924	+
M_vRNA	703	952	+
M_vRNA	703	739	+
M_vRNA	704	908	+
M_vRNA	712	784	+
M_vRNA	723	735	+
M_vRNA	731	754	+
M_vRNA	742	869	+
M_vRNA	751	759	+
M_vRNA	749	802	+
M_vRNA	751	928	+
M_vRNA	789	832	+
M_vRNA	815	960	+
M_vRNA	817	856	+
M_vRNA	819	878	+
M_vRNA	834	884	+
M_vRNA	870	902	+
NA_vRNA	42	214	+
NA_vRNA	45	1207	+
NA_vRNA	57	186	+
NA_vRNA	57	889	+
NA_vRNA	64	549	+
NA_vRNA	62	113	+
NA_vRNA	78	1306	+
NA_vRNA	82	1041	+
NA_vRNA	88	1257	+
NA_vRNA	92	1129	+
NA_vRNA	100	568	+
NA_vRNA	104	436	+
NA_vRNA	99	1271	+
NA_vRNA	101	1298	+
NA_vRNA	105	1079	+
NA_vRNA	104	1122	+
NA_vRNA	121	415	+
NA_vRNA	121	838	+
NA_vRNA	123	316	+
NA_vRNA	122	154	+
NA_vRNA	122	156	+
NA_vRNA	125	484	+
NA_vRNA	127	196	+
NA_vRNA	126	1256	+
NA_vRNA	126	300	+
NA_vRNA	126	1272	+
NA_vRNA	128	579	+
NA_vRNA	131	1195	+
NA_vRNA	138	180	+
NA_vRNA	138	1257	+
NA_vRNA	147	186	+
NA_vRNA	150	997	+
NA_vRNA	148	1146	+
NA_vRNA	150	1203	+
NA_vRNA	151	1323	+
NA_vRNA	150	1265	+
NA_vRNA	156	481	+
NA_vRNA	158	1003	+
NA_vRNA	156	699	+
NA_vRNA	160	1006	+
NA_vRNA	170	635	+
NA_vRNA	169	918	+
NA_vRNA	164	1160	+
NA_vRNA	166	1303	+
NA_vRNA	166	1253	+
NA_vRNA	173	695	+
NA_vRNA	169	1317	+
NA_vRNA	174	691	+
NA_vRNA	176	1041	+
NA_vRNA	171	1258	+
NA_vRNA	174	1310	+
NA_vRNA	182	1047	+
NA_vRNA	181	1186	+
NA_vRNA	188	964	+
NA_vRNA	184	1224	+
NA_vRNA	185	1273	+
NA_vRNA	187	1326	+
NA_vRNA	187	1173	+
NA_vRNA	189	1326	+
NA_vRNA	190	1099	+
NA_vRNA	192	691	+
NA_vRNA	194	688	+
NA_vRNA	195	833	+
NA_vRNA	200	659	+
NA_vRNA	199	1222	+
NA_vRNA	199	1223	+
NA_vRNA	199	1283	+
NA_vRNA	204	1135	+
NA_vRNA	204	1317	+
NA_vRNA	203	1325	+
NA_vRNA	205	235	+
NA_vRNA	205	1256	+
NA_vRNA	205	1349	+
NA_vRNA	207	1057	+
NA_vRNA	206	1297	+
NA_vRNA	213	601	+
NA_vRNA	209	235	+
NA_vRNA	210	1334	+
NA_vRNA	211	1222	+
NA_vRNA	212	1254	+
NA_vRNA	212	1038	+
NA_vRNA	213	1112	+
NA_vRNA	213	1039	+
NA_vRNA	215	1318	+
NA_vRNA	214	1295	+
NA_vRNA	217	1278	+
NA_vRNA	219	1167	+
NA_vRNA	218	1269	+
NA_vRNA	220	1234	+
NA_vRNA	224	602	+
NA_vRNA	222	1286	+
NA_vRNA	221	1309	+
NA_vRNA	224	261	+
NA_vRNA	222	1246	+
NA_vRNA	223	1179	+
NA_vRNA	223	1204	+
NA_vRNA	225	1046	+
NA_vRNA	228	1326	+
NA_vRNA	231	1258	+
NA_vRNA	232	597	+
NA_vRNA	233	1041	+
NA_vRNA	233	1110	+
NA_vRNA	234	1076	+
NA_vRNA	235	1159	+
NA_vRNA	236	1195	+
NA_vRNA	239	272	+
NA_vRNA	239	1213	+
NA_vRNA	239	1112	+
NA_vRNA	246	474	+
NA_vRNA	250	276	+
NA_vRNA	249	1072	+
NA_vRNA	249	1217	+
NA_vRNA	254	1123	+
NA_vRNA	259	380	+
NA_vRNA	252	1223	+
NA_vRNA	252	1294	+
NA_vRNA	252	1349	+
NA_vRNA	253	1334	+
NA_vRNA	258	442	+
NA_vRNA	259	553	+
NA_vRNA	261	436	+
NA_vRNA	261	567	+
NA_vRNA	258	1355	+
NA_vRNA	259	1197	+
NA_vRNA	261	1211	+
NA_vRNA	265	1070	+
NA_vRNA	260	1109	+
NA_vRNA	268	453	+
NA_vRNA	269	671	+
NA_vRNA	264	1236	+
NA_vRNA	271	469	+
NA_vRNA	273	561	+
NA_vRNA	266	1243	+
NA_vRNA	268	660	+
NA_vRNA	273	295	+
NA_vRNA	274	768	+
NA_vRNA	273	1047	+
NA_vRNA	274	1072	+
NA_vRNA	275	1135	+
NA_vRNA	275	1089	+
NA_vRNA	275	1139	+
NA_vRNA	275	1167	+
NA_vRNA	276	1230	+
NA_vRNA	281	620	+
NA_vRNA	277	956	+
NA_vRNA	276	1068	+
NA_vRNA	276	1110	+
NA_vRNA	280	1302	+
NA_vRNA	276	1301	+
NA_vRNA	276	1334	+
NA_vRNA	277	1108	+
NA_vRNA	283	547	+
NA_vRNA	282	1068	+
NA_vRNA	287	343	+
NA_vRNA	290	641	+
NA_vRNA	291	1122	+
NA_vRNA	291	1175	+
NA_vRNA	298	563	+
NA_vRNA	293	1140	+
NA_vRNA	292	1157	+
NA_vRNA	296	962	+
NA_vRNA	297	1085	+
NA_vRNA	301	989	+
NA_vRNA	297	362	+
NA_vRNA	299	445	+
NA_vRNA	301	357	+
NA_vRNA	301	1050	+
NA_vRNA	304	883	+
NA_vRNA	304	697	+
NA_vRNA	304	709	+
NA_vRNA	300	1288	+
NA_vRNA	311	625	+
NA_vRNA	306	1163	+
NA_vRNA	308	845	+
NA_vRNA	309	1165	+
NA_vRNA	309	1219	+
NA_vRNA	313	877	+
NA_vRNA	317	532	+
NA_vRNA	317	629	+
NA_vRNA	319	1044	+
NA_vRNA	322	633	+
NA_vRNA	323	715	+
NA_vRNA	319	1157	+
NA_vRNA	322	958	+
NA_vRNA	325	669	+
NA_vRNA	321	1182	+
NA_vRNA	321	1227	+
NA_vRNA	326	664	+
NA_vRNA	325	758	+
NA_vRNA	328	769	+
NA_vRNA	326	1086	+
NA_vRNA	326	1104	+
NA_vRNA	326	610	+
NA_vRNA	327	752	+
NA_vRNA	331	921	+
NA_vRNA	330	370	+
NA_vRNA	326	755	+
NA_vRNA	327	893	+
NA_vRNA	327	1150	+
NA_vRNA	327	526	+
NA_vRNA	326	889	+
NA_vRNA	330	342	+
NA_vRNA	331	1114	+
NA_vRNA	335	534	+
NA_vRNA	333	553	+
NA_vRNA	332	933	+
NA_vRNA	334	536	+
NA_vRNA	333	1114	+
NA_vRNA	334	450	+
NA_vRNA	336	540	+
NA_vRNA	334	605	+
NA_vRNA	334	877	+
NA_vRNA	334	882	+
NA_vRNA	334	1256	+
NA_vRNA	336	354	+
NA_vRNA	338	1221	+
NA_vRNA	343	603	+
NA_vRNA	338	1319	+
NA_vRNA	342	1175	+
NA_vRNA	339	1329	+
NA_vRNA	342	554	+
NA_vRNA	345	563	+
NA_vRNA	346	1140	+
NA_vRNA	347	1132	+
NA_vRNA	346	1142	+
NA_vRNA	343	1196	+
NA_vRNA	346	1247	+
NA_vRNA	349	527	+
NA_vRNA	350	530	+
NA_vRNA	350	879	+
NA_vRNA	354	1223	+
NA_vRNA	351	1026	+
NA_vRNA	357	1037	+
NA_vRNA	354	1171	+
NA_vRNA	359	1206	+
NA_vRNA	360	991	+
NA_vRNA	354	1210	+
NA_vRNA	355	1114	+
NA_vRNA	355	1224	+
NA_vRNA	362	657	+
NA_vRNA	357	1108	+
NA_vRNA	357	1213	+
NA_vRNA	358	492	+
NA_vRNA	365	499	+
NA_vRNA	360	1171	+
NA_vRNA	363	395	+
NA_vRNA	367	496	+
NA_vRNA	363	1070	+
NA_vRNA	364	1185	+
NA_vRNA	365	1257	+
NA_vRNA	371	920	+
NA_vRNA	368	1016	+
NA_vRNA	370	476	+
NA_vRNA	367	1226	+
