"FSC-A","SSC-A","APC-A","BV421-A","FITC-A","Time"
30537.4,19888.2,46278.4,272.13,77.2786,0.781423
47708.8,38665.7,1035.51,463.091,209.359,0.782145
59249.4,36146.7,31.2142,257.286,199.373,0.782682
81886.6,47431.4,82.3174,381.595,315.407,0.786603
82116.2,41103.7,55.3943,395.252,305.934,0.788101
127329,67176.6,378.704,934.778,387.915,0.790065
96281.4,53329.5,412.847,452.657,398.511,0.791559
42379.3,65672.7,129.506,556.078,423.511,0.792016
40319.9,23813.8,16.7188,262.975,168.176,0.792775
105907,56243.3,1959.33,375.218,355.459,0.794853
76733.8,52935.5,4090.76,324.816,276.583,0.794911
137307,80958.1,6859.71,764.237,516.054,0.796012
37336.5,48746.9,156471,4742.04,198.017,0.796167
117069,77210.2,408.973,754.917,480.927,0.797029
61409.9,29921.4,74.7806,365.05,215.842,0.807367
51631.2,27602.4,107.641,223.348,173.123,0.814784
55559.3,33985.8,744.983,279.255,176.92,0.817976
99124.2,64393.1,51962.8,646.072,340.181,0.819573
95064.7,56402.1,133.434,414.229,418.064,0.841377
62063.2,49721,136.151,334.746,279.828,0.84278
89255.9,47403.1,102.02,344.16,300.313,0.844923
49365.4,24519.9,304.441,316.309,171.044,0.855302
71074.7,40686.4,952.553,330.564,231.134,0.855911
122327,83000.3,380396,3744.58,472.728,0.857271
61529.9,37150,11527.7,2477.66,198.445,0.861264
90816.7,37716.5,147.958,393.77,288.635,0.867142
73231.8,45069.5,420.207,330.689,248.799,0.873795
91199.2,43610.8,126.885,329.315,319.122,0.87398
73033,30585.3,28.7809,269.164,175.989,0.878025
67633.5,79861.3,456570,11637.1,339.483,0.880184
87092.7,42378.5,69.7324,520.202,269.101,0.880746
112260,84799.7,108990,7622.24,386.597,0.890011
42377.5,35757.7,430.894,268.217,153.457,0.893917
113355,45651.1,409.067,450.458,330.255,0.894176
78298.2,35736,34.6312,367.098,197.945,0.894365
53677.5,33076.9,2463.27,169.855,155.613,0.894459
35534.6,33512.7,134.893,249.691,152.091,0.900984
78114.8,62604.9,966.242,654.772,357.688,0.90472
71889.6,49029.6,1948.56,1689.45,248.162,0.907584
74136.3,47285.6,101.107,480.556,266.841,0.910577
123401,64163,120.934,468.878,347.999,0.921517
43460.2,36851.7,725.4,415.951,222.319,0.923762
58790.4,57171.2,176530,3718.11,282.929,0.925251
88729.7,61467.6,496.74,345.218,334.591,0.927982
88334.4,63099.8,5244.4,300.135,344.371,0.930967
60800.4,52671.8,96.1886,387.099,343.533,0.945307
55939.9,55412.1,112.498,245.89,284.832,0.945366
95868.3,57220.4,2095.82,477.7,394.496,0.948662
53356.9,35713,423.6,277.301,222.106,0.950921
55628.5,27244.5,472.664,352.127,140.794,0.95115
96789.4,42133.2,171.183,389.262,309.795,0.957934
89830.6,68432.4,1371.59,520.684,335.36,0.959535
41362.7,28605.1,495.584,367.966,226.017,0.96513
52053.6,42844.3,1583.2,427.56,212.851,0.968814
102001,93232,428.684,822.761,455.75,0.968983
98738.9,43959,126.583,330.314,289.973,0.972738
95018.4,34922.6,308.849,305.218,249.437,0.984774
122322,62922.6,306.282,563.439,479.22,0.990633
56655.3,27146.5,107591,4883.88,209.502,0.990869
60149.2,43500,58.1883,319.188,263.519,0.991677
43670.7,52671,604.005,363.747,330.675,0.993761
49671.7,28807.5,168.885,740.255,209.003,0.994785
82372.5,40321.1,799.494,364.988,253.332,0.995072
56171.6,36460.8,15519.9,2568.37,195.446,0.996845
107402,46900.2,540.57,571.984,303.405,0.998143
71121.5,47438.5,1619.94,585.042,301.93,1.00046
111144,40967.6,87.0473,471.191,402.938,1.00437
66192.6,37698.6,882.016,309.293,266.417,1.00487
65506,41148.3,1015.93,279.633,188.8,1.00555
71917.6,70366.8,135876,6816.99,413.992,1.00676
78235.4,40230.1,101.513,447.341,203.797,1.00823
85288.5,35390.4,48.0932,290.711,249.083,1.01207
107998,69333.6,476.477,411.953,391.795,1.01731
110730,72696,4114.14,413.429,344.929,1.01951
38517.7,28533.4,637.423,162.211,157.696,1.0255
41443.7,34197.1,127807,6911.49,166.526,1.02657
30982.4,46101.2,142.787,526.53,386.875,1.02995
57140,46916.5,383.559,539.042,269.454,1.03459
94199,43383,219.603,372.554,279.969,1.03635
83969.5,52523.6,435.828,272.572,269.807,1.03775
70231.7,55247.6,415.915,341.356,343.393,1.03899
63130.1,46396.8,1712.69,631.813,254.111,1.04629
91015.1,50649.8,369.409,538.141,324.726,1.04643
29028,42262.7,41.3103,314.869,327.036,1.05242
95786.5,59182.4,357.605,322.253,283.916,1.05715
83373.9,42807,724.475,312.552,290.396,1.05963
33140.1,17764.7,150.567,211.12,100.344,1.06015
103821,47667.1,552.953,472.956,311.199,1.06163
85527,32396.2,642.391,264.302,202.799,1.06475
52132.1,25567.5,63.5552,317.749,145.473,1.07202
56476.5,30036.2,333.802,302.583,243.342,1.07414
65215.2,33983,1020.12,372.74,237.95,1.07582
52603.5,23685.6,59.3644,703.662,182.719,1.07794
95350.7,69641.5,36758.3,3917.73,364.024,1.0799
92747.4,46246.6,44.3134,261.775,285.889,1.08343
53296.4,65432.2,70401.3,8433.75,308.953,1.08528
42890.1,27728.3,164.738,256.084,203.583,1.08651
50116.6,23465.6,563.962,323.566,199.659,1.0912
93108.2,52870.7,75.545,421.482,316.739,1.09136
52931.3,18552.1,462.833,244.051,172.836,1.09291
81896.5,45928.1,469.312,355.112,255.385,1.09446
70571.5,30960.4,279.025,294.419,195.946,1.09623
32379,33348.4,3574.63,399.201,159.995,1.09897
59085.5,36690.4,1208.94,494.572,220.469,1.10418
91438.5,43938,1537.32,298.879,297.009,1.10464
92211.4,57881.9,1220.29,375.962,329.556,1.10514
49187,30976.6,315.33,2273.76,183.149,1.10794
46348.8,21617.9,47.3166,300.575,181.503,1.10941
89155.8,54286.2,145.348,381.286,359.987,1.10979
41475.3,23137.6,1879.68,286.37,123.993,1.11035
64091.4,45887.7,155.88,142.379,214.204,1.11071
62275.2,74827.9,39.0321,8249.79,317.931,1.11431
118210,86898.1,807.483,894.022,527.717,1.11482
131740,82267.2,275.612,492.329,436.454,1.11617
78028.3,30452.5,669.379,216.346,189.729,1.11755
93099.9,54801.1,56.0675,372.368,322.835,1.11912
42077.2,34912.6,211,316.998,174.556,1.11996
89600.3,45417.2,339.381,308.792,306.496,1.12027
54109.8,23280.5,38.8768,246.84,141.154,1.12054
68746.6,38473.3,304.151,463.7,244.476,1.12107
40908.9,23444.7,58.1372,276.481,197.588,1.1216
65032,39410.7,142.737,179.926,251.349,1.12388
44010.6,24949.5,37750.4,341.48,104.69,1.1239
58422.4,33154,194.936,486.446,196.517,1.12836
74178.6,58340.5,1090.46,369.517,348.557,1.12936
95880.9,57426.6,47.213,173.449,261.469,1.13233
41283.6,32742,954.502,411.399,128.035,1.13446
49798.6,36197.3,38.1519,304.402,173.696,1.14693
83846.4,49223.1,649.017,466.32,285.818,1.16095
64006.8,39360.3,459.287,449.97,224.097,1.19805
35210.6,17140,2087.59,223.602,102.01,1.19905
55411.1,31551.1,566.592,307.601,156.331,1.20656
31096,23231.8,39521.7,1301.33,125.509,1.22213
73385.4,42277.6,263.987,429.339,383.893,1.23509
38559.7,36085.3,124984,11439.6,272.208,1.24186
75050.3,44690.5,53.8409,328.378,259.418,1.24368
113397,62535.3,994.837,317.123,424.407,1.24434
37565.1,25667,102465,3834.17,138.633,1.24964
96259.3,56845.9,929.755,304.089,303.686,1.25028
56528.7,39488,17.9611,294.859,213.492,1.25174
110188,82949,637.471,457.358,518.904,1.2556
82013.4,42860.1,57.3102,305.155,245.043,1.25586
53057.4,27162.9,351.715,353.744,179.069,1.26027
57441.6,43347.9,88.7754,287.566,215.273,1.26275
65468.2,36005.2,21.326,193.114,201.657,1.26421
56695.6,43925.5,3776.5,694.086,315.758,1.26737
80240.3,54841.8,57.2584,348.705,324.586,1.2721
51173.4,35897.6,302.26,273.139,267.053,1.2724
102526,48680.3,36142.9,1272.2,345.138,1.27292
86490.4,41259.2,507.825,312.552,255.668,1.27616
75412.6,30160.7,81.9103,371.253,242.065,1.29571
58509.8,21730.2,64.781,227.418,149.718,1.30021
75683.4,24860.7,221.48,218.638,202.371,1.30066
81752.7,40776.6,1461.52,328.378,232.981,1.30086
43771.3,18738.3,56.2746,308.729,118.36,1.31317
88188.2,62692.8,940.716,579.441,410.402,1.31597
64080.2,29761.9,232.33,311.737,235.679,1.32049
97241.4,58791.1,109696,4254.53,269.666,1.32086
88164.5,41490.3,111.385,553.143,313.163,1.32198
63526.5,37368.9,498.451,345.903,204.867,1.32314
78714.8,35251.9,2348.36,1234.05,238.305,1.32493
31651,27002.3,38.2555,273.707,116.553,1.32622
76475,45756.8,191.607,536.097,308.532,1.32816
46901.5,20896,248.162,294.168,119.949,1.33261
51565.4,29272,124.213,552.484,172.334,1.33916
47684.6,23452,58.7508,365.981,211.711,1.34632
56970.5,33149.1,275.417,361.201,236.247,1.34837
55945.3,39381.9,43.019,470.217,210.927,1.35102
86685.4,31927.5,103.286,387.841,240.788,1.35156
42760.2,21791.5,4094.07,210.228,125.221,1.35234
84471.2,55254.7,1345.24,985.971,337.876,1.35361
61769.5,41805.2,723.062,208.697,253.898,1.35413
119165,46635.5,147.205,587.84,360.474,1.35536
46202.4,26925.3,1145.31,287.754,174.556,1.35566
101081,53166.8,1623.1,396.795,388.746,1.35695
86925.6,72410.8,8312.9,2800.05,312.251,1.35896
51438.7,46331.1,109.26,352.998,195.231,1.35905
83949.6,55210.5,165476,5641.1,287.509,1.36075
56793.8,24573.3,47.9897,394.635,210.5,1.36239
48952.2,40639.2,131069,3514.77,185.867,1.3636
80666.3,42069.4,1491.38,616.922,306.706,1.36417
50694.5,47786.5,223.306,352.873,218.049,1.36538
58989.8,57822.1,85.1661,302.332,256.234,1.36623
76324.7,44072,37975.7,637.592,242.491,1.36847
122622,45864.9,13802.6,935.026,347.371,1.37066
59588.8,52019.1,505.287,445.874,238.66,1.37616
77004.2,38453.6,181.406,228.753,245.823,1.37642
123543,56600,190.414,657.297,347.72,1.3818
78299.7,37007.1,332.888,320.439,229.713,1.3832
76563.7,28512.2,220.887,307.601,224.453,1.38374
42401.7,21941.7,3284.15,284.041,131.786,1.38423
85415.3,47582,414.169,1535.49,361.449,1.38914
72581.8,36132.9,127.793,345.592,248.374,1.3903
48022.1,79996.8,116.238,439.756,380.216,1.3924
105250,46151.9,1552.37,448.87,326.126,1.39464
117342,74327.7,168162,4501.11,393.665,1.39478
67129.1,65309.2,110.677,510.484,363.328,1.39575
83652.9,53355.3,5540.15,325.254,270.937,1.39739
102947,67362.3,167.087,419.577,391.449,1.3997
74430.6,46849.4,28.8327,322.816,240.434,1.44105
36745.9,16980.7,786.682,230.406,96.7935,1.45082
77191.9,37362.6,274.783,269.48,211.212,1.46525
71031.1,42238.7,90.1472,519.237,310.427,1.46846
42126.7,19684.6,36.1845,237.708,111.926,1.47096
53138.9,28802.6,161533,8659.15,184.723,1.47651
63159.1,33184.5,200836,3898.28,220.967,1.48272
64711.9,42303.2,448.3,293.917,205.224,1.48976
76053.1,29117.2,5337.54,342.29,227.297,1.49153
39851.9,30428.7,44.7276,209.207,273.337,1.49905
35135.9,20580,10944.3,2914.49,119.299,1.51163
60299.3,42562.4,117.955,439.327,231.844,1.51237
48032.6,31336.4,78.7542,258.171,163.512,1.53352
60505.6,46410.4,81.4014,213.224,252.058,1.54311
55617.8,33118.7,250863,3448.48,229.002,1.54431
30487.9,26069.3,47.3166,229.389,157.193,1.55304
81984.2,40413.1,1900.38,341.231,272.349,1.55425
38720.2,18091.4,2387.23,108.423,105.124,1.5575
90543,76021.7,21935.4,1552.14,352.881,1.56438
43925.4,19727,128.952,215.772,133.444,1.57047
97705,43728.7,326.818,477.031,291.029,1.57269
115737,59466.9,1148.68,518.392,338.924,1.57273
64170.7,39517.4,144.896,273.959,238.447,1.57495
114416,91939.1,78594.6,727.643,486.932,1.57675
85489.7,46638,50041.7,2349.87,323.536,1.57983
100775,46283.6,901.112,450.031,306.074,1.58003
105320,45759.8,150.065,498.448,298.486,1.58378
39999.2,31568.9,177.07,316.184,177.708,1.58516
104655,45478.9,65.7513,394.264,274.326,1.58656
24836.1,21429.8,6.41796,197.397,133.228,1.58894
47429.2,29783.2,2681.46,1625.58,150.078,1.58904
85261.4,62874,1200.95,339.922,394.773,1.60643
53687.3,23714,104.249,311.111,164.086,1.60938
57264.1,27563.9,146.703,164.524,171.187,1.6111
49920.2,33114.1,1061.82,386.233,219.473,1.61249
62071.5,36598.5,667.382,281.145,225.448,1.61284
83810.2,35910.7,62.2779,288.195,247.807,1.61695
65781,34027.4,67.0787,310.797,195.517,1.61974
74559.1,66426.9,266.774,384.935,441.06,1.62367
34103.3,21994.7,455.269,228.753,108.092,1.62745
79381,37794,96.0872,190.94,265.498,1.62926
74246.8,42764.5,60.0802,442.02,238.021,1.63065
87698.4,38255.6,185.738,461.262,245.398,1.63119
104382,67135.4,18318.8,395.561,434.872,1.63618
63992.4,37855.1,36899.9,6916.27,238.447,1.637
122196,66772.6,183734,10788.7,421.167,1.64456
52703.9,39110,173.079,300.324,335.43,1.64788
84874.1,67566,1329.02,427.989,338.994,1.64963
71484.5,29043.9,9.36832,372.43,207.72,1.64966
38711,38029.7,1395.31,190.492,202.442,1.6502
50551.4,64937.3,396.143,655.888,383.269,1.65337
48960.8,32398.1,75.9526,386.481,171.976,1.65484
92416.4,42462.3,787.852,435.591,348.767,1.65543
81227.5,53424.3,86.2339,421.912,304.951,1.65781
45270.7,35489.1,1501.02,323.753,174.413,1.65831
69984.8,50248.8,1034.88,841.399,296.587,1.65926
41408.9,26125.5,3204.89,185.628,107.223,1.66005
32509.4,38564,653.985,294.985,340.6,1.66402
50434.8,21166.8,853.08,322.753,135.463,1.66566
78371.6,57084.2,1007.55,387.099,311.058,1.66579
93616.5,62575.6,76.9715,296.242,378.133,1.67695
74941.1,42614.6,223.109,2366.27,230.495,1.68021
42898.8,25931,593.093,344.409,168.534,1.69026
84671.6,44563.7,6050.23,473.017,221.892,1.69049
86438.2,41793.2,344.04,342.727,292.929,1.6947
126622,72398,258.898,359.586,448.615,1.69885
60163,29827.8,2726.77,2308.12,143.17,1.69917
33975.4,18790.4,8967.27,5980.32,134.742,1.70161
120795,60913.4,4107.42,535.496,497.359,1.70367
74807.8,33781.3,68.916,331.375,231.631,1.70957
41503.3,20673.4,78.6523,366.043,173.409,1.71858
78108,69400.1,113.509,441.653,311.549,1.72067
40286,28070.6,38.4108,276.292,145.977,1.72287
85318.9,51548.3,46523.7,3924.94,621.669,1.72613
108818,54137.2,9644.54,1073.2,380.216,1.72835
127831,87494.7,132536,14152.5,471.703,1.73189
48278,25684.3,486.506,308.98,172.836,1.73662
45606.6,32844.6,4310.07,384.44,139.642,1.74451
47509.8,33102.3,366.927,265.313,188.657,1.74791
76269,42255.1,100.499,409.922,263.519,1.75166
60108.9,44349.4,263.058,358.344,254.536,1.75997
73050,43151.1,358.036,306.033,244.901,1.76077
102021,50156.3,441.881,332.936,268.466,1.76584
75516.7,44719.4,409.162,418.348,317.02,1.76594
92282.9,54166.1,1173.33,368.152,321.365,1.76919
102641,60158.9,76.0036,556.797,463.903,1.77044
66577.8,30345,1840.03,293.791,211.212,1.77386
67253.8,33686.7,1638.4,342.851,260.267,1.77418
90424.9,75511.6,2010.57,582.243,319.683,1.7751
77835.7,38631.4,375.132,481.163,232.129,1.7785
94840,39676.8,7.60844,373.422,227.155,1.78943
91035.4,34714.9,-6.81996,334.309,191.587,1.79054
57872.3,28463.5,703.966,423.447,212.922,1.79714
75192,26575.4,1273.38,333.498,255.951,1.79954
52835.7,22931.8,90.2488,285.741,147.344,1.80112
105228,60478.5,181.705,432.711,367.85,1.80388
70695.5,37942.3,598.841,313.491,271.008,1.80735
31437.3,68199.3,365156,6891.24,346.464,1.81188
85180.2,41579.8,93.3465,309.92,308.812,1.81898
48740.9,28499.9,34321.3,292.974,227.581,1.82233
41970.4,27359.6,49.5431,209.016,94.5461,1.82347
70197.3,38286.4,625.975,494.754,273.761,1.83001
