"FSC-A","SSC-A","APC-A","BV421-A","FITC-A","Time"
76642.4,41125.3,56.2228,302.96,244.901,2.25252
98033.6,63047.2,68.967,714.596,391.657,2.25761
34788.2,22087.8,62.8399,329.19,147.992,2.26097
67974.3,43082,99.2825,550.865,256.871,2.28564
95225.7,44514.5,204.611,609.756,317.861,2.29328
38234.5,22118,62.7377,480.617,129.767,2.30923
80652.4,54449.5,84.6067,554.641,356.086,2.32669
94421.9,66519.9,117.298,330.689,382.505,2.32839
66424.7,31389.5,60.898,333.685,198.659,2.33385
89611.6,56742.5,73.2004,415.643,290.396,2.34707
61853.4,35630.7,56.5853,328.815,209.502,2.35757
99259,69823.8,96.6452,446.547,406.326,2.36083
33854.1,16407,59.0576,297.247,108.092,2.36622
99835.4,48381.1,50.268,497.298,338.854,2.37205
55820.2,32782.3,111.284,510.605,237.028,2.3744
91662.8,56740.8,66.6192,740.566,325.636,2.3854
52902.2,33206,95.1738,628.33,172.478,2.39264
72089.8,44699.2,106.173,379.924,286.875,2.42651
38470.8,21941.5,340.967,355.361,153.816,2.44913
51642.9,32696.7,88.6229,358.468,224.951,2.45406
46214.8,41312.3,161.036,453.573,232.2,2.47095
84827.4,32394.6,105.92,653.715,259.277,2.47744
65646.3,30834.9,100.449,465.589,217.266,2.48487
131608,65914.6,132.326,450.825,430.743,2.48728
61627.4,40277.9,53.1159,272.824,241.214,2.53078
96018.5,63012.1,123.911,588.019,383.754,2.56018
99672.8,52365,259.437,574.013,321.575,2.57042
45904.8,16643.3,57.9316,439.388,106.138,2.57564
60022.6,41007.9,506.902,712.857,242.136,2.62019
33769.4,24856.7,243.743,244.939,158.702,2.62192
82967.2,43070.9,262.031,536.698,274.255,2.68158
44494.1,28867.3,50.9411,228.308,194.588,2.68287
61724.1,38231.7,120.278,655.007,220.754,2.68524
26402.1,20453.3,41.5692,342.353,115.035,2.6857
47966,28992.5,85.4712,392.906,153.6,2.68661
97476.1,49019.4,90.452,289.579,258.003,2.69142
99763.8,63078.1,126.986,876.44,363.606,2.7226
71828,59508.6,109.362,482.985,294.336,2.72909
73596.5,40018.6,59.5689,412.199,186.154,2.76889
81797.5,45508.3,121.136,374.909,311.549,2.77838
70644.2,37768.9,102.78,558.892,223.173,2.79266
50622.7,32602.9,82.7245,374.413,158.702,2.7947
104406,69959.6,93.6004,672.42,377.855,2.79744
99784,70211.6,208.723,978.33,457.738,2.80078
60264.5,36637.9,86.9965,626.677,195.446,2.81558
65157.8,30463.8,64.5767,290.648,221.536,2.81807
58664,46952.4,96.6452,415.52,329.626,2.8729
107866,38052.9,85.7255,698.94,277.712,2.87776
62102.6,37108.9,71.2627,315.996,256.093,2.90024
60933.6,28041,53.0124,386.604,205.224,2.91575
42419.5,46684.4,34.3206,561.405,221.892,2.93446
59852.3,30720.5,86.4881,368.834,188.085,2.94198
66528.4,46495.8,87.3015,632.698,284.198,2.95919
85881.6,36520.3,80.2307,437.98,265.004,2.9611
39800.4,41778.3,56.2746,402.16,200.586,2.98067
109103,51107,115.631,528.035,351.905,2.98155
78402.6,53871.7,99.7388,733.172,403.146,2.98505
108739,42639.8,757.795,698.319,244.901,3.02033
42636.7,31094.1,76.0036,285.3,210.999,3.02343
125074,72535.7,175.574,561.106,482.702,3.03109
72197.3,39001,75.8507,321.065,211.355,3.03675
58258,45410.3,43.7438,527.915,227.794,3.04149
82137.7,30355.2,46.5399,420.376,173.983,3.04519
112195,45931.7,50.3716,433.692,318.912,3.06771
37335.4,23983.6,182.751,228.054,125.221,3.09703
45598.4,30174.2,34.8383,459.066,193.946,3.1013
74601,22788.2,66.2619,138.25,277.43,3.12741
26021.7,22166.5,122.094,292.345,100.055,3.13674
114986,63105.4,170.284,848.42,411.438,3.15066
78998.2,33577.5,13.6129,509.638,223.599,3.15093
67549,23112.9,55.6014,363.871,152.954,3.17701
92671.2,51806.5,71.3137,495.299,294.477,3.1975
81040.3,35459.1,47.1612,390.806,187.87,3.25104
88077.5,38335,97.3047,441.408,322.275,3.26047
56650.7,41681.8,917.528,569.296,233.904,3.26496
46578.4,43288.1,71627.2,9281.8,262.388,3.27359
101541,58028.2,101.969,523.035,347.232,3.2827
44299.1,23734,76.2583,289.327,190.372,3.28401
75658.6,33836.6,46.9023,377.881,188.514,3.3134
74788.5,46237.9,96.0364,501.778,268.254,3.33474
49547.2,23672.9,54.3069,275.158,216.839,3.34988
70295.6,45015.5,59.2621,277.868,203.583,3.3562
87788.9,40351.5,102.07,545.407,257.791,3.36025
66260,53678.7,172.58,345.467,301.93,3.36305
109540,83641,1015.69,985.226,522.363,3.39503
77607.1,42544.1,65.1385,575.386,297.642,3.39564
94534.1,33806.9,55.8085,257.033,283.705,3.40746
40470.6,16377.9,34.9419,217.428,128.684,3.41806
70363.6,33092,96.0364,487.235,239.228,3.41985
37696.4,20319.3,89.0294,313.867,136.544,3.41998
75269.1,48965.9,40.2748,420.315,240.93,3.42621
63042.1,40021.1,75.4431,556.857,247.028,3.43045
107386,75044.2,149.263,586.531,450.811,3.43641
62759.7,34476.2,77.9393,365.36,226.017,3.43983
93528.5,34698.9,70.1915,382.152,250.429,3.44023
46991.6,20742.8,35.0972,384.564,162.005,3.45615
76083.1,25859.1,291.825,338.301,205.581,3.51213
37712,28136.5,44.0027,241.134,144.61,3.5167
78559.4,45724.2,76.3602,372.988,339.692,3.53612
79498.2,33260.5,83.6911,402.53,251.916,3.54181
51931.7,18605.7,64.7299,483.228,208.433,3.54874
85894.6,60064.4,60.2335,374.971,279.123,3.55964
71252.5,29181.6,535.948,797.786,258.145,3.5736
107667,58059.7,87.0982,589.447,344.022,3.57764
64261.1,33973.8,104.705,528.336,215.985,3.58708
95930.7,57536.7,65.0364,531.947,359.638,3.60976
57763.9,25166.8,41.2585,251.527,152.522,3.61294
70510.9,49277.6,62.3801,619.288,342.067,3.64965
44990.2,27123.9,62.7888,432.588,121.755,3.65643
40446.1,26534.6,55.0318,328.69,163.871,3.66396
85501.9,57337.9,62.2268,458.395,274.749,3.67537
87944.2,38769.8,110.272,448.87,266.558,3.68085
72969.3,46018.2,93.8034,377.943,267.971,3.69636
57233.4,34089.3,64.8832,431.485,167.674,3.70075
97352.1,47244.4,147.456,613.666,341.578,3.70734
106978,45309.5,128.498,486.082,363.676,3.71198
43985.7,31940.3,67.8954,580.097,178.639,3.72116
69373.1,59126.5,65.2917,357.971,306.145,3.72332
118553,66597.9,101.969,769.89,418.685,3.72589
23240.9,14532,21.9472,245.192,27.2746,3.72682
60269.8,34499.5,162.987,400.866,255.456,3.72793
128115,86426.3,101.209,818.226,490.887,3.73224
54426.9,44200.7,71.2117,222.521,200.301,3.80374
107635,57121.5,111.436,696.331,387.568,3.81605
54509.1,35634.4,68867,9773.98,226.444,3.82663
79262,36189.3,66.2108,401.605,239.157,3.86339
59170.2,65050.3,83.1824,757.402,452.252,3.87139
64748.9,36143.5,63.7595,334.808,221.821,3.87196
74272.4,34462.4,493.501,518.754,213.136,3.88683
50091.3,31656.5,59.62,409.552,201.443,3.89375
70649.7,39973.5,188.823,356.728,199.087,3.91636
44129.2,45791.3,53.8409,404.749,202.014,3.92144
58999.6,29587.2,45.0901,550.386,187.799,3.94416
42359.6,29483.9,60.029,485.535,160.784,3.96464
47376.3,22901.6,58.8531,319.626,139.858,3.98037
69610.4,37235.2,128.851,316.935,368.684,3.99265
58947.3,33250.2,77.1244,368.462,205.438,4.01689
94220.1,42600.8,127.541,440.184,423.58,4.03031
67970.1,43510,75.5959,619.111,288.072,4.03081
66681.3,40331.1,106.679,509.759,305.442,4.04814
34666.5,41766.4,47.0059,301.83,251.703,4.05427
18223.2,21945.1,573.023,1010.76,84.8956,4.05968
60305.9,32898.1,47.2648,274.716,234.33,4.0765
82380.3,47231.8,155.829,508.249,312.321,4.10427
96996.5,62020.4,89.69,499.901,392.557,4.11276
65418.6,46042.4,55.0836,470.887,243.129,4.1281
64017.3,36284.6,59.8245,355.796,206.936,4.13799
58562.2,31038.8,40.3265,302.395,195.731,4.14696
81815.3,36152.3,69.6814,479.28,229.571,4.14888
73040,35643.8,100.094,706.395,258.286,4.15936
73542.6,41002.9,69.4773,541.925,282.154,4.16
18362.6,14577.6,61.6647,283.349,128.901,4.16938
56539.4,22738.1,57.1549,546.607,176.132,4.19026
48122.1,28613.2,55.2389,446.547,208.361,4.19451
40473.5,25285.9,38.359,368.896,142.594,4.204
105220,82881.8,227.746,1420.31,508.651,4.21184
80156.5,63084,93.7019,397.782,275.243,4.22568
49934.3,25195.9,32.405,285.3,173.123,4.24171
60849.2,40853,97.4569,759.328,253.615,4.24542
62451.9,41756.7,87.2506,527.794,250.287,4.26295
63648.8,33202.9,65.3938,283.852,203.655,4.2675
66307,37031,34.3206,394.82,225.875,4.27996
83761.5,50695.5,118.207,427.314,350.65,4.29287
94444.1,52679.5,127.49,627.504,335.36,4.32533
61635.9,33868.7,60.7958,271.121,222.248,4.32583
60981,46795.6,49.9573,444.834,265.357,4.32677
107277,49714,85.3695,585.102,288.495,4.33085
113888,49230.2,53.323,225.32,329.136,4.34954
69881.2,26869.1,48.8699,319.813,196.374,4.35503
71313,49642.4,58.802,534.173,267.759,4.35764
97707.8,38935.5,109.412,542.166,361.866,4.36568
87964.6,62606.5,127.994,959.381,402.593,4.37206
117416,61362,97.6598,660.349,377.022,4.37219
51117.1,26775.7,70.3956,452.78,157.337,4.41909
80099.5,52869.3,120.53,518.694,382.297,4.42116
57524,35271.8,78.6014,441.286,167.745,4.43973
62889.8,28618.6,65.8023,264.807,213.635,4.4403
44489.1,35291.8,83.9963,469.061,198.659,4.44888
95432.6,51404.4,73.9141,647.19,296.587,4.45242
102373,83618.5,87.5556,547.147,382.505,4.45336
101824,66520.6,162.587,1007.34,456.915,4.45816
64699.1,36393.2,59.1088,513.987,209.074,4.46355
45136.6,35413.4,80.6379,373.422,204.796,4.46633
68004.3,39804.9,58.6485,409.121,239.724,4.49076
84520.3,26241.1,71.6707,355.298,192.016,4.49136
57427.3,31492.3,72.4866,386.728,208.361,4.50974
84067.4,29752.2,48.7664,332.561,210.713,4.52814
74546.8,44580.7,77.7865,342.727,280.956,4.52959
45729.3,29628.2,75.6469,537.54,189.443,4.53049
60767,36154,112.042,893.649,253.332,4.53272
53066.7,32612.9,95.0723,694.552,269.666,4.63761
64043.2,39123.5,77.1244,403.763,223.528,4.64056
69638.6,42007.1,74.9335,736.092,265.852,4.64149
61683.4,69501.7,14221,1216.84,381.048,4.65025
69440.7,32484.2,6.78028,434.979,220.896,4.65036
102808,51368.7,83.1824,527.072,306.285,4.65136
65390.7,51271.2,4529.72,2422.62,323.536,4.65927
81396.6,35013.6,64.5767,255.198,257.225,4.65984
76001.8,40221.4,90.5028,430.688,288.635,4.66748
65856.2,23977.9,55.9121,361.884,162.005,4.67597
37046.6,26950.7,56.4817,396.98,179.498,4.68131
33817.5,18614.4,460.78,347.149,97.011,4.68607
92139.5,60923.1,114.873,535.255,355.877,4.69281
45135.1,24430.5,67.487,478.064,200.729,4.69423
34690.9,20703.1,52.1839,402.407,135.679,4.69749
94224.1,37383.5,69.0181,499.296,247.453,4.70058
112355,59155.1,382.417,705.526,403.008,4.701
61234.3,23416.2,56.171,309.857,203.726,4.70512
92839.2,41091.2,101.006,447.219,254.394,4.70556
63188.9,29478.4,55.6014,333.685,201.3,4.70803
59568.1,26380.6,91.2647,476.301,190.587,4.72851
68676.9,28159.8,73.9141,483.653,212.78,4.74881
71632.9,27731.7,37.9448,298.817,175.846,4.84758
71998.9,29615.2,48.1968,427.621,236.247,4.85286
70925,52840.3,83.0806,501.354,333.472,4.85614
48857.7,27088.3,80.1289,442.693,165.809,4.86217
79444.7,35645.9,97.7612,524.602,240.93,4.8629
52147.2,39903.7,56.0157,218.893,193.874,4.8755
71686.3,51499.1,104.705,384.255,277.924,4.8783
63956.9,43846.6,550.517,494.329,224.311,4.8913
54008.5,29715.6,71.8747,401.482,213.563,4.92204
59668.5,46866.7,99.4853,581.229,238.944,4.92257
50564.6,20692.7,4708.55,353.744,148.855,4.92775
57758.4,35101.4,59.8245,345.094,218.334,4.94317
68079.3,35152.3,83.6402,340.234,231.205,4.9907
92274,51485.6,106.072,18231.6,323.466,4.99798
83127.2,50551.1,59.9779,539.222,320.594,5.00175
37261.7,16961.1,66.4661,341.293,130.055,5.01328
48290.8,31567.7,703.43,481.163,166.167,5.01673
72368.3,31383.9,73.6592,336.555,198.945,5.0183
42544.2,38448.7,63.7084,598.602,199.873,5.02474
37543.7,30054.3,1934.34,408.136,214.988,5.02864
54802.9,37814.9,95.4783,534.113,175.559,5.02937
68536.7,40495.1,91.4678,370.509,221.252,5.0312
82342,46859.4,56.8442,468.756,304.038,5.03316
61011.9,34742.5,79.9762,409.183,215.914,5.04738
58792.9,40566,65.9555,313.429,239.015,5.09934
77743.7,52044.4,72.9455,580.753,265.781,5.11026
47134.8,35801.1,147.607,511.27,174.699,5.13191
60616.1,48961.7,64.4746,382.709,282.507,5.14508
64467.6,48914.2,80.078,422.526,306.987,5.14807
73164.4,55180.1,73.4043,404.749,370.075,5.14904
86036.2,43019.9,62.6355,304.152,285.818,5.15615
38174.9,22845.5,84.7084,307.037,171.259,5.16914
65228.1,35416.3,25.4158,432.282,198.374,5.17183
32424.5,19109.9,57.7763,212.65,104.473,5.18842
68438.9,36077.5,305.023,368.71,245.823,5.19422
59545.9,53737.5,479.869,385.801,300.805,5.20621
39183.1,25921.9,73.3533,429.584,150.437,5.20676
83281.8,47912.9,99.0797,1365.26,315.267,5.25752
80064,42029.3,79.1106,993.986,306.004,5.26354
53953.6,42180.2,96.6452,440.123,250.924,5.26475
99947.5,42340.7,88.8262,471.617,286.593,5.26677
83314.7,46428.6,87.2506,390.25,363.328,5.27062
70198.5,44979,83.742,560.089,337.876,5.3098
79335.7,36237,100.803,627.74,259.064,5.32731
52497.7,42875.9,71.2117,430.381,245.894,5.3363
63649.3,24755,51.2,452.291,165.522,5.34177
49871.5,21203.8,50.0609,370.943,150.797,5.39373
57953.4,24668.8,88.0639,314.493,170.184,5.40546
103620,46860,105.464,659.528,328.226,5.45038
97614.6,71964.5,102.07,520.141,416.822,5.45428
38926.7,21648.9,64.1681,321.127,151.372,5.46371
39641.2,29984,46.8505,418.656,152.594,5.4649
56193.8,35673.5,64.3724,415.766,200.586,5.46778
102413,48266.9,102.374,744.542,340.81,5.47045
86228.6,46418.6,67.8954,655.477,347.232,5.47848
61012,23366.9,59.2621,363.995,190.229,5.4817
102366,78093.5,114.52,878.241,413.923,5.48724
97246.9,44407.9,67.7422,410.66,274.749,5.49242
52836.4,47796.5,71.9257,570.491,300.735,5.49715
43547.9,29560.8,98.7755,545.347,223.884,5.50375
89008.5,30315.3,35.8221,370.323,232.271,5.51142
42464.4,22532.1,51.925,330.376,162.507,5.56739
33976.8,22323,87.9622,384.564,180.143,5.57601
71240.2,48474.3,119.015,669.142,328.856,5.57621
110480,42282.4,70.8036,438.96,255.739,5.58613
31312.9,23605.1,58.8531,402.16,179.212,5.59459
86633.3,38066.2,40.8443,366.353,252.766,5.62336
51186.1,25150.2,66.2108,342.976,211.07,5.6263
40121,42144.9,76.4621,472.895,252.058,5.62792
80552.5,61506.6,607.61,1738.28,371.604,5.63088
44394.4,24500,85.2678,497.056,207.292,5.65346
50556.7,33587.6,53.7891,432.956,206.008,5.65609
66758.9,30948.6,95.326,341.854,258.781,5.66437
96363.4,54685.3,95.529,392.783,330.115,5.67662
44457.8,22547.3,96258.2,7818.81,126.52,5.68425
54443.1,27448.3,55.9639,238.533,163.728,5.68636
88329.8,34627.5,105.768,674.234,269.242,5.68752
46726.3,25770.8,48.9217,445.14,164.302,5.70569
110966,62334.6,131.47,822.45,385.835,5.71161
40954.1,28660.2,52.3392,235.042,154.247,5.7817
34767.9,19076.2,102.577,410.353,113.445,5.79379
55169.1,38743.6,57.7763,500.688,198.231,5.80314
42642.5,25069.4,75.494,506.254,171.976,5.81309
52745.7,28305.2,58.2906,578.07,183.077,5.81441
37375,30500.4,23.8109,430.32,142.09,5.81664
65955.2,54623.7,139.52,601.749,314.706,5.81845
69986.9,36402.6,115.581,517.91,232.413,5.83578
55774.5,39271.6,79.6198,410.168,253.19,5.84802
85162,32422.8,35.7185,535.195,279.969,5.87279
71251.4,39931.6,51.2,352.625,244.051,5.8787
79427.3,44062,85.4204,344.409,324.236,5.88197
90567.7,35866.3,62.3801,364.74,215.201,5.8999
114458,48274.2,62.5334,513.323,390.895,5.90473
46246.8,31603.9,125.625,515.798,282.647,5.90709
66140.2,29434.8,76.0545,407.459,182.862,5.94066
68750.3,40493.1,37.1164,472.408,242.916,5.96267
93261.6,52258.6,43.7956,453.329,253.898,5.9874
32606.2,25044.5,47.3166,208.952,108.743,5.99285
58186.2,32795,61.2558,262.407,105.486,5.99616
48141.8,30762.6,134.189,433.017,158.343,6.00978
87337.8,35737.4,70.5996,529.42,253.19,6.01221
123561,65702.5,94.108,580.753,442.023,6.01953
68849.7,41019.5,90.4012,306.347,282.154,6.02182
62335.8,39802.1,91.9757,559.969,329.905,6.03138
110339,63051.6,109.615,752.805,362.562,6.03227
52996.2,53524.4,61.5113,290.082,273.832,6.05818
62335.1,46703.7,198.213,355.734,279.898,6.06421
51940.1,24194.1,97.0511,313.241,190.444,6.06736
87333.4,50596.4,98.5219,506.496,263.236,6.07549
42523.8,26368.8,59.5689,373.236,171.689,6.08139
37654.1,36415.9,65.0364,351.256,155.11,6.08519
57876.6,26658.6,42.6565,320.251,182.505,6.09796
81604.4,54002.8,68.967,430.626,371.048,6.11545
60107.1,37687.5,113.205,434.917,202.513,6.14772
73514.9,35083.5,57.2067,329.19,275.525,6.16598
42214,15703.2,44.1581,337.553,92.7332,6.17135
35096.5,17652.6,58.2394,264.176,96.5761,6.18666
70723.2,38955.8,86.0814,634.644,318.982,6.20589
64707.8,47643.7,78.2449,464.797,276.583,6.21033
44619.9,32872.9,31.3177,250.451,146.409,6.22478
41618,32099.7,115.328,570.909,181.073,6.23484
43354.4,25331.7,35.2008,267.586,113.589,6.24667
46234.3,24459,48.4039,269.732,123.921,6.25008
89536.6,40351.9,49.6984,449.664,238.944,6.26986
81864.4,49158.8,91.3662,545.947,370.422,6.29376
64533.6,30530.2,53.0641,253.996,203.94,6.32518
32117.7,40228.7,49.0253,393.585,200.515,6.33108
65599.6,30581.1,52.4428,534.053,237.099,6.33637
86939.8,35780.3,48.4557,328.253,266.064,6.33764
30361,18406.9,30.1787,201.996,102.517,6.34467
46424.7,21692.2,83.6402,270.742,155.685,6.34903
21169.9,16783.8,37.686,431.485,94.9087,6.36242
76822.2,36044.3,53.6337,323.503,222.248,6.36311
85775.2,56215.9,75.8507,522.432,333.402,6.36736
63222.7,35488,31.0589,339.423,179.498,6.3724
43699.6,30530.7,84.9627,507.281,199.016,6.39077
48254.5,31775.1,79.6707,423.017,203.441,6.40183
93694.6,57136.3,69.9364,653.774,306.425,6.4032
76629.1,46795.5,84.6067,401.544,343.673,6.43392
80877.1,43320.8,102.678,434.182,265.145,6.5022
50735.6,37218.5,86.1322,261.016,242.845,6.52029
48552.3,25671.4,57.6257,246.333,209.074,6.5239
60287.9,34870.2,67.5381,318.938,203.013,6.53178
