"FSC-A","SSC-A","APC-A","BV421-A","FITC-A","Time"
99009.1,36077.7,34.7866,320.564,225.519,0.258183
23063.7,41720,42.3976,255.767,208.148,0.261544
74787.8,31371.4,55.0836,303.712,230.566,0.263214
101619,49712.4,49.1806,562.602,290.044,0.267949
44820.3,43278.1,59.1088,451.375,251.633,0.272315
103709,60194.6,51.5107,361.574,309.655,0.274459
38312.3,31758,57.362,343.474,149.071,0.283014
45089,30684,28.9362,235.423,227.155,0.288772
106581,69675,100.803,629.511,423.924,0.295104
65496.5,39352,49.2842,255.514,231.56,0.30883
66017.4,48836.2,135.899,395.314,315.758,0.315552
74104.4,52447.9,93.8034,514.168,332.983,0.318803
44913.1,24367.9,30.6447,182.361,163.01,0.322436
103541,49715.5,142.988,528.878,375.425,0.33252
63922.9,38510.6,21.6884,238.533,199.087,0.333192
72013.8,35853.9,80.7397,423.079,252.482,0.336135
83442.2,46169.7,87.7081,344.969,295.392,0.34108
70599.7,58074,54.4622,255.135,249.366,0.345458
74302.5,39384.8,50.0091,365.547,234.756,0.348775
63385,30549.8,21.1189,214.626,195.874,0.352178
94879.6,42601.8,93.245,311.737,290.888,0.354837
98586.5,86595,95.0216,463.273,331.444,0.355997
88802.1,39020.9,3264.28,402.653,334.451,0.358997
67315.2,32401.1,37.3753,321.315,211.497,0.371989
111043,81828,100.094,924.527,435.973,0.37883
61032.4,35768.8,42.6047,265.629,236.886,0.381714
76109.4,53309.9,123.557,358.903,281.026,0.389383
32702.4,21827.8,49.4395,244.622,118.938,0.398336
111366,41319.8,43.7956,452.047,327.246,0.41231
73205.2,46576.1,38.3073,426.885,332.354,0.418472
57014,28888.2,13.7682,433.324,136.904,0.423523
70832.5,44747.8,74.3219,261.901,258.215,0.433202
79967.3,45706.8,55.9121,274.653,262.247,0.43392
73260.5,34772,46.0221,301.14,224.097,0.439839
71413.2,55395,62.6355,273.581,310.637,0.452095
85258.1,58218.2,84.7592,367.284,271.714,0.453838
76630.2,44916.5,42.0352,473.321,224.026,0.460047
78556.2,44571.4,36.754,540.724,245.681,0.462621
38369.2,22334.5,37.8931,311.925,129.911,0.475106
87511.1,37840.5,70.0385,286.37,234.188,0.475565
90536.7,40547.4,93.8542,493.663,292.155,0.475818
85566.8,48944.9,64.9342,644.483,295.954,0.478387
79383.7,47790,46.5917,421.85,257.791,0.478847
78786.3,49389.8,38.1002,293.602,293.633,0.481934
58034.1,30840,62.1246,300.072,173.194,0.503775
77922.4,38829.3,53.2195,507.705,238.944,0.509715
88928.2,43250.3,32.6638,422.403,252.27,0.510497
59927.5,50339.2,57.728,418.287,277.5,0.513044
123394,55998.5,69.8344,399.386,454.995,0.515662
86508.2,49461.3,83.742,507.644,360.544,0.521476
101058,47830.1,35.7185,385.986,301.227,0.533944
35479.2,20062.6,48.1968,292.22,120.527,0.540659
45527.4,23719.9,50.4751,267.965,139.786,0.543002
44306.4,20159.7,42.1905,260.258,149.934,0.546311
56095.1,35843.9,40.4819,230.533,202.156,0.549852
98126,66445.1,116.187,505.951,322.275,0.55991
59323.6,46435.1,61.1025,615.915,271.22,0.562021
57439.9,27723,30.4894,389.2,231.347,0.583078
109326,53243.7,60.9491,201.869,312.111,0.588228
75973.2,44698,52.0285,227.291,256.517,0.589266
73201.5,38213,40.9479,405.057,258.498,0.591222
96147.2,51434.2,42.9154,218.32,277.924,0.594313
73105.9,58353,63.8106,269.038,339.203,0.600713
49032.5,26302.3,9.62713,363.126,140.578,0.600939
70125.3,43252.5,55.5496,380.543,309.234,0.60284
36258.6,24279.8,68.1505,300.512,92.7332,0.603892
100368,54350.3,101.564,463.822,315.898,0.606135
74716,50355.5,91.7217,458.273,336.408,0.606765
64043.9,56362.5,75.2902,436.265,327.596,0.60959
55575.2,71089.6,175.574,638.064,350.719,0.611195
91120.2,92969.8,366655,7508.17,484.613,0.612488
32584.5,36515.4,50.1644,338.675,206.864,0.623578
59231.7,37371.5,53.2713,261.016,250.145,0.640287
75323.8,38750.7,47.9897,265.123,221.465,0.64826
86470.1,51321.8,52.5981,292.408,286.241,0.652719
90381.3,43404.3,84.7592,332.312,282.366,0.661908
114016,46318.1,51.2518,457.053,294.547,0.664345
53384.3,29526.5,28.5738,346.215,176.275,0.674874
115063,62515,81.3505,439.694,326.126,0.678003
52542.6,25514.5,48.5075,240.373,154.032,0.680768
87694,41049.2,45.1936,303.336,205.438,0.682293
86923.6,39729.7,44.6241,240.056,198.516,0.683474
98084.8,75769.8,73.5573,566.189,399.964,0.688328
119199,50173.7,68.6098,501.596,303.054,0.688812
53988.6,29419.5,47.7826,362.008,222.532,0.707172
32737.9,28897.5,53.1677,365.05,172.621,0.708162
62137.9,34024.1,59.5178,342.789,204.939,0.725786
69233.5,25426.9,50.0609,276.481,163.871,0.730048
58162.9,30145.7,35.4596,338.239,164.876,0.737241
98139.8,45945,59.6712,234.725,238.092,0.749578
83420.8,66489.7,747.662,454.062,397.888,0.763569
134318,72508.9,81.605,340.546,483.794,0.770591
60902.8,32396.3,32.5603,416.074,218.975,0.783209
110918,61773.3,79.1106,477.456,379.452,0.789003
57787.6,37156.8,43.6403,403.146,201.3,0.804557
77998.7,53141.8,39.1357,296.556,322.906,0.807809
63618.4,37226.1,56.7406,490.995,232.768,0.811412
54837,32227.4,61.6647,414.598,187.87,0.820847
83796.7,35521.4,70.3446,407.089,254.323,0.838719
54168.2,30720.8,61.5113,248.234,187.512,0.839508
72497.4,33639.6,215.155,411.707,258.498,0.851205
74262.6,57931.9,65.8534,352.251,334.661,0.852622
87108.8,47807.3,69.5793,592.065,243.909,0.853705
56451,30849.4,54.5658,240.69,179.928,0.862865
85580.6,52294,108.198,503.472,357.201,0.868803
65617.5,51625.5,69.3752,207.23,287.368,0.870593
51918.5,31809.3,63.5041,338.862,205.795,0.879382
72604.1,42563.4,47.8344,248.297,249.154,0.885231
50201,27053.9,44.2616,308.604,128.252,0.887335
77871.8,55313.8,71.3137,562.781,296.236,0.889759
60890.7,39613.6,55.9121,207.358,220.185,0.899302
50502.5,28847.6,32.8192,370.075,126.231,0.915785
46226,28525.5,48.7146,278.876,176.562,0.917316
66701.6,62536,59.8757,300.7,294.688,0.917868
53165.3,38915.8,43.6403,399.139,255.739,0.93597
53897.6,25091.5,85.3695,364.926,188.299,0.938345
60975,38435.7,34.683,287.943,225.164,0.942744
80758.4,35833.1,39.0321,255.831,218.904,0.943844
64673.5,35301.8,60.0802,364.802,216.554,0.944102
109389,64477.9,119.47,494.996,329.975,0.947411
87148.5,40207.6,47.5237,344.097,223.173,0.947977
56574.8,27737.3,23.7591,2910.76,154.607,0.951528
77087.5,39424.9,58.086,301.14,310.076,0.952972
14848.6,19820,46.9023,127.203,201.229,0.957761
44491.5,31738.2,38.0484,300.637,132.435,0.958877
102495,41465.2,59.62,369.889,337.736,0.967791
57821,45769.4,49.8538,222.012,318.632,0.967942
40192.9,22678.9,42.553,339.922,151.875,0.968947
91051.8,63822.5,41.6727,475.389,375.703,0.970691
117046,56949.7,72.2316,428.971,436.248,0.981769
102563,77312.4,86.6406,447.28,390.34,0.984008
63298.7,35845.5,45.8668,517.488,251.703,0.984117
61705.1,45821.7,72.0277,403.455,300.032,0.984971
49602.8,37859.8,63.1465,296.556,222.746,0.987816
41003.6,37447.8,131.974,363.25,226.23,0.994113
101999,39201.1,36.7022,298.942,265.781,0.994149
99872.7,52838.5,15.3211,487.841,260.903,0.994172
70167.9,34277.2,62.7377,364.988,253.332,0.996223
55254.1,86750.2,77.1753,511.39,420.133,0.997469
62474.2,30767.1,48.9217,287.062,186.583,0.999363
97948.5,59809.4,67.6402,492.087,355.947,0.999969
51431.4,42735.6,22.5685,241.578,154.679,1.00254
91113.4,44557,33781.9,2484.93,256.163,1.00331
55419.7,40413,22.672,235.677,225.022,1.06282
76578.6,49075.1,57.4138,395.993,232.626,1.06998
50877.6,25958,33.1298,266.576,166.741,1.08385
44072.2,19623.7,50.1644,483.653,156.475,1.10614
84388.2,37184.3,45.4007,455.283,257.366,1.10858
101183,40818.1,210.653,359.214,249.224,1.11532
72901.7,53300.8,49.2842,362.008,307.689,1.11802
90528.4,48746,38.4626,390.003,324.586,1.12129
45582.9,24985.2,33.3887,361.512,131.786,1.14334
79609.8,36379.6,46.4881,262.343,249.083,1.14349
44207.1,34997.1,60.1313,84.3776,176.562,1.14489
94601.9,42911.3,20.8601,372.182,279.546,1.15045
45820.7,33383.2,44.2098,242.213,185.653,1.15089
67595.3,72925.2,72.1806,318.562,398.719,1.1586
51397.2,34094.2,45.6079,273.076,231.205,1.16074
47687.2,26942.2,33.3887,195.16,183.435,1.16093
80013.8,32671.5,58.0349,231.549,210.072,1.16296
109952,45992.8,46.4363,472.773,331.374,1.16817
63011,46296.7,61.0003,335.744,191.23,1.16888
61083.2,43642.2,67.5381,264.365,202.299,1.17026
52712.3,28730.8,60.7447,400.866,149.358,1.17404
67947.2,34319.4,37.5306,303.775,198.231,1.18006
71410.3,46574.6,101.209,503.23,243.838,1.18599
100894,50155.2,61.1025,305.971,349.046,1.18687
78604.7,32617.7,43.1743,434.121,301.508,1.18992
129068,76442,43.5885,578.189,370.283,1.19199
100502,52255.3,440.099,435.469,318.351,1.19634
35000.2,37991.7,91.2647,482.5,221.679,1.20736
89332.5,56103,72.7415,534.173,299.681,1.22363
42484.5,22733.9,71.7217,169.47,141.946,1.23052
63154.3,41177.2,44.9347,451.986,214.062,1.23558
90496,55961.6,76.9715,252.73,329.066,1.23603
63702.3,36675.8,38.6179,300.324,240.008,1.24114
98768.2,58053.2,129.657,271.373,313.233,1.2676
66406.7,36991.2,38.1002,420.253,196.945,1.2718
84570.1,45874.1,47.7308,328.69,268.324,1.27321
75204.1,33523.9,32.4567,293.351,167.53,1.27329
70279.3,51497.1,40.8961,379.862,256.8,1.27466
72075.7,41159,47.9379,334.559,247.807,1.28165
59756.1,28865.1,39.6017,266.323,195.731,1.3104
55983.3,34319.8,47.679,416.135,204.083,1.32932
96508.9,48905.3,57.1031,399.571,290.255,1.33081
91383.9,55693.2,53.8409,399.632,298.978,1.33659
93702.3,58615.7,96.5438,391.733,348.836,1.33904
131022,70645.1,75.494,362.754,441.542,1.3562
77769.6,38720.4,26.037,185.499,189.872,1.36601
86684.6,35212.9,45.815,379.305,247.028,1.37002
52220.9,19886.2,27.9525,318.187,119.444,1.37079
41056.1,34503.6,61.9202,349.576,166.239,1.37353
82683,42740.1,36.5987,396.486,253.544,1.37625
98203.1,57553.9,31.266,555.659,322.695,1.37781
92102.3,43762.2,66.8234,435.469,338.225,1.37804
88729.9,54708,77.0225,329.377,292.155,1.37935
38403.3,24840.4,113.61,249.944,192.231,1.3837
56126,33461.4,30.2305,303.461,182.719,1.38438
75150.2,25108.6,42.553,397.72,200.801,1.42078
118256,61245.3,68.4567,619.761,380.84,1.4261
62503.6,66749.1,62.4823,385.182,321.435,1.43147
70696.5,29638.6,42.2423,439.817,194.803,1.44142
29602.6,26253,29.661,211.248,124.571,1.44486
98061.3,53882.7,62.329,359.152,273.337,1.44793
49995.2,20478.7,27.0724,287.251,167.889,1.45231
92615.7,65067.6,39.1357,328.94,264.862,1.4566
121535,62505.4,75.1883,376.147,397.888,1.46287
49580.6,28682.5,85.7763,358.717,229.358,1.46599
46352.7,32309.5,42.0352,448.625,149.79,1.48757
55320.2,28629.3,8627.25,295.99,227.51,1.49246
73565.9,47913.1,1317.86,396.116,251.562,1.50121
92292.3,40678,52.1839,266.513,260.55,1.50659
55274.7,33797.4,49.1288,220.675,202.299,1.51452
114923,67496.9,64.5767,593.075,355.18,1.51998
65251.8,46417,68.0485,243.354,260.974,1.52393
123359,78206,74.2709,295.299,402.247,1.53108
30894.9,33316.4,47.3166,254.439,212.922,1.53299
93772.2,50546.5,34.9937,383.946,296.517,1.53461
95311.6,68542.6,64.6789,409.922,382.159,1.54413
89589,42470.3,37.7895,443.672,282.436,1.54988
82189.6,52578.8,85.6746,533.632,318.702,1.55346
67782.8,28655.9,46.0739,423.938,173.266,1.55472
66191.8,39935.1,61.0514,340.857,238.66,1.56141
65347.7,33601.5,30.4894,331.688,248.728,1.56272
32491,51818.1,70.1915,633.465,289.199,1.56358
79016.5,36730.8,35.615,230.85,193.803,1.56779
51832.3,48486.5,82.7245,675.813,276.09,1.56845
103131,49305.4,225788,8323.72,369.24,1.57419
86872.9,47276.4,61.6136,269.859,258.357,1.59524
63541.4,36778.4,81.096,383.822,308.461,1.60436
87229.1,34767.4,72.6396,460.286,243.625,1.60973
107390,57089.4,39.5499,292.974,347.441,1.61421
40777.5,24439.9,31.0589,348.269,153.6,1.61791
96500.4,63242.2,47.8861,240.564,330.955,1.61822
47271.8,29625,35.615,343.786,179.283,1.62002
110037,51004.7,73.9651,345.841,332.703,1.6237
75744.1,36172.6,62.329,273.076,223.173,1.6265
126217,83285.9,636.692,438.409,446.693,1.63357
47490.2,31422.3,4.76167,287.629,114.818,1.63529
73482.3,48885,63.2486,337.428,280.885,1.63651
98381.7,48808.7,63.7084,411.46,280.462,1.64028
58120.6,33975.8,71.4667,380.234,246.036,1.65071
32169.4,26493,58.7508,199.761,142.882,1.65618
94038.4,35370.9,53.3748,308.917,186.511,1.66211
72254.9,54162.1,54.8765,294.671,341.089,1.673
80402.6,50303.1,59.3644,374.661,298.978,1.67609
108393,50096.9,89.0294,245.192,333.892,1.67886
110010,62229.4,642.245,503.411,400.448,1.68602
60324.6,52050.7,91.3662,401.174,285.536,1.70455
37214.4,25930.7,57.2067,308.667,117.348,1.72486
109567,46188.3,53.8409,435.407,317.58,1.73069
59787,35591.2,123.86,247.03,200.729,1.73075
77565.9,71320.4,84.2506,524.24,409.297,1.73417
83381.1,38709.7,49.2324,288.95,222.888,1.73488
115185,58174.9,36.0809,525.385,359.638,1.73851
50455.2,28738.2,26.3994,232.121,38.0095,1.73854
124064,75816.5,38.8768,333.872,368.267,1.74814
21533.4,25141.7,40.2748,204.869,149.862,1.75053
111199,80752.2,104.502,564.037,489.183,1.754
82977.8,36567.1,71.8237,403.085,277.148,1.7629
56507.7,25733.9,136.906,347.522,147.416,1.76931
36156.7,42949,38.4108,257.918,233.336,1.79424
42979,27368.6,29.7128,418.348,191.659,1.79553
33763.8,22926.8,64.066,233.264,156.906,1.7982
74087,43245,59.0065,325.629,237.738,1.80078
98353.3,48031.9,98.5726,383.389,263.024,1.80226
117533,61311.4,67.5381,562.422,352.881,1.80493
107582,42524.6,50.8894,403.763,319.543,1.80775
90279.5,59720.8,67.436,305.155,378.55,1.80938
86272,34194.5,78.2449,255.198,258.64,1.82007
70532.4,33703.2,50.5269,399.324,195.803,1.82534
67704.1,33305.4,49.1806,341.48,222.034,1.83733
73082.3,38409.2,54.048,296.43,234.472,1.85915
88987.9,43920.1,66.7213,646.307,218.832,1.87035
42741.5,34446.1,41.3103,311.925,231.205,1.87651
79155.2,28531.5,51.925,446.791,188.585,1.87929
100570,61882.1,70.0385,298.565,350.231,1.88176
34908.9,21854.3,15.5799,350.634,157.122,1.88793
121738,68773,91.4678,356.355,380.146,1.88879
73650.7,46126.1,39.9641,316.685,319.052,1.89692
90912.1,83247.8,165.337,869.109,445.938,1.89897
109213,41094,71.9767,441.837,293.211,1.91018
43911.1,27483.8,62.4312,423.324,181.932,1.91917
86895.4,32404.5,39.9641,307.914,229.926,1.9268
101629,47356.1,61.5113,551.285,330.885,1.92823
48987.6,41160.5,50.4233,257.096,273.549,1.9539
132457,73547.2,76.564,416.012,395.466,1.95803
84437.2,35567.1,26.8136,183.45,187.298,1.95919
78636.8,47638.4,92.1788,413.306,294.477,1.95968
77540.5,44694.9,40.1712,409.675,266.77,1.96362
105222,87169.8,106.224,363.374,428.058,1.9641
103382,49966.3,65.7002,303.022,238.092,1.96762
26629.2,25329.6,37.9448,313.992,108.454,1.96888
52662.2,33653,64.6789,285.804,161.215,1.969
123652,75671.4,65.3428,592.956,450.057,1.97162
120113,77539.6,174.427,571.208,396.366,1.97508
83050.5,39088.4,75.4431,347.647,238.944,1.99208
84429.7,39076.6,60.9491,440.919,335.989,2.00754
79928,64091.9,64.781,368.338,272.632,2.01704
26600.8,22944.8,40.9996,209.016,158.989,2.01729
109636,50815.6,40.1712,560.209,319.963,2.0207
78179.5,30093.6,32.9745,285.804,242.845,2.0242
73314.6,58934,44.8312,274.212,274.043,2.0249
103006,70614.3,57.3102,523.276,345.487,2.03238
48058.2,29084.6,18.5306,226.592,168.176,2.03278
54234.4,30163.2,53.0641,322.628,175.487,2.03625
60961,27986.1,37.7895,274.842,208.219,2.0388
80371.4,39311.7,36.754,294.985,225.946,2.0461
77298.2,38926.8,55.1354,507.644,246.036,2.05025
34868.9,35158.4,42.4494,336.118,168.176,2.07133
106332,47015.3,70.0385,476.97,329.486,2.08909
99654.5,50921.9,301.388,598.305,319.613,2.0893
112953,53793.3,61.6647,514.651,382.714,2.1039
73502.9,41746.9,81.0451,417.734,292.085,2.10578
46316.1,18898.4,147.306,212.523,144.25,2.11071
58834.3,42274.8,54.3587,251.021,188.442,2.11963
96027.3,62134.7,71.2117,444.834,353.856,2.12624
55742.3,25757.8,38.825,298.377,208.219,2.1302
111897,55723.8,403.155,516.884,396.781,2.13168
50959.4,30049.8,26.9689,275.284,201.443,2.13653
117841,37900.7,40.223,554.82,285.677,2.13844
45221.8,30102.8,24.7945,182.81,198.302,2.1394
116618,40056.2,61.6136,413.675,332.004,2.14291
58502.9,33467.6,53.323,319.939,215.914,2.14576
115867,60404.2,80.587,504.923,413.44,2.14715
41231.8,18903.2,38.3073,246.587,156.116,2.14743
97148,49855,356.552,481.163,350.371,2.15096
118594,77080.8,159.185,1518.22,742.897,2.1653
80646.6,55325.2,103.286,395.067,346.464,2.17665
107106,58025.4,45.4007,432.343,381.742,2.19942
61278,38843.5,50.6822,315.558,242.916,2.22881
41691.3,22415,33.6993,388.026,164.589,2.23499
88383.6,72245.7,147.055,494.814,340.461,2.24178
54596.2,20956.7,32.0943,337.553,200.015,2.26017
46718.5,29183.7,41.9316,220.866,182.004,2.27448
81850.3,50730.3,94260.8,5608.67,300.103,2.27755
92661.2,39625.3,44.0027,217.619,219.259,2.27841
110079,65103.5,98.5726,516.884,411.231,2.28855
43274.1,40149,16.667,204.869,224.453,2.2943
104546,80937.4,94.5648,1047.48,489.387,2.29507
59506.7,20733.5,47.2648,296.744,145.185,2.29703
52089.6,23461.4,53.1159,252.54,145.977,2.29953
69608,52745.9,66.1087,467.295,264.226,2.30023
38967,22620.7,26.6065,274.716,135.463,2.30058
106037,63095,49.5949,472.591,351.486,2.3181
63805.1,29599.8,53.4266,316.059,195.231,2.32365
107937,64135.9,53.1159,551.884,394.912,2.32384
53153.6,31900.4,63.8616,216.6,186.94,2.34334
72848.9,41197.8,23.1379,272.698,221.038,2.37638
65176.2,34299.3,30.1787,308.98,205.937,2.37647
89865.7,54146.2,41.8281,317.686,229.713,2.38536
34990.8,38298.9,30.3341,202.188,164.302,2.38654
61511.4,30484.8,48.8182,487.781,193.874,2.39574
73785.5,55298.7,49.336,505.589,313.864,2.39897
77464.3,40403.4,105.464,505.891,367.085,2.40231
48432.9,32397.5,69.1201,415.766,182.29,2.42965
68721.7,31145.9,48.4039,318.625,187.799,2.44129
49955,30351.6,49.9055,371.934,233.194,2.45201
78336,39732.8,43.8474,376.209,238.802,2.45283
104138,60541.7,74.2199,386.357,338.644,2.46211
100120,32994.8,37.3235,589.507,233.052,2.46678
94575.8,59598.3,49.6984,354.988,368.267,2.47089
85497.5,36456.3,23.8627,374.723,249.366,2.48917
65667.3,33170.4,63.9127,299.696,247.595,2.49096
117494,74731.8,88.7245,316.622,437.486,2.49143
117848,77643.7,72.3846,454.001,413.716,2.49555
72561.7,38965.5,120.378,344.471,253.757,2.50661
77668.4,48105.5,114.115,604.241,326.896,2.51112
45473.1,27250.7,45.6079,223.73,215.629,2.51463
96161.9,44293.5,49.4395,542.826,323.186,2.51839
103690,39213,49.4913,254.692,271.926,2.52261
110788,60986,86.539,357.225,345.278,2.5243
48243.7,59879.6,67.6912,345.343,274.749,2.53247
35919.4,21560.4,46.4363,382.894,179.713,2.53448
42579.1,38313,55.8085,210.546,189.872,2.53657
62137.7,51688.5,19.1,352.438,261.822,2.54095
80804,34337.3,53.2713,349.825,208.575,2.54885
93026.1,57225.5,33.4404,413.675,289.903,2.55572
72767.4,42846.8,45271.8,4710.79,218.761,2.56169
68304.8,37245,62.329,374.413,221.252,2.56393
85285,36847.8,52.4428,412.014,227.51,2.56886
41448.1,44535.2,46.6434,296.053,248.091,2.569
110393,38199.8,32.5085,257.096,255.031,2.57148
117539,88215.2,55.6532,364.057,400.31,2.5743
49117.6,19923.4,45.6079,218.829,135.679,2.57838
94534.3,44260.1,39.2392,315.933,220.469,2.58142
51591.6,24964.2,83.742,467.965,161.287,2.59018
53356.8,49109.7,41.5174,309.92,208.86,2.59133
59580.5,36417.7,38.5662,348.954,194.946,2.59452
31398.5,20802.6,57.6257,186.332,138.849,2.60001
48822.2,24764.9,33.9064,204.614,128.396,2.60016
79347.6,37212.1,458.119,387.779,224.666,2.60319
87768.7,41008.6,55.4979,543.486,234.472,2.60508
80028.6,55360.1,51.3036,365.981,281.379,2.60711
82837.4,49802.6,40.223,398.029,274.184,2.60988
82144.2,49093.9,55.6014,450.825,320.944,2.61126
105950,67255.8,141.531,770.946,365.485,2.61436
76700,63175,301.485,223.602,374.661,2.61816
113785,60105.8,39.7052,458.883,316.879,2.63038
85666.5,85300.9,82.4192,711.241,426.129,2.63771
51658.1,26117.6,208.97,274.086,181.359,2.64604
54888.6,38524.6,35.4079,586.531,231.631,2.64781
95378.3,37698.9,58.6997,396.116,243.483,2.66383
76731.6,34418.6,84.7084,315.933,266.841,2.66727
62772.8,50111.1,74.9844,415.766,278.77,2.67004
78313,29581.6,69.0691,319.188,262.247,2.67112
107674,37435.1,44.6758,394.203,262.883,2.6713
55501.9,21949.5,20.7566,351.381,172.549,2.67461
115354,74869.1,226.02,376.581,378.689,2.67483
88054.9,42235,70.1405,503.895,240.576,2.67601
76266.7,42650.4,55.7568,349.327,266.629,2.67633
121171,85956.9,1841.97,513.564,454.79,2.67667
123279,73862.4,186.236,944.594,580.457,2.68177
72106.7,52675,46.5917,458.029,252.482,2.68593
32475.4,28574,44.2098,277.679,137.841,2.69411
132724,65743.7,128.297,614.199,406.464,2.71082
82326,40067.7,32.1461,271.436,251.279,2.71878
84995.9,50267.6,58.5974,349.576,320.804,2.72293
48029.2,28097.7,34.4241,454.672,175.057,2.73211
94221.8,51778.4,116.49,304.214,345.069,2.74072
71528.8,49544.7,50.5269,416.873,289.128,2.76772
50332.7,32010.1,56.0157,214.753,195.589,2.7754
48876.5,26753.4,33.7511,327.316,119.444,2.7761
86410.7,34776.1,73.5573,255.388,213.065,2.79175
75308.5,41785.6,25.9335,363.25,262.105,2.79311
58817.5,32765.1,40.4819,293.791,193.017,2.80345
58973.8,39890.8,54.2033,612.896,256.093,2.8043
73428.8,56753.1,1566.54,320.502,313.934,2.8086
92193.3,36292.2,25.1569,187.42,213.065,2.81174
54096.3,33491.7,13.1988,285.992,225.662,2.81185
84648.4,69748.1,88.6737,475.267,368.197,2.81465
72360.6,46122.3,67.487,384.811,304.81,2.81853
62926.1,40053,54.514,490.753,277.007,2.81934
63489,31461,45.815,319.939,184.15,2.82279
90291.9,58689.5,69.0181,277.616,336.618,2.82318
62747.2,27798.7,39.9123,293.351,165.809,2.8383
60789.3,43999.5,2468.58,301.202,283.916,2.84004
64458.1,38180,53.2195,266.892,187.441,2.84275
109126,85153,179.513,878.366,566.946,2.84388
77853.4,35760.3,27.0724,275.221,227.723,2.85368
64882.9,36078.4,41.3103,426.455,275.807,2.87511
74191.3,33051.6,60.2335,349.078,202.941,2.8784
79986.4,66103,47.3166,274.716,328.926,2.88655
36873.6,22550.4,199.106,234.915,135.535,2.89002
97147.7,61143.5,30.4376,348.145,365.972,2.89463
98758.2,62945.6,123.608,499.417,367.224,2.89624
127870,77230.6,83.5385,473.808,430.674,2.90427
72415.7,40521.9,45.2454,307.726,262.954,2.90614
91475.9,43418.4,49.9573,215.39,262.812,2.90627
81990.9,45946,38.6179,368.338,273.267,2.91
71576.3,30012.2,48.5075,447.769,182.433,2.91168
59121.3,23380.2,70.4976,356.852,178.352,2.92504
62286.1,54417.2,8721.12,588.912,365.554,2.92743
82519.9,41035.2,83.3859,447.341,349.952,2.93001
81751.4,41224.3,44.1581,482.5,220.256,2.93655
85131.4,78888.8,37.7377,325.316,337.037,2.94303
89600.7,50187.4,28081.2,327.066,345.976,2.94652
70465.1,30299.9,77.1244,323.941,217.551,2.94778
79343.1,50706.3,51.6143,277.994,290.677,2.95112
53596.1,26623.7,76.564,326.379,203.797,2.95286
133346,54673,105.566,504.379,369.379,2.95483
102929,47533,83.5385,712.173,383.199,2.95815
63648,40343,101.817,355.609,329.626,2.95939
112391,68543.6,132.779,366.167,369.032,2.95953
60572.1,45224.7,71.1607,230.723,259.206,2.9622
93351.7,56224.1,121.59,270.111,343.463,2.96445
108752,57912.1,57.6257,482.682,468.146,2.9655
62403.8,26610,126.028,363.064,161.431,2.9658
62042.9,40391.1,82.3174,614.08,250.074,2.98227
83333.1,39666.2,46.4881,363.312,271.078,2.99593
37280.1,24479.2,32.8192,275.094,161.502,2.99768
85182.9,49940.1,283.263,398.769,331.374,3.00407
36178.3,23943.8,42.9154,341.106,158.63,3.00864
48808.5,31918.8,54.8765,251.59,181.145,3.01259
96527.5,59466.7,205.255,417.918,341.019,3.03017
121046,79053.4,106.831,706.892,445.389,3.03435
89396.1,51966,61.9202,258.993,318.211,3.03707
