"FSC-A","SSC-A","APC-A","BV421-A","FITC-A","Time"
121733,76811.5,51398.1,6748.22,479.083,1.98619
76978.2,58574.6,308.607,468.513,302.773,1.98959
65351.7,31641.9,11851.8,4124.3,255.031,1.99246
55056.9,45343.4,866.232,496.51,352.393,1.99618
71926.5,49373.1,79129.6,3619.14,256.8,2.00412
43370.5,36639.6,62499.6,6255.67,201.942,2.00882
67780,29536,1338.86,397.288,195.16,2.06998
32282.5,33331.3,10370.7,4874.25,208.361,2.09248
29526.2,22413.3,11445.7,3289.12,133.661,2.09803
70415,46490.6,83513,6749.03,322.765,2.09969
130439,85284.4,69169.3,10270.4,546.993,2.10136
78595.8,39859.3,24229.4,8069.81,278.629,2.11307
29739.7,41063.5,81660.5,5555.11,274.537,2.1338
90189,32351.9,185.788,607.444,272.914,2.16455
93057.9,41513.6,604.346,552.544,288.917,2.18146
53748.6,41703.9,915.336,485.475,254.465,2.19376
103598,60175,71708,4299.82,377.508,2.22534
79712.1,50039.6,1473.5,507.281,305.513,2.27493
127826,74884.6,99629.3,5222.54,426.887,2.28407
84962.4,49011,434.56,501.838,329.486,2.28814
102712,46872.7,27862.8,6477.4,317.16,2.30757
105159,43758.8,127.037,406.597,357.271,2.33458
100596,44961.3,1553.29,705.091,432.464,2.34191
110147,48505.9,119.975,796.978,305.161,2.3526
76620.3,41561.6,593.775,617.04,332.144,2.3916
54451.5,32002.1,481.866,342.664,245.398,2.40282
74779,37179.9,22454.8,3947.24,2081.94,2.44229
96112.4,45894.3,450.921,599.315,343.393,2.44727
43291,37112.3,176.272,559.67,269.525,2.48463
74080.2,38247.1,108.299,620.235,314.495,2.48476
53303.4,36525.2,4593.39,1459.32,220.967,2.50621
120547,67207.2,303.085,598.543,499.129,2.5179
76230.5,44216.2,65617.1,5170.91,315.688,2.52846
88278.3,65300.5,86783.6,5141.84,329.486,2.53349
40526.5,17929.2,23579.2,5599.29,149.718,2.53893
76288.9,47625.1,219.504,613.903,357.828,2.53974
27224.5,21862,36907.6,3158.77,103.386,2.54251
90260.6,61670.6,46223.4,5002.24,348.069,2.54479
63916.1,34014.1,209.96,392.536,207.577,2.55
83195.9,65724.3,150620,4312.18,390.271,2.55517
103609,60924.4,57319.5,5952.17,7092.74,2.56135
54970.4,51538.6,40933,4186.87,314.636,2.60401
31553,43246.4,94411.2,5019.44,229.5,2.62961
75980,42422.6,4874.52,549.906,278.699,2.66201
90490.7,61022.6,36656.5,4041.74,421.719,2.6704
95926.9,46573.2,238.532,533.331,459.177,2.68341
78409.4,44940.8,50714.6,5018.64,178.639,2.69226
62102.2,28971.1,2268.81,491.177,169.897,2.71664
59121.3,30968.8,147.055,477.092,202.727,2.77849
68060.2,49659.3,85059.6,6163.1,295.392,2.79006
57420.6,38284.9,35997.2,4938.8,230.353,2.79366
89161.5,56473.6,14564.7,3043.77,784.384,2.80736
64148.6,30216.7,9186.54,4042.92,1274.44,2.81011
68467.1,33165.3,171.133,638.948,246.319,2.83178
68568.9,67071.3,147831,7551.84,363.815,2.8339
79639,34196.1,368.216,748.953,320.103,2.84498
40361.7,20719,103.185,257.602,128.757,2.85005
61258.1,22714.1,376.847,392.906,175.702,2.90369
50063.6,35022.1,198.61,485.657,294.407,2.92961
87780,46412.4,213.029,323.878,270.302,2.94399
41390.4,33175.7,10799.3,7454.37,215.415,2.94438
68529.4,39057,94090.7,4996.64,291.381,2.95078
75228.6,32325.5,27219.9,2430.51,291.733,2.9772
33802.7,24929.9,535.765,640.302,149.79,2.99866
42577.3,71426.1,159676,6626.32,335.57,3.06581
66805.4,61382.5,39941,5824.5,331.514,3.09976
69243.8,43591.4,12970.5,2053.95,697.101,3.11919
58303.5,33976.3,79.1615,633.229,254.606,3.12702
66043.8,27944,800.517,571.446,260.125,3.17697
95491.4,75186.5,72883.3,9425.81,445.457,3.18146
70861,48647.1,107258,6065.18,286.452,3.18205
110286,73446.5,122416,4887.3,375.425,3.19273
46725.1,27333.7,486.691,327.878,159.779,3.21979
71132.6,52744.2,363.201,532.128,295.251,3.2254
55978,25018.7,212.039,615.62,187.512,3.22907
94405.6,77010.7,32707.4,3600.44,461.506,3.24366
46902.4,31120.4,11754,2176.9,173.768,3.24928
88109.7,74610.2,42743.6,10860.7,432.12,3.26394
29300.7,28023.7,2327.26,268.281,196.731,3.3237
94134,52845.5,399.934,518.03,299.962,3.32603
78059,49213.5,2998.4,457.907,274.89,3.35703
114288,61211.8,486.599,640.892,473.07,3.36339
103449,42713.8,283.117,614.139,307.97,3.38952
98479.3,45022.6,465.584,534.714,265.71,3.42673
97970.3,39195,334.524,746.841,285.748,3.45131
53600.9,29787.4,9887.97,2418.71,223.457,3.4537
55435.6,30142,2955.72,351.505,193.017,3.4881
47362.3,26309.1,196.227,333.872,197.445,3.52511
67436.9,65977.2,91958.4,2896.9,288.072,3.53111
62861,34873.9,212.831,637.651,184.651,3.53138
107689,54577.8,626.17,5925.83,376.258,3.55534
74192.7,34002.5,217.231,445.324,249.862,3.55762
39856.2,25448.9,43963.6,3356.9,184.437,3.61357
85401.3,46247.4,2058.02,454.367,291.17,3.64487
43474.3,38134.7,3956.36,3445.8,242.136,3.66332
41416.1,18330.9,502.563,325.379,127.097,3.66873
87993.3,49635.1,64.5257,583.911,266.064,3.69197
83620.5,45317.5,472.524,482.378,288.917,3.69701
93739.2,59085.8,88947.5,3468.3,281.802,3.70929
104592,60093.9,556.314,608.867,346.464,3.75551
123500,72451.3,216.935,546.787,493.068,3.76028
82216.2,69366.8,87956.8,4997.89,379.452,3.76729
72167.5,37313.9,386.364,579.024,257.72,3.78028
71501.8,40979,215.996,900.98,262.954,3.78548
28615.4,54572,37140.1,6881.61,393.804,3.81086
51461.6,45370.8,3796.62,396.61,260.337,3.82916
84270.8,48798.9,1479.01,350.821,296.658,3.84495
64053.1,52652.2,131550,4886.37,286.452,3.85301
45880.8,28430.1,288.276,286.118,183.006,3.85463
69016.6,39981.1,924.348,344.035,300.243,3.86972
71761.7,76414.7,607.951,1014.67,379.799,3.89491
101061,54192.9,27291.1,6089.1,336.269,3.89872
89824.2,87852.7,97558.5,6529.65,414.821,3.90117
55779.5,47786.9,6949.83,1036.98,318.702,3.90601
87966.9,37239.4,1054.56,401.544,306.496,3.92636
49701.6,34181.3,336.689,363.685,140.074,3.94542
90340.4,51604.4,1042.19,575.744,341.438,3.97962
72887.6,62316.8,59338.5,3633.18,294.618,3.98373
33834.2,45269.7,7156.13,1030.83,270.372,3.99063
38117.3,43820.6,55935.4,9470.23,227.936,4.01071
33449.6,29603.4,306.912,405.673,215.344,4.01416
79375.2,38721.3,311.123,393.894,213.278,4.02369
77189.8,41451.1,1506.04,608.57,275.172,4.02823
70108.4,33379.1,218.17,448.87,234.756,4.03192
44752.6,37277.5,346.776,754.482,260.903,4.03284
75594.9,44214.3,295.419,752.432,352.114,4.04259
76808.6,80777.1,102856,6918.82,406.533,4.04684
98537.7,42109.3,22192,2101.36,355.18,4.05034
97413.4,47972.7,103830,2473.75,345.976,4.06464
117557,69776,484.279,588.793,465.272,4.1014
58687.5,36192.8,84069,3002.52,228.434,4.11677
49305,16871.4,110.424,485.596,234.898,4.12415
114534,45697.8,1000.34,486.628,361.101,4.13253
76786.8,40581.3,134458,5412.47,310.637,4.15879
93203.7,35552.1,848.403,1211.87,278.417,4.16566
67430.3,45668.4,63350.6,4040.93,310.707,4.17789
98730,68945.3,177195,5355.93,500.014,4.19242
62268.3,52367.7,3834.04,439.511,314.986,4.1991
73960.6,58486.7,1028.3,372.74,391.726,4.24115
57429.9,52771.1,20454.1,1998.97,387.499,4.27296
110043,52980.5,1669.62,432.956,429.986,4.28793
31660.6,61038.5,25056.5,4756.95,417.098,4.28841
116622,67677,97953.9,3546.33,528.327,4.3334
79350.7,30830.2,224.441,270.363,257.296,4.35306
72030.4,42647.2,3746.25,1219.45,21087.3,4.36002
50095.4,31539,41844.6,3311.24,172.048,4.36117
76549.5,46840.5,539.106,774.239,347.022,4.36329
50963.4,36209.3,66740.8,4706.13,192.945,4.37209
126888,47619.6,440.381,502.02,299.259,4.38409
42508.9,37562.2,88867.7,5118.91,206.65,4.38464
67221.9,33261.2,881.772,317.185,213.492,4.38567
52407.9,24933.3,1313.13,499.72,258.498,4.39614
52404.5,25393.3,214.512,445.324,206.864,4.42214
93050,59883.9,101250,4169.91,297.009,4.42812
67356.1,51643.3,68948.8,7133.23,295.532,4.44781
96731.1,60321.5,9068.31,683.761,429.848,4.48414
60750.1,30617.7,18255.5,3956.93,899.306,4.48663
93911.2,80367.4,98060.1,4152.57,419.581,4.48946
134967,79184.7,28740.5,8506.57,6256.12,4.50074
39682.6,20275.1,378.371,332.874,162.723,4.52059
70921.5,37172.7,52739.8,4788.14,230.353,4.53523
114739,77982.1,529.441,760.198,466.504,4.54424
81238,45523.9,1715.17,6140.73,3340.81,4.54903
89916.2,33021.8,2884.4,699.996,264.085,4.56402
96947.2,64379.2,103393,6311.27,342.556,4.58465
108968,42515.5,40092.5,2971.4,335.64,4.58953
94441.9,55759.1,4012.38,514.289,363.328,4.5939
48987.6,25023.7,91.671,405.796,165.952,4.6025
115176,44804,188.325,501.475,416.339,4.60875
67254,32020.1,915.531,2008.23,184.937,4.64319
63093,35746.5,110170,3757.94,194.017,4.64712
81759.8,31152.5,417.52,476.848,265.852,4.66755
88322.8,46929.4,473.408,462.542,305.653,4.67959
32370,26513.3,18050.8,680.724,167.674,4.68758
56755.2,37729.4,1048.52,512.357,200.372,4.68833
104645,66158.7,86610.9,5693.97,387.221,4.69153
37331,29112.1,118.51,269.417,152.738,4.69183
66703.4,40073.9,2176.74,615.323,235.111,4.72563
118770,41639.5,59292.6,5291.5,387.776,4.74073
88872.8,39572,51720.9,3676.86,287.65,4.75986
101212,53573.2,132031,2003.26,2880.57,4.77445
81182.1,50913.8,349.27,473.321,351.207,4.79116
35547.2,47224.2,62670.2,7260.22,232.2,4.8022
46762,29191.1,58878.7,6180.56,175.057,4.80741
105649,69337.5,89906.5,5860.35,431.087,4.80966
128314,78159.8,113596,4819.08,520.736,4.81422
76105.2,57383.7,93836.1,8457.42,369.796,4.81491
72309,50329.7,158.634,613.31,316.669,4.81597
74372.4,44235.8,4436.77,1214.73,302.562,4.82238
82923.8,28140.8,212.831,571.685,286.945,4.82677
90930.4,73915.9,185587,5428.31,405.427,4.83006
31786,71303.2,354.589,420.683,393.665,4.83154
101187,44465.7,1703.53,292.534,337.037,4.83547
125273,61050.1,268.094,640.656,400.518,4.84912
52873,23619.9,70.7526,584.744,149.358,4.86858
118572,52269.1,1250.1,623.309,356.713,4.87643
113440,55856.4,383.654,793.996,327.946,4.88451
43576.1,77509.7,43224.1,6260.02,369.866,4.90199
100803,46769,600.303,637.474,350.928,4.90322
107875,78916,88256.8,5839.04,3404.74,4.90597
76897.6,37604.3,4089.1,234.598,225.164,4.90865
75988,47348,20480.8,800.581,341.089,4.92838
97791.4,66069.8,161.537,436.265,381.881,4.93034
30147.6,27922.2,611.604,468.939,182.433,4.93433
58931.6,43777.7,78435.7,7302.4,272.067,4.94154
56789.9,30381.8,129.858,594.978,228.576,4.94343
75114.2,49495.5,270.292,957.33,279.757,4.94683
114619,75057.7,1697.39,756.284,448.478,4.94807
93712.5,70485.8,123841,4563.43,382.644,4.95343
52990.4,42388.4,556.168,809.59,308.11,4.96513
63720.7,42470.2,73829.4,5335.43,316.389,5.00046
72966.7,40083.6,33480,2948.47,261.54,5.00339
53412.3,50026.6,9813.92,2496.05,310.427,5.09696
76338.3,62269.9,323.298,423.508,371.256,5.1053
36940.7,29277.8,153.324,523.397,185.867,5.11186
47513.7,34257.5,126.835,540.544,247.311,5.1269
71146.6,36988.3,96973.5,2519.79,194.446,5.14388
113803,77769,184.344,516.16,783.139,5.14567
106342,42118.9,1002.78,553.083,371.395,5.15853
78967.3,47527.4,44472.8,3660.64,275.102,5.16558
85804.4,50611.2,80606.7,2901.81,252.766,5.17102
52301.4,39526.3,78305.9,3208.29,244.689,5.18056
51010.3,33776.7,9169.29,3847.4,252.412,5.18547
111971,51383.7,1554.46,698.878,388.816,5.20572
119091,59068.4,699.825,980.69,426.474,5.2937
86146.5,51464.4,137940,3823.54,273.62,5.29672
65145.2,73510.1,87928,5424.15,398.926,5.30903
52088.9,33711.7,641.953,403.824,254.96,5.31852
121559,60405.2,170.184,428.971,353.926,5.3453
38649.1,26742.6,8604.26,5898.31,676.604,5.3611
81562.7,40168.8,454.007,538.622,321.715,5.36378
86942.6,62950.8,65452.8,8296.39,312.04,5.37948
114525,62743.9,35942.3,7627.21,445.732,5.38185
58121.6,73557.9,15968.4,6243.8,364.65,5.38544
51181.3,22231.7,610.192,596.523,137.985,5.42276
59515.6,20456.2,239.171,485.657,175.129,5.42653
91797,64268.1,53738,7406.59,399.065,5.4381
95632.5,65909.1,166084,4063.36,361.379,5.44057
60372.1,43966.5,85613.8,3284.15,229.5,5.44137
85336.2,47559.7,20182,2322.72,380.91,5.44513
70989.4,26496.5,1240.84,273.896,237.879,5.45847
29667.7,30079.2,55608.1,6784,190.229,5.48334
40846,58305.3,89449.7,7345.52,271.996,5.49452
90141.1,37049.4,413.414,766.784,319.613,5.50774
71262.7,35858.5,76630.9,5275.6,231.063,5.51088
63085.3,26808.9,106.578,298.565,249.508,5.52082
74779.4,38556.5,113698,6692.99,5637.23,5.52617
51854.8,39503.6,2493.82,396.363,226.159,5.53588
63217.6,37408.8,86153.3,4342.25,222.532,5.54899
45429.8,24079.1,50527.2,5344.37,104.69,5.55909
112632,82650.3,131596,4058.7,395.189,5.56768
61965.4,58206.1,7090.47,1084.44,267.83,5.57044
94748.8,39837.6,376.228,515.617,296.587,5.5781
55760.6,32509,38867.6,5028.89,205.509,5.58475
64192.2,40520.7,137.056,500.204,244.122,5.5969
59756.8,50422.7,37463.9,4073.24,311.549,5.6054
103166,68829.2,756.869,638.948,437.142,5.61685
46285.4,39619,95075.9,3592.61,226.799,5.63405
65318.7,35475.4,24385.3,7186.72,240.434,5.63724
113626,61112.7,417.661,596.285,422.408,5.64375
84054.4,29206.8,355.882,335.869,220.54,5.65171
49865.2,42461.3,137.559,527.312,226.088,5.66497
63544.7,49994.3,291.728,336.243,289.903,5.69621
47819.8,50458.9,699.095,922.539,338.435,5.69824
67883.2,38221.3,84319.4,3630.39,278.911,5.70127
108926,62288.9,1034.05,631.223,367.641,5.70651
89116.9,39573.9,45653.9,3481.84,338.854,5.71802
106894,43953.4,97.0511,538.081,371.256,5.74023
58886.4,63206.1,119632,3912.82,321.294,5.75973
48935.2,23445,4080.43,1355.51,258.003,5.77021
64129.5,22396,478.243,949.813,192.374,5.78133
67552.6,60576.1,418.793,694.494,390.271,5.81164
53945.5,30070.6,693.882,776.351,225.448,5.81571
59749.4,34001.1,92.128,470.765,388.261,5.81838
75705,44907.5,232.428,308.541,243.2,5.82184
68086.2,22262.6,27291.3,1473.61,1324.81,5.83397
66870.2,30226.2,14966.6,3575.78,261.186,5.84306
87945.2,53487.2,38083.7,3683.32,306.285,5.85062
95781.3,47403.2,522.095,826.054,338.644,5.86009
80818.1,55511.5,689.742,663.223,290.114,5.87773
71360.3,65119.9,92852.2,3829.94,252.27,5.89375
54804,35216.7,488.175,652.246,229.642,5.93334
46275.7,79132.3,75371.6,5074.61,386.528,5.94482
63239.8,40093.5,131472,3225.81,230.708,5.95018
114071,59006.1,140158,7637.89,547.938,5.95551
108802,57541.1,86606.9,4627.42,713.72,5.95908
118263,67943.6,197.17,461.079,457.806,5.96908
61543.7,27369.2,152.221,389.694,255.173,5.97201
75211.5,42271.8,68424.4,5327.6,256.093,5.97617
70243.1,35480.2,200.942,333.498,285.818,6.05619
34431.9,21653.1,130.765,399.016,185.796,6.05969
70954,43491.2,757.892,322.565,272.702,6.07518
86074.4,38294.4,194.241,452.169,231.56,6.08122
61181.6,37451.1,223.454,1434.29,249.933,6.10017
94565.8,58042.2,85086.3,1317.92,418.409,6.11303
97411.1,36210.7,550.76,544.207,270.584,6.11403
92316.3,44002.2,1305.15,396.671,363.397,6.11905
25779.5,37652.7,53913.2,6857.88,233.336,6.13231
93735.5,46860.9,274.051,414.167,283.775,6.1437
99730.3,55681.6,387108,3537.75,346.395,6.17086
59436.3,55897.9,529.578,517.005,352.393,6.17534
120111,73605.6,889.956,779.52,418.34,6.21523
37310.9,38324,87901.4,2850.62,178.925,6.22176
69987.6,68659.9,41685.8,4539.88,481.2,6.25296
18485,35330,75.4431,65.1005,321.435,6.26016
132250,44850.3,974.767,502.867,390.479,6.34806
73621.7,44171,61084.3,5363.26,314.566,6.34934
110022,50152,1587.54,558.473,299.189,6.35468
65281.5,35071.9,94.4125,331.001,193.803,6.36167
45972.4,46816,138306,11369.9,256.093,6.3642
61521.3,23702.9,58.3417,382.77,207.72,6.38915
94753.5,41186,123.154,533.752,268.042,6.39822
81446.3,82029,179735,4743.66,356.365,6.40635
34430.6,51545.3,33588.4,6196.65,297.501,6.41216
107769,61485.3,124947,5657.56,405.427,6.41283
35120.9,30142.7,483.027,1493.06,138.489,6.44608
46962.9,28770.4,324.793,343.038,209.858,6.46394
51586.8,40356.6,17602.4,4899.79,236.957,6.48436
60504.7,36571.2,240.745,566.01,226.017,6.49017
66784.2,30999.7,127.944,516.16,203.441,6.50339
86754.4,56939.3,60778.2,5508.83,5865.69,6.50466
36164.6,28234.3,5273.34,2519.54,6830.03,6.51277
77810.9,45465.7,63796.2,2284.45,288.987,6.54092
79115.8,42987.5,285.843,420.007,212.637,6.54139
110228,71141.6,35476.4,8393.12,533.743,6.5467
50978.5,76132.1,174327,4631.27,362.632,6.55248
91088.2,47204.4,3431.02,579.501,392.28,6.58799
32710,33750.9,5430.49,2292.34,228.292,6.59393
97066.7,88446.9,3345.92,2860.44,494.158,6.62543
69576.6,29487.8,453.82,552.723,230.708,6.65315
96090.3,43187.4,325.034,478.672,362.354,6.68048
100940,51685.9,178.466,402.777,288.776,6.70473
59891.2,27540.9,185.937,495.117,261.752,6.73228
39582,38773.8,1176.74,366.043,241.498,6.73277
82382,34099.5,33299.2,3172.38,245.114,6.74669
70363.6,74289,105805,3883.62,356.295,6.81408
110681,75918.3,147242,4211.78,438.242,6.82009
62260,43657.2,877.583,662.695,195.874,6.8526
51822.5,25312.7,18382.8,3751.6,239.086,6.87402
54984,22771.1,332.214,344.72,133.012,6.89661
104641,65084.2,131362,4196.99,395.466,6.90195
93797.4,62503.3,139064,5199.12,321.435,6.95492
88535.9,71808.5,1205.04,1078.48,332.354,6.95925
77466.1,53770.7,39879,3511.35,291.451,6.9639
132177,74781.9,109913,3760.48,362.493,6.97726
51447.5,21884,488.406,328.69,214.632,7.00797
95905.9,29978.4,291.144,450.642,306.355,7.04755
72621.2,59039.6,62556.6,5623.95,326.966,7.10541
97254.5,56227.3,235.727,570.969,318.912,7.12908
82623.6,51543.6,3557.19,1906.27,351.207,7.17351
87901.6,43405.3,4406.57,1046.42,381.465,7.18859
68810.9,55623.5,4319.23,425.289,329.626,7.19326
94959.6,40957.9,233.61,469.365,281.872,7.20998
128195,56621.7,1635.33,667.677,461.506,7.21389
27832.9,29435.2,43505.8,6904.97,148.783,7.21466
34057,40155.2,773.383,343.599,255.314,7.22164
98137.5,87841.9,794.087,1153.97,439.686,7.22425
88767.1,39805.3,77729.1,2299.85,290.888,7.2433
85708,36337.2,331.299,336.617,221.608,7.24374
82702.4,33070.9,135.547,513.987,3998.65,7.28938
49385.9,38729.6,23123.4,2518.42,263.873,7.30672
98505.1,67708.7,1540.97,689.422,368.684,7.36158
81429.1,52748.3,121.489,367.966,382.922,7.37672
133077,84538.5,10322.4,1537.23,578.846,7.37802
101018,72944.6,44782.2,1843.28,360.126,7.40198
35643.9,15265.2,425.954,336.493,103.097,7.4056
79994.6,49256,90789,4912.4,359.569,7.40623
99062.5,69310.4,1264.96,598.483,443.603,7.408
64128,71605.1,1860.58,1420.37,550.098,7.41309
86039.8,56507.7,89450.5,4970.3,353.578,7.41476
56804.8,43388.1,164927,2018.48,218.192,7.51482
80359.2,60396.4,56881.4,6512.75,335.989,7.54639
116229,92653.4,102461,5077.85,454.858,7.55332
37771.4,29021,634.938,611.237,123.921,7.58303
79777.8,49920.7,61280.2,7427.59,310.216,7.63817
92600,66583.3,206879,11187.8,350.928,7.66092
31253.4,18919.8,957.425,1244.61,123.055,7.67316
76182.8,28194.7,879.921,487.235,228.505,7.68086
120088,46581.7,131496,2731.15,358.246,7.68187
95156.6,53970.6,288.568,392.906,316.389,7.68728
112271,62546.2,426.002,880.975,485.909,7.70109
131147,56281.8,2001.76,423.938,367.502,7.72222
