segment	left	right	count
PA_vRNA	544	1351	1
PA_vRNA	462	1947	33
PA_vRNA	462	1020	1
PA_vRNA	454	2000	7
PA_vRNA	454	1901	1
PA_vRNA	117	179	22
PA_vRNA	117	2022	8
PA_vRNA	306	1994	3
PA_vRNA	306	2064	40
PA_vRNA	306	1997	2
PA_vRNA	1361	1913	4
PA_vRNA	604	1669	3
PA_vRNA	238	1973	31
PA_vRNA	493	1828	11
PA_vRNA	493	1941	5
PA_vRNA	258	2052	53
PA_vRNA	258	2054	2
PA_vRNA	411	1653	14
PA_vRNA	561	1953	10
PA_vRNA	1223	2146	3
PA_vRNA	350	1987	51
PA_vRNA	194	1954	9
PA_vRNA	194	2139	16
PA_vRNA	194	2146	2
PA_vRNA	446	1841	5
PA_vRNA	446	485	1
PA_vRNA	229	2063	90
PA_vRNA	229	2083	3
PA_vRNA	450	1824	4
PA_vRNA	450	1885	6
PA_vRNA	450	1879	2
PA_vRNA	450	1876	2
PA_vRNA	450	1877	1
PA_vRNA	602	1814	23
PA_vRNA	362	1970	28
PA_vRNA	362	1964	147
PA_vRNA	379	1943	11
PA_vRNA	379	1954	2
PA_vRNA	581	1161	2
PA_vRNA	581	1678	1
PA_vRNA	206	2104	17
PA_vRNA	536	1941	105
PA_vRNA	536	1821	1
PA_vRNA	174	2114	104
PA_vRNA	307	1994	28
PA_vRNA	283	2025	38
PA_vRNA	283	2028	3
PA_vRNA	143	1015	3
PA_vRNA	312	2128	55
PA_vRNA	312	1963	14
PA_vRNA	758	1696	11
PA_vRNA	391	1966	22
PA_vRNA	391	1953	8
PA_vRNA	328	649	17
PA_vRNA	328	2011	4
PA_vRNA	328	2097	3
PA_vRNA	328	2012	2
PA_vRNA	359	1990	6
PA_vRNA	359	1094	4
PA_vRNA	359	2024	2
PA_vRNA	321	2031	56
PA_vRNA	321	397	2
PA_vRNA	711	1215	1
PA_vRNA	422	1825	10
PA_vRNA	1159	1657	1
PA_vRNA	566	1664	28
PA_vRNA	566	1778	7
PA_vRNA	566	1726	2
PA_vRNA	390	1942	21
PA_vRNA	390	1956	11
PA_vRNA	407	1870	4
PA_vRNA	407	1858	6
PA_vRNA	558	2137	44
PA_vRNA	568	1772	4
PA_vRNA	568	1712	2
PA_vRNA	568	1152	3
PA_vRNA	266	2052	83
PA_vRNA	266	315	3
PA_vRNA	415	1889	10
PA_vRNA	161	177	1
PA_vRNA	428	1827	23
PA_vRNA	460	1933	143
PA_vRNA	360	1927	14
PA_vRNA	360	2025	9
PA_vRNA	214	1208	2
PA_vRNA	281	2100	18
PA_vRNA	281	1988	4
PA_vRNA	757	1633	32
PA_vRNA	145	465	2
PA_vRNA	370	1880	16
PA_vRNA	370	2074	2
PA_vRNA	526	1640	9
PA_vRNA	526	1811	4
PA_vRNA	526	1758	3
PA_vRNA	527	1841	26
PA_vRNA	527	1828	27
PA_vRNA	527	1772	3
PA_vRNA	162	1857	5
PA_vRNA	432	1870	121
PA_vRNA	432	1840	1
PA_vRNA	480	1964	4
PA_vRNA	480	1874	1
PA_vRNA	209	2002	27
PA_vRNA	209	2054	5
PA_vRNA	142	1337	3
PA_vRNA	473	1872	2
PA_vRNA	235	2091	11
PA_vRNA	235	2033	14
PA_vRNA	235	2089	6
PA_vRNA	235	2051	2
PA_vRNA	251	2144	24
PA_vRNA	783	1542	12
PA_vRNA	355	1861	8
PA_vRNA	241	1988	20
PA_vRNA	241	780	2
PA_vRNA	241	2095	1
PA_vRNA	618	1718	2
PA_vRNA	106	2067	26
PA_vRNA	354	1949	10
PA_vRNA	539	1849	12
PA_vRNA	394	1947	14
PA_vRNA	264	2035	18
PA_vRNA	53	1927	1
PA_vRNA	470	1884	11
PA_vRNA	470	1776	22
PA_vRNA	445	1928	10
PA_vRNA	445	1895	1
PA_vRNA	1259	1835	2
PA_vRNA	75	1959	2
PA_vRNA	702	1704	1
PA_vRNA	719	1742	19
PA_vRNA	267	2038	9
PA_vRNA	236	2091	4
PA_vRNA	236	2069	3
PA_vRNA	628	1595	9
PA_vRNA	611	1098	2
PA_vRNA	1273	1784	2
PA_vRNA	1264	1398	6
PA_vRNA	112	2058	8
PA_vRNA	179	2025	2
PA_vRNA	239	2093	8
PA_vRNA	261	2031	21
PA_vRNA	424	1823	17
PA_vRNA	424	1610	1
PA_vRNA	424	1862	1
PA_vRNA	424	1826	3
PA_vRNA	372	1980	4
PA_vRNA	497	1882	10
PA_vRNA	303	2017	3
PA_vRNA	303	1990	1
PA_vRNA	348	1935	9
PA_vRNA	636	2183	7
PA_vRNA	752	1196	3
PA_vRNA	600	1763	4
PA_vRNA	234	1915	5
PA_vRNA	234	2088	1
PA_vRNA	331	2085	22
PA_vRNA	331	2013	1
PA_vRNA	331	1874	3
PA_vRNA	324	333	22
PA_vRNA	139	1657	4
PA_vRNA	855	1617	6
PA_vRNA	288	2050	2
PA_vRNA	191	514	1
PA_vRNA	1467	1501	2
PA_vRNA	869	1661	40
PA_vRNA	426	1826	3
PA_vRNA	502	1683	35
PA_vRNA	149	1996	4
PA_vRNA	149	1042	2
PA_vRNA	455	1329	13
PA_vRNA	1119	1636	2
PA_vRNA	650	1705	10
PA_vRNA	105	127	2
PA_vRNA	1049	1623	1
PA_vRNA	65	1966	5
PA_vRNA	221	2111	4
PA_vRNA	221	693	1
PA_vRNA	221	2112	2
PA_vRNA	309	1996	14
PA_vRNA	309	324	2
PA_vRNA	309	327	1
PA_vRNA	212	2024	31
PA_vRNA	212	257	2
PA_vRNA	448	1877	1
PA_vRNA	448	1684	1
PA_vRNA	696	1883	5
PA_vRNA	495	1919	4
PA_vRNA	495	1813	6
PA_vRNA	495	1876	2
PA_vRNA	495	2016	1
PA_vRNA	2188	2197	22
PA_vRNA	366	1928	1
PA_vRNA	366	1902	3
PA_vRNA	66	889	1
PA_vRNA	249	1794	1
PA_vRNA	240	2066	2
PA_vRNA	1048	1107	9
PA_vRNA	376	2011	2
PA_vRNA	376	1864	6
PA_vRNA	506	527	4
PA_vRNA	410	1955	21
PA_vRNA	410	1652	1
PA_vRNA	425	480	1
PA_vRNA	425	1825	3
PA_vRNA	425	1863	1
PA_vRNA	425	1646	1
PA_vRNA	499	2033	14
PA_vRNA	499	1861	3
PA_vRNA	408	1903	1
PA_vRNA	408	1957	2
PA_vRNA	1278	1791	2
PA_vRNA	387	1148	2
PA_vRNA	110	170	1
PA_vRNA	575	1841	1
PA_vRNA	575	973	2
PA_vRNA	575	1159	2
PA_vRNA	903	1542	9
PA_vRNA	403	1845	1
PA_vRNA	265	2053	2
PA_vRNA	1217	1463	1
PA_vRNA	290	356	2
PA_vRNA	290	2051	2
PA_vRNA	273	1424	2
PA_vRNA	794	840	1
PA_vRNA	889	985	2
PA_vRNA	760	1498	4
PA_vRNA	243	2000	15
PA_vRNA	243	2001	6
PA_vRNA	467	1657	1
PA_vRNA	375	2033	2
PA_vRNA	697	755	4
PA_vRNA	333	1894	2
PA_vRNA	333	1907	1
PA_vRNA	332	1903	1
PA_vRNA	471	1782	5
PA_vRNA	485	1670	8
PA_vRNA	1019	1086	1
PA_vRNA	525	1759	2
PA_vRNA	562	1784	4
PA_vRNA	965	1440	1
PA_vRNA	655	1703	2
PA_vRNA	296	334	9
PA_vRNA	296	1984	1
PA_vRNA	657	1704	4
PA_vRNA	1818	2072	7
PA_vRNA	722	1682	2
PA_vRNA	398	2045	2
PA_vRNA	634	1702	2
PA_vRNA	634	1818	2
PA_vRNA	634	1723	4
PA_vRNA	254	2063	16
PA_vRNA	329	2022	3
PA_vRNA	402	2140	4
PA_vRNA	402	1159	1
PA_vRNA	156	1665	1
PA_vRNA	489	1750	2
PA_vRNA	713	1544	6
PA_vRNA	1624	1658	8
PA_vRNA	294	2052	8
PA_vRNA	294	1999	1
PA_vRNA	294	368	1
PA_vRNA	1233	1347	4
PA_vRNA	666	1725	1
PA_vRNA	477	1398	1
PA_vRNA	648	1687	1
PA_vRNA	286	2022	1
PA_vRNA	286	1954	1
PA_vRNA	1418	1694	1
PA_vRNA	437	1977	1
PA_vRNA	490	2017	2
PA_vRNA	490	1813	1
PA_vRNA	1969	2045	4
PA_vRNA	108	177	2
PA_vRNA	438	1979	5
PA_vRNA	498	2018	2
PA_vRNA	593	1884	1
PA_vRNA	401	2138	3
PA_vRNA	1337	1793	2
PA_vRNA	1337	1488	2
PA_vRNA	60	2001	4
PA_vRNA	60	884	1
PA_vRNA	409	1777	3
PA_vRNA	97	165	3
PA_vRNA	663	1722	7
PA_vRNA	472	1885	6
PA_vRNA	388	1905	2
PA_vRNA	512	1960	2
PA_vRNA	595	1192	3
PA_vRNA	311	1395	2
PA_vRNA	383	1956	2
PA_vRNA	591	1758	2
PA_vRNA	1045	1600	4
PA_vRNA	327	2009	2
PA_vRNA	150	1024	2
PA_vRNA	537	1951	8
PA_vRNA	537	1717	1
PA_vRNA	1185	1747	2
PA_vRNA	887	925	3
PA_vRNA	491	1866	1
PA_vRNA	252	2061	9
PA_vRNA	252	2062	1
PA_vRNA	656	1680	4
PA_vRNA	656	1126	1
PA_vRNA	656	1321	1
PA_vRNA	193	2000	2
PA_vRNA	908	1445	1
PA_vRNA	695	1669	2
PA_vRNA	543	1880	1
PA_vRNA	543	1823	2
PA_vRNA	459	1392	1
PA_vRNA	630	1643	6
PA_vRNA	171	2129	2
PA_vRNA	314	2130	1
PA_vRNA	1480	1622	3
PA_vRNA	647	2144	1
PA_vRNA	1160	1335	1
PA_vRNA	612	1668	1
PA_vRNA	612	1824	3
PA_vRNA	246	1984	2
PA_vRNA	1315	2138	2
PA_vRNA	494	1549	3
PA_vRNA	494	2017	1
PA_vRNA	1485	1524	2
PA_vRNA	533	1520	1
PA_vRNA	1919	2098	1
PA_vRNA	223	1986	1
PA_vRNA	223	2140	2
PA_vRNA	166	193	1
PA_vRNA	389	1331	2
PA_vRNA	389	1842	4
PA_vRNA	389	1565	1
PA_vRNA	377	2012	2
PA_vRNA	690	1718	1
PA_vRNA	1940	2017	2
PA_vRNA	122	168	2
PA_vRNA	481	1109	2
PA_vRNA	92	208	1
PA_vRNA	812	858	2
PA_vRNA	160	193	1
PA_vRNA	160	1311	1
PA_vRNA	589	1788	3
PA_vRNA	734	926	1
PA_vRNA	146	647	2
PA_vRNA	1936	1947	2
PA_vRNA	565	1545	1
PA_vRNA	1805	1957	2
PA_vRNA	746	863	2
PA_vRNA	404	1843	2
PA_vRNA	475	1857	2
PA_vRNA	315	2082	2
PA_vRNA	315	329	1
PA_vRNA	185	1951	2
PA_vRNA	423	1886	2
PA_vRNA	520	1517	1
PA_vRNA	1063	2175	2
PA_vRNA	524	1807	2
PA_vRNA	580	598	1
PA_vRNA	1975	2051	3
PA_vRNA	607	1743	2
PA_vRNA	172	2074	2
PA_vRNA	586	1730	2
PA_vRNA	646	681	3
PA_vRNA	469	1504	2
PA_vRNA	222	2090	2
PA_vRNA	164	526	1
PA_vRNA	694	1714	2
PA_vRNA	478	1918	1
PA_vRNA	400	1790	2
PA_vRNA	642	1949	2
PA_vRNA	77	1783	2
PA_vRNA	419	1770	2
PA_vRNA	620	1823	2
PA_vRNA	205	1832	1
PA_vRNA	582	1013	1
PA_vRNA	928	1715	1
PA_vRNA	260	2054	1
PA_vRNA	1358	1397	1
PA_vRNA	836	1525	1
PA_vRNA	295	2051	1
PA_vRNA	1483	1657	1
PA_vRNA	43	1932	1
PA_vRNA	157	324	1
PA_vRNA	1603	2148	1
PA_vRNA	644	1092	1
PA_vRNA	395	1834	1
PA_vRNA	803	842	2
PA_vRNA	430	1992	1
PA_vRNA	643	1667	1
PA_vRNA	1143	1393	1
PA_vRNA	482	1396	1
PA_vRNA	420	1713	1
PA_vRNA	594	1760	1
PA_vRNA	397	1895	2
PA_vRNA	1967	2007	1
PA_vRNA	301	427	1
PA_vRNA	213	2106	1
PA_vRNA	1004	1572	1
PA_vRNA	211	315	1
PA_vRNA	598	1166	1
PA_vRNA	560	1459	1
PA_vRNA	951	1000	1
PB2_vRNA	208	2150	63912
PB2_vRNA	208	2153	6
PB2_vRNA	208	2152	62
PB2_vRNA	208	2151	3
PB2_vRNA	2211	2247	1854
PB2_vRNA	500	2019	524
PB2_vRNA	309	2069	6318
PB2_vRNA	309	2071	2
PB2_vRNA	309	2073	3
PB2_vRNA	277	2015	2352
PB2_vRNA	789	2187	1899
PB2_vRNA	789	2188	2
PB2_vRNA	341	2142	838
PB2_vRNA	292	2024	2058
PB2_vRNA	1984	2016	278
PB2_vRNA	283	2102	789
PB2_vRNA	248	2204	379
PB2_vRNA	248	2226	1
PB2_vRNA	248	2106	4
PB2_vRNA	206	2154	5545
PB2_vRNA	206	2150	16
PB2_vRNA	206	2152	2
PB2_vRNA	206	2210	4
PB2_vRNA	443	1942	4984
PB2_vRNA	313	2064	226
PB2_vRNA	313	2038	2
PB2_vRNA	273	2220	1853
PB2_vRNA	273	2221	4
PB2_vRNA	273	2222	2
PB2_vRNA	323	1982	216
PB2_vRNA	416	2050	195
PB2_vRNA	200	2191	2
PB2_vRNA	216	2166	146
PB2_vRNA	216	2182	12
PB2_vRNA	216	2180	2
PB2_vRNA	511	1830	782
PB2_vRNA	511	2001	3
PB2_vRNA	687	1830	396
PB2_vRNA	1430	2249	407
PB2_vRNA	1430	2250	4
PB2_vRNA	1430	2248	1
PB2_vRNA	389	1956	733
PB2_vRNA	389	2064	6
PB2_vRNA	389	2020	9
PB2_vRNA	389	2043	8
PB2_vRNA	389	1042	2
PB2_vRNA	551	1789	175
PB2_vRNA	204	2172	77
PB2_vRNA	204	2154	10
PB2_vRNA	204	2153	2
PB2_vRNA	204	2155	1
PB2_vRNA	408	2103	10
PB2_vRNA	408	2010	66
PB2_vRNA	518	1822	102
PB2_vRNA	166	212	88
PB2_vRNA	584	1848	242
PB2_vRNA	512	1753	62
PB2_vRNA	512	1831	3
PB2_vRNA	512	1621	4
PB2_vRNA	512	2025	3
PB2_vRNA	231	2176	171
PB2_vRNA	231	2118	4
PB2_vRNA	289	2102	14
PB2_vRNA	308	2015	181
PB2_vRNA	308	2069	3
PB2_vRNA	516	1866	225
PB2_vRNA	516	1890	4
PB2_vRNA	516	1983	3
PB2_vRNA	279	2152	73
PB2_vRNA	279	2100	2
PB2_vRNA	491	1977	81
PB2_vRNA	491	1909	113
PB2_vRNA	291	2128	21
PB2_vRNA	291	2153	7
PB2_vRNA	306	2163	73
PB2_vRNA	306	2068	1
PB2_vRNA	306	2066	4
PB2_vRNA	268	2241	501
PB2_vRNA	268	2215	2
PB2_vRNA	267	2098	164
PB2_vRNA	267	2181	72
PB2_vRNA	331	407	146
PB2_vRNA	588	1889	33
PB2_vRNA	140	1987	76
PB2_vRNA	537	1782	459
PB2_vRNA	545	1982	9
PB2_vRNA	207	2130	38
PB2_vRNA	207	2149	8
PB2_vRNA	207	2182	11
PB2_vRNA	207	2157	1
PB2_vRNA	457	2007	43
PB2_vRNA	393	2205	18
PB2_vRNA	468	1877	102
PB2_vRNA	468	1326	10
PB2_vRNA	245	2188	25
PB2_vRNA	245	327	2
PB2_vRNA	245	2201	1
PB2_vRNA	209	2151	92
PB2_vRNA	209	2157	5
PB2_vRNA	209	1299	1
PB2_vRNA	305	2073	19
PB2_vRNA	305	2062	1
PB2_vRNA	354	2086	10
PB2_vRNA	253	2228	8
PB2_vRNA	246	2153	120
PB2_vRNA	391	2063	19
PB2_vRNA	134	1832	30
PB2_vRNA	134	175	1
PB2_vRNA	568	1864	45
PB2_vRNA	250	2094	72
PB2_vRNA	250	2101	9
PB2_vRNA	250	2206	1
PB2_vRNA	650	1871	52
PB2_vRNA	579	1873	56
PB2_vRNA	579	1796	13
PB2_vRNA	579	1871	1
PB2_vRNA	565	1944	58
PB2_vRNA	263	2181	51
PB2_vRNA	263	2183	1
PB2_vRNA	251	424	1
PB2_vRNA	640	1921	57
PB2_vRNA	212	2118	49
PB2_vRNA	212	2223	23
PB2_vRNA	297	2036	21
PB2_vRNA	177	2234	36
PB2_vRNA	698	776	6
PB2_vRNA	507	1866	41
PB2_vRNA	191	2221	2
PB2_vRNA	369	2078	32
PB2_vRNA	228	2135	2
PB2_vRNA	548	1942	74
PB2_vRNA	681	1824	1
PB2_vRNA	809	1568	13
PB2_vRNA	1826	1937	9
PB2_vRNA	330	2036	15
PB2_vRNA	330	406	1
PB2_vRNA	452	1954	30
PB2_vRNA	312	1975	25
PB2_vRNA	741	1783	125
PB2_vRNA	552	1920	2
PB2_vRNA	1098	1512	5
PB2_vRNA	621	1844	53
PB2_vRNA	229	2202	6
PB2_vRNA	229	2166	6
PB2_vRNA	241	2166	20
PB2_vRNA	666	1744	4
PB2_vRNA	561	2018	6
PB2_vRNA	561	1940	1
PB2_vRNA	563	1877	23
PB2_vRNA	217	287	56
PB2_vRNA	217	2206	3
PB2_vRNA	290	2184	8
PB2_vRNA	290	2025	1
PB2_vRNA	290	2022	1
PB2_vRNA	205	2153	4
PB2_vRNA	412	1989	7
PB2_vRNA	601	1828	14
PB2_vRNA	210	280	20
PB2_vRNA	210	287	1
PB2_vRNA	1489	2212	1
PB2_vRNA	1292	1370	2
PB2_vRNA	1292	1473	2
PB2_vRNA	381	883	2
PB2_vRNA	381	2066	3
PB2_vRNA	1601	1633	6
PB2_vRNA	334	2251	10
PB2_vRNA	911	1387	3
PB2_vRNA	438	1983	32
PB2_vRNA	438	491	2
PB2_vRNA	715	1721	3
PB2_vRNA	693	1974	10
PB2_vRNA	383	2055	7
PB2_vRNA	583	1847	2
PB2_vRNA	583	1778	11
PB2_vRNA	616	1808	44
PB2_vRNA	272	2219	3
PB2_vRNA	280	2100	2
PB2_vRNA	797	1661	2
PB2_vRNA	1235	1261	1
PB2_vRNA	165	211	3
PB2_vRNA	165	1950	1
PB2_vRNA	258	586	2
PB2_vRNA	558	1837	54
PB2_vRNA	399	2035	9
PB2_vRNA	399	899	1
PB2_vRNA	265	302	4
PB2_vRNA	265	2066	2
PB2_vRNA	199	2189	11
PB2_vRNA	493	1933	26
PB2_vRNA	582	609	13
PB2_vRNA	941	1619	8
PB2_vRNA	162	2135	2
PB2_vRNA	440	1941	4
PB2_vRNA	689	1821	18
PB2_vRNA	1750	1788	6
PB2_vRNA	266	2241	2
PB2_vRNA	2212	2248	10
PB2_vRNA	455	2089	3
PB2_vRNA	455	1964	9
PB2_vRNA	455	2017	1
PB2_vRNA	441	1940	26
PB2_vRNA	441	1941	2
PB2_vRNA	1501	2045	2
PB2_vRNA	121	683	12
PB2_vRNA	543	1747	2
PB2_vRNA	1418	1496	2
PB2_vRNA	235	2135	16
PB2_vRNA	852	1506	4
PB2_vRNA	852	1112	1
PB2_vRNA	852	906	1
PB2_vRNA	506	1922	4
PB2_vRNA	506	1924	20
PB2_vRNA	348	2091	19
PB2_vRNA	348	2070	2
PB2_vRNA	638	1979	19
PB2_vRNA	874	2187	1
PB2_vRNA	320	1969	21
PB2_vRNA	707	2051	1
PB2_vRNA	172	2192	2
PB2_vRNA	527	1690	2
PB2_vRNA	234	2198	6
PB2_vRNA	234	2195	2
PB2_vRNA	179	2168	2
PB2_vRNA	262	2196	12
PB2_vRNA	453	1809	1
PB2_vRNA	453	1834	3
PB2_vRNA	559	1433	2
PB2_vRNA	559	1851	2
PB2_vRNA	372	2010	6
PB2_vRNA	136	366	2
PB2_vRNA	1880	1923	3
PB2_vRNA	307	2068	3
PB2_vRNA	368	2077	6
PB2_vRNA	877	1500	2
PB2_vRNA	877	2043	3
PB2_vRNA	479	1925	7
PB2_vRNA	648	927	2
PB2_vRNA	708	1721	5
PB2_vRNA	317	2156	4
PB2_vRNA	1454	1496	1
PB2_vRNA	1680	1775	2
PB2_vRNA	2208	2244	1
PB2_vRNA	340	2141	2
PB2_vRNA	705	855	2
PB2_vRNA	705	2097	2
PB2_vRNA	164	310	5
PB2_vRNA	108	2127	1
PB2_vRNA	515	1939	4
PB2_vRNA	398	531	3
PB2_vRNA	1555	1590	7
PB2_vRNA	295	2023	2
PB2_vRNA	321	2083	7
PB2_vRNA	822	1616	1
PB2_vRNA	329	1972	9
PB2_vRNA	329	2181	1
PB2_vRNA	310	2070	5
PB2_vRNA	728	759	4
PB2_vRNA	539	665	2
PB2_vRNA	539	1923	1
PB2_vRNA	397	1709	1
PB2_vRNA	175	2182	8
PB2_vRNA	1004	1063	2
PB2_vRNA	749	1597	2
PB2_vRNA	1313	2064	4
PB2_vRNA	790	802	2
PB2_vRNA	1403	1453	1
PB2_vRNA	359	1722	1
PB2_vRNA	635	651	2
PB2_vRNA	1083	2115	2
PB2_vRNA	147	1469	2
PB2_vRNA	377	2006	2
PB2_vRNA	153	221	14
PB2_vRNA	365	1278	2
PB2_vRNA	710	900	1
PB2_vRNA	270	2217	2
PB2_vRNA	270	2186	6
PB2_vRNA	1852	1868	2
PB2_vRNA	113	185	2
PB2_vRNA	541	1981	3
PB2_vRNA	387	1954	2
PB2_vRNA	387	1955	1
PB2_vRNA	1981	2013	1
PB2_vRNA	946	2051	1
PB2_vRNA	160	2063	2
PB2_vRNA	346	2083	14
PB2_vRNA	723	783	1
PB2_vRNA	390	1067	1
PB2_vRNA	390	2023	2
PB2_vRNA	185	2174	2
PB2_vRNA	1645	2094	2
PB2_vRNA	257	2134	2
PB2_vRNA	257	2191	1
PB2_vRNA	437	1836	9
PB2_vRNA	163	381	2
PB2_vRNA	499	2018	1
PB2_vRNA	499	627	2
PB2_vRNA	239	2208	2
PB2_vRNA	214	284	2
PB2_vRNA	575	2060	2
PB2_vRNA	575	1894	1
PB2_vRNA	178	301	4
PB2_vRNA	505	2046	2
PB2_vRNA	505	1910	1
PB2_vRNA	879	1587	5
PB2_vRNA	828	2103	2
PB2_vRNA	1417	1456	5
PB2_vRNA	580	1917	1
PB2_vRNA	580	601	2
PB2_vRNA	226	265	1
PB2_vRNA	117	2047	2
PB2_vRNA	243	424	3
PB2_vRNA	124	500	2
PB2_vRNA	124	627	3
PB2_vRNA	502	1470	3
PB2_vRNA	386	1953	2
PB2_vRNA	685	1855	4
PB2_vRNA	685	1828	2
PB2_vRNA	423	1942	5
PB2_vRNA	218	2187	1
PB2_vRNA	218	2168	1
PB2_vRNA	237	1669	3
PB2_vRNA	471	1866	7
PB2_vRNA	333	1932	1
PB2_vRNA	1165	1367	2
PB2_vRNA	504	2110	4
PB2_vRNA	504	2023	2
PB2_vRNA	504	2098	2
PB2_vRNA	219	286	1
PB2_vRNA	219	291	2
PB2_vRNA	1306	1855	1
PB2_vRNA	860	1591	1
PB2_vRNA	510	1829	2
PB2_vRNA	510	2106	1
PB2_vRNA	1299	1488	1
PB2_vRNA	1298	1365	2
PB2_vRNA	718	1057	1
PB2_vRNA	522	1923	2
PB2_vRNA	1245	2104	1
PB2_vRNA	157	2198	2
PB2_vRNA	1476	1562	4
PB2_vRNA	1154	1218	1
PB2_vRNA	608	1743	1
PB2_vRNA	747	1145	2
PB2_vRNA	192	2204	2
PB2_vRNA	550	1858	2
PB2_vRNA	1340	1653	1
PB2_vRNA	729	1676	6
PB2_vRNA	594	2106	1
PB2_vRNA	529	884	2
PB2_vRNA	683	1626	2
PB2_vRNA	338	2142	1
PB2_vRNA	375	2044	2
PB2_vRNA	542	1926	3
PB2_vRNA	712	1657	4
PB2_vRNA	2106	2123	1
PB2_vRNA	100	312	1
PB2_vRNA	186	2048	2
PB2_vRNA	193	2182	2
PB2_vRNA	85	1599	1
PB2_vRNA	2302	2311	2
PB2_vRNA	418	1722	2
PB2_vRNA	367	395	2
PB2_vRNA	968	1462	1
PB2_vRNA	927	1634	3
PB2_vRNA	159	2102	2
PB2_vRNA	328	340	2
PB2_vRNA	202	285	2
PB2_vRNA	202	2170	1
PB2_vRNA	775	1601	2
PB2_vRNA	573	1886	3
PB2_vRNA	1642	2101	2
PB2_vRNA	704	1788	1
PB2_vRNA	215	1998	2
