segment	left	right	count
PA_vRNA	262	2039	1
PA_vRNA	561	1953	2
PA_vRNA	561	1777	1
PA_vRNA	314	2092	2
PA_vRNA	314	2074	2
PA_vRNA	314	852	2
PA_vRNA	522	1812	9
PA_vRNA	362	1964	14
PA_vRNA	362	1970	12
PA_vRNA	362	2028	2
PA_vRNA	362	1671	2
PA_vRNA	362	1977	2
PA_vRNA	362	1937	2
PA_vRNA	362	1882	1
PA_vRNA	362	1933	1
PA_vRNA	628	1595	7
PA_vRNA	283	2025	33
PA_vRNA	283	2028	2
PA_vRNA	283	2072	2
PA_vRNA	283	2044	2
PA_vRNA	1861	1986	2
PA_vRNA	1472	1526	1
PA_vRNA	772	1422	2
PA_vRNA	393	2034	4
PA_vRNA	393	2024	2
PA_vRNA	393	1828	1
PA_vRNA	393	1150	1
PA_vRNA	494	1968	1
PA_vRNA	494	1549	2
PA_vRNA	494	1882	2
PA_vRNA	494	1826	2
PA_vRNA	494	1994	2
PA_vRNA	494	1981	1
PA_vRNA	241	1988	36
PA_vRNA	241	2089	2
PA_vRNA	241	2038	1
PA_vRNA	246	1983	2
PA_vRNA	246	2083	4
PA_vRNA	246	1984	17
PA_vRNA	246	2114	2
PA_vRNA	246	1998	2
PA_vRNA	246	1348	2
PA_vRNA	375	1955	4
PA_vRNA	1918	1944	3
PA_vRNA	245	1966	2
PA_vRNA	245	2087	2
PA_vRNA	245	2064	13
PA_vRNA	245	2041	7
PA_vRNA	245	2089	2
PA_vRNA	695	1778	1
PA_vRNA	404	1875	12
PA_vRNA	404	1147	2
PA_vRNA	485	1894	2
PA_vRNA	485	2005	6
PA_vRNA	485	1945	1
PA_vRNA	485	1670	2
PA_vRNA	485	2062	2
PA_vRNA	485	1966	1
PA_vRNA	264	1944	2
PA_vRNA	264	2035	7
PA_vRNA	264	1972	2
PA_vRNA	292	2041	2
PA_vRNA	292	2054	3
PA_vRNA	292	1940	10
PA_vRNA	292	2061	2
PA_vRNA	292	2004	2
PA_vRNA	210	2073	2
PA_vRNA	210	1983	2
PA_vRNA	210	2023	3
PA_vRNA	210	2116	2
PA_vRNA	210	2059	2
PA_vRNA	251	2144	14
PA_vRNA	251	1996	1
PA_vRNA	251	1948	2
PA_vRNA	251	2006	4
PA_vRNA	251	2077	2
PA_vRNA	251	2092	2
PA_vRNA	251	2095	2
PA_vRNA	268	2003	2
PA_vRNA	268	1965	2
PA_vRNA	268	2027	2
PA_vRNA	268	1961	3
PA_vRNA	63	1031	2
PA_vRNA	428	1827	5
PA_vRNA	428	1034	5
PA_vRNA	428	1920	3
PA_vRNA	428	2057	1
PA_vRNA	782	849	1
PA_vRNA	558	2137	43
PA_vRNA	454	1904	2
PA_vRNA	454	1719	2
PA_vRNA	454	1822	2
PA_vRNA	454	1972	2
PA_vRNA	454	1905	1
PA_vRNA	454	2000	2
PA_vRNA	454	1854	1
PA_vRNA	316	1962	4
PA_vRNA	316	2023	4
PA_vRNA	316	2010	2
PA_vRNA	316	1934	1
PA_vRNA	316	2011	2
PA_vRNA	355	2016	5
PA_vRNA	355	1861	7
PA_vRNA	355	1942	2
PA_vRNA	332	2037	1
PA_vRNA	332	1938	1
PA_vRNA	491	1939	7
PA_vRNA	491	1883	3
PA_vRNA	680	1652	2
PA_vRNA	270	1990	2
PA_vRNA	270	2038	2
PA_vRNA	396	2041	2
PA_vRNA	396	2032	1
PA_vRNA	396	1895	1
PA_vRNA	261	2031	19
PA_vRNA	261	2043	1
PA_vRNA	511	1876	2
PA_vRNA	511	1852	2
PA_vRNA	511	1804	2
PA_vRNA	511	1869	3
PA_vRNA	511	1824	1
PA_vRNA	511	1822	2
PA_vRNA	511	1845	2
PA_vRNA	511	1856	1
PA_vRNA	511	1851	1
PA_vRNA	172	2074	13
PA_vRNA	378	1959	2
PA_vRNA	378	2023	2
PA_vRNA	378	1942	2
PA_vRNA	378	1967	2
PA_vRNA	356	1986	5
PA_vRNA	356	1998	1
PA_vRNA	356	1919	2
PA_vRNA	356	1931	1
PA_vRNA	356	2019	1
PA_vRNA	356	2045	1
PA_vRNA	420	1729	1
PA_vRNA	420	1905	2
PA_vRNA	420	2000	2
PA_vRNA	420	1984	11
PA_vRNA	420	1936	1
PA_vRNA	420	1961	1
PA_vRNA	272	2042	2
PA_vRNA	239	2051	23
PA_vRNA	239	2093	3
PA_vRNA	239	1933	1
PA_vRNA	267	1977	2
PA_vRNA	267	2053	1
PA_vRNA	282	2051	20
PA_vRNA	282	2044	4
PA_vRNA	282	2089	7
PA_vRNA	282	1981	4
PA_vRNA	282	2045	2
PA_vRNA	282	2026	1
PA_vRNA	229	2063	3
PA_vRNA	229	2037	2
PA_vRNA	229	2023	2
PA_vRNA	614	1920	3
PA_vRNA	614	1783	2
PA_vRNA	483	1742	2
PA_vRNA	484	1852	2
PA_vRNA	349	1659	1
PA_vRNA	349	1984	2
PA_vRNA	349	2021	2
PA_vRNA	349	2020	1
PA_vRNA	379	2059	1
PA_vRNA	379	1861	2
PA_vRNA	379	1271	1
PA_vRNA	537	1705	5
PA_vRNA	537	1731	1
PA_vRNA	537	1717	2
PA_vRNA	537	1870	1
PA_vRNA	194	2071	2
PA_vRNA	194	1954	2
PA_vRNA	1259	1835	5
PA_vRNA	385	2050	1
PA_vRNA	385	1932	1
PA_vRNA	353	2028	2
PA_vRNA	353	1982	2
PA_vRNA	353	1893	2
PA_vRNA	222	2090	3
PA_vRNA	222	2105	2
PA_vRNA	528	1883	2
PA_vRNA	528	1463	2
PA_vRNA	433	1998	2
PA_vRNA	433	505	2
PA_vRNA	433	1910	2
PA_vRNA	761	1692	2
PA_vRNA	236	2069	22
PA_vRNA	236	2115	1
PA_vRNA	236	2091	4
PA_vRNA	236	1955	2
PA_vRNA	236	1993	1
PA_vRNA	236	1952	2
PA_vRNA	236	2033	1
PA_vRNA	236	2036	2
PA_vRNA	236	2054	1
PA_vRNA	692	982	1
PA_vRNA	692	1650	3
PA_vRNA	583	1721	1
PA_vRNA	583	1742	2
PA_vRNA	583	1759	1
PA_vRNA	583	1688	1
PA_vRNA	255	2062	8
PA_vRNA	255	1963	2
PA_vRNA	255	2089	2
PA_vRNA	307	1948	1
PA_vRNA	307	2052	2
PA_vRNA	307	1994	7
PA_vRNA	423	1999	2
PA_vRNA	423	1944	1
PA_vRNA	423	1807	2
PA_vRNA	1130	1338	1
PA_vRNA	252	2104	2
PA_vRNA	252	2061	5
PA_vRNA	252	2035	1
PA_vRNA	252	2000	2
PA_vRNA	252	2044	1
PA_vRNA	252	1989	1
PA_vRNA	439	2002	1
PA_vRNA	439	1761	1
PA_vRNA	666	1725	4
PA_vRNA	391	1966	20
PA_vRNA	391	1965	2
PA_vRNA	391	1879	2
PA_vRNA	391	1928	2
PA_vRNA	391	1927	1
PA_vRNA	391	2014	2
PA_vRNA	391	1931	1
PA_vRNA	398	1791	1
PA_vRNA	398	724	2
PA_vRNA	398	1714	1
PA_vRNA	398	1997	1
PA_vRNA	1479	1576	2
PA_vRNA	446	1955	2
PA_vRNA	446	1810	1
PA_vRNA	830	1681	2
PA_vRNA	407	2106	4
PA_vRNA	407	1873	2
PA_vRNA	407	1945	4
PA_vRNA	407	1852	1
PA_vRNA	407	1818	2
PA_vRNA	733	1973	1
PA_vRNA	702	1704	7
PA_vRNA	702	1644	2
PA_vRNA	331	2085	69
PA_vRNA	331	2013	1
PA_vRNA	294	2052	18
PA_vRNA	294	2101	1
PA_vRNA	294	2013	1
PA_vRNA	1068	1441	4
PA_vRNA	473	1920	2
PA_vRNA	473	1868	1
PA_vRNA	473	1926	1
PA_vRNA	473	1787	2
PA_vRNA	523	1726	9
PA_vRNA	523	1790	1
PA_vRNA	650	1709	2
PA_vRNA	529	1772	2
PA_vRNA	529	1679	1
PA_vRNA	1802	1928	10
PA_vRNA	544	1771	6
PA_vRNA	544	1731	1
PA_vRNA	544	1761	1
PA_vRNA	544	1693	2
PA_vRNA	544	1759	2
PA_vRNA	486	1927	2
PA_vRNA	486	2047	2
PA_vRNA	486	1746	2
PA_vRNA	486	1860	1
PA_vRNA	486	1846	1
PA_vRNA	351	1892	5
PA_vRNA	351	2000	1
PA_vRNA	351	1886	1
PA_vRNA	351	1932	2
PA_vRNA	351	2013	6
PA_vRNA	351	2011	1
PA_vRNA	351	1941	2
PA_vRNA	351	2079	1
PA_vRNA	837	1636	3
PA_vRNA	524	545	2
PA_vRNA	524	1870	1
PA_vRNA	524	1868	3
PA_vRNA	524	1917	2
PA_vRNA	575	1926	13
PA_vRNA	575	1159	7
PA_vRNA	575	1772	3
PA_vRNA	575	625	1
PA_vRNA	453	1831	2
PA_vRNA	453	1900	29
PA_vRNA	453	1851	1
PA_vRNA	453	1833	2
PA_vRNA	453	1916	1
PA_vRNA	453	1883	1
PA_vRNA	453	2009	2
PA_vRNA	453	1873	1
PA_vRNA	453	2106	1
PA_vRNA	453	1871	1
PA_vRNA	586	1754	2
PA_vRNA	586	1730	1
PA_vRNA	586	1787	1
PA_vRNA	586	1783	2
PA_vRNA	312	1963	5
PA_vRNA	312	2033	3
PA_vRNA	312	2060	1
PA_vRNA	312	2128	1
PA_vRNA	303	2065	2
PA_vRNA	303	2053	8
PA_vRNA	303	1894	1
PA_vRNA	303	1987	1
PA_vRNA	303	1990	1
PA_vRNA	311	1963	7
PA_vRNA	311	2029	2
PA_vRNA	311	2041	2
PA_vRNA	579	1771	1
PA_vRNA	579	1691	2
PA_vRNA	295	2090	1
PA_vRNA	295	2106	7
PA_vRNA	295	1998	2
PA_vRNA	295	2007	2
PA_vRNA	295	2064	1
PA_vRNA	495	1826	2
PA_vRNA	495	1863	2
PA_vRNA	495	1919	1
PA_vRNA	495	1770	1
PA_vRNA	442	1942	22
PA_vRNA	442	1781	2
PA_vRNA	179	1953	2
PA_vRNA	774	1540	1
PA_vRNA	477	514	1
PA_vRNA	477	1265	2
PA_vRNA	477	1880	1
PA_vRNA	477	1890	1
PA_vRNA	269	2073	48
PA_vRNA	269	2090	2
PA_vRNA	269	2065	1
PA_vRNA	368	1973	8
PA_vRNA	368	1972	1
PA_vRNA	243	1971	4
PA_vRNA	243	2000	1
PA_vRNA	409	1873	4
PA_vRNA	409	1941	2
PA_vRNA	409	2070	2
PA_vRNA	409	1983	1
PA_vRNA	409	2020	2
PA_vRNA	409	2011	1
PA_vRNA	455	1779	1
PA_vRNA	455	1329	5
PA_vRNA	589	1788	5
PA_vRNA	1100	1758	1
PA_vRNA	203	2134	2
PA_vRNA	644	1553	1
PA_vRNA	415	1889	11
PA_vRNA	415	1945	2
PA_vRNA	280	1998	1
PA_vRNA	166	688	2
PA_vRNA	178	2148	8
PA_vRNA	1994	2020	15
PA_vRNA	675	1742	2
PA_vRNA	248	2073	2
PA_vRNA	248	2091	2
PA_vRNA	600	1763	6
PA_vRNA	600	1709	1
PA_vRNA	600	1855	1
PA_vRNA	106	2067	8
PA_vRNA	622	1681	2
PA_vRNA	480	1874	2
PA_vRNA	480	2054	2
PA_vRNA	480	1976	2
PA_vRNA	922	1374	2
PA_vRNA	568	1772	16
PA_vRNA	568	1152	2
PA_vRNA	568	1151	1
PA_vRNA	568	1720	1
PA_vRNA	290	2031	2
PA_vRNA	290	2041	4
PA_vRNA	1227	1836	1
PA_vRNA	365	2011	4
PA_vRNA	145	465	1
PA_vRNA	858	1553	1
PA_vRNA	781	1855	2
PA_vRNA	781	1542	1
PA_vRNA	616	1650	1
PA_vRNA	388	1893	4
PA_vRNA	388	1929	4
PA_vRNA	388	2050	1
PA_vRNA	448	1684	1
PA_vRNA	426	2032	2
PA_vRNA	426	1865	2
PA_vRNA	426	1846	4
PA_vRNA	426	1956	1
PA_vRNA	426	1894	2
PA_vRNA	426	2047	1
PA_vRNA	505	1257	1
PA_vRNA	260	302	1
PA_vRNA	260	1928	2
PA_vRNA	260	2032	1
PA_vRNA	148	1585	3
PA_vRNA	512	1960	7
PA_vRNA	786	1542	2
PA_vRNA	374	1942	2
PA_vRNA	374	2096	2
PA_vRNA	374	1922	1
PA_vRNA	539	1849	12
PA_vRNA	230	2086	6
PA_vRNA	230	1985	1
PA_vRNA	211	1935	1
PA_vRNA	211	1987	2
PA_vRNA	890	1417	1
PA_vRNA	289	2057	4
PA_vRNA	289	2049	4
PA_vRNA	289	2058	2
PA_vRNA	289	2048	1
PA_vRNA	259	1944	2
PA_vRNA	259	2043	2
PA_vRNA	259	2012	2
PA_vRNA	259	1924	2
PA_vRNA	623	1757	2
PA_vRNA	431	1849	3
PA_vRNA	1969	2045	1
PA_vRNA	394	1947	4
PA_vRNA	394	2014	2
PA_vRNA	394	1983	4
PA_vRNA	625	1646	2
PA_vRNA	373	1908	2
PA_vRNA	373	2067	1
PA_vRNA	597	1194	2
PA_vRNA	411	2008	2
PA_vRNA	411	2001	2
PA_vRNA	317	2031	3
PA_vRNA	317	1992	1
PA_vRNA	317	1920	1
PA_vRNA	317	1983	1
PA_vRNA	908	1445	1
PA_vRNA	580	2012	2
PA_vRNA	813	1727	1
PA_vRNA	288	2029	2
PA_vRNA	223	2031	2
PA_vRNA	223	2022	4
PA_vRNA	223	2075	2
PA_vRNA	240	2140	2
PA_vRNA	240	1971	2
PA_vRNA	432	2009	2
PA_vRNA	432	1870	1
PA_vRNA	342	1931	1
PA_vRNA	322	1545	1
PA_vRNA	497	1994	2
PA_vRNA	497	1799	2
PA_vRNA	497	1851	1
PA_vRNA	497	1976	1
PA_vRNA	414	1980	1
PA_vRNA	403	694	1
PA_vRNA	643	1620	1
PA_vRNA	139	2064	2
PA_vRNA	139	326	1
PA_vRNA	390	2013	6
PA_vRNA	390	1903	1
PA_vRNA	788	2106	2
PA_vRNA	788	1639	1
PA_vRNA	777	1667	1
PA_vRNA	456	1808	2
PA_vRNA	456	1831	1
PA_vRNA	129	1881	2
PA_vRNA	249	2047	2
PA_vRNA	667	2203	2
PA_vRNA	226	2107	2
PA_vRNA	226	2086	3
PA_vRNA	226	2106	2
PA_vRNA	521	1606	3
PA_vRNA	358	1968	2
PA_vRNA	358	1977	1
PA_vRNA	613	1771	2
PA_vRNA	613	1781	1
PA_vRNA	1341	1453	1
PA_vRNA	746	1574	1
PA_vRNA	208	1946	2
PA_vRNA	208	2056	1
PA_vRNA	124	471	3
PA_vRNA	401	478	2
PA_vRNA	401	926	1
PA_vRNA	564	1830	2
PA_vRNA	275	2123	1
PA_vRNA	275	2054	2
PA_vRNA	225	2000	1
PA_vRNA	225	2115	1
PA_vRNA	392	2066	1
PA_vRNA	392	1959	2
PA_vRNA	668	1717	1
PA_vRNA	1615	1646	2
PA_vRNA	816	1390	2
PA_vRNA	687	925	2
PA_vRNA	301	1962	2
PA_vRNA	301	2096	2
PA_vRNA	301	2004	1
PA_vRNA	301	427	1
PA_vRNA	301	2043	1
PA_vRNA	187	1961	2
PA_vRNA	187	1801	1
PA_vRNA	701	1656	3
PA_vRNA	701	1561	1
PA_vRNA	701	1550	1
PA_vRNA	102	2051	2
PA_vRNA	627	1944	2
PA_vRNA	278	1977	2
PA_vRNA	278	2117	1
PA_vRNA	278	1996	1
PA_vRNA	68	929	2
PA_vRNA	68	143	3
PA_vRNA	1135	1224	1
PA_vRNA	340	1823	2
PA_vRNA	624	1876	1
PA_vRNA	624	1742	5
PA_vRNA	624	1973	1
PA_vRNA	889	985	4
PA_vRNA	273	2037	1
PA_vRNA	273	308	2
PA_vRNA	449	1938	2
PA_vRNA	151	2074	2
PA_vRNA	670	1874	2
PA_vRNA	670	1644	1
PA_vRNA	1000	2037	1
PA_vRNA	438	1933	2
PA_vRNA	438	2045	1
PA_vRNA	162	1857	2
PA_vRNA	615	1881	1
PA_vRNA	615	1644	1
PA_vRNA	309	1996	3
PA_vRNA	309	2024	1
PA_vRNA	309	2087	2
PA_vRNA	383	1855	2
PA_vRNA	383	2032	2
PA_vRNA	383	1994	1
PA_vRNA	383	1893	1
PA_vRNA	254	1935	3
PA_vRNA	254	2029	2
PA_vRNA	254	2063	5
PA_vRNA	554	1678	4
PA_vRNA	605	1740	1
PA_vRNA	352	1983	2
PA_vRNA	352	2028	1
