segment	left	right	count
PB1_vRNA	337	2093	821
PB1_vRNA	337	376	42
PB1_vRNA	337	2094	4
PB1_vRNA	337	1998	1
PB1_vRNA	444	2030	246
PB1_vRNA	444	1991	3
PB1_vRNA	512	1916	127
PB1_vRNA	554	1997	370
PB1_vRNA	243	259	5
PB1_vRNA	243	1904	1
PB1_vRNA	197	1912	1
PB1_vRNA	486	1998	1236
PB1_vRNA	527	2016	428
PB1_vRNA	527	1981	57
PB1_vRNA	527	991	1
PB1_vRNA	443	1939	68
PB1_vRNA	257	2148	400
PB1_vRNA	389	2014	5
PB1_vRNA	374	2066	32
PB1_vRNA	374	1916	13
PB1_vRNA	374	2050	5
PB1_vRNA	291	1583	32
PB1_vRNA	336	1997	153
PB1_vRNA	336	2128	11
PB1_vRNA	240	2168	193
PB1_vRNA	240	2127	2
PB1_vRNA	491	2046	82
PB1_vRNA	249	2153	11
PB1_vRNA	357	2140	188
PB1_vRNA	419	2025	68
PB1_vRNA	214	2140	290
PB1_vRNA	334	2115	14
PB1_vRNA	252	321	199
PB1_vRNA	179	1959	10
PB1_vRNA	644	1811	14
PB1_vRNA	221	2197	149
PB1_vRNA	693	1809	21
PB1_vRNA	844	873	3
PB1_vRNA	844	1625	2
PB1_vRNA	1123	2275	1
PB1_vRNA	217	2205	2
PB1_vRNA	217	2219	3
PB1_vRNA	329	2146	82
PB1_vRNA	329	1997	2
PB1_vRNA	329	2190	2
PB1_vRNA	383	1898	40
PB1_vRNA	634	1830	75
PB1_vRNA	309	2154	15
PB1_vRNA	2055	2075	172
PB1_vRNA	417	2076	75
PB1_vRNA	326	2071	10
PB1_vRNA	323	2152	21
PB1_vRNA	577	1719	9
PB1_vRNA	390	2083	30
PB1_vRNA	234	274	62
PB1_vRNA	234	2207	13
PB1_vRNA	520	2006	35
PB1_vRNA	982	1155	3
PB1_vRNA	272	1524	2
PB1_vRNA	272	329	2
PB1_vRNA	272	328	2
PB1_vRNA	435	1932	12
PB1_vRNA	174	2200	47
PB1_vRNA	174	2136	2
PB1_vRNA	174	1957	5
PB1_vRNA	174	1987	2
PB1_vRNA	174	2088	1
PB1_vRNA	185	2228	74
PB1_vRNA	319	2021	10
PB1_vRNA	292	2138	2
PB1_vRNA	292	308	10
PB1_vRNA	436	1903	18
PB1_vRNA	228	2173	43
PB1_vRNA	499	2003	15
PB1_vRNA	905	1638	2
PB1_vRNA	429	2021	9
PB1_vRNA	1176	1250	3
PB1_vRNA	290	2136	42
PB1_vRNA	424	1961	2
PB1_vRNA	392	2082	55
PB1_vRNA	241	2076	7
PB1_vRNA	241	2133	9
PB1_vRNA	241	1992	2
PB1_vRNA	241	264	2
PB1_vRNA	241	1902	2
PB1_vRNA	241	1903	1
PB1_vRNA	472	1972	2
PB1_vRNA	422	1954	1
PB1_vRNA	948	1262	12
PB1_vRNA	312	1878	7
PB1_vRNA	516	1891	4
PB1_vRNA	350	2057	45
PB1_vRNA	254	2145	1
PB1_vRNA	553	1906	8
PB1_vRNA	264	2195	2
PB1_vRNA	557	2000	2
PB1_vRNA	889	1643	2
PB1_vRNA	731	796	27
PB1_vRNA	220	2196	2
PB1_vRNA	288	2142	12
PB1_vRNA	534	1826	27
PB1_vRNA	413	1950	3
PB1_vRNA	423	448	5
PB1_vRNA	624	1809	11
PB1_vRNA	624	643	1
PB1_vRNA	862	1745	29
PB1_vRNA	862	989	2
PB1_vRNA	216	2214	9
PB1_vRNA	284	2138	14
PB1_vRNA	284	1636	1
PB1_vRNA	284	2151	2
PB1_vRNA	449	1996	14
PB1_vRNA	188	2180	6
PB1_vRNA	494	763	3
PB1_vRNA	203	1869	8
PB1_vRNA	203	2098	2
PB1_vRNA	165	2206	14
PB1_vRNA	215	2203	1
PB1_vRNA	630	1985	1
PB1_vRNA	615	1818	37
PB1_vRNA	335	2091	1
PB1_vRNA	372	2015	3
PB1_vRNA	375	1990	22
PB1_vRNA	847	1584	19
PB1_vRNA	949	1263	2
PB1_vRNA	700	1703	2
PB1_vRNA	578	1806	6
PB1_vRNA	578	1782	1
PB1_vRNA	852	2083	12
PB1_vRNA	431	2026	1
PB1_vRNA	431	1942	2
PB1_vRNA	431	1937	1
PB1_vRNA	898	1576	10
PB1_vRNA	402	1982	12
PB1_vRNA	633	1784	7
PB1_vRNA	2198	2210	2
PB1_vRNA	440	1590	2
PB1_vRNA	592	665	4
PB1_vRNA	832	1680	1
PB1_vRNA	445	1993	2
PB1_vRNA	445	491	10
PB1_vRNA	445	1596	1
PB1_vRNA	166	2189	10
PB1_vRNA	599	1919	1
PB1_vRNA	599	1575	1
PB1_vRNA	2068	2149	1
PB1_vRNA	2154	2185	2
PB1_vRNA	460	1912	1
PB1_vRNA	485	1787	2
PB1_vRNA	201	2242	4
PB1_vRNA	268	2161	2
PB1_vRNA	268	1458	2
PB1_vRNA	723	1741	2
PB1_vRNA	127	1844	4
PB1_vRNA	744	1501	2
PB1_vRNA	467	1902	3
PB1_vRNA	205	1869	4
PB1_vRNA	205	1870	1
PB1_vRNA	414	1952	4
PB1_vRNA	480	1928	1
PB1_vRNA	480	2001	2
PB1_vRNA	1282	1682	2
PB1_vRNA	409	1686	3
PB1_vRNA	430	1936	4
PB1_vRNA	697	1804	5
PB1_vRNA	177	1958	2
PB1_vRNA	177	1905	1
PB1_vRNA	529	1905	2
PB1_vRNA	514	1930	9
PB1_vRNA	356	2214	2
PB1_vRNA	1032	1809	3
PB1_vRNA	425	2193	2
PB1_vRNA	425	2017	2
PB1_vRNA	447	1996	1
PB1_vRNA	447	2022	2
PB1_vRNA	101	1979	2
PB1_vRNA	398	1982	2
PB1_vRNA	398	1889	5
PB1_vRNA	303	2150	1
PB1_vRNA	261	1742	1
PB1_vRNA	287	1484	2
PB1_vRNA	528	2008	2
PB1_vRNA	2056	2076	4
PB1_vRNA	500	2004	2
PB1_vRNA	202	1867	3
PB1_vRNA	202	1866	2
PB1_vRNA	283	2149	2
PB1_vRNA	481	1267	1
PB1_vRNA	418	1955	2
PB1_vRNA	418	2024	1
PB1_vRNA	238	2166	2
PB1_vRNA	238	2073	1
PB1_vRNA	434	2063	2
PB1_vRNA	464	1915	3
PB1_vRNA	242	1906	1
PB1_vRNA	242	1903	2
PB1_vRNA	438	2050	1
PB1_vRNA	438	1993	1
PB1_vRNA	133	152	2
PB1_vRNA	299	2091	4
PB1_vRNA	420	2023	1
PB1_vRNA	281	469	2
PB1_vRNA	558	1929	2
PB1_vRNA	338	1902	1
PB1_vRNA	405	1290	2
PB1_vRNA	498	2013	2
PB1_vRNA	1808	1847	3
PB1_vRNA	267	2182	2
PB1_vRNA	1773	2126	2
PB1_vRNA	474	1974	3
PB1_vRNA	2152	2195	2
PB1_vRNA	384	2060	2
PB1_vRNA	232	1896	2
PB1_vRNA	247	2082	5
PB1_vRNA	718	1454	2
PB1_vRNA	411	1948	2
PB1_vRNA	1292	1316	3
PB1_vRNA	172	2033	2
PB1_vRNA	298	2150	2
PB1_vRNA	1552	1755	1
PB1_vRNA	1094	1129	2
PB1_vRNA	1603	2135	2
PB1_vRNA	487	1999	3
PB1_vRNA	1065	1118	3
PB1_vRNA	314	1879	1
PB1_vRNA	1553	1582	2
PB1_vRNA	861	2215	2
PB1_vRNA	176	1957	1
PB1_vRNA	710	1446	1
PB1_vRNA	432	1939	1
PB1_vRNA	799	2157	2
PB1_vRNA	654	1742	1
PB1_vRNA	167	1980	1
PB1_vRNA	64	104	1
PB1_vRNA	747	2057	2
PB1_vRNA	823	1404	2
PB1_vRNA	229	2182	1
PB1_vRNA	712	1793	1
PB1_vRNA	66	109	1
PB1_vRNA	1619	1661	1
PB1_vRNA	316	2061	3
PB1_vRNA	259	1740	1
PB1_vRNA	259	1471	1
PB1_vRNA	1988	2158	1
PB1_vRNA	466	1917	3
PB1_vRNA	175	1964	1
PB1_vRNA	552	1995	1
PB1_vRNA	496	2051	1
PB1_vRNA	1411	2138	1
PB1_vRNA	352	750	1
PB1_vRNA	256	2144	1
PB1_vRNA	60	100	1
PB1_vRNA	1457	1488	1
PB1_vRNA	276	331	1
PB1_vRNA	1563	2249	1
PB1_vRNA	621	2064	1
PB1_vRNA	820	1571	1
PB1_vRNA	727	1758	1
PB1_vRNA	517	1229	1
PB1_vRNA	325	2154	1
PB1_vRNA	1265	1619	1
PA_vRNA	278	2090	5287
PA_vRNA	278	2019	5
PA_vRNA	471	1824	800
PA_vRNA	471	1782	2519
PA_vRNA	329	2022	7388
PA_vRNA	329	1941	160
PA_vRNA	329	437	21
PA_vRNA	329	2099	2
PA_vRNA	329	377	5
PA_vRNA	329	2098	12
PA_vRNA	329	2100	2
PA_vRNA	161	1985	1449
PA_vRNA	161	1090	1
PA_vRNA	328	2097	14037
PA_vRNA	188	2002	875
PA_vRNA	156	1795	85
PA_vRNA	156	1665	2
PA_vRNA	307	2052	2245
PA_vRNA	286	2022	2596
PA_vRNA	562	1784	862
PA_vRNA	409	2044	1218
PA_vRNA	388	1929	2855
PA_vRNA	388	1930	2
PA_vRNA	537	1784	60
PA_vRNA	537	1789	333
PA_vRNA	253	1990	11610
PA_vRNA	253	1991	2
PA_vRNA	253	2062	3
PA_vRNA	253	2089	1
PA_vRNA	436	1766	382
PA_vRNA	479	1790	1705
PA_vRNA	479	1919	1
PA_vRNA	479	1791	2
PA_vRNA	486	2054	15
PA_vRNA	486	1596	2
PA_vRNA	306	1977	66
PA_vRNA	306	1965	4
PA_vRNA	306	2052	2
PA_vRNA	306	2051	1
PA_vRNA	318	2118	316
PA_vRNA	523	1932	768
PA_vRNA	245	2031	446
PA_vRNA	245	924	3
PA_vRNA	245	2206	2
PA_vRNA	245	2064	2
PA_vRNA	695	1612	73
PA_vRNA	538	2010	123
PA_vRNA	538	1877	116
PA_vRNA	538	1678	6
PA_vRNA	618	1701	400
PA_vRNA	605	1903	929
PA_vRNA	690	1624	30
PA_vRNA	475	1857	1144
PA_vRNA	475	1859	2
PA_vRNA	475	1858	1
PA_vRNA	475	1786	1
PA_vRNA	279	2020	2508
PA_vRNA	279	2092	2
PA_vRNA	279	1986	6
PA_vRNA	275	2123	913
PA_vRNA	275	2146	62
PA_vRNA	790	1579	8
PA_vRNA	281	2095	979
PA_vRNA	281	2026	37
PA_vRNA	281	2074	1
PA_vRNA	317	1971	753
PA_vRNA	356	1941	375
PA_vRNA	356	1977	2
PA_vRNA	263	2027	1951
PA_vRNA	263	2054	1
PA_vRNA	208	2144	76
PA_vRNA	305	2077	14
PA_vRNA	417	1891	358
PA_vRNA	417	1960	16
PA_vRNA	297	2045	570
PA_vRNA	297	309	1
PA_vRNA	352	2032	214
PA_vRNA	525	1837	265
PA_vRNA	525	1747	71
PA_vRNA	525	1943	8
PA_vRNA	447	1878	95
PA_vRNA	714	1581	119
PA_vRNA	1865	1877	45
PA_vRNA	482	1396	2
PA_vRNA	424	1882	92
PA_vRNA	591	1717	584
PA_vRNA	719	1621	8
PA_vRNA	719	1502	4
PA_vRNA	262	2053	469
PA_vRNA	554	1791	27
PA_vRNA	692	1599	40
PA_vRNA	602	1778	229
PA_vRNA	602	1396	1
PA_vRNA	221	2070	473
PA_vRNA	221	2091	97
PA_vRNA	221	2071	2
PA_vRNA	511	1721	65
PA_vRNA	411	1653	16
PA_vRNA	308	2012	196
PA_vRNA	308	1995	1
PA_vRNA	308	2053	2
PA_vRNA	438	1838	11
PA_vRNA	438	2125	2
PA_vRNA	613	1721	91
PA_vRNA	390	1941	85
PA_vRNA	285	2032	18
PA_vRNA	285	2021	4
PA_vRNA	247	1973	10
PA_vRNA	176	2107	192
PA_vRNA	326	1939	2
PA_vRNA	326	2019	8
PA_vRNA	326	2021	3
PA_vRNA	389	1988	50
PA_vRNA	389	1930	1
PA_vRNA	620	1808	1
PA_vRNA	503	1876	47
PA_vRNA	167	184	77
PA_vRNA	283	2044	374
PA_vRNA	283	2097	1
PA_vRNA	437	1727	123
PA_vRNA	437	1977	1
PA_vRNA	345	1958	234
PA_vRNA	345	379	1
PA_vRNA	406	450	2
PA_vRNA	290	314	59
PA_vRNA	290	2047	2
PA_vRNA	758	1610	117
PA_vRNA	758	1611	1
PA_vRNA	268	2022	32
PA_vRNA	344	378	86
PA_vRNA	223	2072	2
PA_vRNA	369	1894	446
PA_vRNA	327	2096	8
PA_vRNA	327	2098	2
PA_vRNA	570	1772	16
PA_vRNA	581	1685	66
PA_vRNA	252	1989	52
PA_vRNA	252	2083	2
PA_vRNA	622	1717	186
PA_vRNA	622	1719	6
PA_vRNA	606	1904	3
PA_vRNA	526	1725	16
PA_vRNA	526	1885	10
PA_vRNA	451	598	16
PA_vRNA	255	2103	65
PA_vRNA	224	2114	2
PA_vRNA	224	1876	13
PA_vRNA	224	1977	2
PA_vRNA	224	696	2
PA_vRNA	224	1717	2
PA_vRNA	547	1746	9
PA_vRNA	686	1583	18
PA_vRNA	139	1657	3
PA_vRNA	139	326	2
PA_vRNA	139	1973	2
PA_vRNA	238	2017	9
PA_vRNA	238	2075	18
PA_vRNA	2035	2045	10
PA_vRNA	1048	2015	5
PA_vRNA	172	1936	71
PA_vRNA	172	1977	8
PA_vRNA	169	1933	1
PA_vRNA	169	1044	4
PA_vRNA	707	1552	31
PA_vRNA	532	1817	152
PA_vRNA	287	1917	138
PA_vRNA	287	2024	3
PA_vRNA	287	2023	1
PA_vRNA	287	1964	1
PA_vRNA	869	1661	27
PA_vRNA	403	2068	23
PA_vRNA	635	1823	1
PA_vRNA	293	1998	1
PA_vRNA	490	1779	26
PA_vRNA	391	1876	56
PA_vRNA	391	673	1
PA_vRNA	143	1015	2
PA_vRNA	260	2023	62
PA_vRNA	260	2024	1
PA_vRNA	552	1821	31
PA_vRNA	254	1823	16
PA_vRNA	254	1991	6
PA_vRNA	675	1707	11
PA_vRNA	1264	1398	7
PA_vRNA	624	1766	5
PA_vRNA	1122	1974	1
PA_vRNA	1122	2037	2
PA_vRNA	294	2025	49
PA_vRNA	331	2024	11
PA_vRNA	508	1581	11
PA_vRNA	485	1670	7
PA_vRNA	566	1905	97
PA_vRNA	450	1593	1
PA_vRNA	678	1728	5
PA_vRNA	560	1859	6
PA_vRNA	495	1896	19
PA_vRNA	506	1816	29
PA_vRNA	359	1094	3
PA_vRNA	800	860	7
PA_vRNA	762	773	3
PA_vRNA	492	1802	25
PA_vRNA	528	1742	15
PA_vRNA	649	1841	2
PA_vRNA	309	324	1
PA_vRNA	309	347	1
PA_vRNA	300	1992	2
PA_vRNA	576	1534	6
PA_vRNA	576	1859	1
PA_vRNA	427	1826	9
PA_vRNA	470	1884	1
PA_vRNA	470	1782	6
PA_vRNA	470	1824	2
PA_vRNA	237	2091	9
PA_vRNA	568	1784	6
PA_vRNA	568	1152	1
PA_vRNA	1240	1696	1
PA_vRNA	956	1503	1
PA_vRNA	358	394	16
PA_vRNA	1624	1658	6
PA_vRNA	1664	1707	1
PA_vRNA	242	325	1
PA_vRNA	242	1999	5
PA_vRNA	242	2068	2
PA_vRNA	448	1877	50
PA_vRNA	246	2071	2
PA_vRNA	246	2060	4
PA_vRNA	477	1398	7
PA_vRNA	477	1512	2
PA_vRNA	477	1788	2
PA_vRNA	473	1907	2
PA_vRNA	473	1894	2
PA_vRNA	505	1815	1
PA_vRNA	362	2106	4
PA_vRNA	291	1678	5
PA_vRNA	291	356	1
PA_vRNA	521	1930	3
PA_vRNA	142	1337	12
PA_vRNA	142	425	1
PA_vRNA	480	828	1
PA_vRNA	422	1862	1
PA_vRNA	249	1986	3
PA_vRNA	249	1876	3
PA_vRNA	484	510	2
PA_vRNA	484	1796	2
PA_vRNA	1087	1164	3
PA_vRNA	135	557	1
PA_vRNA	284	2022	2
PA_vRNA	284	398	1
PA_vRNA	140	1161	2
PA_vRNA	140	469	1
PA_vRNA	595	1192	3
PA_vRNA	500	1810	1
PA_vRNA	408	2043	1
PA_vRNA	402	1333	2
PA_vRNA	402	1159	1
PA_vRNA	159	1984	2
PA_vRNA	159	1983	1
PA_vRNA	476	1858	3
PA_vRNA	68	1442	2
PA_vRNA	68	1610	1
PA_vRNA	68	143	1
PA_vRNA	1147	1328	2
PA_vRNA	435	1768	2
PA_vRNA	189	252	2
PA_vRNA	1342	1381	7
PA_vRNA	407	541	3
PA_vRNA	261	1990	2
PA_vRNA	774	1749	9
PA_vRNA	1231	1431	2
PA_vRNA	760	1721	1
PA_vRNA	593	1884	3
PA_vRNA	867	1472	2
PA_vRNA	529	1743	1
PA_vRNA	597	1610	3
PA_vRNA	209	2091	11
PA_vRNA	117	179	14
PA_vRNA	117	132	2
PA_vRNA	1045	1600	2
PA_vRNA	194	1954	4
PA_vRNA	596	1197	1
PA_vRNA	320	2002	1
PA_vRNA	53	1576	2
PA_vRNA	891	1282	2
PA_vRNA	397	1845	7
PA_vRNA	163	1103	1
PA_vRNA	896	947	1
PA_vRNA	775	1571	2
PA_vRNA	1972	2045	1
PA_vRNA	1042	1570	1
PA_vRNA	149	1608	1
PA_vRNA	149	1996	4
PA_vRNA	244	2075	2
PA_vRNA	588	1967	2
PA_vRNA	472	1783	1
PA_vRNA	514	1703	2
PA_vRNA	860	1652	2
PA_vRNA	77	1237	2
PA_vRNA	1063	1228	1
PA_vRNA	1063	1889	2
PA_vRNA	280	2021	2
PA_vRNA	811	868	2
PA_vRNA	361	1814	1
PA_vRNA	599	1158	1
PA_vRNA	741	888	1
PA_vRNA	240	930	2
PA_vRNA	561	1783	3
PA_vRNA	998	1901	1
PA_vRNA	213	1769	2
PA_vRNA	1007	1436	1
PA_vRNA	598	1097	2
PA_vRNA	598	1166	1
PA_vRNA	419	924	2
PA_vRNA	419	1984	1
PA_vRNA	665	1092	6
PA_vRNA	665	1724	2
PA_vRNA	2069	2142	2
PA_vRNA	298	2046	1
PA_vRNA	1605	1672	2
PA_vRNA	889	985	4
PA_vRNA	955	1586	2
PA_vRNA	644	1092	2
PA_vRNA	164	181	1
PA_vRNA	1478	1588	2
PA_vRNA	86	458	2
PA_vRNA	873	1591	2
PA_vRNA	934	1025	2
PA_vRNA	604	1669	2
PA_vRNA	604	1902	2
PA_vRNA	256	2104	2
PA_vRNA	1040	1502	2
PA_vRNA	631	1819	2
PA_vRNA	101	217	2
PA_vRNA	376	1985	2
PA_vRNA	65	1966	2
PA_vRNA	474	1816	5
PA_vRNA	433	925	1
PA_vRNA	133	461	2
PA_vRNA	66	889	3
PA_vRNA	459	1392	1
PA_vRNA	785	1195	2
PA_vRNA	1049	1656	2
PA_vRNA	708	1553	1
PA_vRNA	51	104	1
PA_vRNA	575	1159	3
PA_vRNA	250	1990	2
PA_vRNA	592	1758	1
PA_vRNA	592	1718	1
PA_vRNA	157	1108	5
PA_vRNA	235	2026	4
PA_vRNA	600	1898	1
PA_vRNA	219	964	1
PA_vRNA	276	2010	2
PA_vRNA	330	2024	2
PA_vRNA	330	344	1
PA_vRNA	277	2090	5
PA_vRNA	277	2089	1
PA_vRNA	1117	1370	1
PA_vRNA	138	333	2
PA_vRNA	1318	1657	3
PA_vRNA	1686	1720	1
PA_vRNA	175	1690	2
PA_vRNA	679	1873	1
PA_vRNA	1090	1748	2
PA_vRNA	1090	1425	1
PA_vRNA	733	1484	1
PA_vRNA	412	1886	2
PA_vRNA	434	2037	2
PA_vRNA	434	1629	1
PA_vRNA	864	893	2
PA_vRNA	769	1639	1
PA_vRNA	658	1060	1
PA_vRNA	658	1049	1
PA_vRNA	453	529	2
PA_vRNA	195	1989	1
PA_vRNA	322	1919	1
PA_vRNA	158	324	2
PA_vRNA	299	364	2
PA_vRNA	1940	1980	2
PA_vRNA	150	170	2
PA_vRNA	964	1181	2
PA_vRNA	1370	1421	2
PA_vRNA	752	1196	1
PA_vRNA	440	1729	2
PA_vRNA	603	1689	2
PA_vRNA	462	1694	2
PA_vRNA	115	162	1
PA_vRNA	401	926	1
PA_vRNA	420	1941	1
PA_vRNA	614	1723	2
PA_vRNA	1169	1705	2
PA_vRNA	1024	1721	2
PA_vRNA	166	688	1
PA_vRNA	824	1445	1
PA_vRNA	558	1131	1
PA_vRNA	1935	1946	1
PA_vRNA	694	1611	1
PA_vRNA	368	1903	1
PA_vRNA	822	838	1
PA_vRNA	1078	1430	2
PA_vRNA	612	633	1
PA_vRNA	715	1582	1
PA_vRNA	152	1135	1
PA_vRNA	324	2093	1
PA_vRNA	1458	1717	1
PA_vRNA	1020	1695	1
PA_vRNA	481	1109	1
PA_vRNA	469	1968	1
PA_vRNA	428	1034	1
PA_vRNA	425	1864	1
PA_vRNA	425	930	1
PA_vRNA	1943	2134	1
PA_vRNA	132	1392	1
PA_vRNA	1968	2043	1
PA_vRNA	364	2052	2
PA_vRNA	1146	1843	1
PA_vRNA	1118	1861	1
PA_vRNA	2002	2021	2
PA_vRNA	457	1479	1
PA_vRNA	1038	2103	1
PA_vRNA	931	956	1
PA_vRNA	387	1929	1
PA_vRNA	387	1928	1
PA_vRNA	905	1619	1
PA_vRNA	478	1790	3
PA_vRNA	761	1463	1
PA_vRNA	185	1999	1
PA_vRNA	288	356	1
PA_vRNA	1479	1576	1
PA_vRNA	370	1895	1
PA_vRNA	1143	1948	1
PA_vRNA	35	258	1
PB2_vRNA	550	1887	1723
PB2_vRNA	610	1858	532
PB2_vRNA	624	1905	110
PB2_vRNA	263	2183	8520
PB2_vRNA	368	2056	247
PB2_vRNA	368	2120	8
PB2_vRNA	389	2017	90
PB2_vRNA	389	2127	7
PB2_vRNA	389	2098	22
PB2_vRNA	389	2055	2
PB2_vRNA	389	2211	2
PB2_vRNA	389	2043	12
PB2_vRNA	389	2104	3
PB2_vRNA	476	2060	21
PB2_vRNA	140	2091	730
PB2_vRNA	140	2092	2
PB2_vRNA	317	2156	3783
PB2_vRNA	260	2114	376
PB2_vRNA	402	2029	753
PB2_vRNA	612	1889	290
PB2_vRNA	612	1890	4
PB2_vRNA	625	1788	222
PB2_vRNA	448	1924	1063
PB2_vRNA	598	1871	103
PB2_vRNA	461	1943	351
PB2_vRNA	191	308	2
PB2_vRNA	377	2043	25
PB2_vRNA	377	2040	1
PB2_vRNA	398	2002	416
PB2_vRNA	398	531	2
PB2_vRNA	301	2138	256
PB2_vRNA	357	2260	160
PB2_vRNA	357	1739	1
PB2_vRNA	907	1992	37
PB2_vRNA	332	1984	64
PB2_vRNA	332	2050	4
PB2_vRNA	584	1872	120
PB2_vRNA	582	1856	140
PB2_vRNA	582	1897	222
PB2_vRNA	582	1788	1
PB2_vRNA	688	1885	521
PB2_vRNA	688	1778	2
PB2_vRNA	290	2084	52
PB2_vRNA	438	2024	121
PB2_vRNA	438	1975	19
PB2_vRNA	438	1991	4
PB2_vRNA	438	2046	4
PB2_vRNA	438	2034	5
PB2_vRNA	438	2026	1
PB2_vRNA	1293	2208	2
PB2_vRNA	1039	1126	1
PB2_vRNA	486	533	612
PB2_vRNA	420	2085	13
PB2_vRNA	283	2166	83
PB2_vRNA	275	2206	44
PB2_vRNA	275	2069	2
PB2_vRNA	470	1932	170
PB2_vRNA	633	1768	34
PB2_vRNA	175	2250	90
PB2_vRNA	511	1848	130
PB2_vRNA	224	2120	6
PB2_vRNA	249	319	5
PB2_vRNA	348	2128	353
PB2_vRNA	453	1951	13
PB2_vRNA	453	2100	2
PB2_vRNA	501	1955	61
PB2_vRNA	501	787	1
PB2_vRNA	273	2220	7
PB2_vRNA	703	2053	61
PB2_vRNA	703	889	1
PB2_vRNA	703	891	1
PB2_vRNA	475	1772	51
PB2_vRNA	333	1932	62
PB2_vRNA	293	2168	62
PB2_vRNA	455	1969	56
PB2_vRNA	310	2163	39
PB2_vRNA	257	2128	300
PB2_vRNA	639	1774	9
PB2_vRNA	515	1908	46
PB2_vRNA	515	2018	14
PB2_vRNA	162	2253	48
PB2_vRNA	445	1909	30
PB2_vRNA	237	1669	3
PB2_vRNA	165	1950	2
PB2_vRNA	255	326	3
PB2_vRNA	217	287	48
PB2_vRNA	217	2206	6
PB2_vRNA	460	2018	23
PB2_vRNA	274	2141	34
PB2_vRNA	1062	1098	5
PB2_vRNA	543	577	14
PB2_vRNA	822	1552	3
PB2_vRNA	216	2243	15
PB2_vRNA	464	1884	38
PB2_vRNA	1006	1248	1
PB2_vRNA	331	2049	48
PB2_vRNA	163	438	2
PB2_vRNA	210	280	12
PB2_vRNA	208	2150	11
PB2_vRNA	341	2142	1
PB2_vRNA	900	1475	3
PB2_vRNA	383	2055	7
PB2_vRNA	720	1739	17
PB2_vRNA	277	305	3
PB2_vRNA	277	2015	1
PB2_vRNA	1142	1505	3
PB2_vRNA	812	1678	42
PB2_vRNA	124	627	4
PB2_vRNA	437	1946	21
PB2_vRNA	1300	1512	1
PB2_vRNA	1300	1846	2
PB2_vRNA	579	649	3
PB2_vRNA	1254	1516	4
PB2_vRNA	1454	1496	7
PB2_vRNA	134	175	2
PB2_vRNA	391	2063	22
PB2_vRNA	391	1154	1
PB2_vRNA	201	285	1
PB2_vRNA	452	513	7
PB2_vRNA	204	2236	10
PB2_vRNA	204	2011	2
PB2_vRNA	1447	1489	3
PB2_vRNA	422	2172	5
