segment	left	right	count
PB2_vRNA	341	2142	1
PB2_vRNA	701	882	1
PB2_vRNA	215	285	2
PB2_vRNA	1828	1858	2
PB2_vRNA	697	894	2
PB2_vRNA	913	979	2
PB2_vRNA	1112	2026	1
PB2_vRNA	1454	1496	1
PB2_vRNA	899	930	1
PB2_vRNA	138	169	2
PB2_vRNA	1221	1249	1
PB2_vRNA	895	1557	1
PB2_vRNA	373	875	2
PB2_vRNA	608	1856	1
PB2_vRNA	748	1934	2
PB2_vRNA	208	2150	1
PB2_vRNA	356	851	2
PB2_vRNA	1217	1801	2
PB2_vRNA	298	558	2
PB2_vRNA	1150	1290	2
PB2_vRNA	1081	2114	1
PB2_vRNA	1508	1837	2
PB2_vRNA	394	1049	1
PB2_vRNA	462	1944	1
PB2_vRNA	1291	1513	1
PB2_vRNA	695	1684	1
PB2_vRNA	705	855	1
PB2_vRNA	335	1934	1
PB2_vRNA	206	2154	1
PB2_vRNA	434	1401	1
PB2_vRNA	130	1695	1
PB2_vRNA	331	1983	2
PB2_vRNA	392	2046	1
PB2_vRNA	159	1692	1
PB2_vRNA	889	1098	1
PB2_vRNA	243	892	1
PB2_vRNA	1296	1692	1
PB2_vRNA	1141	1309	1
PB2_vRNA	385	941	1
PB2_vRNA	598	635	1
PB2_vRNA	666	687	1
PB2_vRNA	387	424	1
PB2_vRNA	456	1905	1
PB2_vRNA	146	1468	1
PB2_vRNA	264	2184	1
PB2_vRNA	436	1405	1
PB2_vRNA	397	530	1
PB1_vRNA	385	2059	726
PB1_vRNA	204	1868	676
PB1_vRNA	272	2153	956
PB1_vRNA	337	2093	442
PB1_vRNA	337	2094	2
PB1_vRNA	437	2027	532
PB1_vRNA	437	2049	55
PB1_vRNA	230	2183	422
PB1_vRNA	230	2156	61
PB1_vRNA	230	2138	1
PB1_vRNA	473	1973	1595
PB1_vRNA	446	1993	4312
PB1_vRNA	446	2023	66
PB1_vRNA	446	1968	109
PB1_vRNA	446	2024	2
PB1_vRNA	234	2244	33
PB1_vRNA	234	274	21
PB1_vRNA	214	2140	310
PB1_vRNA	324	2153	3093
PB1_vRNA	324	337	8
PB1_vRNA	324	2141	1
PB1_vRNA	329	2146	680
PB1_vRNA	252	321	104
PB1_vRNA	239	2074	1371
PB1_vRNA	239	2206	2
PB1_vRNA	302	2149	445
PB1_vRNA	266	2195	795
PB1_vRNA	266	2181	131
PB1_vRNA	306	2064	154
PB1_vRNA	306	2023	14
PB1_vRNA	2055	2075	151
PB1_vRNA	286	2140	3282
PB1_vRNA	178	1958	1451
PB1_vRNA	327	2049	923
PB1_vRNA	327	2146	2
PB1_vRNA	327	2021	1
PB1_vRNA	219	2207	74
PB1_vRNA	219	2196	2
PB1_vRNA	317	2062	174
PB1_vRNA	427	2019	972
PB1_vRNA	465	1916	592
PB1_vRNA	433	1939	410
PB1_vRNA	433	2003	10
PB1_vRNA	433	2067	7
PB1_vRNA	415	1952	723
PB1_vRNA	415	2082	288
PB1_vRNA	415	2140	14
PB1_vRNA	415	1948	2
PB1_vRNA	275	330	611
PB1_vRNA	275	332	2
PB1_vRNA	244	1905	524
PB1_vRNA	375	1990	28
PB1_vRNA	313	1878	160
PB1_vRNA	240	2168	36
PB1_vRNA	290	2136	553
PB1_vRNA	444	2030	153
PB1_vRNA	444	1991	3
PB1_vRNA	174	2200	61
PB1_vRNA	174	1957	6
PB1_vRNA	174	1783	2
PB1_vRNA	436	1903	147
PB1_vRNA	363	2070	97
PB1_vRNA	233	2144	27
PB1_vRNA	233	852	18
PB1_vRNA	233	1189	1
PB1_vRNA	715	1976	170
PB1_vRNA	554	1997	46
PB1_vRNA	472	1972	4
PB1_vRNA	472	1973	2
PB1_vRNA	261	1742	1
PB1_vRNA	289	1877	139
PB1_vRNA	289	2137	2
PB1_vRNA	289	2197	6
PB1_vRNA	289	2240	4
PB1_vRNA	307	376	55
PB1_vRNA	307	2277	3
PB1_vRNA	553	1906	39
PB1_vRNA	527	2016	51
PB1_vRNA	407	2085	48
PB1_vRNA	416	2016	89
PB1_vRNA	423	448	35
PB1_vRNA	486	1998	266
PB1_vRNA	479	1927	148
PB1_vRNA	479	1179	2
PB1_vRNA	165	2206	34
PB1_vRNA	165	2249	32
PB1_vRNA	700	1703	43
PB1_vRNA	542	1979	24
PB1_vRNA	445	475	13
PB1_vRNA	445	1934	4
PB1_vRNA	445	491	8
PB1_vRNA	445	1596	2
PB1_vRNA	528	2008	20
PB1_vRNA	528	2004	2
PB1_vRNA	374	2066	58
PB1_vRNA	383	1898	30
PB1_vRNA	590	623	7
PB1_vRNA	590	1786	5
PB1_vRNA	847	1584	26
PB1_vRNA	319	2021	24
PB1_vRNA	449	1996	3
PB1_vRNA	309	2154	10
PB1_vRNA	1490	1554	4
PB1_vRNA	1340	1382	2
PB1_vRNA	176	1956	2
PB1_vRNA	185	2228	31
PB1_vRNA	267	2182	2
PB1_vRNA	267	2196	1
PB1_vRNA	852	2083	52
PB1_vRNA	1800	2047	2
PB1_vRNA	298	2184	28
PB1_vRNA	298	2150	3
PB1_vRNA	948	1262	28
PB1_vRNA	1150	1196	5
PB1_vRNA	336	1997	46
PB1_vRNA	985	1455	1
PB1_vRNA	985	1155	1
PB1_vRNA	372	2015	2
PB1_vRNA	443	1939	16
PB1_vRNA	874	1503	22
PB1_vRNA	514	1930	31
PB1_vRNA	534	1826	26
PB1_vRNA	392	2082	22
PB1_vRNA	697	754	2
PB1_vRNA	697	1804	4
PB1_vRNA	697	1911	1
PB1_vRNA	335	2091	2
PB1_vRNA	330	2074	48
PB1_vRNA	615	1818	2
PB1_vRNA	238	2073	2
PB1_vRNA	238	2074	2
PB1_vRNA	982	1155	11
PB1_vRNA	354	1500	1
PB1_vRNA	1494	2048	2
PB1_vRNA	293	1488	5
PB1_vRNA	293	898	2
PB1_vRNA	644	1811	16
PB1_vRNA	599	1189	2
PB1_vRNA	253	2268	2
PB1_vRNA	693	1809	12
PB1_vRNA	241	1902	4
PB1_vRNA	241	1596	1
PB1_vRNA	241	339	1
PB1_vRNA	241	2076	2
PB1_vRNA	254	2044	12
PB1_vRNA	1751	1968	3
PB1_vRNA	265	464	2
PB1_vRNA	1401	2206	1
PB1_vRNA	2195	2299	15
PB1_vRNA	413	1950	1
PB1_vRNA	817	1559	3
PB1_vRNA	362	2069	1
PB1_vRNA	1000	1029	1
PB1_vRNA	868	1395	3
PB1_vRNA	517	1229	6
PB1_vRNA	517	1933	1
PB1_vRNA	127	1844	3
PB1_vRNA	284	2138	7
PB1_vRNA	284	2139	2
PB1_vRNA	323	2152	15
PB1_vRNA	356	801	5
PB1_vRNA	430	1936	4
PB1_vRNA	1450	1640	1
PB1_vRNA	1091	1660	3
PB1_vRNA	712	1793	6
PB1_vRNA	712	1448	2
PB1_vRNA	1815	2032	2
PB1_vRNA	256	2183	4
PB1_vRNA	464	1915	3
PB1_vRNA	971	1155	8
PB1_vRNA	350	2057	29
PB1_vRNA	311	2153	26
PB1_vRNA	856	1258	2
PB1_vRNA	288	2131	1
PB1_vRNA	288	2134	2
PB1_vRNA	288	2142	3
PB1_vRNA	2188	2214	2
PB1_vRNA	820	1571	2
PB1_vRNA	484	1279	1
PB1_vRNA	742	1675	2
PB1_vRNA	260	1741	14
PB1_vRNA	1243	1545	4
PB1_vRNA	592	665	2
PB1_vRNA	1271	1744	3
PB1_vRNA	325	2154	4
PB1_vRNA	849	1522	2
PB1_vRNA	411	520	2
PB1_vRNA	718	1454	5
PB1_vRNA	381	2284	2
PB1_vRNA	221	2197	5
PB1_vRNA	188	2180	4
PB1_vRNA	395	1176	3
PB1_vRNA	395	1168	2
PB1_vRNA	273	328	1
PB1_vRNA	273	2154	5
PB1_vRNA	315	2182	4
PB1_vRNA	2198	2210	2
PB1_vRNA	854	1666	2
PB1_vRNA	231	1256	5
PB1_vRNA	231	2184	1
PB1_vRNA	366	2091	6
PB1_vRNA	229	1225	2
PB1_vRNA	466	1917	1
PB1_vRNA	189	2210	2
PB1_vRNA	1231	1700	1
PB1_vRNA	1246	1605	2
PB1_vRNA	126	1843	1
PB1_vRNA	808	1428	2
PB1_vRNA	371	702	2
PB1_vRNA	429	2021	2
PB1_vRNA	661	1811	3
PB1_vRNA	996	1170	1
PB1_vRNA	425	2017	1
PB1_vRNA	247	2082	5
PB1_vRNA	247	2086	2
PB1_vRNA	282	2138	2
PB1_vRNA	1239	1271	2
PB1_vRNA	491	1268	2
PB1_vRNA	491	2046	1
PB1_vRNA	1282	1682	4
PB1_vRNA	902	1524	2
PB1_vRNA	259	1471	2
PB1_vRNA	531	1854	2
PB1_vRNA	549	702	1
PB1_vRNA	166	1492	2
PB1_vRNA	903	1464	4
PB1_vRNA	518	801	2
PB1_vRNA	729	1221	2
PB1_vRNA	387	2061	2
PB1_vRNA	123	2137	2
PB1_vRNA	205	1869	1
PB1_vRNA	328	2145	1
PB1_vRNA	316	2061	2
PB1_vRNA	1695	2052	2
PB1_vRNA	1699	1743	2
PB1_vRNA	398	1889	2
PB1_vRNA	624	649	1
PB1_vRNA	434	2063	1
PB1_vRNA	112	884	1
PB1_vRNA	949	1264	1
PB1_vRNA	104	1568	1
PB1_vRNA	821	872	2
PB1_vRNA	301	2148	1
PB1_vRNA	725	1338	1
PB1_vRNA	529	1920	2
PB1_vRNA	468	1919	1
PB1_vRNA	474	1974	1
PB1_vRNA	1046	1644	1
PB1_vRNA	1094	1127	1
PB1_vRNA	268	1458	1
PB1_vRNA	2056	2076	2
PB1_vRNA	690	1907	1
PB1_vRNA	1689	1791	1
PB1_vRNA	242	1903	1
PB1_vRNA	743	2136	1
PB1_vRNA	947	1661	1
PB1_vRNA	274	1003	1
PB1_vRNA	269	2150	2
PB1_vRNA	682	698	2
PB1_vRNA	438	2028	1
PB1_vRNA	331	2148	1
PB1_vRNA	552	1905	1
PA_vRNA	471	1782	1201
PA_vRNA	471	1824	479
PA_vRNA	283	2044	834
PA_vRNA	283	2045	2
PA_vRNA	328	2097	4329
PA_vRNA	328	2022	2
PA_vRNA	253	1990	3162
PA_vRNA	253	1991	4
PA_vRNA	253	2055	1
PA_vRNA	388	1929	784
PA_vRNA	388	1905	2
PA_vRNA	591	1717	1093
PA_vRNA	275	2146	69
PA_vRNA	275	2123	268
PA_vRNA	275	955	2
PA_vRNA	281	2095	832
PA_vRNA	281	2097	2
PA_vRNA	278	2090	643
PA_vRNA	278	2019	1
PA_vRNA	167	184	163
PA_vRNA	262	2053	1733
PA_vRNA	479	1790	2710
PA_vRNA	479	1791	1
PA_vRNA	479	1809	1
PA_vRNA	354	1967	151
PA_vRNA	475	1857	119
PA_vRNA	409	2044	330
PA_vRNA	172	1977	2
PA_vRNA	172	1936	144
PA_vRNA	605	1903	772
PA_vRNA	605	1287	1
PA_vRNA	719	1502	15
PA_vRNA	904	2018	262
PA_vRNA	142	1337	14
PA_vRNA	245	2031	268
PA_vRNA	390	1941	274
PA_vRNA	370	2073	186
PA_vRNA	436	1766	922
PA_vRNA	525	1837	147
PA_vRNA	308	320	2
PA_vRNA	308	2012	108
PA_vRNA	308	434	2
PA_vRNA	286	2022	681
PA_vRNA	433	1011	2
PA_vRNA	433	1910	1
PA_vRNA	433	983	1
PA_vRNA	279	2020	297
PA_vRNA	279	305	1
PA_vRNA	538	2010	112
PA_vRNA	538	1777	3
PA_vRNA	538	1877	1
PA_vRNA	297	2045	281
PA_vRNA	161	1758	1
PA_vRNA	161	1985	142
PA_vRNA	249	1876	24
PA_vRNA	249	1986	1
PA_vRNA	602	1778	193
PA_vRNA	329	2022	885
PA_vRNA	329	1941	74
PA_vRNA	329	2025	2
PA_vRNA	329	2098	1
PA_vRNA	1122	2037	2
PA_vRNA	1122	1710	2
PA_vRNA	604	1902	3
PA_vRNA	537	1789	190
PA_vRNA	537	1868	1
PA_vRNA	537	1784	5
PA_vRNA	537	571	2
PA_vRNA	618	1701	29
PA_vRNA	618	641	1
PA_vRNA	523	1932	248
PA_vRNA	428	1829	12
PA_vRNA	428	1034	2
PA_vRNA	307	2052	101
PA_vRNA	562	1784	258
PA_vRNA	263	2027	8
PA_vRNA	263	2054	1
PA_vRNA	256	2058	290
PA_vRNA	334	1998	9
PA_vRNA	606	1941	31
PA_vRNA	606	1904	1
PA_vRNA	606	820	1
PA_vRNA	290	314	52
PA_vRNA	1240	1907	1
PA_vRNA	504	1812	20
PA_vRNA	752	1587	32
PA_vRNA	752	1196	2
PA_vRNA	649	1841	51
PA_vRNA	757	1384	50
PA_vRNA	437	1727	73
PA_vRNA	437	1767	1
PA_vRNA	437	1944	2
PA_vRNA	714	1581	127
PA_vRNA	296	2025	5
PA_vRNA	117	179	8
PA_vRNA	117	132	1
PA_vRNA	117	186	2
PA_vRNA	352	1925	10
PA_vRNA	352	2032	29
PA_vRNA	993	1647	2
PA_vRNA	363	1870	118
PA_vRNA	600	693	1
PA_vRNA	406	2031	10
PA_vRNA	690	1131	1
PA_vRNA	690	1624	8
PA_vRNA	498	1813	4
PA_vRNA	326	2099	2
PA_vRNA	156	1795	44
PA_vRNA	265	1985	172
PA_vRNA	815	1541	23
PA_vRNA	1019	1086	1
PA_vRNA	1168	1610	6
PA_vRNA	693	1021	2
PA_vRNA	645	1106	3
PA_vRNA	440	1729	22
PA_vRNA	1865	1877	80
PA_vRNA	511	1821	6
PA_vRNA	397	1845	24
PA_vRNA	1783	2093	2
PA_vRNA	351	1924	2
PA_vRNA	481	1826	2
PA_vRNA	1193	1628	2
PA_vRNA	169	1998	2
PA_vRNA	697	1643	2
PA_vRNA	697	1861	1
PA_vRNA	722	1812	1
PA_vRNA	255	2103	35
PA_vRNA	266	379	2
PA_vRNA	516	1335	3
PA_vRNA	516	1161	1
PA_vRNA	761	1581	5
PA_vRNA	761	915	2
PA_vRNA	1221	1323	9
PA_vRNA	554	1791	7
PA_vRNA	552	1821	21
PA_vRNA	473	1752	2
PA_vRNA	160	206	2
PA_vRNA	160	193	2
PA_vRNA	188	2002	14
PA_vRNA	620	1808	10
PA_vRNA	451	598	42
PA_vRNA	1096	1128	2
PA_vRNA	389	1988	23
PA_vRNA	389	1565	2
PA_vRNA	1627	1839	2
PA_vRNA	322	1919	27
PA_vRNA	1624	1658	3
PA_vRNA	543	1801	20
PA_vRNA	327	2096	4
PA_vRNA	327	2098	2
PA_vRNA	869	1661	21
PA_vRNA	633	1623	31
PA_vRNA	477	1788	4
PA_vRNA	477	1265	2
PA_vRNA	477	1398	2
PA_vRNA	135	557	2
PA_vRNA	760	1735	21
PA_vRNA	377	429	3
PA_vRNA	392	1890	30
PA_vRNA	582	1486	2
PA_vRNA	582	1013	2
PA_vRNA	582	907	4
PA_vRNA	582	1336	3
PA_vRNA	582	1168	2
PA_vRNA	885	965	1
PA_vRNA	664	1762	4
PA_vRNA	1090	1748	3
PA_vRNA	535	549	1
PA_vRNA	236	2075	4
PA_vRNA	695	1612	7
PA_vRNA	66	889	4
PA_vRNA	359	1094	3
PA_vRNA	625	1646	26
PA_vRNA	1530	1574	2
PA_vRNA	1340	1713	1
PA_vRNA	704	816	7
PA_vRNA	744	2111	3
PA_vRNA	744	2024	2
PA_vRNA	411	1653	11
PA_vRNA	595	1192	4
PA_vRNA	989	1383	8
PA_vRNA	459	1392	2
PA_vRNA	1321	1338	2
PA_vRNA	555	1886	2
PA_vRNA	576	1704	2
PA_vRNA	252	1989	9
PA_vRNA	532	1817	23
PA_vRNA	532	1776	6
PA_vRNA	309	327	2
PA_vRNA	309	324	5
PA_vRNA	309	506	2
PA_vRNA	427	1826	4
PA_vRNA	115	602	2
PA_vRNA	152	1135	4
PA_vRNA	152	1035	3
PA_vRNA	831	1531	2
PA_vRNA	121	688	5
PA_vRNA	1236	1590	2
PA_vRNA	774	1749	22
PA_vRNA	569	1730	9
PA_vRNA	622	1717	5
PA_vRNA	277	2025	1
PA_vRNA	484	1796	4
PA_vRNA	484	510	2
PA_vRNA	1259	1835	1
PA_vRNA	419	1984	6
PA_vRNA	237	2017	2
PA_vRNA	237	2091	3
PA_vRNA	729	1041	4
PA_vRNA	608	1784	1
PA_vRNA	1278	1791	2
PA_vRNA	1160	1335	2
PA_vRNA	133	461	2
PA_vRNA	330	2012	1
PA_vRNA	575	1159	2
PA_vRNA	492	565	2
PA_vRNA	1044	1686	1
PA_vRNA	566	607	7
PA_vRNA	268	2022	2
PA_vRNA	268	1573	1
PA_vRNA	300	1184	2
PA_vRNA	579	1078	2
PA_vRNA	1108	1395	1
PA_vRNA	599	1158	2
PA_vRNA	599	1265	1
PA_vRNA	1036	2032	2
PA_vRNA	132	1392	2
PA_vRNA	132	460	1
PA_vRNA	149	1042	2
PA_vRNA	149	1996	2
PA_vRNA	100	1476	4
PA_vRNA	144	1612	2
PA_vRNA	472	1835	5
PA_vRNA	472	1825	1
PA_vRNA	413	1941	3
PA_vRNA	866	942	2
PA_vRNA	1479	1576	7
PA_vRNA	270	1990	2
PA_vRNA	291	367	3
PA_vRNA	291	2050	1
PA_vRNA	1146	1843	1
PA_vRNA	1049	1656	1
PA_vRNA	180	188	3
PA_vRNA	159	176	2
PA_vRNA	159	1983	2
PA_vRNA	159	828	1
PA_vRNA	934	1547	4
PA_vRNA	1722	2050	2
PA_vRNA	379	1271	2
PA_vRNA	1358	1397	1
PA_vRNA	378	1848	3
PA_vRNA	1253	1330	1
PA_vRNA	897	1003	1
PA_vRNA	522	1837	1
PA_vRNA	1616	1909	1
PA_vRNA	1975	2051	10
PA_vRNA	689	1057	1
PA_vRNA	564	1897	2
PA_vRNA	285	2021	4
PA_vRNA	1739	1812	1
PA_vRNA	593	853	2
PA_vRNA	593	1310	1
PA_vRNA	593	1884	1
PA_vRNA	261	802	1
PA_vRNA	337	1554	2
PA_vRNA	1239	1828	2
PA_vRNA	478	1790	4
PA_vRNA	333	404	1
PA_vRNA	226	953	2
PA_vRNA	632	1622	2
PA_vRNA	1030	1511	1
PA_vRNA	1048	2015	2
PA_vRNA	1660	1712	1
PA_vRNA	462	536	2
PA_vRNA	1131	1596	1
PA_vRNA	1295	1380	2
PA_vRNA	931	1973	2
PA_vRNA	1415	1469	2
PA_vRNA	891	1282	4
PA_vRNA	415	1849	2
PA_vRNA	143	1015	3
PA_vRNA	610	847	2
PA_vRNA	870	1765	2
PA_vRNA	114	175	4
PA_vRNA	581	1161	1
PA_vRNA	581	627	1
PA_vRNA	598	1166	2
PA_vRNA	721	1645	3
PA_vRNA	1265	1357	1
PA_vRNA	116	1650	2
PA_vRNA	1310	1391	1
PA_vRNA	1461	1563	1
PA_vRNA	1119	1636	2
PA_vRNA	210	379	2
PA_vRNA	148	323	2
PA_vRNA	139	326	4
PA_vRNA	331	2024	2
PA_vRNA	683	1860	2
PA_vRNA	1207	2013	2
PA_vRNA	672	1720	5
PA_vRNA	589	1715	1
PA_vRNA	1264	1398	8
PA_vRNA	580	596	1
PA_vRNA	723	1982	2
PA_vRNA	1020	1695	2
PA_vRNA	1148	1463	1
PA_vRNA	223	1789	2
PA_vRNA	568	1151	3
PA_vRNA	568	1152	1
PA_vRNA	1481	1507	2
PA_vRNA	438	1838	2
PA_vRNA	376	1998	2
PA_vRNA	1969	2045	2
PA_vRNA	240	1064	2
PA_vRNA	131	460	2
PA_vRNA	59	1960	2
PA_vRNA	485	1670	8
PA_vRNA	75	1959	2
PA_vRNA	51	104	2
PA_vRNA	780	1513	2
PA_vRNA	585	1897	1
PA_vRNA	592	1718	1
PA_vRNA	176	2107	2
PA_vRNA	750	1001	1
PA_vRNA	68	143	2
PA_vRNA	2035	2045	2
PA_vRNA	521	1076	1
PA_vRNA	521	1930	1
PA_vRNA	1176	2096	1
PA_vRNA	711	1580	1
PA_vRNA	72	262	1
PA_vRNA	164	181	1
PA_vRNA	157	324	2
PA_vRNA	157	1708	1
PA_vRNA	432	1722	1
PA_vRNA	476	1858	1
PA_vRNA	1074	1407	1
PA_vRNA	1024	2048	1
PA_vRNA	53	146	1
PA_vRNA	282	2044	1
PA_vRNA	654	1072	1
PA_vRNA	145	1292	1
PA_vRNA	44	1471	1
PA_vRNA	119	341	1
PA_vRNA	229	309	1
PA_vRNA	762	773	2
PA_vRNA	1263	1397	1
PA_vRNA	306	2051	1
PA_vRNA	811	1390	1
PA_vRNA	254	1991	2
PA_vRNA	937	1724	1
PA_vRNA	1844	2118	1
PA_vRNA	399	1716	1
PA_vRNA	1159	1181	1
PA_vRNA	814	1605	1
PA_vRNA	238	638	1
PA_vRNA	1447	1664	1
PA_vRNA	267	1005	1
PA_vRNA	1116	1896	1
PA_vRNA	789	799	1
NP_vRNA	1215	1250	2
NP_vRNA	549	765	3
NP_vRNA	708	886	3
NP_vRNA	859	1093	2
NP_vRNA	357	1185	20
NP_vRNA	120	476	3
NP_vRNA	120	660	3
NP_vRNA	683	954	2
NP_vRNA	272	1289	6
NP_vRNA	233	368	5
NP_vRNA	793	1305	2
NP_vRNA	938	966	33
NP_vRNA	893	1205	15
NP_vRNA	893	1305	1
NP_vRNA	572	619	2
NP_vRNA	238	1422	6
NP_vRNA	202	1404	36
NP_vRNA	340	1314	6
NP_vRNA	340	911	8
NP_vRNA	346	711	2
NP_vRNA	346	983	2
NP_vRNA	68	678	11
NP_vRNA	984	1035	1
NP_vRNA	144	1146	2
NP_vRNA	144	993	1
NP_vRNA	288	1486	13
NP_vRNA	412	1135	6
NP_vRNA	153	739	2
NP_vRNA	39	902	2
NP_vRNA	841	880	1
NP_vRNA	951	1508	5
NP_vRNA	951	1221	1
NP_vRNA	900	1365	2
NP_vRNA	900	929	3
NP_vRNA	904	1166	1
NP_vRNA	376	454	3
NP_vRNA	814	962	5
NP_vRNA	532	1065	6
NP_vRNA	548	646	2
NP_vRNA	1164	1200	11
NP_vRNA	763	913	1
NP_vRNA	160	1201	2
NP_vRNA	148	781	5
NP_vRNA	148	559	2
NP_vRNA	1088	1486	2
NP_vRNA	1088	1140	2
