segment	left	right	count
PA_vRNA	281	2026	163
PA_vRNA	281	2074	6
PA_vRNA	281	2023	1
PA_vRNA	281	1879	5
PA_vRNA	281	2042	1
PA_vRNA	538	2010	441
PA_vRNA	538	1877	33
PA_vRNA	538	1678	13
PA_vRNA	538	1777	1
PA_vRNA	279	2020	1578
PA_vRNA	279	2092	1
PA_vRNA	279	1909	4
PA_vRNA	279	2093	1
PA_vRNA	388	1929	1167
PA_vRNA	388	1810	2
PA_vRNA	388	1893	1
PA_vRNA	388	1876	2
PA_vRNA	334	1953	2
PA_vRNA	334	1819	3
PA_vRNA	334	1841	1
PA_vRNA	334	1984	2
PA_vRNA	334	1993	2
PA_vRNA	334	1865	2
PA_vRNA	334	2058	2
PA_vRNA	334	1946	4
PA_vRNA	334	1770	1
PA_vRNA	334	2019	1
PA_vRNA	334	1714	1
PA_vRNA	334	2035	2
PA_vRNA	334	2016	2
PA_vRNA	334	1976	2
PA_vRNA	334	2073	1
PA_vRNA	334	1936	1
PA_vRNA	268	2022	76
PA_vRNA	268	2046	3
PA_vRNA	268	2109	3
PA_vRNA	268	2116	2
PA_vRNA	268	2067	17
PA_vRNA	268	1975	2
PA_vRNA	268	1993	2
PA_vRNA	436	1766	348
PA_vRNA	436	1897	1
PA_vRNA	436	1725	1
PA_vRNA	654	1760	2
PA_vRNA	365	1931	2
PA_vRNA	365	1915	3
PA_vRNA	365	1983	2
PA_vRNA	475	1857	255
PA_vRNA	475	1916	1
PA_vRNA	475	1817	2
PA_vRNA	475	1746	1
PA_vRNA	475	540	1
PA_vRNA	167	184	62
PA_vRNA	283	2044	385
PA_vRNA	283	2016	2
PA_vRNA	283	2053	6
PA_vRNA	283	1956	1
PA_vRNA	283	1934	3
PA_vRNA	562	1784	378
PA_vRNA	409	2044	743
PA_vRNA	409	1802	2
PA_vRNA	409	2050	4
PA_vRNA	409	2073	2
PA_vRNA	409	1901	1
PA_vRNA	409	1957	1
PA_vRNA	409	1793	2
PA_vRNA	480	1841	5
PA_vRNA	480	1801	3
PA_vRNA	568	1151	3
PA_vRNA	568	1784	7
PA_vRNA	568	1152	5
PA_vRNA	307	2052	142
PA_vRNA	307	1778	6
PA_vRNA	307	2040	2
PA_vRNA	307	2073	2
PA_vRNA	307	1880	2
PA_vRNA	307	2017	2
PA_vRNA	307	1999	1
PA_vRNA	221	2070	162
PA_vRNA	221	1998	2
PA_vRNA	221	2091	4
PA_vRNA	221	2041	1
PA_vRNA	221	2052	1
PA_vRNA	221	2034	2
PA_vRNA	479	1790	504
PA_vRNA	479	1919	2
PA_vRNA	479	1791	1
PA_vRNA	390	1941	247
PA_vRNA	390	2023	1
PA_vRNA	390	1911	9
PA_vRNA	390	1986	4
PA_vRNA	760	1735	23
PA_vRNA	760	1807	1
PA_vRNA	760	1483	2
PA_vRNA	760	1620	1
PA_vRNA	275	2146	79
PA_vRNA	275	2123	521
PA_vRNA	275	2044	10
PA_vRNA	275	2020	2
PA_vRNA	275	2026	1
PA_vRNA	275	2056	2
PA_vRNA	275	2062	4
PA_vRNA	275	1926	1
PA_vRNA	389	1960	1
PA_vRNA	389	1988	21
PA_vRNA	389	2054	2
PA_vRNA	536	1914	1
PA_vRNA	536	1783	1
PA_vRNA	536	1639	2
PA_vRNA	263	2027	599
PA_vRNA	263	2147	10
PA_vRNA	263	2024	2
PA_vRNA	263	2089	2
PA_vRNA	263	2034	3
PA_vRNA	294	2025	76
PA_vRNA	294	2051	2
PA_vRNA	294	2076	1
PA_vRNA	294	2016	2
PA_vRNA	294	1961	1
PA_vRNA	161	1985	188
PA_vRNA	161	2033	8
PA_vRNA	290	314	251
PA_vRNA	290	2047	11
PA_vRNA	290	1956	18
PA_vRNA	290	2001	5
PA_vRNA	290	1782	1
PA_vRNA	523	1932	212
PA_vRNA	523	2022	1
PA_vRNA	318	2056	9
PA_vRNA	318	2118	25
PA_vRNA	318	2041	3
PA_vRNA	318	2015	2
PA_vRNA	318	1952	1
PA_vRNA	297	2045	171
PA_vRNA	297	2038	26
PA_vRNA	297	309	2
PA_vRNA	352	2032	29
PA_vRNA	352	1976	7
PA_vRNA	352	1925	6
PA_vRNA	352	2009	2
PA_vRNA	352	1961	1
PA_vRNA	352	1935	1
PA_vRNA	352	2012	1
PA_vRNA	266	1894	2
PA_vRNA	266	2089	2
PA_vRNA	266	2066	4
PA_vRNA	266	2116	3
PA_vRNA	266	2025	1
PA_vRNA	266	1974	2
PA_vRNA	266	2045	1
PA_vRNA	266	2000	1
PA_vRNA	229	2054	2
PA_vRNA	229	2096	2
PA_vRNA	229	2132	2
PA_vRNA	377	2000	6
PA_vRNA	377	1071	2
PA_vRNA	377	1988	3
PA_vRNA	377	1923	2
PA_vRNA	377	485	1
PA_vRNA	308	2012	59
PA_vRNA	308	1995	8
PA_vRNA	308	2100	3
PA_vRNA	308	2021	19
PA_vRNA	308	320	1
PA_vRNA	424	1882	47
PA_vRNA	424	1853	2
PA_vRNA	424	669	1
PA_vRNA	620	1888	1
PA_vRNA	620	1808	9
PA_vRNA	560	1859	16
PA_vRNA	560	1658	1
PA_vRNA	525	1837	99
PA_vRNA	525	1823	9
PA_vRNA	525	1780	2
PA_vRNA	525	1803	2
PA_vRNA	525	1943	8
PA_vRNA	525	1811	2
PA_vRNA	525	1883	1
PA_vRNA	622	1717	15
PA_vRNA	622	1811	1
PA_vRNA	252	2030	38
PA_vRNA	252	1989	22
PA_vRNA	252	2083	4
PA_vRNA	252	2049	2
PA_vRNA	488	1874	7
PA_vRNA	488	1725	1
PA_vRNA	488	1902	1
PA_vRNA	488	1774	1
PA_vRNA	998	1041	2
PA_vRNA	315	1957	4
PA_vRNA	816	1704	3
PA_vRNA	403	2068	13
PA_vRNA	481	1826	15
PA_vRNA	406	2031	25
PA_vRNA	406	1987	2
PA_vRNA	397	2019	2
PA_vRNA	397	2067	2
PA_vRNA	397	1845	89
PA_vRNA	397	1897	10
PA_vRNA	397	1958	1
PA_vRNA	397	1973	2
PA_vRNA	397	1956	1
PA_vRNA	331	2024	2
PA_vRNA	331	1997	2
PA_vRNA	331	1973	1
PA_vRNA	1260	1832	2
PA_vRNA	284	2028	2
PA_vRNA	284	2047	4
PA_vRNA	284	2009	2
PA_vRNA	552	1821	52
PA_vRNA	552	1779	1
PA_vRNA	249	2099	23
PA_vRNA	249	1876	51
PA_vRNA	249	2082	1
PA_vRNA	249	1299	2
PA_vRNA	249	2057	4
PA_vRNA	249	2097	1
PA_vRNA	825	859	2
PA_vRNA	375	2043	2
PA_vRNA	375	1597	1
PA_vRNA	375	1946	2
PA_vRNA	411	1868	26
PA_vRNA	411	1653	5
PA_vRNA	411	472	1
PA_vRNA	677	1112	2
PA_vRNA	677	1146	3
PA_vRNA	677	1645	1
PA_vRNA	224	1876	88
PA_vRNA	224	1971	2
PA_vRNA	224	1981	2
PA_vRNA	336	1892	3
PA_vRNA	347	2001	1
PA_vRNA	347	2036	2
PA_vRNA	508	1581	42
PA_vRNA	438	1838	51
PA_vRNA	438	1909	3
PA_vRNA	438	1931	1
PA_vRNA	438	1882	3
PA_vRNA	438	1862	1
PA_vRNA	438	1980	1
PA_vRNA	427	1826	9
PA_vRNA	427	1922	2
PA_vRNA	427	2031	2
PA_vRNA	427	1954	1
PA_vRNA	427	1933	2
PA_vRNA	427	1825	1
PA_vRNA	427	1958	1
PA_vRNA	427	2100	1
PA_vRNA	427	442	1
PA_vRNA	246	2060	31
PA_vRNA	246	1996	2
PA_vRNA	246	2016	3
PA_vRNA	246	2004	2
PA_vRNA	303	2106	1
PA_vRNA	303	1882	2
PA_vRNA	303	2053	2
PA_vRNA	303	1997	2
PA_vRNA	303	2066	1
PA_vRNA	303	2010	2
PA_vRNA	163	1697	2
PA_vRNA	172	1936	163
PA_vRNA	172	1977	43
PA_vRNA	172	2151	1
PA_vRNA	237	2091	18
PA_vRNA	237	1990	2
PA_vRNA	237	2149	2
PA_vRNA	237	1942	2
PA_vRNA	320	1986	3
PA_vRNA	320	2002	5
PA_vRNA	320	1968	4
PA_vRNA	320	2115	1
PA_vRNA	320	2025	2
PA_vRNA	320	2065	2
PA_vRNA	320	2073	2
PA_vRNA	320	1994	2
PA_vRNA	320	2001	1
PA_vRNA	320	1958	1
PA_vRNA	289	2057	4
PA_vRNA	289	2017	2
PA_vRNA	289	2023	2
PA_vRNA	289	2049	2
PA_vRNA	228	2032	2
PA_vRNA	228	2100	1
PA_vRNA	256	2058	29
PA_vRNA	478	1903	2
PA_vRNA	254	1991	7
PA_vRNA	254	1823	1
PA_vRNA	690	1624	76
PA_vRNA	690	1131	7
PA_vRNA	690	1022	7
PA_vRNA	197	2106	1
PA_vRNA	197	238	2
PA_vRNA	197	2050	1
PA_vRNA	774	1749	19
PA_vRNA	774	1498	1
PA_vRNA	774	1532	2
PA_vRNA	547	1746	25
PA_vRNA	758	1610	28
PA_vRNA	758	1663	1
PA_vRNA	241	2036	2
PA_vRNA	241	2052	2
PA_vRNA	241	2035	2
PA_vRNA	241	2060	2
PA_vRNA	241	2086	2
PA_vRNA	348	1928	2
PA_vRNA	348	379	1
PA_vRNA	356	1977	12
PA_vRNA	356	1955	1
PA_vRNA	188	2002	107
PA_vRNA	156	1795	152
PA_vRNA	441	1932	2
PA_vRNA	441	1885	3
PA_vRNA	441	2029	4
PA_vRNA	441	1845	1
PA_vRNA	287	1964	1
PA_vRNA	287	311	1
PA_vRNA	287	2023	1
PA_vRNA	287	1985	1
PA_vRNA	719	1502	19
PA_vRNA	719	1684	1
PA_vRNA	421	1902	2
PA_vRNA	421	1869	2
PA_vRNA	421	1905	1
PA_vRNA	165	2072	16
PA_vRNA	416	2049	3
PA_vRNA	416	2023	2
PA_vRNA	416	1976	2
PA_vRNA	416	966	1
PA_vRNA	416	1932	2
PA_vRNA	416	1929	2
PA_vRNA	416	1878	1
PA_vRNA	247	1973	13
PA_vRNA	247	1371	2
PA_vRNA	247	2090	2
PA_vRNA	247	1792	1
PA_vRNA	2035	2045	6
PA_vRNA	589	1813	1
PA_vRNA	675	1707	6
PA_vRNA	675	1394	1
PA_vRNA	453	2018	2
PA_vRNA	453	1870	2
PA_vRNA	453	1897	1
PA_vRNA	413	1946	2
PA_vRNA	413	1941	15
PA_vRNA	413	1842	1
PA_vRNA	624	1773	1
PA_vRNA	624	1643	1
PA_vRNA	624	1766	4
PA_vRNA	220	2074	20
PA_vRNA	220	2017	2
PA_vRNA	220	1938	2
PA_vRNA	220	2068	2
PA_vRNA	220	2051	1
PA_vRNA	526	1649	1
PA_vRNA	526	1885	25
PA_vRNA	526	1797	2
PA_vRNA	526	1803	1
PA_vRNA	526	2001	2
PA_vRNA	526	1643	1
PA_vRNA	526	1983	1
PA_vRNA	567	1704	13
PA_vRNA	567	1758	2
PA_vRNA	567	1983	1
PA_vRNA	433	2144	1
PA_vRNA	433	1849	2
PA_vRNA	433	1839	2
PA_vRNA	433	1892	3
PA_vRNA	433	1822	2
PA_vRNA	433	925	1
PA_vRNA	433	1872	3
PA_vRNA	433	1893	3
PA_vRNA	433	2009	1
PA_vRNA	433	1977	1
PA_vRNA	433	2061	1
PA_vRNA	251	2106	2
PA_vRNA	251	2066	4
PA_vRNA	251	2035	2
PA_vRNA	251	2074	2
PA_vRNA	477	1788	1
PA_vRNA	477	1512	1
PA_vRNA	497	2020	2
PA_vRNA	497	1963	1
PA_vRNA	497	1871	1
PA_vRNA	260	2023	21
PA_vRNA	260	312	3
PA_vRNA	260	2059	1
PA_vRNA	317	1971	26
PA_vRNA	317	2079	1
PA_vRNA	496	1774	1
PA_vRNA	496	1855	2
PA_vRNA	496	1727	2
PA_vRNA	496	1991	1
PA_vRNA	496	1934	1
PA_vRNA	496	2017	1
PA_vRNA	442	1991	47
PA_vRNA	265	1985	37
PA_vRNA	265	1982	14
PA_vRNA	265	2014	5
PA_vRNA	265	1904	2
PA_vRNA	265	2096	2
PA_vRNA	265	2119	4
PA_vRNA	265	2016	2
PA_vRNA	265	1953	3
PA_vRNA	265	317	1
PA_vRNA	265	2155	2
PA_vRNA	581	1685	4
PA_vRNA	581	1591	2
PA_vRNA	581	1161	1
PA_vRNA	176	2107	29
PA_vRNA	443	1892	2
PA_vRNA	443	1940	1
PA_vRNA	295	2012	2
PA_vRNA	295	2054	2
PA_vRNA	295	2060	2
PA_vRNA	258	2052	2
PA_vRNA	258	2046	2
PA_vRNA	363	1870	80
PA_vRNA	363	1945	2
PA_vRNA	363	2012	1
PA_vRNA	363	1960	4
PA_vRNA	363	399	2
PA_vRNA	371	1951	1
PA_vRNA	371	2031	2
PA_vRNA	371	1917	3
PA_vRNA	371	1946	4
PA_vRNA	371	2093	1
PA_vRNA	371	1941	1
PA_vRNA	371	1986	1
PA_vRNA	236	2091	11
PA_vRNA	236	2087	4
PA_vRNA	236	1956	2
PA_vRNA	236	2039	6
PA_vRNA	236	1967	2
PA_vRNA	236	2054	2
PA_vRNA	236	1753	2
PA_vRNA	437	1727	125
PA_vRNA	437	1977	4
PA_vRNA	630	1724	2
PA_vRNA	695	1612	17
PA_vRNA	351	1991	2
PA_vRNA	351	2082	3
PA_vRNA	351	1930	2
PA_vRNA	351	1860	2
PA_vRNA	351	2043	1
PA_vRNA	351	1857	1
PA_vRNA	238	2104	4
PA_vRNA	238	2072	1
PA_vRNA	238	2075	30
PA_vRNA	238	2017	4
PA_vRNA	238	2059	2
PA_vRNA	238	2074	4
PA_vRNA	451	598	47
PA_vRNA	451	1863	1
PA_vRNA	451	1881	2
PA_vRNA	285	2032	4
PA_vRNA	285	1938	2
PA_vRNA	285	1941	14
PA_vRNA	285	316	1
PA_vRNA	285	2054	1
PA_vRNA	543	1714	2
PA_vRNA	543	1703	2
PA_vRNA	543	1843	8
PA_vRNA	543	1509	1
PA_vRNA	543	2038	2
PA_vRNA	543	1656	2
PA_vRNA	543	1789	1
PA_vRNA	440	1729	31
PA_vRNA	440	512	2
PA_vRNA	440	1802	2
PA_vRNA	679	1769	2
PA_vRNA	243	2009	11
PA_vRNA	209	2120	2
PA_vRNA	209	2012	2
PA_vRNA	209	2001	2
PA_vRNA	209	2098	2
PA_vRNA	209	2141	4
PA_vRNA	292	2064	1
PA_vRNA	292	2108	2
PA_vRNA	292	1958	2
PA_vRNA	207	2107	8
PA_vRNA	857	1519	2
PA_vRNA	311	1298	6
PA_vRNA	311	1858	1
PA_vRNA	345	1958	69
PA_vRNA	261	1990	7
PA_vRNA	261	2072	2
PA_vRNA	261	1976	2
PA_vRNA	261	307	1
PA_vRNA	382	1942	1
PA_vRNA	382	1973	2
PA_vRNA	382	641	1
PA_vRNA	444	1843	2
PA_vRNA	444	980	1
PA_vRNA	444	1870	2
PA_vRNA	462	1915	2
PA_vRNA	462	1808	2
PA_vRNA	462	1786	2
PA_vRNA	462	1865	1
PA_vRNA	462	1880	3
PA_vRNA	462	1937	1
PA_vRNA	462	2108	1
PA_vRNA	462	1961	1
PA_vRNA	462	1868	1
PA_vRNA	462	1916	1
PA_vRNA	415	1913	36
PA_vRNA	415	1933	1
PA_vRNA	415	2023	2
PA_vRNA	415	1480	1
PA_vRNA	415	1952	1
PA_vRNA	143	1015	2
PA_vRNA	452	1916	2
PA_vRNA	452	1826	2
PA_vRNA	452	2008	2
PA_vRNA	474	1816	32
PA_vRNA	474	1882	2
PA_vRNA	474	1977	2
PA_vRNA	474	1791	1
PA_vRNA	498	1813	6
PA_vRNA	498	2013	2
PA_vRNA	498	1959	2
PA_vRNA	520	1820	2
PA_vRNA	235	2042	2
PA_vRNA	235	2062	2
PA_vRNA	235	1999	2
PA_vRNA	391	1974	3
PA_vRNA	391	2028	1
PA_vRNA	391	1882	10
PA_vRNA	391	1919	1
PA_vRNA	391	1964	2
PA_vRNA	391	2011	1
PA_vRNA	364	1894	5
PA_vRNA	364	1999	1
PA_vRNA	473	1920	2
PA_vRNA	473	1999	2
PA_vRNA	226	1886	1
PA_vRNA	226	2033	4
PA_vRNA	226	953	2
PA_vRNA	599	1158	5
PA_vRNA	714	1581	50
PA_vRNA	585	1271	1
PA_vRNA	1049	1623	2
PA_vRNA	1049	1224	1
PA_vRNA	353	1960	2
PA_vRNA	353	2058	1
PA_vRNA	353	1999	1
PA_vRNA	358	1990	8
PA_vRNA	358	2001	2
PA_vRNA	358	394	6
PA_vRNA	1048	1914	2
PA_vRNA	273	2054	2
PA_vRNA	273	2036	1
PA_vRNA	273	2023	1
PA_vRNA	117	179	19
PA_vRNA	573	1671	1
PA_vRNA	573	1160	1
PA_vRNA	573	1880	2
PA_vRNA	194	2001	2
PA_vRNA	194	1954	2
PA_vRNA	194	2054	2
PA_vRNA	300	1992	37
PA_vRNA	570	1772	16
PA_vRNA	491	1972	3
PA_vRNA	491	1999	3
PA_vRNA	491	1827	2
PA_vRNA	491	1939	2
PA_vRNA	491	1733	7
PA_vRNA	491	1823	1
PA_vRNA	461	1758	2
PA_vRNA	461	1897	1
PA_vRNA	907	1337	2
PA_vRNA	304	2120	3
PA_vRNA	304	1976	2
PA_vRNA	304	2196	2
PA_vRNA	304	2028	2
PA_vRNA	304	2060	1
PA_vRNA	301	2114	3
PA_vRNA	301	1978	2
PA_vRNA	301	2004	2
PA_vRNA	301	1977	2
PA_vRNA	301	2058	2
PA_vRNA	301	1851	2
PA_vRNA	296	2025	19
PA_vRNA	296	463	2
PA_vRNA	296	2007	4
PA_vRNA	296	2052	2
PA_vRNA	327	2096	2
PA_vRNA	298	2022	2
PA_vRNA	298	1970	1
PA_vRNA	298	2045	3
PA_vRNA	298	2097	8
PA_vRNA	298	2028	2
PA_vRNA	211	2002	5
PA_vRNA	211	1920	2
PA_vRNA	370	1959	20
PA_vRNA	370	2042	2
PA_vRNA	370	2009	6
PA_vRNA	370	1990	1
PA_vRNA	370	1968	2
PA_vRNA	799	1530	4
PA_vRNA	379	1984	1
PA_vRNA	379	1271	2
PA_vRNA	583	1633	2
PA_vRNA	583	1743	2
PA_vRNA	583	1553	1
PA_vRNA	485	1932	2
PA_vRNA	485	1670	2
PA_vRNA	485	1751	2
PA_vRNA	1349	1663	1
PA_vRNA	633	1623	12
PA_vRNA	633	1685	6
PA_vRNA	633	1841	1
PA_vRNA	532	1817	41
PA_vRNA	532	1776	6
PA_vRNA	359	1094	1
PA_vRNA	359	1973	1
PA_vRNA	321	2012	2
PA_vRNA	321	2075	2
PA_vRNA	321	1922	10
PA_vRNA	321	2000	2
PA_vRNA	225	2101	4
PA_vRNA	225	2008	6
PA_vRNA	225	2029	1
PA_vRNA	378	1848	3
PA_vRNA	378	1902	1
PA_vRNA	378	2000	1
PA_vRNA	378	1805	1
PA_vRNA	1838	1869	2
PA_vRNA	376	1984	4
PA_vRNA	376	1932	1
PA_vRNA	376	1825	2
PA_vRNA	376	1854	1
PA_vRNA	376	1933	3
PA_vRNA	376	2005	2
PA_vRNA	1251	1776	2
PA_vRNA	1251	1462	1
PA_vRNA	626	1793	1
PA_vRNA	362	1824	8
PA_vRNA	362	1931	4
PA_vRNA	362	2106	13
PA_vRNA	362	1921	2
PA_vRNA	362	1882	8
PA_vRNA	362	1983	1
PA_vRNA	362	2058	2
PA_vRNA	929	995	1
PA_vRNA	606	1941	11
PA_vRNA	606	1789	1
PA_vRNA	606	1904	1
PA_vRNA	606	1787	1
PA_vRNA	1865	1877	15
PA_vRNA	811	1734	1
PA_vRNA	811	849	1
PA_vRNA	811	1573	2
PA_vRNA	993	1647	2
PA_vRNA	216	2059	9
PA_vRNA	216	2106	2
PA_vRNA	293	2033	6
PA_vRNA	293	2108	2
PA_vRNA	214	2018	2
PA_vRNA	665	1724	6
PA_vRNA	385	1986	1
PA_vRNA	385	1977	1
PA_vRNA	385	1941	1
PA_vRNA	343	2012	4
PA_vRNA	1045	1600	3
PA_vRNA	828	1611	3
PA_vRNA	651	1676	2
PA_vRNA	651	1656	1
PA_vRNA	651	1733	2
PA_vRNA	374	1932	2
PA_vRNA	374	1993	2
PA_vRNA	374	2010	1
PA_vRNA	386	1959	1
PA_vRNA	386	1983	2
PA_vRNA	386	1961	4
PA_vRNA	386	2027	2
PA_vRNA	593	1884	2
PA_vRNA	593	1636	1
PA_vRNA	1430	1598	1
PA_vRNA	306	1977	8
PA_vRNA	306	2044	2
PA_vRNA	306	1965	7
PA_vRNA	306	2106	1
PA_vRNA	306	1891	3
PA_vRNA	349	1963	2
PA_vRNA	349	1933	2
PA_vRNA	349	2065	1
PA_vRNA	649	1841	31
PA_vRNA	212	2114	2
PA_vRNA	212	2010	2
PA_vRNA	212	2115	2
PA_vRNA	672	1720	4
PA_vRNA	672	1440	2
PA_vRNA	108	177	2
PA_vRNA	511	1760	1
PA_vRNA	511	1721	3
PA_vRNA	511	1845	4
PA_vRNA	511	1841	1
PA_vRNA	511	1812	2
PA_vRNA	511	1930	1
PA_vRNA	511	2049	3
PA_vRNA	511	1726	1
PA_vRNA	511	1758	1
PA_vRNA	569	1643	2
PA_vRNA	800	1603	2
PA_vRNA	503	1876	27
PA_vRNA	503	1794	2
PA_vRNA	1959	1995	2
PA_vRNA	650	1699	2
PA_vRNA	752	1501	1
PA_vRNA	752	1040	2
PA_vRNA	752	775	2
PA_vRNA	267	2086	2
PA_vRNA	267	2105	7
PA_vRNA	267	2090	2
PA_vRNA	716	1875	2
PA_vRNA	716	1037	2
PA_vRNA	716	1556	1
PA_vRNA	1858	2123	1
PA_vRNA	259	2098	2
PA_vRNA	506	1816	7
PA_vRNA	312	2128	1
PA_vRNA	312	2051	1
PA_vRNA	448	1877	17
PA_vRNA	448	2058	7
PA_vRNA	448	1725	2
PA_vRNA	664	1825	2
PA_vRNA	664	1579	2
PA_vRNA	664	1591	2
PA_vRNA	417	1895	2
PA_vRNA	417	1891	9
PA_vRNA	417	1921	2
PA_vRNA	417	1903	1
PA_vRNA	1000	1262	1
PA_vRNA	414	1882	1
PA_vRNA	414	1961	2
PA_vRNA	575	1727	3
PA_vRNA	575	1159	5
PA_vRNA	575	618	1
PA_vRNA	404	2116	2
PA_vRNA	604	1902	1
PA_vRNA	280	2059	2
PA_vRNA	280	2021	1
PA_vRNA	280	1896	1
PA_vRNA	1012	1597	1
PA_vRNA	733	1973	1
PA_vRNA	733	1611	1
PA_vRNA	1262	1882	2
PA_vRNA	430	1587	1
PA_vRNA	430	2028	1
PA_vRNA	272	2120	2
PA_vRNA	213	2107	2
PA_vRNA	213	2058	2
PA_vRNA	213	2066	2
PA_vRNA	1119	1636	1
PA_vRNA	271	1866	1
PA_vRNA	350	1993	2
PA_vRNA	350	2009	2
PA_vRNA	350	1989	1
PA_vRNA	350	1926	1
PA_vRNA	350	2079	1
PA_vRNA	291	1892	5
PA_vRNA	291	2000	2
PA_vRNA	291	1960	2
PA_vRNA	291	2069	2
PA_vRNA	291	2010	2
PA_vRNA	291	315	1
PA_vRNA	291	2050	4
PA_vRNA	291	1920	1
PA_vRNA	291	2042	2
PA_vRNA	291	356	1
PA_vRNA	1074	1407	2
PA_vRNA	791	1542	2
PA_vRNA	681	732	2
PA_vRNA	681	1699	2
PA_vRNA	681	1819	2
PA_vRNA	177	1977	1
PA_vRNA	326	2019	3
PA_vRNA	539	2024	1
PA_vRNA	1172	1948	5
PA_vRNA	692	1599	6
PA_vRNA	234	2104	2
PA_vRNA	234	2041	2
PA_vRNA	1029	1321	2
PA_vRNA	1094	1122	2
PA_vRNA	490	1866	2
PA_vRNA	490	1988	2
PA_vRNA	490	1777	2
PA_vRNA	592	1758	3
PA_vRNA	592	637	2
PA_vRNA	592	1718	1
PA_vRNA	367	1854	4
PA_vRNA	367	1965	2
PA_vRNA	930	1716	2
PA_vRNA	400	2009	1
PA_vRNA	611	1650	2
PA_vRNA	611	1787	3
PA_vRNA	495	1982	2
PA_vRNA	495	1981	1
PA_vRNA	495	1850	2
PA_vRNA	1217	1463	2
PA_vRNA	946	2014	2
PA_vRNA	946	1266	2
PA_vRNA	313	2063	2
PA_vRNA	313	1953	2
PA_vRNA	313	330	1
PA_vRNA	554	1791	18
PA_vRNA	277	2024	2
PA_vRNA	277	1999	1
PA_vRNA	277	2027	2
PA_vRNA	686	1583	6
PA_vRNA	482	1824	2
PA_vRNA	482	1772	1
PA_vRNA	302	2026	1
PA_vRNA	302	2051	2
PA_vRNA	720	1721	2
PA_vRNA	720	1551	1
PA_vRNA	715	2068	3
PA_vRNA	1125	1154	1
PA_vRNA	468	1874	2
PA_vRNA	335	2013	7
PA_vRNA	335	1935	1
PA_vRNA	335	1908	1
PA_vRNA	1131	1608	2
PA_vRNA	1131	1596	1
PA_vRNA	264	2023	4
PA_vRNA	264	2020	1
PA_vRNA	219	2058	2
PA_vRNA	219	2106	2
PA_vRNA	507	1886	1
PA_vRNA	507	1640	1
PA_vRNA	507	2051	1
PA_vRNA	527	1925	1
PA_vRNA	527	1985	2
PA_vRNA	527	1839	1
PA_vRNA	527	1827	1
PA_vRNA	527	1583	1
PA_vRNA	527	1943	1
PA_vRNA	1057	2147	2
PA_vRNA	768	1980	2
PA_vRNA	1594	1657	1
PA_vRNA	1104	1411	1
PA_vRNA	210	257	2
PA_vRNA	210	2026	2
PA_vRNA	210	2049	2
PA_vRNA	210	2102	2
PA_vRNA	223	2054	8
PA_vRNA	223	2072	4
PA_vRNA	223	2111	2
PA_vRNA	694	1762	4
PA_vRNA	396	1922	1
PA_vRNA	242	1999	6
PA_vRNA	423	1898	1
PA_vRNA	423	1984	1
PA_vRNA	423	1857	1
PA_vRNA	706	1700	2
PA_vRNA	1133	1308	2
PA_vRNA	208	1968	2
PA_vRNA	208	2144	3
PA_vRNA	208	1944	1
PA_vRNA	2022	2046	6
PA_vRNA	184	1921	4
