segment	left	right	count
PB2_vRNA	175	2250	5
PB2_vRNA	812	1678	18
PB2_vRNA	748	1934	2
PB2_vRNA	273	1980	6
PB2_vRNA	273	2186	4
PB2_vRNA	273	2076	2
PB2_vRNA	464	1884	5
PB2_vRNA	172	464	1
PB2_vRNA	172	1415	2
PB2_vRNA	523	2061	2
PB2_vRNA	523	1957	2
PB2_vRNA	296	2114	4
PB2_vRNA	505	2014	2
PB2_vRNA	505	1911	2
PB2_vRNA	438	2034	8
PB2_vRNA	438	2032	1
PB2_vRNA	438	2046	2
PB2_vRNA	438	2039	3
PB2_vRNA	438	2089	1
PB2_vRNA	438	1961	1
PB2_vRNA	728	1675	2
PB2_vRNA	569	1815	13
PB2_vRNA	391	2063	4
PB2_vRNA	391	1313	4
PB2_vRNA	391	2133	2
PB2_vRNA	326	2027	7
PB2_vRNA	593	1867	1
PB2_vRNA	398	531	4
PB2_vRNA	398	2002	12
PB2_vRNA	301	2138	31
PB2_vRNA	408	1997	4
PB2_vRNA	408	2052	1
PB2_vRNA	290	2137	8
PB2_vRNA	290	2084	1
PB2_vRNA	274	2141	54
PB2_vRNA	170	2106	2
PB2_vRNA	178	301	6
PB2_vRNA	268	2144	11
PB2_vRNA	268	2172	2
PB2_vRNA	268	2134	2
PB2_vRNA	457	1463	2
PB2_vRNA	457	1970	3
PB2_vRNA	457	1849	1
PB2_vRNA	204	2153	2
PB2_vRNA	204	2236	4
PB2_vRNA	204	2154	4
PB2_vRNA	204	2075	1
PB2_vRNA	481	1922	2
PB2_vRNA	481	1953	3
PB2_vRNA	516	1914	2
PB2_vRNA	516	2016	6
PB2_vRNA	516	1831	7
PB2_vRNA	516	1918	2
PB2_vRNA	248	2127	2
PB2_vRNA	1254	1516	3
PB2_vRNA	585	1898	2
PB2_vRNA	595	1840	4
PB2_vRNA	1675	2033	7
PB2_vRNA	575	1786	3
PB2_vRNA	575	1873	2
PB2_vRNA	405	2129	2
PB2_vRNA	407	2038	17
PB2_vRNA	407	1809	2
PB2_vRNA	407	2062	2
PB2_vRNA	291	2164	8
PB2_vRNA	291	2016	2
PB2_vRNA	291	2035	1
PB2_vRNA	291	2090	2
PB2_vRNA	266	2126	1
PB2_vRNA	574	1906	2
PB2_vRNA	899	930	2
PB2_vRNA	691	734	2
PB2_vRNA	691	1831	4
PB2_vRNA	691	1751	1
PB2_vRNA	691	1846	1
PB2_vRNA	691	1741	1
PB2_vRNA	244	2099	2
PB2_vRNA	244	2167	3
PB2_vRNA	471	2148	6
PB2_vRNA	198	1999	8
PB2_vRNA	885	1158	2
PB2_vRNA	676	897	4
PB2_vRNA	453	1951	16
PB2_vRNA	121	683	2
PB2_vRNA	600	651	2
PB2_vRNA	600	1853	2
PB2_vRNA	600	1777	2
PB2_vRNA	600	1877	2
PB2_vRNA	792	1643	1
PB2_vRNA	710	860	4
PB2_vRNA	483	608	2
PB2_vRNA	383	2025	17
PB2_vRNA	117	2047	2
PB2_vRNA	517	1961	3
PB2_vRNA	187	404	2
PB2_vRNA	275	2206	24
PB2_vRNA	551	1894	2
PB2_vRNA	551	1888	1
PB2_vRNA	135	2131	2
PB2_vRNA	1158	1270	3
PB2_vRNA	277	2163	2
PB2_vRNA	277	2178	4
PB2_vRNA	979	1472	1
PB2_vRNA	708	1119	1
PB2_vRNA	708	1827	2
PB2_vRNA	309	2180	4
PB2_vRNA	1589	1737	2
PB2_vRNA	530	1699	1
PB2_vRNA	337	2089	2
PB2_vRNA	580	958	2
PB2_vRNA	157	381	2
PB2_vRNA	157	984	2
PB2_vRNA	478	2022	6
PB2_vRNA	478	1357	2
PB2_vRNA	858	884	3
PB2_vRNA	858	1688	2
PB2_vRNA	648	1854	7
PB2_vRNA	646	1886	2
PB2_vRNA	372	2183	6
PB2_vRNA	528	1959	5
PB2_vRNA	876	1170	2
PB2_vRNA	596	1882	3
PB2_vRNA	596	2061	1
PB2_vRNA	443	2023	8
PB2_vRNA	365	2083	1
PB2_vRNA	385	1934	2
PB2_vRNA	584	1872	17
PB2_vRNA	584	2103	1
PB2_vRNA	374	2017	3
PB2_vRNA	333	1932	16
PB2_vRNA	973	1368	4
PB2_vRNA	387	1433	2
PB2_vRNA	572	1867	12
PB2_vRNA	186	254	2
PB2_vRNA	230	2183	4
PB2_vRNA	369	1894	6
PB2_vRNA	357	2260	20
PB2_vRNA	357	2067	1
PB2_vRNA	200	2126	4
PB2_vRNA	200	2172	2
PB2_vRNA	784	806	2
PB2_vRNA	216	2180	2
PB2_vRNA	216	2225	2
PB2_vRNA	216	2190	4
PB2_vRNA	194	2201	6
PB2_vRNA	194	2192	2
PB2_vRNA	651	1798	2
PB2_vRNA	2201	2213	2
PB2_vRNA	316	2223	2
PB2_vRNA	345	2117	20
PB2_vRNA	345	2000	2
PB2_vRNA	525	1958	2
PB2_vRNA	379	415	2
PB2_vRNA	286	2164	2
PB2_vRNA	1557	2120	1
PB2_vRNA	399	463	2
PB2_vRNA	399	899	1
PB2_vRNA	660	931	2
PB2_vRNA	660	1313	2
PB2_vRNA	1890	1950	1
PB2_vRNA	1014	1342	2
PB2_vRNA	799	1614	2
PB2_vRNA	231	2216	2
PB2_vRNA	281	2145	2
PB2_vRNA	445	1909	9
PB2_vRNA	276	2127	2
PB2_vRNA	873	1729	1
PB2_vRNA	522	1875	9
PB2_vRNA	866	955	2
PB2_vRNA	328	2062	3
PB2_vRNA	226	2182	4
PB2_vRNA	634	1891	3
PB2_vRNA	449	2174	4
PB2_vRNA	449	1925	1
PB2_vRNA	393	970	2
PB2_vRNA	803	1050	1
PB2_vRNA	705	855	2
PB2_vRNA	1258	1515	1
PB2_vRNA	739	783	2
PB2_vRNA	509	1805	2
PB2_vRNA	509	1920	1
PB2_vRNA	150	2143	2
PB2_vRNA	701	882	4
PB2_vRNA	454	1461	1
PB2_vRNA	454	2045	3
PB2_vRNA	454	2068	4
PB2_vRNA	454	543	1
PB2_vRNA	454	2061	1
PB2_vRNA	454	2036	1
PB2_vRNA	893	2072	1
PB2_vRNA	665	1855	1
PB2_vRNA	373	2041	1
PB2_vRNA	346	1633	4
PB2_vRNA	214	2244	2
PB2_vRNA	378	2019	3
PB2_vRNA	480	2013	1
PB2_vRNA	1023	1449	2
PB2_vRNA	714	1689	2
PB2_vRNA	1188	1212	2
PB2_vRNA	246	1106	1
PB2_vRNA	246	2167	2
PB2_vRNA	1108	1502	1
PB2_vRNA	1826	1937	3
PB2_vRNA	249	319	2
PB2_vRNA	549	1936	8
PB2_vRNA	312	2151	2
PB2_vRNA	312	2075	4
PB2_vRNA	312	2082	1
PB2_vRNA	1545	2114	2
PB2_vRNA	632	2092	2
PB2_vRNA	594	2122	2
PB2_vRNA	1098	1512	1
PB2_vRNA	439	2054	2
PB2_vRNA	1627	1805	2
PB2_vRNA	479	2023	1
PB2_vRNA	950	967	1
PB2_vRNA	380	1692	1
PB2_vRNA	380	1289	2
PB2_vRNA	250	2180	4
PB2_vRNA	463	1982	1
PB2_vRNA	526	551	1
PB2_vRNA	488	1972	1
PB2_vRNA	1889	1989	1
PB2_vRNA	639	1774	2
PB2_vRNA	877	1529	5
PB2_vRNA	877	1027	1
PB2_vRNA	229	2154	2
PB2_vRNA	974	1562	2
PB2_vRNA	1652	2024	2
PB2_vRNA	318	629	1
PB2_vRNA	560	1875	1
PB2_vRNA	269	2020	8
PB2_vRNA	847	2094	2
PB2_vRNA	162	286	2
PB2_vRNA	962	1588	2
PB2_vRNA	225	1696	4
PB2_vRNA	227	1936	2
PB2_vRNA	227	2182	4
PB2_vRNA	1319	1374	2
PB2_vRNA	679	1922	2
PB2_vRNA	579	1865	2
PB2_vRNA	147	1957	1
PB2_vRNA	592	1782	1
PB2_vRNA	313	2121	6
PB2_vRNA	810	892	1
PB2_vRNA	401	511	2
PB2_vRNA	331	2085	2
PB2_vRNA	548	1885	1
PB2_vRNA	672	1085	2
PB2_vRNA	310	2163	7
PB2_vRNA	879	1627	2
PB2_vRNA	513	2011	2
PB2_vRNA	245	2164	2
PB2_vRNA	245	2243	2
PB2_vRNA	637	1076	4
PB2_vRNA	774	788	1
PB2_vRNA	353	2033	2
PB2_vRNA	576	1829	2
PB2_vRNA	236	2127	2
PB2_vRNA	713	939	1
PB2_vRNA	713	2121	2
PB2_vRNA	196	2156	2
PB2_vRNA	456	1767	4
PB2_vRNA	1100	1127	2
PB2_vRNA	288	2170	3
PB2_vRNA	363	1248	1
PB2_vRNA	363	2016	2
PB2_vRNA	924	1486	1
PB2_vRNA	912	1605	2
PB2_vRNA	444	1889	1
PB2_vRNA	125	166	3
PB2_vRNA	397	1160	1
PB2_vRNA	355	2021	5
PB2_vRNA	1313	2064	4
PB2_vRNA	767	1707	2
PB2_vRNA	1340	1653	3
PB2_vRNA	1485	1539	1
PB2_vRNA	914	1517	2
PB2_vRNA	427	2129	4
PB2_vRNA	191	2183	2
PB2_vRNA	827	1613	1
PB2_vRNA	329	2166	2
PB2_vRNA	188	2204	2
PB2_vRNA	662	1118	2
PB2_vRNA	371	2037	2
PB2_vRNA	816	1533	2
PB2_vRNA	786	1834	2
PB2_vRNA	324	2062	2
PB2_vRNA	253	2246	2
PB2_vRNA	134	2049	1
PB2_vRNA	502	882	2
PB2_vRNA	707	748	2
PB2_vRNA	465	2160	2
PB2_vRNA	852	906	2
PB2_vRNA	1173	2119	2
PB2_vRNA	1790	2262	1
PB2_vRNA	573	1216	1
PB2_vRNA	1184	1212	1
PB2_vRNA	1469	2166	1
PB2_vRNA	510	1979	2
PB2_vRNA	458	488	1
PB2_vRNA	506	1072	2
PB2_vRNA	435	1984	2
PB2_vRNA	649	1731	2
PB2_vRNA	1179	1216	1
PB2_vRNA	683	1626	1
PB2_vRNA	475	1920	1
PB2_vRNA	590	1743	1
PB2_vRNA	349	1342	1
PB2_vRNA	412	2089	1
PB2_vRNA	1107	1536	1
PB2_vRNA	207	2130	1
PB2_vRNA	320	390	1
PB2_vRNA	1454	1496	1
PB2_vRNA	382	1925	1
PB2_vRNA	338	2061	1
PB2_vRNA	535	599	1
PB2_vRNA	1143	1206	1
PB2_vRNA	849	1583	1
PB2_vRNA	811	1044	1
PB2_vRNA	749	1597	1
PB2_vRNA	753	1506	1
PB2_vRNA	519	1863	1
PB2_vRNA	692	719	1
PB2_vRNA	698	1763	1
PB2_vRNA	1041	1451	1
PB2_vRNA	518	1870	1
PB2_vRNA	518	1727	1
PB2_vRNA	670	1878	1
PB2_vRNA	347	2153	1
PB2_vRNA	568	1863	1
PB2_vRNA	1234	2206	1
PA_vRNA	562	1784	229
PA_vRNA	329	2022	830
PA_vRNA	329	437	14
PA_vRNA	329	1941	17
PA_vRNA	329	2098	1
PA_vRNA	329	377	1
PA_vRNA	409	2044	282
PA_vRNA	409	1957	3
PA_vRNA	602	1778	177
PA_vRNA	602	1672	1
PA_vRNA	602	1608	2
PA_vRNA	307	2022	1
PA_vRNA	307	2052	31
PA_vRNA	307	2077	3
PA_vRNA	760	1735	15
PA_vRNA	760	808	2
PA_vRNA	253	1990	1673
PA_vRNA	253	1991	2
PA_vRNA	328	2097	2534
PA_vRNA	328	1922	2
PA_vRNA	479	1790	227
PA_vRNA	479	1919	1
PA_vRNA	479	1791	1
PA_vRNA	714	1581	32
PA_vRNA	538	2010	153
PA_vRNA	538	1825	2
PA_vRNA	538	1877	12
PA_vRNA	538	1678	8
PA_vRNA	1122	1974	2
PA_vRNA	388	1929	387
PA_vRNA	438	1838	25
PA_vRNA	278	2090	583
PA_vRNA	390	1941	81
PA_vRNA	390	1932	2
PA_vRNA	221	2070	52
PA_vRNA	221	1880	3
PA_vRNA	221	1933	2
PA_vRNA	471	1782	688
PA_vRNA	471	1824	339
PA_vRNA	471	1822	3
PA_vRNA	279	2020	324
PA_vRNA	279	305	4
PA_vRNA	286	2022	194
PA_vRNA	537	1789	378
PA_vRNA	537	1784	12
PA_vRNA	537	1868	1
PA_vRNA	649	1841	10
PA_vRNA	649	1732	2
PA_vRNA	618	1701	164
PA_vRNA	265	1985	5
PA_vRNA	265	2073	2
PA_vRNA	265	2016	2
PA_vRNA	265	1965	2
PA_vRNA	265	1924	1
PA_vRNA	265	2058	1
PA_vRNA	605	1903	239
PA_vRNA	256	2058	7
PA_vRNA	256	2032	4
PA_vRNA	297	2038	12
PA_vRNA	297	309	7
PA_vRNA	297	2045	40
PA_vRNA	591	1717	444
PA_vRNA	436	1766	165
PA_vRNA	436	1963	2
PA_vRNA	275	2123	147
PA_vRNA	275	2146	10
PA_vRNA	275	2155	2
PA_vRNA	511	2054	1
PA_vRNA	511	774	1
PA_vRNA	511	1809	1
PA_vRNA	511	1934	1
PA_vRNA	1242	1337	1
PA_vRNA	397	1845	36
PA_vRNA	397	1897	1
PA_vRNA	294	2025	23
PA_vRNA	509	1895	2
PA_vRNA	1543	1769	4
PA_vRNA	1582	1958	2
PA_vRNA	406	2031	20
PA_vRNA	255	2103	54
PA_vRNA	690	1624	36
PA_vRNA	690	1131	6
PA_vRNA	690	1022	4
PA_vRNA	161	2033	8
PA_vRNA	161	1985	69
PA_vRNA	525	1837	63
PA_vRNA	525	1858	1
PA_vRNA	525	1811	7
PA_vRNA	525	1823	1
PA_vRNA	284	1918	4
PA_vRNA	284	1977	2
PA_vRNA	224	1876	17
PA_vRNA	508	1581	21
PA_vRNA	441	1885	6
PA_vRNA	262	2053	89
PA_vRNA	262	2050	10
PA_vRNA	262	2098	3
PA_vRNA	758	1610	27
PA_vRNA	758	1583	1
PA_vRNA	1240	1696	2
PA_vRNA	1240	1907	2
PA_vRNA	523	1932	76
PA_vRNA	433	1980	4
PA_vRNA	433	1892	2
PA_vRNA	433	1839	2
PA_vRNA	433	1872	4
PA_vRNA	433	1166	1
PA_vRNA	719	1502	10
PA_vRNA	475	1857	132
PA_vRNA	475	1777	2
PA_vRNA	475	1960	2
PA_vRNA	495	1790	5
PA_vRNA	281	2095	156
PA_vRNA	281	2026	25
PA_vRNA	281	305	1
PA_vRNA	281	2074	4
PA_vRNA	753	1762	2
PA_vRNA	389	1930	1
PA_vRNA	389	1988	9
PA_vRNA	263	2027	145
PA_vRNA	263	2147	6
PA_vRNA	416	1932	2
PA_vRNA	416	1880	2
PA_vRNA	416	1994	2
PA_vRNA	416	1871	1
PA_vRNA	220	2074	2
PA_vRNA	220	2017	2
PA_vRNA	172	1936	35
PA_vRNA	172	2098	2
PA_vRNA	172	1977	6
PA_vRNA	1104	2057	2
PA_vRNA	245	2031	120
PA_vRNA	245	598	2
PA_vRNA	245	2064	2
PA_vRNA	364	1894	2
PA_vRNA	181	1439	3
PA_vRNA	553	1814	3
PA_vRNA	300	1992	7
PA_vRNA	940	1067	2
PA_vRNA	869	1661	2
PA_vRNA	167	184	21
PA_vRNA	663	1555	2
PA_vRNA	492	565	2
PA_vRNA	290	314	72
PA_vRNA	290	2047	14
PA_vRNA	290	2001	4
PA_vRNA	290	1956	1
PA_vRNA	290	1973	1
PA_vRNA	661	1858	9
PA_vRNA	308	2012	14
PA_vRNA	308	1995	1
PA_vRNA	370	2012	2
PA_vRNA	370	2049	2
PA_vRNA	868	2105	2
PA_vRNA	889	934	2
PA_vRNA	889	985	3
PA_vRNA	1606	1969	2
PA_vRNA	532	1817	13
PA_vRNA	532	1776	3
PA_vRNA	532	1845	1
PA_vRNA	156	1795	48
PA_vRNA	440	1729	8
PA_vRNA	440	1845	4
PA_vRNA	333	2003	2
PA_vRNA	117	179	17
PA_vRNA	451	598	27
PA_vRNA	334	2018	2
PA_vRNA	334	1930	2
PA_vRNA	334	2035	2
PA_vRNA	334	2042	1
PA_vRNA	334	1885	2
PA_vRNA	345	1958	14
PA_vRNA	675	1707	12
PA_vRNA	268	2022	29
PA_vRNA	268	2067	3
PA_vRNA	510	1664	3
PA_vRNA	292	2034	4
PA_vRNA	292	1973	1
PA_vRNA	933	985	2
PA_vRNA	933	1542	1
PA_vRNA	437	1727	67
PA_vRNA	437	1983	1
PA_vRNA	415	1952	3
PA_vRNA	415	1913	10
PA_vRNA	322	1919	37
PA_vRNA	204	2106	2
PA_vRNA	473	1935	4
PA_vRNA	425	1813	2
PA_vRNA	425	1935	1
PA_vRNA	425	1864	1
PA_vRNA	681	1699	2
PA_vRNA	757	1033	1
PA_vRNA	522	1911	2
PA_vRNA	554	1791	19
PA_vRNA	575	1258	4
PA_vRNA	575	1159	8
PA_vRNA	575	1818	1
PA_vRNA	560	1859	9
PA_vRNA	1251	1462	2
PA_vRNA	362	1824	6
PA_vRNA	362	1882	3
PA_vRNA	362	2106	1
PA_vRNA	362	1887	1
PA_vRNA	362	1931	1
PA_vRNA	1119	1636	2
PA_vRNA	715	1647	1
PA_vRNA	233	2107	4
PA_vRNA	233	2134	4
PA_vRNA	249	1876	17
PA_vRNA	319	2028	2
PA_vRNA	223	2003	4
PA_vRNA	223	2054	2
PA_vRNA	568	1784	7
PA_vRNA	568	1864	4
PA_vRNA	568	1151	2
PA_vRNA	568	1152	1
PA_vRNA	783	859	1
PA_vRNA	586	1837	6
PA_vRNA	237	2091	4
PA_vRNA	240	2063	4
PA_vRNA	371	1917	7
PA_vRNA	371	1944	2
PA_vRNA	371	1941	2
PA_vRNA	584	1723	4
PA_vRNA	750	896	2
PA_vRNA	327	2096	6
PA_vRNA	695	1612	19
PA_vRNA	695	1081	2
PA_vRNA	1173	1255	1
PA_vRNA	398	473	2
PA_vRNA	403	2068	7
PA_vRNA	570	1772	10
PA_vRNA	246	2060	4
PA_vRNA	246	2040	4
PA_vRNA	246	292	2
PA_vRNA	246	1996	2
PA_vRNA	655	1824	1
PA_vRNA	189	370	2
PA_vRNA	454	1904	2
PA_vRNA	454	2076	2
PA_vRNA	585	1271	2
PA_vRNA	188	2002	25
PA_vRNA	439	1776	2
PA_vRNA	552	1821	30
PA_vRNA	592	1151	2
PA_vRNA	592	1718	2
PA_vRNA	427	1826	5
PA_vRNA	283	2044	116
PA_vRNA	497	1854	2
PA_vRNA	497	1790	3
PA_vRNA	57	1053	1
PA_vRNA	57	1283	2
PA_vRNA	633	1685	5
PA_vRNA	633	1623	2
PA_vRNA	108	177	6
PA_vRNA	1130	1619	1
PA_vRNA	722	753	2
PA_vRNA	238	2015	2
PA_vRNA	238	2075	4
PA_vRNA	1090	1748	1
PA_vRNA	476	1881	3
PA_vRNA	955	1586	6
PA_vRNA	955	971	1
PA_vRNA	582	1013	3
PA_vRNA	582	1168	2
PA_vRNA	582	1336	1
PA_vRNA	285	2032	6
PA_vRNA	285	1929	2
PA_vRNA	285	387	2
PA_vRNA	566	1827	3
PA_vRNA	197	2053	2
PA_vRNA	1131	1608	10
PA_vRNA	474	1816	16
PA_vRNA	474	1815	1
PA_vRNA	474	1977	1
PA_vRNA	358	394	5
PA_vRNA	358	1990	2
PA_vRNA	358	1982	1
PA_vRNA	1129	1672	2
PA_vRNA	260	2041	4
PA_vRNA	260	2023	12
PA_vRNA	677	1146	4
PA_vRNA	677	1112	4
PA_vRNA	677	1667	1
PA_vRNA	236	2039	7
PA_vRNA	236	2091	4
PA_vRNA	236	2054	2
PA_vRNA	267	2105	4
PA_vRNA	665	1724	4
PA_vRNA	665	1693	2
PA_vRNA	176	2107	18
PA_vRNA	453	1946	9
PA_vRNA	453	1719	1
PA_vRNA	352	2032	3
PA_vRNA	352	1961	5
PA_vRNA	450	1121	1
PA_vRNA	1085	1694	2
PA_vRNA	788	1711	2
PA_vRNA	1259	1835	4
PA_vRNA	498	1813	4
PA_vRNA	498	1821	1
PA_vRNA	400	1790	5
PA_vRNA	1507	1702	1
PA_vRNA	1507	1647	1
PA_vRNA	496	1757	1
PA_vRNA	526	1818	2
PA_vRNA	526	1885	15
PA_vRNA	526	1861	4
PA_vRNA	526	1716	2
PA_vRNA	526	1887	2
PA_vRNA	526	1896	1
PA_vRNA	526	1791	1
PA_vRNA	565	1148	5
PA_vRNA	385	2004	3
PA_vRNA	385	484	2
PA_vRNA	225	2101	6
PA_vRNA	225	2192	2
PA_vRNA	1442	1611	4
PA_vRNA	417	2025	2
PA_vRNA	812	1638	2
PA_vRNA	773	1643	4
PA_vRNA	773	1597	2
PA_vRNA	594	1686	2
PA_vRNA	594	1742	2
PA_vRNA	1865	1877	5
PA_vRNA	277	2090	2
PA_vRNA	809	834	4
PA_vRNA	809	1583	2
PA_vRNA	124	471	4
PA_vRNA	774	1749	16
PA_vRNA	428	1034	3
PA_vRNA	363	1870	17
PA_vRNA	424	1882	14
PA_vRNA	595	999	1
PA_vRNA	599	1158	3
PA_vRNA	646	1117	1
PA_vRNA	646	1610	1
PA_vRNA	625	1646	5
PA_vRNA	625	1600	2
PA_vRNA	625	1837	1
PA_vRNA	625	1788	1
PA_vRNA	298	2097	3
PA_vRNA	298	2028	2
PA_vRNA	1004	1572	2
PA_vRNA	299	364	2
PA_vRNA	299	1989	1
PA_vRNA	1074	1407	1
PA_vRNA	209	1747	1
PA_vRNA	317	1971	8
PA_vRNA	503	1876	16
PA_vRNA	503	1794	4
PA_vRNA	379	1998	3
PA_vRNA	1084	1744	4
PA_vRNA	1257	1587	2
PA_vRNA	593	1997	2
PA_vRNA	462	1915	2
PA_vRNA	462	1722	1
PA_vRNA	462	1868	3
PA_vRNA	462	1877	1
PA_vRNA	264	2046	2
PA_vRNA	636	1803	2
PA_vRNA	636	1526	2
PA_vRNA	636	1821	1
PA_vRNA	1047	1578	1
PA_vRNA	971	1589	1
PA_vRNA	194	2023	6
PA_vRNA	194	1954	2
PA_vRNA	160	1581	1
PA_vRNA	699	1517	4
PA_vRNA	1458	1874	2
PA_vRNA	435	1969	2
PA_vRNA	543	1843	1
PA_vRNA	543	2038	4
PA_vRNA	543	1802	2
PA_vRNA	543	1850	1
PA_vRNA	543	1677	2
PA_vRNA	543	1808	2
PA_vRNA	567	1704	3
PA_vRNA	567	1758	2
PA_vRNA	306	1965	4
PA_vRNA	306	2077	2
PA_vRNA	243	2009	6
PA_vRNA	243	737	2
PA_vRNA	63	1031	2
PA_vRNA	624	1766	5
PA_vRNA	624	1593	3
PA_vRNA	402	1159	2
PA_vRNA	402	1333	1
PA_vRNA	402	2134	1
PA_vRNA	1217	1463	3
PA_vRNA	656	1126	4
PA_vRNA	411	1868	8
PA_vRNA	411	1653	4
PA_vRNA	184	1921	4
PA_vRNA	485	1670	5
PA_vRNA	280	2021	3
PA_vRNA	280	2075	2
PA_vRNA	791	1542	2
PA_vRNA	791	904	2
PA_vRNA	1038	2103	2
PA_vRNA	387	1941	2
PA_vRNA	904	1891	4
PA_vRNA	226	2074	2
PA_vRNA	226	2163	1
PA_vRNA	226	2053	2
PA_vRNA	359	1874	4
PA_vRNA	527	1950	6
PA_vRNA	151	1051	1
PA_vRNA	692	1706	4
PA_vRNA	597	1610	2
PA_vRNA	597	1802	1
PA_vRNA	799	1530	2
PA_vRNA	902	1782	1
PA_vRNA	491	1823	2
PA_vRNA	491	1733	2
PA_vRNA	491	2005	5
PA_vRNA	481	1826	8
PA_vRNA	481	1820	1
PA_vRNA	481	1956	1
PA_vRNA	399	1716	2
PA_vRNA	717	1647	3
PA_vRNA	717	771	2
PA_vRNA	458	1903	2
PA_vRNA	627	1571	2
PA_vRNA	547	1746	8
PA_vRNA	420	1938	1
PA_vRNA	1042	1609	1
PA_vRNA	1969	2045	1
PA_vRNA	483	2003	4
PA_vRNA	483	1834	1
PA_vRNA	59	1960	2
PA_vRNA	257	1825	2
PA_vRNA	257	2105	2
PA_vRNA	303	2053	2
PA_vRNA	228	2006	2
PA_vRNA	606	1941	2
PA_vRNA	606	1844	3
PA_vRNA	579	1722	4
PA_vRNA	990	1382	4
