"Comp-APC-A","Comp-BV421-A","Comp-FITC-A","Comp-PE-Texas Red-A"
52.8016,57.1404,-81.5983,103.142
64.145,138.584,224.923,151.637
39.0184,113.679,3.78601,119.043
7.84768,105.666,79.0788,77.1872
7.68092,93.4393,109.727,77.4624
16.4068,63.6466,-56.1327,69.3256
61.2372,169.209,74.8122,138.232
39.7993,105.04,14.115,117.479
207.229,207.801,137.27,175.723
381.136,84.0793,47.0561,105.053
34.1622,128.859,-57.6711,92.6013
16.7705,69.8979,-60.7651,77.6034
29.1423,98.7722,55.7233,102.629
13.9125,52.229,-115.517,36.1372
36.7241,75.7119,-15.1031,81.8262
50.5525,110.55,151.796,133.915
45.6969,49.4863,-80.4308,34.3271
22.8946,86.405,86.6241,84.7843
98.2045,63.2639,122.526,133.109
24.7888,103.411,-11.8584,105.579
1267.59,110.425,5.9434,106.987
43.4539,65.3051,27.1312,70.517
18.4488,152.146,114.107,183.216
28.8746,112.74,-39.542,71.5166
27.7616,58.8626,35.9429,85.6356
56.7994,75.523,-20.0333,97.2029
40.6842,101.28,0.652484,80.0266
25.6103,71.2374,-128.074,93.4094
24.5789,40.6845,22.3247,61.9501
26.4942,56.1198,5.46773,80.3985
140.263,117.431,-71.5951,118.402
46.7965,110.237,156.504,106.918
1.21265,33.9241,-34.5256,29.5306
39.6848,116.68,36.407,130.206
15.7666,66.836,41.3825,91.7777
23.1994,86.8449,0.747695,87.4379
50.2774,90.1116,24.5309,127.967
8.26097,20.0217,-72.5823,37.3503
60.292,70.472,93.2961,104.991
102.325,161.15,204.901,128.618
67.7373,131.666,129.223,130.821
82.1504,145.867,126.241,111.963
11.1632,70.2168,-95.5219,55.6236
7.82752,90.0488,-40.9496,97.6817
20.5216,100.34,29.2744,98.9522
18.8292,66.1343,38.8019,98.3523
57.9779,139.144,15.9144,136.701
13.1623,73.508,105.711,119.494
16.9011,57.5869,105.522,136.111
35.0178,130.918,46.4521,149.684
20.6588,72.4372,-8.91277,83.7101
21.6151,85.148,2.71151,129.588
21.743,109.737,59.7113,78.864
-1.72539,91.3675,-106.764,88.6335
78.4081,71.8072,20.357,114.565
15.7613,113.741,-4.45734,80.201
27.8904,45.1491,-89.7241,89.5833
492.186,99.8382,86.3939,76.1163
0.967309,47.9555,-81.173,62.8749
25.6706,44.8302,13.6631,92.7968
40.8744,159.846,-28.6808,174.537
39.7731,109.424,20.8845,120.392
29.5032,76.1526,-31.4499,32.0936
46.8565,75.0823,7.99464,63.7273
25.6755,36.6665,99.1256,104.418
40.0593,81.6269,1.83724,70.3337
99.5058,115.055,-7.1505,83.9755
16.2629,63.3277,-63.3781,54.8975
16.5712,85.7137,-43.8368,75.4001
23.408,83.3248,-36.4795,100.767
205.861,62.1795,9.75718,88.4056
3.79075,30.6715,-94.3599,71.6232
27.9972,84.5822,-53.0431,83.7949
22.1678,58.9902,23.2285,74.2562
15.1266,55.0993,6.94877,71.6129
33.969,154.01,198.625,162.757
50.8402,112.052,-225.928,65.4254
16.5252,83.0105,-0.628909,86.5995
38.3248,104.414,12.3717,92.6402
10.6414,82.4445,-32.1631,95.3504
35.6533,122.367,-78.7615,109.507
31.0035,115.805,-54.6283,133.174
18.4718,62.4984,-135.747,58.9552
31.3348,58.8626,4.77672,47.6815
42.0408,63.0725,-21.9165,81.4483
43.6025,96.0122,-112.524,114.877
5.42788,75.586,-54.9874,60.0821
-29.8866,13.9638,-76.2442,39.4811
23.2948,108.86,52.6373,101.175
49.6384,67.729,-1.90619,95.4855
23.6957,88.0387,4.3965,62.7158
49.2766,113.303,-91.7624,129.598
47.4651,150.468,267.867,99.579
3.41338,68.7497,-47.5545,52.7093
178.576,47.7642,-118.679,69.7783
-5.9088,67.8566,-63.8035,49.5299
11.5839,31.5006,-90.2865,57.5537
12.5776,103.16,43.0824,87.1037
57.599,47.1901,12.5351,75.32
16.5003,89.6091,-43.5256,113.711
61.8446,159.722,151.016,172.913
64.8412,87.5361,-58.0255,134.356
19.173,31.5006,31.723,41.8989
16.8371,50.1241,-35.1344,39.7753
28.9182,47.7004,-41.2088,72.7591
45.9249,79.3623,32.9235,82.0344
16.2123,71.365,-135.489,42.2648
17.5425,111.239,-35.0214,101.351
40.2781,191.717,231.426,167.756
34.8115,129.483,132.824,184.778
14.2962,58.0972,-136.851,17.8434
8.19741,116.931,-54.9518,117.429
69.7413,112.865,-42.9699,118.218
6.82203,76.2155,17.3309,81.6267
25.5626,70.472,58.4134,86.5362
19.9343,71.3662,-39.0756,145.946
15.954,63.9017,138.983,83.1299
22.0489,51.4636,-97.2413,69.217
29.9194,48.7847,-6.35095,52.7999
7.18547,97.5178,-77.3057,29.0746
46.3897,50.6344,-101.933,85.1647
27.6799,68.2393,76.2121,88.6319
379.782,43.427,-68.049,81.1962
152.235,46.8074,-5.68641,76.5188
30.7359,129.171,77.6473,144.656
30.3101,88.5413,45.0567,106.762
63.1519,117.306,-56.0578,93.7588
349.652,73.445,4.88122,117.342
31.3588,100.214,69.1337,105.872
19.9044,78.8589,-9.53797,51.9035
28.5288,84.8337,81.4353,128.187
12.1368,40.6845,25.8888,69.1483
29.3092,76.4673,-56.6716,77.9929
66.7517,180.474,23.7698,150.271
18.8204,95.573,27.1781,62.8189
24.8264,69.1962,50.6772,83.1359
22.7923,427.365,-5.42067,77.9022
30.5948,73.6969,26.1482,111.645
8.58983,139.954,65.7795,55.5726
65.6837,97.2042,-20.1663,46.7507
16.5226,65.4964,-29.935,80.8091
57.9845,106.418,12.9609,123.785
60.2048,68.8772,-8.80571,84.0463
114.12,35.8374,-43.4075,9.13871
37.3648,80.4318,-24.5459,95.8433
4153.98,404.324,36.5388,73.0075
32.5931,75.523,45.0269,66.1054
18.6982,84.3936,7.80517,100.732
43.1702,53.2495,-72.4766,77.6913
13.7367,70.2806,15.1252,80.0107
14.6328,73.5709,93.4608,83.8885
77138.1,94.318,135.285,22.5092
11851.5,2722.47,6.58092,46.8466
13.5211,93.1254,64.5247,91.7934
13.6066,66.1981,7.89384,57.9537
30.8119,128.235,31.0687,99.6956
31.954,63.3914,7.55037,76.259
38.6252,88.29,-98.8826,77.5186
27.5053,40.8121,-3.87613,77.5964
59.1882,122.804,33.2298,111.784
23.8452,76.2785,-19.9697,70.4472
105.851,114.679,-10.986,106.369
14.5049,193.26,-28.2483,73.7575
119.746,158.853,186.829,156.974
39.0237,128.235,-117.311,45.4186
9.24439,43.2357,10.679,92.3676
1.50622,71.4922,-94.2934,94.2583
15.2927,78.9219,6.43006,101.842
238.16,97.3297,167.018,118.597
-3.76262,41.8325,-30.2889,34.3972
24.9409,70.6633,-17.6322,46.0694
23.0378,35.3909,-38.9874,105.387
31.7146,64.412,-4.94048,17.6524
30.5296,18.6187,-53.4278,64.1177
20.8227,38.3885,-79.5003,65.4974
21.5496,59.628,-26.5904,63.8354
149.76,90.6768,-45.1331,56.3793
36.1606,94.1297,49.1526,101.832
99.1448,96.6396,-100.786,94.2549
216.806,121.118,75.9669,131.805
5.19712,116.305,-90.7739,110.059
32.2513,87.7246,70.2982,140.596
30.3323,135.656,-66.7375,116.461
1127.73,108.735,10.4543,112.031
28.5658,41.1947,-14.5101,105.824
8.93821,98.9603,-80.1368,108.133
48.2413,148.976,19.2282,122.906
7.29995,36.794,-95.7682,71.1153
0.712971,48.6571,64.0526,103.303
47.1878,100.653,38.6331,112.139
336.121,35.7098,129.692,90.2155
12.24,34.4343,77.4126,63.7625
50.6493,106.418,-18.0857,123.16
19.5337,112.991,-80.8438,80.9243
37.509,170.386,-92.408,85.9078
916.823,104.664,-85.0048,118.721
512.734,91.7443,-101.718,39.5485
14.8529,73.1301,81.4555,77.685
131.782,90.8652,42.7767,95.4544
31.5261,62.7536,-37.8472,93.368
40.3918,99.3993,64.8401,94.2581
5.10505,59.947,-72.4901,71.614
14.5582,98.8349,133.034,128.691
10.4588,83.1362,-49.5971,60.8753
400.149,49.6138,37.7828,79.0097
-3.66042,97.6433,-69.7122,114.665
24.025,58.8626,86.8313,62.6444
26.4176,82.8218,-5.94725,101.085
58.6642,71.6812,-42.7129,72.6199
19.3092,57.7144,-63.6875,38.9296
28.8057,54.589,-20.4387,48.7347
48.8557,82.5703,17.6779,109.415
53.592,68.8134,107.472,118.805
35.367,137.338,-20.7706,123.064
20.6364,69.1962,44.4133,104.454
23.7643,84.8965,7.099,85.5274
-1.47255,49.4863,-4.17772,54.8146
30.8487,63.5828,38.9637,83.4344
43.2904,112.803,-46.2036,106.943
2.0776,32.9674,-7.1042,73.3612
27.8369,114.492,149.453,138.128
14.9107,80.306,4.10781,71.2692
-8.40145,124.303,-131.825,57.3484
458.252,83.262,-56.047,67.1992
-24.4508,88.7926,-83.5699,76.861
40.8232,95.3848,19.4369,76.7493
38.0079,75.6489,20.7612,79.1592
9.66135,72.7522,-66.7473,46.0383
31.9257,34.817,0.400621,61.1393
14.1773,43.2357,49.7389,55.3954
19.6413,88.6041,-126.783,62.8822
3557.42,104.664,19.6047,124.893
32.7024,94.5063,94.2387,96.5558
21.3906,59.0539,-33.0333,44.9898
113.293,134.783,26.845,136.787
19.0378,66.0068,-100.161,75.1757
10.3357,52.5479,42.4608,74.5462
36.8379,89.4835,108.437,81.3484
21.2539,124.865,36.6582,84.5233
0.962939,96.0122,16.6396,105.949
20.8502,92.4349,-95.8633,117.205
105.101,129.109,-19.0732,124.065
20.3339,37.1129,-147.17,52.867
217.623,98.6468,20.6814,116.844
35.0929,81.1866,-3.5163,62.2217
40.3713,165.243,140.137,157.395
21.9129,48.0831,9.13298,96.4954
4.34699,67.2825,-39.9015,64.5772
18.2215,56.5025,-130.551,56.3336
34.348,159.412,57.8593,132.812
20.8333,95.6985,87.8913,113.002
79.6228,112.678,69.3886,135.334
18.519,91.0536,4.9511,84.1338
336.56,67.2825,35.517,64.1848
45.4826,80.7463,100.259,100.748
22.5035,65.1775,25.1363,103.897
54.8731,164.499,40.674,104.282
21.0786,51.9738,25.4696,30.9791
37.2208,81.6269,38.112,81.4139
10.0965,33.9879,-13.5667,58.5306
46.7689,83.0105,24.528,85.6387
26.9712,129.421,-80.3055,76.0867
30.8266,82.5703,-15.3132,73.7123
30.6304,149.971,57.0087,125.94
32.0579,108.547,78.9132,76.8827
73.9607,146.116,21.1653,123.267
-1.90798,37.8145,-22.8525,74.5628
43.8525,71.3662,-142.102,99.2645
51.9427,134.285,85.4312,155.967
13.6453,81.564,156.903,102.329
3.09507,85.9022,40.3933,81.9935
-0.573394,86.2164,-8.99198,57.984
29.0625,84.5194,-84.2029,68.8918
15.6019,113.178,-15.9551,79.6569
12.1069,34.3067,-42.6511,29.8685
14.6826,51.91,-67.8675,54.0111
20.932,104.1,-32.3713,83.7763
29.9099,108.485,22.1179,78.1932
37.9836,67.1549,-22.3955,100.121
54.0838,120.243,74.5403,137.201
981.906,310.18,49.3557,114.136
29.6852,84.7708,-1.14197,103.168
50.5404,90.0488,-4.03053,123.093
19.5202,55.6095,-60.4941,82.4236
4.41677,44.1924,-53.4354,26.4021
13.7163,54.7165,-61.523,27.5104
28.2113,102.596,-37.4797,78.2733
-46.2264,37.6231,-48.5017,28.2751
64.1424,129.296,249.757,211.997
77.7752,74.2007,22.0916,95.0165
22.2067,103.474,-41.3481,100.367
20.8084,58.9264,-54.294,67.0854
7.62431,56.6939,-41.0591,77.6674
28.5627,101.468,-87.1983,69.6547
25.4121,76.1526,-65.262,103.266
2.85893,38.6436,-115.534,53.4726
12.8465,49.2312,-40.1639,45.0496
30.0781,43.1081,-34.9044,53.4201
7.70986,39.09,71.7547,55.9929
59.0954,68.4307,-113.714,61.2253
29.6685,53.3133,-29.8129,50.2474
35.8926,72.3742,9.81248,107.266
171.842,84.0793,-60.3872,107.129
57.2514,120.618,-18.1159,65.2424
31.938,98.5841,12.7947,96.2893
4.83996,32.8399,-161.448,28.0557
133.683,76.7821,-66.4809,103.459
80.9861,62.4984,-57.8322,43.7442
6.05343,36.5389,-42.6554,69.6742
429.866,124.428,-3.12498,140.512
22.4675,110.55,-21.8148,107.903
19.4072,62.1795,-77.2406,88.894
50.3927,85.7765,47.7056,109.065
20.0184,71.3662,-150.507,57.4946
3.94903,55.9285,-81.7859,41.8674
