"FSC-A","SSC-A","PerCP-Cy5-5-A","Time"
67986.4,51159.9,97.96,9.90185
68813.6,84290.2,989.52,9.90888
62304,81640.4,6820,9.97416
103969,108256,14871.3,10.0183
76833.6,113175,141.36,10.0575
65530.4,61432.1,67554,10.0595
68527.2,98370.4,84886.7,10.0786
75962.4,65851.4,388.12,10.1077
66161.6,72149.4,425.32,10.165
56491.2,50925.6,52076.3,10.174
57357.6,63031.7,24023.8,10.1931
69194.4,91565.3,1274.72,10.2312
72685.6,65521.6,11072,10.2322
80424.8,126959,32490.5,10.2333
87400,108798,16515.6,10.2363
80976,107441,38979.4,10.2714
76546.4,62468.7,44587.9,10.3035
67072,52826.5,529.48,10.3437
65765.6,69216.8,36370.4,10.3578
63745.6,55943.8,2781.32,10.3618
70611.2,78205.6,3046.68,10.3628
65244.8,63222.6,68073.5,10.407
70008,97037.4,5377.88,10.41
80352,111227,11337.3,10.422
91006.4,118344,1138.32,10.4241
66926.4,68899.4,49614.9,10.4813
60003.2,62050.8,71855.5,10.4833
96505.6,128501,83745.9,10.4833
80954.4,104967,17451.8,10.4964
94814.4,103875,739.04,10.4974
56876,45685.3,119.04,10.4984
76428,78653.2,35895.5,10.4984
81973.6,115574,3365.36,10.4984
82944,92344,68429.4,10.5014
58282.4,51539.4,1263.56,10.6922
82098.4,60953.4,12289.6,10.7022
62956,52294.5,1740.96,10.7113
82455.2,138762,27847.9,10.7143
78842.4,50866,60963.4,10.7685
72784.8,93935,13692.1,10.8448
97049.6,114830,19391.1,10.8468
67547.2,79079.8,6882,10.8679
83984.8,95735.4,32827.8,10.873
65444,90413.4,1460.72,10.876
107893,99373.6,1098.64,10.877
71395.2,66715.7,729.12,10.9312
86696,103557,36266.3,10.9342
75172,82342.2,678.28,11.0065
72043.2,62404.2,3670.4,11.0628
87855.2,78568.9,23666.6,11.0648
89773.6,90875.9,17471.6,11.0668
80246.4,87927.2,14252.6,11.0718
71356.8,88403.3,313.72,11.0899
61188,78284.9,28615.5,11.0949
67444.8,75838.4,715.48,11.0969
70725.6,79423.2,4513.6,11.0999
94511.2,111756,31315,11.1069
74525.6,92957.8,27106.4,11.109
62652,55168.8,63.24,11.1933
68596.8,67871.4,204.6,11.2184
70450.4,74333,1826.52,11.2656
80272,118957,636.12,11.2686
68434.4,81404.8,71412.8,11.3399
66345.6,83919.5,200.88,11.4243
75118.4,78931,72604.5,11.4303
85208,102429,710.52,11.4313
88983.2,120527,35172.6,11.4444
58772,61726,12339.2,11.4474
84104.8,129682,41232.5,11.4494
72068,98700.3,422.84,11.4524
65438.4,76963.1,15846,11.4805
110765,134100,150526,11.4835
80212,95310.1,17050,11.5066
72774.4,102139,19763.1,11.5106
72188,75421.8,389.36,11.5257
90885.6,119912,31434,11.5327
59158.4,34656.8,19045.2,11.5538
66590.4,93058.3,250.48,11.5729
89585.6,100395,28064.9,11.584
69464.8,62377,2749.08,11.586
88162.4,92561,98712.7,11.589
84610.4,72297,45230.2,11.592
83081.6,64927.6,43799.3,11.592
67535.2,60936.1,2264.24,11.594
72911.2,79832.4,69772.3,11.6241
72664,106363,961,11.6512
56967.2,43450.8,270.32,11.6553
68816,86482.6,839.48,11.6573
58203.2,35310.2,16529.2,11.6583
70798.4,60121.4,22478.7,11.6633
58622.4,54747.2,28937.9,11.6653
78349.6,88826.2,18402.8,11.6984
68434.4,64807.4,218.24,11.7306
58687.2,51378.2,319.92,11.7346
62800,74517.8,3498.04,11.7356
72986.4,114519,104006,11.7366
68246.4,76349.3,2413.04,11.7406
68380.8,84844.5,1520.24,11.7406
70364,59882.1,277.76,11.8752
57940.8,62498.5,128.96,11.8882
58368.8,55900.4,824.6,11.8903
76528.8,74417.4,66874.4,11.9013
76572.8,96300.9,7774.8,11.9023
76691.2,83590.9,593.96,11.9093
75291.2,89442.4,57846,11.9134
78569.6,93875.4,42720.5,11.9134
66348.8,87890,39982.6,11.9857
72349.6,68888.2,7865.32,11.9907
77679.2,90219.9,261.64,11.9927
74953.6,89726.4,71670.8,11.9937
69000.8,80428.9,51843.2,11.9957
95168,127673,77590.5,11.9987
71891.2,77166.4,126197,12.1373
68563.2,86767.8,179.8,12.1453
77668.8,82775,2198.52,12.1463
59663.2,67213,245.52,12.1524
83115.2,93850.6,1732.28,12.1524
58010.4,54057.8,32438.4,12.1895
68743.2,78666.8,659.68,12.2227
67264.8,61497.8,14944.5,12.2257
80496,73834.6,3011.96,12.2267
65500,56380.3,46518.6,12.2287
65680.8,91230.5,460.04,12.2307
76069.6,97983.6,122279,12.2337
90349.6,143802,87385.3,12.2397
78760,106898,9012.32,12.2437
62840.8,62855.6,3397.6,12.2709
79418.4,115461,56061.6,12.294
67671.2,58216.8,40174.8,12.3
64044.8,55114.3,33656.1,12.303
71202.4,85423.6,116.56,12.309
82079.2,121551,910.16,12.31
79201.6,74862.5,682,12.31
73609.6,79735.7,77854.6,12.312
84441.6,130064,233.12,12.313
69218.4,65450.9,12086.3,12.314
75049.6,103348,975.88,12.3161
96341.6,146879,27582.6,12.3161
67324,64501.1,78432.5,12.3201
71160,103138,307.52,12.3201
68180,81673.8,465,12.4084
67711.2,98128.6,4367.28,12.4105
69416,79620.4,33606.5,12.4807
79773.6,83480.5,10397.4,12.4848
68625.6,80738.9,1382.6,12.5862
73292.8,84881.7,12852.6,12.5952
76898.4,54982.8,13594.1,12.5972
78286.4,90273.2,43609.6,12.5993
64288.8,88378.5,26035,12.6003
56472.8,56794.5,41320.5,12.6103
94868,108465,4219.72,12.6103
76685.6,101748,42049.6,12.6123
102319,131658,786.16,12.6143
84189.6,144090,1748.4,12.6153
76685.6,66524.8,66957.5,12.6153
75099.2,96221.5,1092.44,12.6173
