"FSC-A","SSC-A","PerCP-Cy5-5-A","Time"
68062.4,54969.2,319.92,1.91661
72496,60521.9,42.16,1.92272
75640.8,98581.2,571.64,1.92781
66372.8,72647.9,7722.72,1.93189
75772.8,65519.1,1727.32,1.93596
74453.6,62943.6,45720,1.94411
72074.4,72983.9,20606.3,1.94513
61550.4,51689.4,109.12,1.94615
112191,121842,657.2,1.94818
61399.2,68997.3,496,1.95327
98116.8,79151.7,463.76,1.95531
107458,94949.3,261.64,1.95837
73110.4,50398.6,245.52,1.96855
90270.4,89242.8,682,1.98179
88168,101701,1158.16,1.98281
97468,119786,99.2,1.98688
79286.4,80929.8,334.8,1.9879
79597.6,115127,54774.5,1.98994
101698,88908,629.92,1.99808
83274.4,106677,383.16,1.9991
86562.4,91601.3,105.4,2.00114
97287.2,112267,105.4,2.00318
72846.4,55392,245.52,2.00419
60883.2,66531,908.92,2.00623
93527.2,91270.2,42874.2,2.00725
83292,74037.9,218.24,2.00827
91411.2,76887.4,3789.44,2.0103
109443,111567,91.76,2.01234
78958.4,56978,276.52,2.01336
87604.8,99438.1,145.08,2.01438
74992,46061,207.08,2.01641
93483.2,145053,972.16,2.01743
97722.4,107843,190.96,2.01947
82729.6,62544.4,311.24,2.02049
66468.8,47536.6,115.32,2.02354
76714.4,72270.9,364.56,2.02558
72404,37941.5,195.92,2.02762
102661,134779,42698.2,2.02864
88851.2,74871.2,198.4,2.03169
66765.6,57989.8,10454.4,2.03271
82252.8,52711.2,75.64,2.03271
81896.8,71040.8,30713.6,2.03373
83798.4,71658.4,143.84,2.03373
78696,53658.5,628.68,2.03576
72875.2,63592.2,11.16,2.03576
105746,126041,611.32,2.03678
78648.8,52934.4,72626.8,2.09381
79806.4,63302,136.4,2.10501
74633.6,54106.2,66.96,2.10807
78055.2,85193,70.68,2.10807
69633.6,46363.6,163.68,2.11214
83847.2,80464.8,3532.76,2.11316
62754.4,64372.1,100.44,2.11418
71969.6,68918,1798,2.1152
72066.4,63672.8,96.72,2.1152
100732,91509.5,179.8,2.11724
71293.6,81270.8,140.12,2.11825
101346,103323,362.08,2.11927
76607.2,68191.3,264.12,2.12233
90811.2,115626,158.72,2.12335
105806,113689,1108.56,2.12436
74104.8,66968.7,365.8,2.1264
89924,92859.9,82590.2,2.1264
74048,69805.8,1088.72,2.1264
81276,94196.6,157.48,2.12844
83039.2,87353,5866.44,2.12946
69921.6,63522.7,864.28,2.13047
80708,80485.9,155,2.13047
84076.8,127514,441.44,2.13353
69778.4,100239,9069.36,2.13353
75211.2,84352.2,187.24,2.13455
69208,63024.2,32426,2.13455
63305.6,64640,776.24,2.13964
77906.4,75280.4,65.72,2.14575
62747.2,56350.6,6594.32,2.14779
67920,85525.3,44.64,2.15492
69219.2,56194.3,248,2.16306
98561.6,70590.7,988.28,2.16408
83925.6,96181.8,212.04,2.16815
75221.6,114748,223.2,2.17019
92298.4,80373.1,474.92,2.17121
79989.6,65167,3876.24,2.17223
76259.2,78441.2,349.68,2.17427
57101.6,36914.8,2947.48,2.17528
79310.4,80260.2,607.6,2.20176
83712,80122.6,106.64,2.20482
64023.2,50749.5,3752.24,2.20584
83348,58990.5,1269.76,2.20991
85435.2,73627.5,869.24,2.21195
80677.6,55523.5,1502.88,2.21398
83819.2,50704.8,465,2.215
102679,111855,231.88,2.21602
71898.4,42729.2,298.84,2.21704
82888,75705.7,326.12,2.21806
79551.2,74155.7,564.2,2.22111
104585,95883,169.88,2.22213
79828.8,93684.5,12.4,2.22213
93626.4,90154.2,107.88,2.22315
97092,79900.6,10874.8,2.22417
81120.8,128987,267.84,2.22824
70568.8,65605.9,58.28,2.2537
107197,106216,17427,2.25777
115418,113610,142.6,2.28323
82107.2,87880,128.96,2.29036
110540,124857,275.28,2.30462
78408,74276,47249,2.30869
81779.2,109078,838.24,2.30971
82155.2,67453.5,486.08,2.31175
95487.2,131399,20124,2.31277
83461.6,66811.2,455.08,2.31378
84204.8,99992.4,927.52,2.3148
96839.2,84608.9,188.48,2.31684
91562.4,79365,4268.08,2.31888
93604,70889.6,350.92,2.3199
70707.2,51409.2,959.76,2.32091
90728.8,68811.3,198.4,2.32499
92672.8,91277.6,5526.68,2.32601
102090,115402,479.88,2.32804
91468,74432.2,176.08,2.35554
94094.4,82384.4,706.8,2.35758
68804.8,45963.1,81.84,2.35961
80419.2,95256.8,285.2,2.36165
57590.4,45458.4,4209.8,2.36267
104882,111702,468.72,2.3647
91152.8,148300,735.32,2.36776
73969.6,65147.1,89.28,2.36776
81533.6,85236.4,192.2,2.3698
66968,35004,18.6,2.37285
72136.8,55681,18209.4,2.37489
96369.6,111446,482.36,2.40646
73439.2,64671,776.24,2.4085
78688,61263.4,136.4,2.41155
83246.4,69349.5,131.44,2.41257
79679.2,63023,174.84,2.41359
98633.6,93100.4,184.76,2.41461
103271,138709,1223.88,2.41461
66437.6,75282.9,84.32,2.41766
90330.4,70357.6,32.24,2.41868
92781.6,62673.3,224.44,2.4197
106432,97260.6,37157.8,2.42072
88892,104598,1130.88,2.42275
73933.6,70433.2,472.44,2.42377
92486.4,92475.5,1525.2,2.42581
110233,141784,39402.2,2.42683
92461.6,81393.6,5485.76,2.42886
65195.2,61742.1,164.92,2.43192
92688,88490.1,251.72,2.43192
101108,130624,545.6,2.43192
102344,110236,224.44,2.43294
93773.6,110863,218.24,2.43395
83609.6,115753,411.68,2.44007
86084,74168.1,49350.8,2.46349
80341.6,60307.4,1814.12,2.46654
84544,68992.4,100.44,2.46756
59749.6,41459.4,-8.68,2.47164
70968.8,44367.2,1020.52,2.47571
75116,48942.8,52.08,2.47673
67064,63185.4,100.44,2.47978
66804,61986.4,126.48,2.51033
84616.8,59410.9,66.96,2.51135
99606.4,84091.8,143.84,2.51237
84762.4,67241.5,99.2,2.51644
75264,64228.3,214.52,2.5195
80357.6,85915.9,359.6,2.5195
104680,105221,1335.48,2.52154
72664,111191,353.4,2.52357
96399.2,71615,12093.7,2.52663
80532.8,50083.6,861.8,2.52663
95292,77946.4,163.68,2.52867
65577.6,71059.4,810.96,2.52968
96576,84715.6,128.96,2.5307
76989.6,63786.8,341,2.53681
78857.6,102005,4166.4,2.53987
80795.2,66604.1,48.36,2.5419
86545.6,65813,26837.3,2.56838
102690,76271.2,106.64,2.57144
73714.4,65902.3,713,2.57347
72668.8,52537.6,125.24,2.57449
67977.6,92854.9,4362.32,2.57551
75614.4,59342.7,850.64,2.57653
68127.2,60063.1,43226.4,2.57755
74289.6,60395.4,239.32,2.57755
101520,148480,16294.8,2.5806
81341.6,65997.8,188.48,2.58162
72983.2,59773,115.32,2.58468
61188.8,61336.6,65.72,2.5857
81196,52888.5,9.92,2.58773
67579.2,60678.2,182.28,2.58977
76170.4,44486.2,71.92,2.61828
71768.8,69040.7,30704.9,2.63356
81292,69869,195.92,2.63661
84198.4,69360.6,261.64,2.63763
83697.6,65369.1,153.76,2.63967
61583.2,54816.7,1294.56,2.64171
66257.6,51272.8,2625.08,2.64272
64344,36635.8,102.92,2.64272
85971.2,68986.2,300.08,2.64476
56841.6,60276.4,8608.08,2.64578
104954,91038.3,1174.28,2.6468
87225.6,66449.1,224.44,2.64782
83243.2,73158.8,725.4,2.64985
66188,41471.8,1502.88,2.64985
78404.8,95585.4,4840.96,2.65087
77915.2,49738.9,75.64,2.65291
74880.8,41039,217,2.65495
97176,92475.5,274.04,2.65495
69804.8,57901.8,100.44,2.65596
75395.2,58861.6,596.44,2.65596
98284.8,91099.1,40.92,2.65698
85230.4,76527.8,66.96,2.65902
73027.2,78208,1289.6,2.66004
102726,100632,264.12,2.66004
86117.6,72226.3,59.52,2.66207
87419.2,67743.7,99.2,2.66411
70765.6,55225.9,208.32,2.66513
87040,127860,174.84,2.66615
81289.6,61713.6,622.48,2.66717
104775,114399,367.04,2.66717
105133,95146.4,338.52,2.6692
89055.2,78179.5,95.48,2.67124
88605.6,68821.2,192.2,2.67226
85771.2,79336.4,272.8,2.6743
68842.4,55017.6,349.68,2.6743
76676.8,44618.9,124,2.67531
95498.4,112401,1021.76,2.67531
60527.2,48118.2,29.76,2.67633
86311.2,78513.1,95.48,2.67939
79156.8,56215.4,1536.36,2.68142
96542.4,100330,147.56,2.68142
76975.2,47697.8,541.88,2.68244
88156.8,121304,1895.96,2.68346
72435.2,84897.8,4622.72,2.68346
90995.2,100137,359.6,2.6855
77940.8,79133.1,447.64,2.68652
96990.4,79671.2,297.6,2.69568
70330.4,32993.9,91.76,2.79141
83127.2,66728.1,267.84,2.79243
73180.8,66666.1,209.56,2.79345
95955.2,133012,19403.5,2.7965
74810.4,57935.3,39.68,2.79854
71791.2,79508.8,181.04,2.79956
70742.4,56480.8,5057.96,2.80058
75007.2,74768.3,140.12,2.80567
106033,122820,184.76,2.8077
72137.6,50613.1,147.56,2.83724
66798.4,40476.1,241.8,2.84029
84265.6,72091.1,269.08,2.84233
102586,82073.1,161.2,2.84335
84907.2,85888.6,140.12,2.84539
93357.6,97152.8,204.6,2.84539
89420.8,59472.9,593.96,2.8464
86706.4,73197.2,140.12,2.84742
87948.8,74401.2,148.8,2.84946
87380.8,102904,741.52,2.8515
95328.8,84746.6,35388.4,2.85353
72928,114014,354.64,2.85557
78598.4,83283.4,3018.16,2.85659
88977.6,79441.8,141.36,2.85862
90168.8,89298.6,626.2,2.85862
86823.2,94109.8,128.96,2.86066
83723.2,67335.7,3494.32,2.86168
76761.6,60167.3,30361.4,2.86168
72264,63407.4,220.72,2.8627
73958.4,69125,221.96,2.8627
97708,80574,281.48,2.86372
95597.6,71726.6,25806.9,2.86473
85820,85548.8,1750.88,2.86677
114405,93881.6,792.36,2.86779
88941.6,63712.4,138.88,2.86983
76574.4,49513.2,101.68,2.88816
74276.8,49898.8,424.08,2.88918
86300.8,57276.8,200.88,2.89019
94381.6,108085,1762.04,2.89223
70574.4,47488.3,86.8,2.91464
68455.2,71696.8,194.68,2.92278
87804.8,100326,736.56,2.92686
88432,70141.8,138.88,2.92991
73764.8,64073.3,319.92,2.93093
74266.4,52494.2,864.28,2.93297
83943.2,75481.3,481.12,2.93297
78433.6,62328.6,45.88,2.93398
82632,59717.2,99.2,2.935
94623.2,73383.2,376.96,2.93602
106442,99805.1,173.6,2.93704
81028,55574.3,64.48,2.93806
91212.8,82360.8,902.72,2.94315
77764,88714.6,230.64,2.94519
75758.4,59506.4,1085,2.94621
88395.2,127401,644.8,2.94926
80906.4,57627.8,275.28,2.95028
95147.2,140162,128.96,2.95333
78591.2,79262,207.08,2.95435
69116,86550.8,820.88,2.95639
101031,121925,10754.5,2.95843
85331.2,65263.7,509.64,2.96046
85682.4,110141,114.08,2.96454
98975.2,133288,287.68,2.98287
100890,109548,425.32,2.98898
81356.8,54500.5,558,2.99509
95661.6,118506,479.88,2.99713
92396,108886,407.96,2.99916
86476.8,98747.4,1536.36,3.0012
98345.6,87873.8,99.2,3.00222
77592.8,86165.1,617.52,3.00425
86686.4,59746.9,338.52,3.00527
77792,64214.6,3149.6,3.00629
102041,78900,174.84,3.01036
74561.6,57712.1,59.52,3.0124
73642.4,84883,140.12,3.01444
77074.4,75005.1,97.96,3.01953
83904,72943,607.6,3.03888
74656,80012.2,367.04,3.04092
76588.8,76826.7,615.04,3.04193
73388,47369.2,179.8,3.05212
82990.4,73636.2,147.56,3.05823
75466.4,42999.5,76.88,3.07147
79185.6,98701.5,11756.4,3.0735
64309.6,57124.3,3398.84,3.08878
66126.4,50656.5,97.96,3.09184
91667.2,73295.2,370.76,3.09387
75002.4,82812.2,3199.2,3.09591
89042.4,72869.8,68.2,3.09795
83262.4,78167.1,178.56,3.09896
106530,82605.1,110.36,3.10202
80034.4,71192.1,203.36,3.10202
98728,77319,171.12,3.10406
95360.8,100185,698.12,3.10609
87094.4,129713,11687,3.10609
70212.8,64179.9,75.64,3.10915
77615.2,61222.5,286.44,3.10915
87220,67793.3,105.4,3.10915
77524.8,63589.7,16710.2,3.11119
95956.8,120378,400.52,3.11119
88634.4,94979,234.36,3.11322
78646.4,59415.8,145.08,3.11322
73848,40431.4,375.72,3.11424
74420,57970,265.36,3.11424
85566.4,91541.8,107.88,3.11526
63788.8,45847.8,726.64,3.11628
92758.4,78108.8,260.4,3.1173
96135.2,125029,6319.04,3.1173
74959.2,97156.5,10104.8,3.11831
108141,99500.1,126.48,3.11933
56632.8,51161.2,2342.36,3.12035
84686.4,75570.6,488.56,3.12035
107155,123505,443.92,3.12239
77507.2,82093,223.2,3.12341
72199.2,74338,41866.1,3.12442
78600,57939,140.12,3.12544
85180,61221.3,672.08,3.12748
81282.4,75022.5,166.16,3.1285
78018.4,58370.5,389.36,3.13257
79472.8,44508.6,367.04,3.13461
88840,87376.6,616.28,3.13664
92889.6,75916.5,329.84,3.14377
73791.2,40399.2,159.96,3.17229
78276,55096.9,125.24,3.1784
95238.4,80921.2,234.36,3.18145
74141.6,75666,183.52,3.18247
85131.2,50861.1,642.32,3.18349
62556,59412.1,131.44,3.18451
75915.2,73153.8,261.64,3.18451
78875.2,68443,173.6,3.19062
73932,69841.8,54.56,3.19062
86537.6,54571.2,9364.48,3.19266
90048.8,86134.1,213.28,3.19571
101388,141107,450.12,3.19673
108742,96077.7,672.08,3.19877
82212,78789.6,57.04,3.20284
112606,80423.9,97.96,3.20386
84069.6,70547.3,116.56,3.20691
103773,147217,363.32,3.20895
102091,116441,240.56,3.21099
67904,54915.9,1650.44,3.21302
76800,43688.9,48.36,3.21913
85563.2,122702,228.16,3.22524
75738.4,67895,38179.6,3.2283
87672.8,109007,618.76,3.23034
91339.2,82808.4,221.96,3.23339
83010.4,54791.9,125.24,3.2395
60864,50869.8,54.56,3.24561
73248,55046.1,95.48,3.24969
59968,53382,390.6,3.25274
56989.6,49763.7,1025.48,3.25478
72003.2,53869.3,6961.36,3.2558
81728,94815.4,372,3.25681
71116.8,53782.5,43.4,3.25987
62108.8,61032.8,11601.4,3.26089
65641.6,72046.5,4191.2,3.26191
81812,93417.9,590.24,3.26293
58425.6,54364.1,33969.8,3.26394
80274.4,95085.7,190.96,3.26496
75535.2,112508,567.92,3.26496
80925.6,89929.8,31310,3.26496
82272.8,46779,57.04,3.26598
106554,125255,5983,3.26598
86028,70032.7,26.04,3.26904
81695.2,58689.2,132.68,3.27005
94480.8,100740,243.04,3.27005
69019.2,61609.4,840.72,3.27107
79592.8,79507.6,183.52,3.27209
87816,83733.5,55.8,3.27209
73667.2,87464.6,662.16,3.27311
86149.6,94623.2,1196.6,3.27413
91477.6,110942,28808.9,3.27413
83264,82792.3,602.64,3.27413
68476,82984.5,40566.6,3.27515
84675.2,103304,31027.3,3.27515
80430.4,63140.8,250.48,3.27515
99442.4,136326,2191.08,3.28227
72056,45318.3,137.64,3.29042
89311.2,59325.3,158.72,3.29246
66705.6,77894.3,218.24,3.29246
88671.2,108992,817.16,3.29348
81132,65044.2,649.76,3.29653
80207.2,61692.5,152.52,3.30875
102727,76365.4,195.92,3.31588
88932.8,64565.6,229.4,3.32199
87380,88371.1,6164.04,3.32301
97631.2,103505,318.68,3.32505
86436.8,66917.8,156.24,3.32912
65009.6,44666,161.2,3.32912
77283.2,104368,4559.48,3.33218
89070.4,84484.9,1356.56,3.33319
62908,61713.6,2757.76,3.35153
115062,129396,438.96,3.35458
91076,83464.4,520.8,3.43911
76578.4,60383,57.04,3.44522
91310.4,80818.2,74.4,3.46355
62650.4,57001.6,122.76,3.46559
73725.6,53449,83.08,3.4717
82773.6,96106.2,321.16,3.47373
74096,96413.7,179.8,3.47577
76422.4,50254.7,184.76,3.47679
78734.4,65816.7,326.12,3.47679
83208.8,59108.3,322.4,3.47781
73948,69069.2,313.72,3.47984
69530.4,49640.9,68.2,3.47984
102002,133895,303.8,3.4829
62448.8,49823.2,44.64,3.51854
68977.6,97429.3,142.6,3.52669
69326.4,54196.7,14.88,3.52873
101698,129302,959.76,3.53076
76273.6,63460.7,303.8,3.5328
86104.8,99490.2,141.36,3.53484
75104.8,61279.6,78.12,3.53687
65188.8,68040,39559.7,3.53891
76070.4,60686.8,58.28,3.54095
70259.2,55878.1,84.32,3.54196
85868.8,55054.8,3901.04,3.544
87934.4,67742.4,675.8,3.544
66100.8,81273.3,793.6,3.54502
80690.4,76372.8,186,3.54604
106809,92411,492.28,3.54706
102564,105791,1773.2,3.54808
83047.2,86189.9,38368.1,3.55113
81588,93638.6,396.8,3.55317
60473.6,61784.2,42.16,3.55317
76627.2,59787.8,349.68,3.55622
79283.2,50377.5,271.56,3.55724
80353.6,68965.1,400.52,3.55928
94966.4,110767,297.6,3.56131
86877.6,96971.7,328.6,3.56233
101167,117835,667.12,3.56539
65069.6,73122.8,148.8,3.56641
61448,57102,48063.6,3.56946
63322.4,53236.9,624.96,3.6214
93439.2,66082.1,148.8,3.62445
69529.6,53312.6,110.36,3.62751
69572.8,43636.8,34.72,3.63056
78766.4,80684.3,114.08,3.6326
71242.4,60402.9,10340.4,3.63667
104111,78568.9,143.84,3.63667
78284,93460,17201.3,3.63871
64601.6,43124.7,343.48,3.64279
92215.2,65551.4,197.16,3.6438
89871.2,97843.4,172.36,3.64686
76772,46514.9,141.36,3.6489
85722.4,68864.6,186,3.64991
78673.6,72853.7,4214.76,3.65093
99527.2,83674,536.92,3.65195
67961.6,52877.3,63.24,3.65297
69430.4,44135.3,122.76,3.65399
84651.2,67165.8,7993.04,3.65399
76724.8,77744.3,8839.96,3.6601
82763.2,70076.1,312.48,3.66213
76757.6,93834.5,850.64,3.66315
82199.2,86962.4,219.48,3.66417
90827.2,111015,66.96,3.66621
74908,52618.2,135.16,3.66926
73653.6,111889,133.92,3.6713
60132.8,39536.2,251.72,3.69982
57688.8,38197,76.88,3.71713
79592,56916,502.2,3.7324
83608.8,126134,146.32,3.73342
72644,71748.9,256.68,3.74768
78695.2,74333,6441.8,3.76296
102063,90904.4,326.12,3.76601
80534.4,101061,43.4,3.76907
82037.6,66786.4,319.92,3.7711
93458.4,107117,328.6,3.77212
82286.4,47163.4,384.4,3.77212
77518.4,61541.2,241.8,3.77518
73869.6,66521,172.36,3.77518
98492,121727,106376,3.77619
79713.6,51529.4,182.28,3.77721
92369.6,65035.5,84.32,3.77925
97441.6,133058,5139.8,3.77925
63931.2,54112.4,171.12,3.78129
94646.4,66100.7,236.84,3.7823
93049.6,93850.6,696.88,3.78434
78020.8,63044.1,272.8,3.7874
78127.2,57116.9,217,3.7874
64155.2,89027,1490.48,3.7874
70765.6,60809.6,4015.12,3.78842
82147.2,94140.8,323.64,3.78943
71688.8,56075.3,111.6,3.79045
81166.4,88630.2,233.12,3.79045
98216.8,113508,451.36,3.79147
83989.6,74054,52728.5,3.79453
74591.2,69259,358.36,3.79758
69194.4,53333.6,107.88,3.79758
65387.2,61823.9,999.44,3.7986
96564,72274.6,691.92,3.80064
91347.2,86508.6,322.4,3.80165
68843.2,64468.8,2073.28,3.80369
72604.8,47877.6,137.64,3.80471
90867.2,80197,649.76,3.80471
93928.8,86615.2,1025.48,3.80573
71644.8,69787.2,116.56,3.80573
94575.2,91760,110.36,3.80776
88392.8,67707.7,127.72,3.81082
86230.4,112040,58417.6,3.81286
74810.4,90498.9,69576.4,3.81286
85635.2,104993,35607.8,3.81286
103881,141100,204.6,3.81388
75056,65984.1,50.84,3.81388
94900.8,86718.2,250.48,3.81489
90926.4,145379,328.6,3.81489
71583.2,94979,79.36,3.81591
60082.4,58629.7,657.2,3.81795
69032.8,58766.1,347.2,3.81795
100774,131653,509.64,3.81897
80819.2,121614,29412.8,3.821
77662.4,66714.5,520.8,3.82202
92136,69658.2,491.04,3.82304
82020,60495.9,760.12,3.82304
110136,88638.9,272.8,3.82406
94422.4,93879.2,79.36,3.8261
75796,74615.8,229.4,3.82711
116269,127223,248,3.82813
93372,85576.1,124,3.82915
81621.6,111118,1009.36,3.83017
77748.8,78762.3,127.72,3.83017
72275.2,64435.4,1050.28,3.83017
110958,97103.2,610.08,3.83424
84358.4,56066.6,286.44,3.83424
67908,37967.6,209.56,3.83424
73380.8,45449.7,4472.68,3.83526
71834.4,85948.1,9603.8,3.83526
59241.6,49502,615.04,3.83628
99178.4,70010.4,323.64,3.8373
79948.8,82112.8,130.2,3.8373
77878.4,118141,933.72,3.83832
108928,90389.8,58415.2,3.83832
97802.4,90460.5,12941.9,3.83934
114881,108805,385.64,3.83934
67912,54443.4,652.24,3.83934
77731.2,71477.3,54.56,3.83934
66726.4,58370.5,18224.3,3.84035
95016,92228.7,4074.64,3.84035
93002.4,62195.9,156.24,3.84137
89634.4,106975,825.84,3.84239
93581.6,94365.2,679.52,3.84341
87154.4,63688.9,200.88,3.84341
92338.4,105462,1273.48,3.84443
66592.8,50557.3,97.96,3.84443
92825.6,95290.3,503.44,3.84748
100736,86166.4,421.6,3.97987
66499.2,59862.2,22721.8,3.98191
73134.4,37336.4,59.52,3.98191
74957.6,50027.8,648.52,3.98293
84969.6,75277.9,352.16,3.98395
84420.8,69277.6,365.8,3.98904
61856.8,38319.7,1537.6,4.01959
79078.4,58706.6,115.32,4.02163
89372.8,104021,25204.2,4.02366
90345.6,105771,327.36,4.0532
84549.6,147818,1624.4,4.05422
78372.8,71013.6,182.28,4.05422
85240.8,109895,89487.1,4.05625
88693.6,122790,26874.5,4.05931
99018.4,98395.2,122.76,4.06134
79473.6,82194.6,74.4,4.13569
74128.8,50445.7,79.36,4.13976
69457.6,46586.8,102.92,4.14282
77537.6,54008.2,161.2,4.14282
80340.8,76563.8,192.2,4.14485
105046,134581,721.68,4.14689
99306.4,98115,399.28,4.14994
61147.2,52625.6,54.56,4.15198
70716.8,96974.2,952.32,4.15605
59275.2,48991.2,2121.64,4.16013
90652,74969.2,251.72,4.16318
87380,70682.5,60.76,4.16522
64732.8,50143.1,66.96,4.16726
